filename,chunk_id,sentence_count,raw_text,text_for_scoring,cos_Colonialism,cos_Historical Slavery,cos_Modern Racism & Inequality,max_score,primary_topic,score_margin,text,predicted_label_id,predicted_label,confidence,prob_Colonialism,prob_Historical Slavery,prob_Modern Racism & Inequality,prediction_margin,bert_confidence_tier
C:\Users\Home\policy-analysis\Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.237.txt,e1e8a93e:00000,8,"EEN AANEENRIJGING VAN PERSOONLIJKE ARCHIEVEN 
237
8-film, dus leek het hem passend om ze aan mĳ te geven. Ik hield ze 
tegen het licht en kon niet meteen uitmaken wat er allemaal op stond. Hĳ wist ook niet meer precies wat erop te vinden zou zĳn. Eenmaal 
terug in Nederland liet ik het inscannen bĳ Onno Petersen – hĳ heeft 
een hierin gespecialiseerd bedrĳf in Amsterdam – en werd duidelĳk 
wat voor een schat mĳn oom mĳ had overhandigd. Niet alleen waren 
het Super 8-films waarin het alledaagse leven van Zwarte mensen in de 
jaren tachtig in Nederland werd getoond, er zat ook geluid bĳ.5
In de beelden die Petersen en ik te zien kregen, waren de eerste jaren 
van mĳn neef en nichtje te zien. We zagen en hoorden verbazing over 
sneeuw en een trip die mĳn oom met zĳn studie ondernam naar het 
Middelheim-beeldenpark in Antwerpen. De filmbeelden toonden zĳn 
atelier op de academie en zĳn kunstwerken, waarover hĳ steevast te 
horen kreeg dat men het niet begreep. Carnaval en verzet
Een van de dingen die Rudsel Martinus filmde, was het Antilliaans 
 Carnaval dat op 6 augustus 1983 voor de tweede en laatste keer werd 
Rudsel Martinus, de oom van Quinsy Gario, tijdens het Antilliaans Carnaval in Utrecht, 1983 
(still uit ﬁlm van Rudsel Martinus)",aaneenrijging persoonlijke archieven film leek passend mĳ geven hield licht meteen uitmaken allemaal stond hĳ wist precies erop vinden zĳn eenmaal terug nederland liet inscannen bĳ onno petersen hĳ hierin gespecialiseerd bedrĳf amsterdam duidelĳk schat mĳn oom mĳ overhandigd alleen super films waarin alledaagse leven zwarte mensen tachtig nederland getoond zat geluid bĳ beelden petersen zien kregen eerste mĳn neef nichtje zien zagen hoorden verbazing sneeuw trip mĳn oom zĳn studie ondernam middelheim beeldenpark antwerpen filmbeelden toonden zĳn atelier academie zĳn kunstwerken waarover hĳ steevast horen kreeg begreep carnaval verzet dingen rudsel martinus filmde antilliaans carnaval augustus tweede laatste keer rudsel martinus oom quinsy gario antilliaans carnaval utrecht still ﬁlm rudsel martinus,0.46493698672373546,0.49436738171095956,0.4402125324379039,0.49436738171095956,Historical Slavery,0.029430394987224107,aaneenrijging persoonlijke archieven film leek passend mĳ geven hield licht meteen uitmaken allemaal stond hĳ wist precies erop vinden zĳn eenmaal terug nederland liet inscannen bĳ onno petersen hĳ hierin gespecialiseerd bedrĳf amsterdam duidelĳk schat mĳn oom mĳ overhandigd alleen super films waarin alledaagse leven zwarte mensen tachtig nederland getoond zat geluid bĳ beelden petersen zien kregen eerste mĳn neef nichtje zien zagen hoorden verbazing sneeuw trip mĳn oom zĳn studie ondernam middelheim beeldenpark antwerpen filmbeelden toonden zĳn atelier academie zĳn kunstwerken waarover hĳ steevast horen kreeg begreep carnaval verzet dingen rudsel martinus filmde antilliaans carnaval augustus tweede laatste keer rudsel martinus oom quinsy gario antilliaans carnaval utrecht still ﬁlm rudsel martinus,2,Modern Racism & Inequality,0.48518124,0.041506577,0.47331217,0.48518124,0.011869073,very_low
C:\Users\Home\policy-analysis\Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.281.txt,8be5dd05:00004,5,"3. Gelderblom en Jonker, ‘Mirroring Different Follies’, 125. 4. Ibidem, 126; Abe de Jong, Joost Jonker en Ailsa Röell, ‘De ontwikkeling 
van de naamloze vennootschap in Nederland tot 1850. Een bedrĳfseco-
nomisch perspectief’, Maandblad voor Accountacy en Bedrĳfseconomie 
87 (2013), 217-232, aldaar 225.",gelderblom jonker mirroring different follies ibidem abe jong joost jonker ailsa röell ontwikkeling naamloze vennootschap nederland bedrĳfseco nomisch perspectief maandblad accountacy bedrĳfseconomie aldaar,0.5268868200041061,0.5124114575401841,0.3928873567883043,0.5268868200041061,Colonialism,0.014475362463922004,gelderblom jonker mirroring different follies ibidem abe jong joost jonker ailsa röell ontwikkeling naamloze vennootschap nederland bedrĳfseco nomisch perspectief maandblad accountacy bedrĳfseconomie aldaar,1,Historical Slavery,0.49585527,0.48228776,0.49585527,0.021856982,0.013567507,very_low
C:\Users\Home\policy-analysis\Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.293.txt,78cb59fd:00002,10,"A Discussion of his Position in Dutch Art 
(Den Haag: Martinus Nĳhoff, 1959), 193-194. 28. C.J. Nagtglas, Utrecht tussen Pruis en Fransoos: uit de papieren van tĳdge-
noot C.J. Nagtglas, aangevuld door F. Nagtglas, opnieuw uitgegeven met 
aantekeningen door dr. A. Van Hulzen (Utrecht: Uitgeverĳ Váva, 1975), 
35. 29. Burger Officiers Boekje, Inhoudende de Naamen der E.",discussion position dutch art den haag martinus nĳhoff c j nagtglas utrecht pruis fransoos papieren tĳdge noot c j nagtglas aangevuld f nagtglas opnieuw uitgegeven aantekeningen dr hulzen utrecht uitgeverĳ váva burger officiers boekje inhoudende naamen e,0.4817143649975668,0.48423442368448655,0.45644388239277733,0.48423442368448655,Historical Slavery,0.002520058686919735,discussion position dutch art den haag martinus nĳhoff c j nagtglas utrecht pruis fransoos papieren tĳdge noot c j nagtglas aangevuld f nagtglas opnieuw uitgegeven aantekeningen dr hulzen utrecht uitgeverĳ váva burger officiers boekje inhoudende naamen e,1,Historical Slavery,0.39433607,0.23405048,0.39433607,0.37161344,0.022722632,very_low
C:\Users\Home\policy-analysis\Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.303.txt,7ab11aaf:00000,10,"NOTEN 
303
14. W.H. Warnsinck Bz. en J. Decker Zimmerman, Petronella Moens (Am-
sterdam: 1843), 110. 15. Het album, in 2009 uitgegeven onder de titel Par Amitié, in bezit van de 
Koninklĳke Bibliotheek, is online te bekĳken: https://www.kb.nl/the-
ma/vriendenboeken/alba-amicorum-van-vrouwen/album-amicorum-
petronella-moens. 16. Ans J. Veltman-van den Bos, Petronella Moens (1762-1843), de vriendin 
van ’t vaderland (Nĳmegen: Van Tilt, 2000), 476.",noten w h warnsinck bz j decker zimmerman petronella moens sterdam album uitgegeven titel par amitié bezit koninklĳke bibliotheek online bekĳken https www kb nl vriendenboeken alba amicorum vrouwen album amicorum petronella moens ans j veltman den bos petronella moens vriendin vaderland nĳmegen tilt,0.48751804626433365,0.4927288240509663,0.4145208224210076,0.4927288240509663,Historical Slavery,0.005210777786632648,noten w h warnsinck bz j decker zimmerman petronella moens sterdam album uitgegeven titel par amitié bezit koninklĳke bibliotheek online bekĳken https www kb nl vriendenboeken alba amicorum vrouwen album amicorum petronella moens ans j veltman den bos petronella moens vriendin vaderland nĳmegen tilt,2,Modern Racism & Inequality,0.39878488,0.29787117,0.30334395,0.39878488,0.095440924,very_low
C:\Users\Home\policy-analysis\Slavery_text\ketenen van het verleden.104.txt,ac250246:00001,7,"85 Gerechtshof Den Haag 1 oktober 2019, ECLI:NL:GHDHA:2019:2524, rov. 15.4 en 16. 86 ‘Procès pour les réparations: les associations décidées à actionner tous les leviers juridiques’, Franceinfo 
(online), 9 november 2020, zie https://la1ere.francetvinfo.fr/guadeloupe/proces-pour-les-reparations-les-
associations-decidees-a-actionner-tous-les-leviers-juridiques-891064.html; Grégoire Sauvage, ‘How Black Lives 
Matter put slave reparations back on the agenda’, France24 (online), 18 april 2021. 87 Cour d'appel de Basse-Terre, 18 janvier 2021, 18/007981, zie 
https://www.legifrance.gouv.fr/juri/id/JURITEXT000043087539?isAdvancedResult=&page=2&pageSize=10&qu
ery=Loi+n%C2%B0+2001-
434+du+21+mai+2001+tendant+%C3%A0+la+reconnaissance+de+la+traite+et+de+l%27esclavage+en+tant+que
+crime+contre+l%27humanit%C3%A9&searchField=ALL&searchProximity=&searchType=ALL&tab_selection=all
&typePagination=DEFAULT. 88 Cour de cassation, civile, Chambre civile 1, 17 avril 2019, 18-13.894, zie 
https://www.legifrance.gouv.fr/juri/id/JURITEXT000038440329; zie over de totstandkoming ook Croucher en 
Michel 2014, p. 101. bijlage 4A",gerechtshof den haag oktober ecli nl ghdha rov procès pour les réparations les associations décidées à actionner tous les leviers juridiques franceinfo online november zie https la1ere francetvinfo fr guadeloupe proces pour les reparations les associations decidees actionner tous les leviers juridiques html grégoire sauvage black lives matter put slave reparations back agenda france24 online april cour appel basse terre janvier zie https www legifrance gouv fr juri id juritext000043087539 isadvancedresult page pagesize qu ery loi n c2 b0 du mai tendant c3 a0 la reconnaissance la traite et l 27esclavage tant que crime contre l 27humanit c3 a9 searchfield searchproximity searchtype tab_selection typepagination default cour cassation civile chambre civile avril zie https www legifrance gouv fr juri id juritext000038440329 zie totstandkoming croucher michel p 4a,0.4354300756501876,0.386821268119704,0.39133949981966615,0.4354300756501876,Colonialism,0.04409057583052145,gerechtshof den haag oktober ecli nl ghdha rov procès pour les réparations les associations décidées à actionner tous les leviers juridiques franceinfo online november zie https la1ere francetvinfo fr guadeloupe proces pour les reparations les associations decidees actionner tous les leviers juridiques html grégoire sauvage black lives matter put slave reparations back agenda france24 online april cour appel basse terre janvier zie https www legifrance gouv fr juri id juritext000043087539 isadvancedresult page pagesize qu ery loi n c2 b0 du mai tendant c3 a0 la reconnaissance la traite et l 27esclavage tant que crime contre l 27humanit c3 a9 searchfield searchproximity searchtype tab_selection typepagination default cour cassation civile chambre civile avril zie https www legifrance gouv fr juri id juritext000038440329 zie totstandkoming croucher michel p 4a,0,Colonialism,0.5112924,0.5112924,0.019179646,0.469528,0.04176441,very_low
C:\Users\Home\policy-analysis\Slavery_text\ketenen van het verleden.146.txt,49db44ac:00001,8,"However, 
a declaratory non-punitive memory law with a clearly self-inculpatory nature is unlikely to be 
found disproportionate, should an individual complaint emerge at the ECtHR against the 
Netherlands. 154 For a rich account of numerous examples on this, see Nikolay Koposov, Memory Laws, Memory Wars: The 
Politics of the Past in Europe and Russia, Cambridge University Press, 2017; Uladzislau Belavusau & Aleksandra 
Gliszczyńska-Grabias, Law and Memory: Towards Legal Governance of History, Cambridge University Press, 
2017. 1-26. George Soroka and Félix Krawatzek, Nationalism, Democracy, and Memory Laws, Journal of 
Democracy, 30, 2, 2019. 157–71. 155 Regarding the ethics of justice in the context of memory governance, see Christopher Piranio & Edward 
Kartenian, Memory, Justice and the Court: on the Dimensions of Memory-Justice under the Rome Statute, 
Cambridge Review of International Affairs, 24, 3, 2011. 425-447; Antoon de Baets, Responsible History, 
Berghahn, 2008. bijlage 4b",antoon baets responsible history berghahn 4b,0.5443954269887866,0.5521384650132519,0.5379593719164109,0.5521384650132519,Historical Slavery,0.0077430380244652985,antoon baets responsible history berghahn 4b,2,Modern Racism & Inequality,0.4355938,0.17453298,0.38987327,0.4355938,0.045720547,very_low
C:\Users\Home\policy-analysis\Slavery_text\ketenen van het verleden.154.txt,ddfcfb55:00002,4,"‘Vrije’ 
slaven. Een sociaal-historische studie over de dualistische slavenemancipatie op Nederlands Sint Maarten, 
1816-1863. Zutphen, Netherlands: De Walburg Pers. bijlage 4c",vrije slaven sociaal historische studie dualistische slavenemancipatie nederlands sint maarten zutphen netherlands walburg pers 4c,0.5893634395690175,0.6020655384401545,0.555013385406263,0.6020655384401545,Historical Slavery,0.012702098871137046,vrije slaven sociaal historische studie dualistische slavenemancipatie nederlands sint maarten zutphen netherlands walburg pers 4c,2,Modern Racism & Inequality,0.5095187,0.48128107,0.0092002265,0.5095187,0.028237611,very_low
C:\Users\Home\policy-analysis\Slavery_text\ketenen van het verleden.165.txt,20641f7e:00000,10,"17 
debet aan het gevoel dat het slavernijverleden wordt weggestopt is de massale opkomst van 
enkele sterk nationalistische politieke partijen, die er geen woord aan willen vuilmaken, die 
aandacht voor het koloniale en slavernijverleden van Nederland linkse onderwerpen vinden en 
uitingen van een in hun ogen verwerpelijk soort weg-met-ons denken.65  
De vraag is dus hoe die paradox kan worden verklaard tussen enerzijds veel ontwikkelingen 
en activiteiten en anderzijds het gevoel dat er niets verandert en het slavernijverleden wordt 
weggestopt. Kennisniveau van het slavernijverleden 
 
Bovenstaande paradox geeft in ieder geval aan –en meerdere onderzoeken bevestigen dat66– 
dat er een grote kloof is tussen het onderzoek en het grote publiek, dus dat er nog een hele 
grote slag gemaakt moet worden in de ‘vertaling’ en verspreiding van alle onderzoek naar de 
rest van de samenleving. Ook is duidelijk dat de inhoud, kwaliteit en kwantiteit van datgene 
dat op dit gebied wel al gebeurt, zoals in de geschiedenismethoden en de lessen op school, 
nog enorm kan worden verbeterd. En dat geldt ook voor bijvoorbeeld de pabo’s. In een van de 
onderzoeken vertelde een pabo docent dat de aandacht voor het slavernijverleden marginaal 
was, niet meer dan één les. Maar daarbij moet wel worden bedacht dat die pabo-studenten in 
totaal maar veertien lessen geschiedenis krijgen. Dan kun je wel heel erg weinig en is 
geschiedenis in zijn totaliteit een bedroevend ondergeschoven kindje. Bij de hbo 
lerarenopleiding is dat wel wat positiever, maar niet gekwantificeerd. Wel wordt in het meest 
recente onderzoek (Van der Wel et al 2019) omschreven wat ze daar in ieder geval moeten 
weten: 
• Wat is de trans-Atlantische slavenhandel; 
• Wat is de oorsprong daarvan; 
• Wat is de omvang ervan; 
• Wat zijn de gevolgen, onder meer voor de mensen die tot slaaf zijn gemaakt; 
• De economische context; 
• De humanitaire gevolgen; 
• Het protest tegen slavernij; 
• De afschaffing; 
 
65 Dat beeld is ook niet geheel ten onrechte, want in het recente onderzoek naar steun voor excuses voor het 
slavernijverleden blijkt dat op de vraag naar de ernst van dat verleden 86 % van de Groen Links-stemmers dit 
ernstig of heel ernstig vindt en maar 22 % van de PVV stemmers en bij het belang van excuses ligt dat op 70 % 
en respectievelijk 8 %. (Rapport.",debet gevoel slavernijverleden weggestopt massale opkomst enkele sterk nationalistische politieke partijen woord willen vuilmaken aandacht koloniale slavernijverleden nederland linkse onderwerpen vinden uitingen ogen verwerpelijk soort weg denken paradox verklaard enerzijds ontwikkelingen activiteiten anderzijds gevoel verandert slavernijverleden weggestopt kennisniveau slavernijverleden bovenstaande paradox geeft ieder geval meerdere onderzoeken bevestigen dat66 grote kloof grote publiek hele grote slag gemaakt vertaling verspreiding rest samenleving duidelijk inhoud kwaliteit kwantiteit datgene gebied gebeurt geschiedenismethoden lessen school enorm verbeterd geldt bijvoorbeeld pabo onderzoeken vertelde pabo docent aandacht slavernijverleden marginaal één les daarbij bedacht pabo studenten veertien lessen geschiedenis krijgen kun heel erg geschiedenis totaliteit bedroevend ondergeschoven kindje hbo lerarenopleiding positiever gekwantificeerd meest recente et omschreven ieder geval moeten weten trans atlantische slavenhandel oorsprong daarvan omvang ervan gevolgen mensen slaaf gemaakt economische context humanitaire gevolgen protest slavernij afschaffing beeld geheel ten onrechte recente steun excuses slavernijverleden blijkt ernst verleden groen links stemmers ernstig heel ernstig vindt pvv stemmers belang excuses ligt respectievelijk,0.39448265647808456,0.4349923207756151,0.4989361213753839,0.4989361213753839,Modern Racism & Inequality,0.06394380059976879,debet gevoel slavernijverleden weggestopt massale opkomst enkele sterk nationalistische politieke partijen woord willen vuilmaken aandacht koloniale slavernijverleden nederland linkse onderwerpen vinden uitingen ogen verwerpelijk soort weg denken paradox verklaard enerzijds ontwikkelingen activiteiten anderzijds gevoel verandert slavernijverleden weggestopt kennisniveau slavernijverleden bovenstaande paradox geeft ieder geval meerdere onderzoeken bevestigen dat66 grote kloof grote publiek hele grote slag gemaakt vertaling verspreiding rest samenleving duidelijk inhoud kwaliteit kwantiteit datgene gebied gebeurt geschiedenismethoden lessen school enorm verbeterd geldt bijvoorbeeld pabo onderzoeken vertelde pabo docent aandacht slavernijverleden marginaal één les daarbij bedacht pabo studenten veertien lessen geschiedenis krijgen kun heel erg geschiedenis totaliteit bedroevend ondergeschoven kindje hbo lerarenopleiding positiever gekwantificeerd meest recente et omschreven ieder geval moeten weten trans atlantische slavenhandel oorsprong daarvan omvang ervan gevolgen mensen slaaf gemaakt economische context humanitaire gevolgen protest slavernij afschaffing beeld geheel ten onrechte recente steun excuses slavernijverleden blijkt ernst verleden groen links stemmers ernstig heel ernstig vindt pvv stemmers belang excuses ligt respectievelijk,2,Modern Racism & Inequality,0.5088577,0.012285296,0.47885698,0.5088577,0.030000746,very_low
C:\Users\Home\policy-analysis\Slavery_text\ketenen van het verleden.166.txt,3c97dd45:00002,4,"In Pedagogy, Culture and Society, 27(1), 39-64, 
Carla van Boxtel, Maria Grever & Stephan Klein (eds.) (2016) , Sensitive pasts; questioning heritage 
education(New York/Oxford: Berghahn); Margalith Kleiwegt, 2werelden \ 2werkelijkheden; hoe ga je daar als 
docent mee om? Rapport i.o.v. het Ministerie van OC&W (2016) 
[https://www.rijksoverheid.nl/documenten/rapporten/2016/02/01/twee-werelden-twee-werkelijkheden-een-
verslag-over-gevoelige-maatschappelijke-kwesties-in-de-school] 
68 [https://www.historischnieuwsblad.nl/slavernij-en-kolonialisme-prominent-in-schoolboeken/].Kritiek op het 
onderzoek kwam onder meer van de Black Archives [https://www.theblackarchives.nl/blog/slavernij-en-
kolonialisme-prominent-in-schoolboeken-nee-focus-op-inclusie-en-verder-onderzoek-nodig]. 69 [https://www.historischnieuwsblad.nl/veel-trots-weinig-kennis/] 
bijlage 4c",pedagogy culture society carla boxtel maria grever stephan klein eds sensitive pasts questioning heritage education new york oxford berghahn margalith kleiwegt 2werelden 2werkelijkheden ga docent mee v ministerie oc w https www rijksoverheid nl documenten rapporten twee werelden twee werkelijkheden verslag gevoelige maatschappelijke kwesties school https www historischnieuwsblad nl slavernij kolonialisme prominent schoolboeken kritiek kwam black archives https www theblackarchives nl blog slavernij kolonialisme prominent schoolboeken nee focus inclusie verder nodig https www historischnieuwsblad nl trots kennis 4c,0.5013892123346427,0.3990904573933482,0.43316003028561784,0.5013892123346427,Colonialism,0.0682291820490249,pedagogy culture society carla boxtel maria grever stephan klein eds sensitive pasts questioning heritage education new york oxford berghahn margalith kleiwegt 2werelden 2werkelijkheden ga docent mee v ministerie oc w https www rijksoverheid nl documenten rapporten twee werelden twee werkelijkheden verslag gevoelige maatschappelijke kwesties school https www historischnieuwsblad nl slavernij kolonialisme prominent schoolboeken kritiek kwam black archives https www theblackarchives nl blog slavernij kolonialisme prominent schoolboeken nee focus inclusie verder nodig https www historischnieuwsblad nl trots kennis 4c,0,Colonialism,0.5012169,0.5012169,0.0030218253,0.49576125,0.005455643,very_low
C:\Users\Home\policy-analysis\Slavery_text\ketenen van het verleden.196.txt,74434f19:00002,10,"The Making of International Human Rights: The 1960s, 
Decolonization, and the Reconstruction of Global Values. New York: Cambridge University Press. 4 Ibid. Beide auteurs laten zien dat Latijns-Amerikaanse en Caribische diplomaten en intellectuelen waaronder de 
Jamaicanen Hugh Shearer en Egerton Richardson duidelijk maken dat activisme samen kan gaan met het investeren 
in globale multilaterale instituties. bijlage 4f
Excuses vanuit het perspectief van de liberale orde 
 
Dr. Francio Guadeloupe 
Koninklijke Instituut voor Taal, Land en Volkenkunde (KITLV) 
Universiteit van Amsterdam (UvA) 
 
 
De hele discussie of de Nederlandse staat excuses zou moeten aanbieden voor de rol dat 
het koningshuis, politici in Den Haag en hun gouverneurs hebben gespeeld ten tijde van de 
trans-Atlantische slavenhandel en slavernij in Suriname, Aruba, Bonaire, Curaçao, Sint Maarten, 
Sint Eustatius en Saba, dient te worden beoordeeld binnen de parameters van de moderne 
politiek-economische uitrusting van de wereld. In de 21ste eeuw leven we nog steeds in een 
post-Tweede Wereldoorlog liberale orde van natiestaten en de Verenigde Naties met allerlei 
transnationale regulerende instituties en internationale wetgeving, zonder wie de wereld zou 
vervallen tot realpolitik, de macht van de sterkste, oorlog en chaos.1 Dit verhaal van triomf is 
ook het verhaal van de koude oorlog tussen de VS en de USSR, en de hete oorlogen die 
daardoor zijn uitgevochten in net gedekoloniseerde landen. Deze landen hebben in vergelijking met de VS, West-Europa en Canada weinig profijt 
gehad van de liberale orde.2 Desalniettemin is dit wel het speelveld waarin zij hun rechten 
moeten opeisen.3 Dit is ook hun terrein aangezien zij hebben bijgedragen aan het scheppen van 
die orde; een onderbelicht verhaal dat langzaam wat meer academisch bekendheid begint te 
krijgen.4 De liberale orde met haar norm van vrije markt-democratieën gestoeld op politiek 
 
1 Deze zienswijze is prachtig verwoord door Gilford John Ikenberry, een prominente denker in de wereld van 
internationale betrekkingen: “Compared with past orders--imperial and anarchic systems of various sorts, from the 
Greek and Chinese worlds of the classical era to the nineteenth-century European imperial system--the liberal order 
stands alone. Choose your metric. But in terms of wealth creation, the provision of physical security and economic 
stability, and the promotion of human rights and political protections, no other international order in history comes 
close.” Ikenberry, G.",new york cambridge university press ibid beide auteurs laten zien latijns amerikaanse caribische diplomaten intellectuelen waaronder jamaicanen hugh shearer egerton richardson duidelijk maken activisme samen gaan investeren globale multilaterale instituties 4f excuses vanuit perspectief liberale orde dr francio guadeloupe koninklijke instituut taal land volkenkunde kitlv universiteit amsterdam uva hele discussie nederlandse staat excuses moeten aanbieden rol koningshuis politici den haag gouverneurs gespeeld ten tijde trans atlantische slavenhandel slavernij suriname aruba bonaire curaçao sint maarten sint eustatius saba dient beoordeeld parameters moderne politiek economische uitrusting wereld 21ste eeuw leven steeds post tweede wereldoorlog liberale orde natiestaten verenigde naties allerlei transnationale regulerende instituties internationale wetgeving wereld vervallen realpolitik macht sterkste oorlog chaos verhaal triomf verhaal koude oorlog vs ussr hete oorlogen daardoor uitgevochten net gedekoloniseerde landen landen vergelijking vs west europa canada profijt gehad liberale orde desalniettemin speelveld waarin rechten moeten opeisen terrein aangezien bijgedragen scheppen orde onderbelicht verhaal langzaam academisch bekendheid begint krijgen liberale orde norm vrije markt democratieën gestoeld politiek zienswijze prachtig verwoord gilford john ikenberry prominente denker wereld internationale betrekkingen compared past orders imperial anarchic systems various sorts greek chinese worlds classical era nineteenth century european imperial system liberal order stands alone choose metric,0.478878797138927,0.3550986722269226,0.5075967068051608,0.5075967068051608,Modern Racism & Inequality,0.028717909666233776,new york cambridge university press ibid beide auteurs laten zien latijns amerikaanse caribische diplomaten intellectuelen waaronder jamaicanen hugh shearer egerton richardson duidelijk maken activisme samen gaan investeren globale multilaterale instituties 4f excuses vanuit perspectief liberale orde dr francio guadeloupe koninklijke instituut taal land volkenkunde kitlv universiteit amsterdam uva hele discussie nederlandse staat excuses moeten aanbieden rol koningshuis politici den haag gouverneurs gespeeld ten tijde trans atlantische slavenhandel slavernij suriname aruba bonaire curaçao sint maarten sint eustatius saba dient beoordeeld parameters moderne politiek economische uitrusting wereld 21ste eeuw leven steeds post tweede wereldoorlog liberale orde natiestaten verenigde naties allerlei transnationale regulerende instituties internationale wetgeving wereld vervallen realpolitik macht sterkste oorlog chaos verhaal triomf verhaal koude oorlog vs ussr hete oorlogen daardoor uitgevochten net gedekoloniseerde landen landen vergelijking vs west europa canada profijt gehad liberale orde desalniettemin speelveld waarin rechten moeten opeisen terrein aangezien bijgedragen scheppen orde onderbelicht verhaal langzaam academisch bekendheid begint krijgen liberale orde norm vrije markt democratieën gestoeld politiek zienswijze prachtig verwoord gilford john ikenberry prominente denker wereld internationale betrekkingen compared past orders imperial anarchic systems various sorts greek chinese worlds classical era nineteenth century european imperial system liberal order stands alone choose metric,0,Colonialism,0.5172584,0.5172584,0.0015845753,0.481157,0.0361014,very_low
C:\Users\Home\policy-analysis\Slavery_text\ketenen van het verleden.4.txt,cf4f7466:00000,10,"7. Conclusies en aanbevelingen
39
7.1	
Erkenning
39
7.2	 Excuses
40
7.3	 Herstel
41
7.4	 Conclusie met betrekking tot de motie-Nicolaï
42
7.5	 Aanbevelingen
43
Bijlagen
47
1. Opdracht van drs. K.H. Ollongren, minister BZK
48
2. Motie-Nicolaï
52
3. Verzoek tot eerherstel Tula
53
4. Uitgebrachte adviezen van wetenschappelijke deskundigen 
70
5. Rapport van de dialogen op Bonaire, Curaçao, Saba, Sint Maarten en Sint Eustatius 
208
6. Geraadpleegde belangenorganisaties
263
7.",aanbevelingen erkenning excuses herstel betrekking motie nicolaï aanbevelingen opdracht drs k h ollongren minister bzk motie nicolaï verzoek eerherstel tula uitgebrachte adviezen wetenschappelijke deskundigen dialogen bonaire curaçao saba sint maarten sint eustatius geraadpleegde belangenorganisaties,0.5328224056501424,0.48847000494152065,0.48694202990024377,0.5328224056501424,Colonialism,0.04435240070862173,aanbevelingen erkenning excuses herstel betrekking motie nicolaï aanbevelingen opdracht drs k h ollongren minister bzk motie nicolaï verzoek eerherstel tula uitgebrachte adviezen wetenschappelijke deskundigen dialogen bonaire curaçao saba sint maarten sint eustatius geraadpleegde belangenorganisaties,2,Modern Racism & Inequality,0.45241132,0.44515932,0.102429375,0.45241132,0.0072520077,very_low
C:\Users\Home\policy-analysis\Slavery_text\ketenen van het verleden.5.txt,274ab7e6:00000,10,"5
1 . Woord vooraf
‘Not everything that is faced can be changed, 
but nothing can be changed until it is faced.’
James Baldwin
Op 1 juli 2020 werd het Adviescollege Dialooggroep Slavernijverleden ingesteld. Het 
adviescollege kreeg als taak om binnen het Koninkrijk der Nederlanden een dialoog te 
organiseren over het slavernijverleden en de doorwerking daarvan in de hedendaagse 
samenleving. Een dialoog gericht op verbinding en op een bredere erkenning en inbedding 
van dit gedeelde verleden. Een opdracht als deze is in de huidige tijdgeest niet eenvoudig; een dialoog organiseren die 
verbindend moet zijn over een gedeeld verleden waarvan de belevingen zo uit elkaar lopen. Een verleden dat nog steeds diepe sporen nalaat in de hedendaagse samenleving. Voor een 
deel van de bevolking gaat dit verleden over hoogtepunten in de Nederlandse geschiedenis, 
over voorspoed en welvaart. Maar voor een ander deel van de bevolking gaat het over 
voorspoed en welvaart die verdiend werden over de rug van hun voorouders. Zij ondervinden 
daar in hun dagelijks leven nog steeds de gevolgen van. Het slavernijverleden gaat niet alleen over slachtofferschap, maar ook over moed, veerkracht 
en verzet.",adviescollege kreeg taak koninkrijk nederlanden dialoog organiseren slavernijverleden doorwerking daarvan hedendaagse samenleving dialoog gericht verbinding bredere erkenning inbedding gedeelde verleden opdracht huidige tijdgeest eenvoudig dialoog organiseren verbindend gedeeld verleden waarvan belevingen elkaar lopen verleden steeds diepe sporen nalaat hedendaagse samenleving bevolking gaat verleden hoogtepunten nederlandse geschiedenis voorspoed welvaart ander bevolking gaat voorspoed welvaart verdiend werden rug voorouders ondervinden dagelijks leven steeds gevolgen slavernijverleden gaat alleen slachtofferschap moed veerkracht verzet,0.4357993266881393,0.4755239580141093,0.3566956367709064,0.4755239580141093,Historical Slavery,0.039724631325969983,adviescollege kreeg taak koninkrijk nederlanden dialoog organiseren slavernijverleden doorwerking daarvan hedendaagse samenleving dialoog gericht verbinding bredere erkenning inbedding gedeelde verleden opdracht huidige tijdgeest eenvoudig dialoog organiseren verbindend gedeeld verleden waarvan belevingen elkaar lopen verleden steeds diepe sporen nalaat hedendaagse samenleving bevolking gaat verleden hoogtepunten nederlandse geschiedenis voorspoed welvaart ander bevolking gaat voorspoed welvaart verdiend werden rug voorouders ondervinden dagelijks leven steeds gevolgen slavernijverleden gaat alleen slachtofferschap moed veerkracht verzet,0,Colonialism,0.47021893,0.47021893,0.07757181,0.4522092,0.018009722,very_low
