filename,chunk_id,sentence_count,raw_text,text_for_scoring,cos_Colonialism,cos_Historical Slavery,cos_Modern Racism & Inequality,max_score,primary_topic,score_margin,text,predicted_label_id,predicted_label,confidence,prob_Colonialism,prob_Historical Slavery,prob_Modern Racism & Inequality,prediction_margin,bert_confidence_tier,uncertainty
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.448.txt,215d99b2:00001,10,"Milicent Kruis (red.), Wijzer! Geschiedenis. Groep 8 (Groningen 2014) 14, 40-43. 10. Eelco Beukers en Stephan Klein, Memo. Bovenbouw vwo (Den Bosch 2011) 198, 199. 11. Arie Wilschut e.a., Forum. Bovenbouw havo 
(Groningen 2019) 83. 12.",milicent kruis red wijzer geschiedenis groningen eelco beukers stephan klein memo bovenbouw vwo den bosch arie wilschut e forum bovenbouw havo groningen,0.5220172867539814,0.4262655960326744,0.4856941366817919,0.5220172867539814,Colonialism,0.0363231500721895,milicent kruis red wijzer geschiedenis groningen eelco beukers stephan klein memo bovenbouw vwo den bosch arie wilschut e forum bovenbouw havo groningen,0,Colonialism,0.70281035,0.70281035,0.14145976,0.1557299,0.54708046,medium,0.5943793
C:\Users\Home\policy-analysis\Slavery_text\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de.40.txt,b31191aa:00002,8,"De maatschappij trok de 
kosten van vervoer, handel en personeel af voordat ze het uiteindelijk overgebleven 
bedrag als Batig Slot overmaakte naar de Nederlandse schatkist. (Van den Berg en Vis, 
2013, p.237) 
 
Natuurlijk waren daar in de Kamer bezwaren tegen. Ethisch georiënteerde leden 
als de liberale predikant W.R. van Hoevell, waren sterk gekant tegen uitbuiting van de 
inlandse bevolking. Ze meenden dat de opbrengsten van het Cultuurstelsel in veel 
hogere mate ten goede moesten komen aan de Indische samenleving zelf. Desalniettemin bestond het Batig Slot, vooral in de jaren vijftig, voor ongeveer de 
helft uit belastinginkomsten. Wat men er verder ook van mag vinden, in financieel 
 
40 https://www.parlement.com/id/vh8lnhrqlywl/liberalen. 41 https://www.parlement.com/id/vh8lnhrqeylw/antirevolutionairen.",maatschappij trok kosten vervoer handel personeel af voordat uiteindelijk overgebleven bedrag batig slot overmaakte nederlandse schatkist den berg vis p natuurlijk kamer bezwaren ethisch georiënteerde leden liberale predikant w r hoevell sterk gekant uitbuiting inlandse bevolking meenden opbrengsten cultuurstelsel hogere mate ten goede moesten komen indische samenleving desalniettemin bestond batig slot vooral vijftig ongeveer helft belastinginkomsten verder mag vinden financieel https www parlement com id vh8lnhrqlywl liberalen https www parlement com id vh8lnhrqeylw antirevolutionairen,0.4944525964623929,0.484306430394314,0.48853857733892864,0.4944525964623929,Colonialism,0.005914019123464287,maatschappij trok kosten vervoer handel personeel af voordat uiteindelijk overgebleven bedrag batig slot overmaakte nederlandse schatkist den berg vis p natuurlijk kamer bezwaren ethisch georiënteerde leden liberale predikant w r hoevell sterk gekant uitbuiting inlandse bevolking meenden opbrengsten cultuurstelsel hogere mate ten goede moesten komen indische samenleving desalniettemin bestond batig slot vooral vijftig ongeveer helft belastinginkomsten verder mag vinden financieel https www parlement com id vh8lnhrqlywl liberalen https www parlement com id vh8lnhrqeylw antirevolutionairen,2,Modern Racism & Inequality,0.70329434,0.11906833,0.17763741,0.70329434,0.52565694,medium,0.5934113
C:\Users\Home\policy-analysis\Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.273.txt,34fc6128:00002,10,"Rosemary Buikema et al., What Is Left Unseen (Utrecht: Centraal Mu-
seum, 2019). 7. Pepĳn Brandon et al. (red.), De slavernĳ in Oost en West. Het Amster-
dam onderzoek (Amsterdam: Het Spectrum, 2020); Alex van Stipriaan, 
Rotterdam in slavernĳ (Amsterdam: Boom, 2020); Matthias van Rossum 
en Karwan Fatah-Black, ‘Wat is winst? De economische impact van de 
Nederlandse trans-Atlantische slavenhandel’, tseg – The Low Countries 
Journal of Social and Economic History 9, 1 (2012), 3-29; Pepĳn Brandon 
en Ulbe Bosma, ‘De betekenis van de Atlantische slavernĳ voor de 
Nederlandse economie in de tweede helft van de achttiende eeuw’, 
tseg – The Low Countries Journal of Social and Economic History 16, 2 
(2019), 5-46. 8. Dienke Hondius et. al., Gids slavernĳverleden Nederland. The Nether-
lands Slavery Heritage Guide (Volendam/Edam: LM Publishers, 2019).",rosemary buikema et left unseen utrecht centraal mu seum pepĳn brandon et red slavernĳ oost west amster dam amsterdam spectrum alex stipriaan rotterdam slavernĳ amsterdam boom matthias rossum karwan fatah black winst economische impact nederlandse trans atlantische slavenhandel tseg low countries journal social economic history pepĳn brandon ulbe bosma betekenis atlantische slavernĳ nederlandse economie tweede helft achttiende eeuw tseg low countries journal social economic history dienke hondius et gids slavernĳverleden nederland nether lands slavery heritage guide volendam edam lm publishers,0.4669105312012355,0.41725654483813596,0.36910253563434675,0.4669105312012355,Colonialism,0.049653986363099534,rosemary buikema et left unseen utrecht centraal mu seum pepĳn brandon et red slavernĳ oost west amster dam amsterdam spectrum alex stipriaan rotterdam slavernĳ amsterdam boom matthias rossum karwan fatah black winst economische impact nederlandse trans atlantische slavenhandel tseg low countries journal social economic history pepĳn brandon ulbe bosma betekenis atlantische slavernĳ nederlandse economie tweede helft achttiende eeuw tseg low countries journal social economic history dienke hondius et gids slavernĳverleden nederland nether lands slavery heritage guide volendam edam lm publishers,0,Colonialism,0.70425576,0.70425576,0.16563486,0.13010938,0.5386209,medium,0.5914885
C:\Users\Home\policy-analysis\Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.298.txt,7fd56e18:00002,10,"45. Dittie is Diederik Jacob Tuyll van Serooskerken (1744-1774). 46. Taco Tichelaar, ‘Andries Pels, bankier en assuradeur’, Taco Tichelaar. Geschiedenis, huisonderzoek, history canal house research, http://
tacotichelaar.nl/wordpress/nl/andries-pels-bankier-en-assuradeur/ 
(geraadpleegd 15-01-2021). Zie ook: Secreete resolutien van de Edel Groot 
Mogende Heeren Staaten van Hollandt en West-Vrieslandt, beginnende 
met den jaare 1697 en eyndigende met den jaare 1712 inclusie, deel 6 (z.p. z.j.) Vergadering donderdag 26 januari 1702, 266-267. 47. Alexander J.P. Raat, The Life of Governor Joan Gideon Loten (1710-1789).",dittie diederik jacob tuyll serooskerken taco tichelaar andries pels bankier assuradeur taco tichelaar geschiedenis huisonderzoek history canal house research http tacotichelaar nl wordpress nl andries pels bankier assuradeur geraadpleegd zie secreete resolutien edel groot mogende heeren staaten hollandt west vrieslandt beginnende den jaare eyndigende den jaare inclusie z p z j vergadering donderdag januari alexander j p raat life governor joan gideon loten,0.49849706471910793,0.44514575478189433,0.3748838859055757,0.49849706471910793,Colonialism,0.0533513099372136,dittie diederik jacob tuyll serooskerken taco tichelaar andries pels bankier assuradeur taco tichelaar geschiedenis huisonderzoek history canal house research http tacotichelaar nl wordpress nl andries pels bankier assuradeur geraadpleegd zie secreete resolutien edel groot mogende heeren staaten hollandt west vrieslandt beginnende den jaare eyndigende den jaare inclusie z p z j vergadering donderdag januari alexander j p raat life governor joan gideon loten,0,Colonialism,0.70564425,0.70564425,0.26761353,0.02674222,0.43803072,medium,0.5887115
C:\Users\Home\policy-analysis\Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.296.txt,ffefcb8a:00000,10,"296 
NOTEN 
11. André Nègre, ‘Origines et signification du mot “créole”’, Bulletin de la 
Société d’Histoire de la Guadeloupe 5-6 (1966), 38-42; ‘Créole’, Centre 
National de Ressources Textuelles et Lexicales, https://www.cnrtl.fr/
etymologie/creole (geraadpleegd 02-02-2021). Zie voor de Nederlandse 
context: Annelies Roeleveld, ‘Creool: een woord met geschiedenis’, Tĳd-
schrift voor Nederlandse Taal- en Letterkunde 118 (2002), 342-348. 12. Belle van Zuylen, ‘Drie vrouwen’, 141. 13. Felicity Nussbaum, The Limits of the Human. Fictions of Anomaly, Race, 
and Gender in the Long Eighteenth Century (Cambridge: Cambridge 
University Press, 2003), 188. 14. Christiane Solte-Gresser, ‘Sklavengeschichte als deutsch-französischer 
Dialog.",noten andré nègre origines et signification du mot créole bulletin la société histoire la guadeloupe créole centre national ressources textuelles et lexicales https www cnrtl fr etymologie creole geraadpleegd zie nederlandse context annelies roeleveld creool woord geschiedenis tĳd schrift nederlandse taal letterkunde belle zuylen drie vrouwen christiane solte gresser sklavengeschichte deutsch französischer dialog,0.5056850012071157,0.37628861381323253,0.4299958247338634,0.5056850012071157,Colonialism,0.0756891764732523,noten andré nègre origines et signification du mot créole bulletin la société histoire la guadeloupe créole centre national ressources textuelles et lexicales https www cnrtl fr etymologie creole geraadpleegd zie nederlandse context annelies roeleveld creool woord geschiedenis tĳd schrift nederlandse taal letterkunde belle zuylen drie vrouwen christiane solte gresser sklavengeschichte deutsch französischer dialog,0,Colonialism,0.70644933,0.70644933,0.0028685604,0.29068217,0.41576716,medium,0.58710134
C:\Users\Home\policy-analysis\Slavery_text\ketenen van het verleden.157.txt,813c1740:00000,10,"9 
geluidsopnamen, inclusief Bonairiaanse orale tradities. Dit project is een initiatief geweest 
van  Fundashon Históriko Kultural Boneriano (FUHIKUBO), Fundashon Plataforma Kultural 
en Erfgoedcentrum DiEP met medewerking van het Nationaal Archief in Den Haag en het 
Instituut voor Beeld en Geluid in Hilversum. In 1981 verzamelde Menno Sypkens Smit, een Nederlandse socioloog, verhalen, 
overtuigingen, liedjes, persoonlijke herinneringen, spreekwoorden en andere informatie die 
mondeling van generatie op generatie op Sint Maarten werden doorgegeven. Hij publiceerde 
deze in zijn Rapport ter voorlopige afsluiting van het cultureel antropologisch onderzoek op 
Sint Maarten, NA. Hij wist hierbij o.a. liederen uit de slaventijd vast te leggen, zoals ‘Obbey 
ben’a here’m long time / Bukkra hide m’long time’, waarin de tot slaafgemaakten zongen 
over hoe de Nederlanders de sinds 1848 bestaande vrijheid op het Franse deel van het eiland 
tevergeefs probeerden te verbergen.37 
 
Op Sint Eustatius interviewde Vivian Graham, een Amerikaanse journaliste die zich na haar 
pensioen op het eiland had gevestigd, in de jaren zeventig van de vorige eeuw oudere burgers 
over hun leven en dat van hun voorouders. Enkele van deze verzamelde levensverhalen laten 
ook zien hoe mensen de herinneringen over slavernij levend hebben gehouden. Dit materiaal 
is nu het bezit van de Stichting Historisch Sint Eustatius. Het boek Statia Silhouettes, 
gepubliceerd in 1999, bevat een verzameling van 22 levensgeschiedenissen die gebaseerd zijn 
op de interviews die in de zomermaanden van 1985-1987 zijn afgenomen door Julia Crane, 
destijds antropoloog verbonden aan de Universiteit van North Carolina (USA).38 
 
In zijn Tales from My Grandmother’s Pipe: Saban Lore (1983) publiceerde Will Johnson 
verhalen van zijn grootmoeder zoals hij zich deze herinnerde. Het boek bevat tevens gegevens 
over de slavernij op Saba.",geluidsopnamen inclusief bonairiaanse orale tradities initiatief fundashon históriko kultural boneriano fuhikubo fundashon plataforma kultural erfgoedcentrum diep medewerking nationaal archief den haag instituut beeld geluid hilversum verzamelde menno sypkens smit nederlandse socioloog verhalen overtuigingen liedjes persoonlijke herinneringen spreekwoorden informatie mondeling generatie generatie sint maarten werden doorgegeven publiceerde ter voorlopige afsluiting cultureel antropologisch sint maarten wist hierbij liederen slaventijd vast leggen obbey long time bukkra hide long time waarin slaafgemaakten zongen nederlanders bestaande vrijheid franse eiland tevergeefs probeerden verbergen sint eustatius interviewde vivian graham amerikaanse journaliste pensioen eiland gevestigd zeventig vorige eeuw oudere burgers leven voorouders enkele verzamelde levensverhalen laten zien mensen herinneringen slavernij levend gehouden materiaal bezit stichting historisch sint eustatius boek statia silhouettes gepubliceerd bevat verzameling levensgeschiedenissen gebaseerd interviews zomermaanden afgenomen julia crane destijds antropoloog verbonden universiteit north carolina usa tales grandmother pipe saban lore publiceerde johnson verhalen grootmoeder herinnerde boek bevat tevens slavernij saba,0.4865022919858651,0.46643361569344616,0.3221471594994715,0.4865022919858651,Colonialism,0.02006867629241893,geluidsopnamen inclusief bonairiaanse orale tradities initiatief fundashon históriko kultural boneriano fuhikubo fundashon plataforma kultural erfgoedcentrum diep medewerking nationaal archief den haag instituut beeld geluid hilversum verzamelde menno sypkens smit nederlandse socioloog verhalen overtuigingen liedjes persoonlijke herinneringen spreekwoorden informatie mondeling generatie generatie sint maarten werden doorgegeven publiceerde ter voorlopige afsluiting cultureel antropologisch sint maarten wist hierbij liederen slaventijd vast leggen obbey long time bukkra hide long time waarin slaafgemaakten zongen nederlanders bestaande vrijheid franse eiland tevergeefs probeerden verbergen sint eustatius interviewde vivian graham amerikaanse journaliste pensioen eiland gevestigd zeventig vorige eeuw oudere burgers leven voorouders enkele verzamelde levensverhalen laten zien mensen herinneringen slavernij levend gehouden materiaal bezit stichting historisch sint eustatius boek statia silhouettes gepubliceerd bevat verzameling levensgeschiedenissen gebaseerd interviews zomermaanden afgenomen julia crane destijds antropoloog verbonden universiteit north carolina usa tales grandmother pipe saban lore publiceerde johnson verhalen grootmoeder herinnerde boek bevat tevens slavernij saba,1,Historical Slavery,0.70671386,0.27715874,0.70671386,0.01612741,0.42955512,medium,0.5865723
C:\Users\Home\policy-analysis\Slavery_text\Amsterdam en het slavernijverleden.91.txt,412e7dfb:00000,10,"In Amsterdam was dat niet anders. De slavernijgeschiedenis werd jarenlang 
gezien als iets wat zich ver weg overzee 
afspeelde. Iets wat los stond van het grote 
verhaal van de geschiedenis van de stad. Er werd niet verteld dat de Amsterdamse 
elite langdurig en grootschalig profiteerde 
van wereldwijde slavenhandel en slavernij. Dat is bijvoorbeeld te zien in de indruk­
wekkende boekenreeks, de Geschiedenis 
van Amsterdam. Daarin wordt slavernij 
zelfs in de meest recente uitgave van 
2005 slechts op een aantal pagina’s 
kort besproken. ‘Tolerant’ land
Mensen koesterden – en sommigen doen 
dat nog steeds – bovendien graag het beeld 
van Nederland als tolerant land, waar 
discriminatie op basis van ras niet bestaat. Daarbij past een benadering van de 
geschiedenis waarin slavernij hooguit een 
betekenis in de marge heeft. Slavernij werd 
lange tijd vooral gezien als een thema van 
de Afro-Caraïbische Nederlanders en iets 
wat hoorde bij het verleden van Suriname 
en de Antillen, niet als een belangrijk 
onderdeel van de geschiedenis van alle 
Nederlanders. Jarenlang vond het pleidooi 
voor de publieke erkenning van slavernij 
geen gehoor.",amsterdam anders slavernijgeschiedenis jarenlang gezien ver weg overzee afspeelde los stond grote verhaal geschiedenis stad verteld amsterdamse elite langdurig grootschalig profiteerde wereldwijde slavenhandel slavernij bijvoorbeeld zien indruk wekkende boekenreeks geschiedenis amsterdam daarin slavernij zelfs meest recente uitgave slechts pagina kort besproken tolerant land mensen koesterden sommigen steeds bovendien graag beeld nederland tolerant land waar discriminatie basis ras bestaat daarbij past benadering geschiedenis waarin slavernij hooguit betekenis marge slavernij lange tijd vooral gezien thema afro caraïbische nederlanders hoorde verleden suriname antillen belangrijk geschiedenis nederlanders jarenlang vond pleidooi publieke erkenning slavernij gehoor,0.42059305612187803,0.5075214819931945,0.45341435527445517,0.5075214819931945,Historical Slavery,0.054107126718739296,amsterdam anders slavernijgeschiedenis jarenlang gezien ver weg overzee afspeelde los stond grote verhaal geschiedenis stad verteld amsterdamse elite langdurig grootschalig profiteerde wereldwijde slavenhandel slavernij bijvoorbeeld zien indruk wekkende boekenreeks geschiedenis amsterdam daarin slavernij zelfs meest recente uitgave slechts pagina kort besproken tolerant land mensen koesterden sommigen steeds bovendien graag beeld nederland tolerant land waar discriminatie basis ras bestaat daarbij past benadering geschiedenis waarin slavernij hooguit betekenis marge slavernij lange tijd vooral gezien thema afro caraïbische nederlanders hoorde verleden suriname antillen belangrijk geschiedenis nederlanders jarenlang vond pleidooi publieke erkenning slavernij gehoor,2,Modern Racism & Inequality,0.70675606,0.0158986,0.2773454,0.70675606,0.42941067,medium,0.5864879
C:\Users\Home\policy-analysis\Slavery_text\ketenen van het verleden.169.txt,1304e428:00000,10,"21 
hebben schuldgevoelens en/of excuses geen zin. Want dat is wat een samenleving, een 
collectief of een individu kan doen: bewust dat verleden opzoeken om het te leren kennen en 
te erkennen als deel van de nationale geschiedenis. Daar hoort bij te onderzoeken wat dat 
systeem teweeg heeft gebracht en hoe het wellicht ook nu nog doorwerkt. Daarvoor 
verantwoordelijkheid nemen bestaat uit luisteren naar verhalen die nog niet algemeen bekend 
waren (en écht luisteren betekent mond dicht, oren open en niet direct een oordeel of 
antwoord hebben klaar staan), durven aanvaarden dat een geschiedenis als die van de slavernij 
lange erfenissen en doorwerkingen kan hebben en vervolgens die in het hier en nu te gaan 
opzoeken en confronteren. Verantwoordelijkheid nemen voor zo’n verleden is in ieder geval 
nooit meer zwijgen. Maar dan is de vraag hoe de Nederlander die geen nazaat is van slaafgemaakten zich 
met dat verleden kan identificeren. En dat zijn niet alleen de witte, Oude Nederlanders, maar 
ook Nieuwe Nederlanders die tussen 1863  en nu hier zijn komen wonen en Nederlander 
geworden zijn. Hoe kun je je als niet-slavennazaat-Nederlander identificeren met een 
geschiedenis waarin jij aan de verkeerde kant stond? Dat kan, omdat jij niet diegene bent die 
dat heeft gedaan, net zo goed als dat jij niet tot de zeventiende-eeuwse schilders behoort, of 
tot de opstellers van de eerste grondwet, of  tot het Nederlands elftal in 1988. Het is allemaal 
samen onderdeel van het verhaal dat dit land heeft gemaakt tot wat het nu is en waar iedereen, 
hoe gebrekkig soms ook nu deel aan heeft of zelfs profijt van heeft.",schuldgevoelens excuses zin samenleving collectief individu bewust verleden opzoeken leren kennen erkennen nationale geschiedenis hoort onderzoeken systeem teweeg gebracht wellicht doorwerkt daarvoor verantwoordelijkheid nemen bestaat luisteren verhalen algemeen bekend écht luisteren betekent mond dicht oren open direct oordeel klaar staan durven aanvaarden geschiedenis slavernij lange erfenissen doorwerkingen vervolgens gaan opzoeken confronteren verantwoordelijkheid nemen n verleden ieder geval nooit zwijgen nederlander nazaat slaafgemaakten verleden identificeren alleen witte oude nederlanders nieuwe nederlanders komen wonen nederlander geworden kun slavennazaat nederlander identificeren geschiedenis waarin verkeerde kant stond diegene bent gedaan net goed zeventiende eeuwse schilders behoort opstellers eerste grondwet nederlands elftal allemaal samen verhaal land gemaakt waar iedereen gebrekkig soms zelfs profijt,0.41495749154584727,0.45036506903848994,0.45629846909881905,0.45629846909881905,Modern Racism & Inequality,0.005933400060329108,schuldgevoelens excuses zin samenleving collectief individu bewust verleden opzoeken leren kennen erkennen nationale geschiedenis hoort onderzoeken systeem teweeg gebracht wellicht doorwerkt daarvoor verantwoordelijkheid nemen bestaat luisteren verhalen algemeen bekend écht luisteren betekent mond dicht oren open direct oordeel klaar staan durven aanvaarden geschiedenis slavernij lange erfenissen doorwerkingen vervolgens gaan opzoeken confronteren verantwoordelijkheid nemen n verleden ieder geval nooit zwijgen nederlander nazaat slaafgemaakten verleden identificeren alleen witte oude nederlanders nieuwe nederlanders komen wonen nederlander geworden kun slavennazaat nederlander identificeren geschiedenis waarin verkeerde kant stond diegene bent gedaan net goed zeventiende eeuwse schilders behoort opstellers eerste grondwet nederlands elftal allemaal samen verhaal land gemaakt waar iedereen gebrekkig soms zelfs profijt,2,Modern Racism & Inequality,0.7068931,0.019150672,0.27395618,0.7068931,0.4329369,medium,0.5862138
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.46.txt,9036b651:00000,10,"— 46 —
— STAAT EN SLAVERNIJ —
­Amsterdam – nog weinig toegang tot onderzoek naar het lokale 
slavernij­verleden. De stad liep achter en het daadwerkelijke onderzoek 
dat plaatsvond tussen 2018 en 2020 mondde dan ook uit in maar liefst 
drie kloeke publicaties. De Rotterdamse dynamiek ging aan Amsterdamse politici niet verlo­
ren. Maar daar gebeurde eerst iets anders: in december 2017 werd una­
niem een initiatiefvoorstel voor een nationaal slavernijmuseum 
aangenomen. Initiator was Simion Blom, oud-gemeenteraadslid voor 
GroenLinks in Amsterdam en net als Wijntuin van Afro-Surinaamse 
komaf. Onderzoek en excuses volgden op de politieke agenda maar daar 
werd tijd voor genomen en anderhalf jaar na Rotterdam, in juni 2019, 
werd in Amsterdam een breed gedragen initiatiefvoorstel ingediend. Utrechter Mahmut Sungur zit in de gemeenteraad voor denk. Ook hij 
diende een motie in om aandacht te geven aan het slavernijverleden. Hij 
initieerde de motie in juli 2019, samen met Rachel Streefland van de 
ChristenUnie. In een interview legt hij uit hoe hij hiertoe kwam:
Ik ben praktisch opgegroeid in de wijk Lombok [Indische 
buurt] omdat mijn grootouders daar woonden, waar van 
oudsher veel gastarbeiders wonen.",staat slavernij amsterdam toegang lokale slavernij verleden stad liep daadwerkelijke plaatsvond mondde liefst drie kloeke publicaties rotterdamse dynamiek ging amsterdamse politici verlo ren gebeurde eerst anders december una niem initiatiefvoorstel nationaal slavernijmuseum aangenomen initiator simion blom oud gemeenteraadslid groenlinks amsterdam net wijntuin afro surinaamse komaf excuses volgden politieke agenda tijd genomen anderhalf rotterdam juni amsterdam breed gedragen initiatiefvoorstel ingediend utrechter mahmut sungur zit gemeenteraad denk diende motie aandacht geven slavernijverleden initieerde motie juli samen rachel streefland christenunie interview legt hiertoe kwam praktisch opgegroeid wijk lombok indische buurt grootouders woonden waar oudsher gastarbeiders wonen,0.513746760245851,0.49182349165322403,0.44492573006374125,0.513746760245851,Colonialism,0.021923268592626943,staat slavernij amsterdam toegang lokale slavernij verleden stad liep daadwerkelijke plaatsvond mondde liefst drie kloeke publicaties rotterdamse dynamiek ging amsterdamse politici verlo ren gebeurde eerst anders december una niem initiatiefvoorstel nationaal slavernijmuseum aangenomen initiator simion blom oud gemeenteraadslid groenlinks amsterdam net wijntuin afro surinaamse komaf excuses volgden politieke agenda tijd genomen anderhalf rotterdam juni amsterdam breed gedragen initiatiefvoorstel ingediend utrechter mahmut sungur zit gemeenteraad denk diende motie aandacht geven slavernijverleden initieerde motie juli samen rachel streefland christenunie interview legt hiertoe kwam praktisch opgegroeid wijk lombok indische buurt grootouders woonden waar oudsher gastarbeiders wonen,0,Colonialism,0.7071137,0.7071137,0.16246885,0.13041747,0.54464483,medium,0.58577263
C:\Users\Home\policy-analysis\Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.288.txt,2dc0f1f3:00000,10,"288 
NOTEN 
13. Van Rossum et al., Slave Transactions, id. 1126-198-1, 1126-199-1, 1126-223-
1, 1126-266-1; Van Rossum et al., Slave Transport Permissions, id. 1145-13-2, 
1145-13-3, 1145-13-4, 1145-13-7. 14. Van Rossum et al., Slave Transactions, id. 584-39-1. 15. Ibidem, id. 751-42-1, 751-45-1.",noten rossum et slave transactions id rossum et slave transport permissions id rossum et slave transactions id ibidem id,0.40704129152840485,0.4719900483200806,0.3943697095697233,0.4719900483200806,Historical Slavery,0.06494875679167578,noten rossum et slave transactions id rossum et slave transport permissions id rossum et slave transactions id ibidem id,2,Modern Racism & Inequality,0.7072812,0.08326663,0.20945221,0.7072812,0.49782896,medium,0.58543766
C:\Users\Home\policy-analysis\Slavery_text\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de.100.txt,6ac27348:00000,10,"NINSEE 
91 
 
eene verordening op schoolpligtigheid. Maar vooral word de hoop op toenadering bij mij 
opgewekt, toen de Minister zeide dat hij zich beter kon vereenigen met hen, die 
meenden dat het staatstoezigt volgens het ontwerp te ver ging, dan met hen, die het 
zouden willen uitbreiden. Die hoop is evenwel weggenomen door de verklaring van den 
Minister, dat hij aan het behoud van art. 3 het lot van het wets-ontwerp verbondǳ.217  
 
Hij ging verder met het stellen en direct beantwoorden van de twee volgende vragen: 
 
ǲEn waarom hecht de Regering nu zooveel aan het staatstoezigt? omdat zij vreest, dat 
zonder het staatstoezigt in het wets-ontwerp te radiceren al de slaven op eens zullen 
ophouden te werken om in korten tijd tot een toestand van barbaarschheid terug te 
keeren. Maar, Mijne Heeren, als dat zoo is, zou dan de intrekking van het wets-ontwerp 
niet wenschelijk zijn ? De Regering vraagtaan deze Vergadering een hoogst aanzienlijk 
geldelijk offer tenlaste der schatkist, en zij vraagt dat in naam der menschheid; van eene 
andere zijde wordt het ons gevraagd in naam der godsdienst; maar het wordt ons toch 
altijd bepaald gevraagd ten behoeve van een belangwekkend volk, dat ik nu eens, om het 
met één collectiven naam te noemen, verpersoonlijken wil als Uncle Tom. Maar als Uncle 
Tom nu niet rijp is voor vrijheid, als, naar het getuigenis zijner vrienden, zijn wensch 
alleen strekt daarheen, om tot barbaarschheid terug te keeren zoodra hij vrij zal zijn — 
dan geloof ik dat de Kamer wel zal doen het offer niet te brengen. Ik meen echter dat het 
met Uncle Tom zóó erg niet geschapen staat, dat hieromtrent veel overdrijving heerscht 
en dat de stand van zaken in vreemde kolonien, waar de vrijverklaring der slaven heeft 
plaats gehad, volgens de meest geloofwaardige geschriften en bescheiden niet zoo 
ongelukkig isǳ.218 
 
Hierna gaf hij mogelijkerwijs één van de meest overtuigende argumenten tegen 
Staatstoezicht. ǲ)k moet om, misverstand te voorkomen, nog een enkel oogenblik stil staan bij de 
beteekenis der woorden vrijheid en toezigt.",ninsee eene verordening schoolpligtigheid vooral word hoop toenadering opgewekt minister zeide beter vereenigen hen meenden staatstoezigt volgens ontwerp ver ging hen zouden willen uitbreiden hoop evenwel weggenomen verklaring den minister behoud art lot wets ontwerp verbondǳ ging verder stellen direct beantwoorden twee volgende ǳen waarom hecht regering zooveel staatstoezigt vreest staatstoezigt wets ontwerp radiceren slaven zullen ophouden werken korten tijd toestand barbaarschheid terug keeren mijne heeren zoo intrekking wets ontwerp wenschelijk regering vraagtaan vergadering hoogst aanzienlijk geldelijk offer tenlaste schatkist vraagt naam menschheid eene zijde gevraagd naam godsdienst bepaald gevraagd ten behoeve belangwekkend volk één collectiven naam noemen verpersoonlijken uncle tom uncle tom rijp vrijheid getuigenis zijner vrienden wensch alleen strekt daarheen barbaarschheid terug keeren zoodra vrij geloof kamer offer brengen meen echter uncle tom zóó erg geschapen staat hieromtrent overdrijving heerscht stand zaken vreemde kolonien waar vrijverklaring slaven plaats gehad volgens meest geloofwaardige geschriften bescheiden zoo ongelukkig isǳ hierna gaf mogelijkerwijs één meest overtuigende argumenten staatstoezicht ǳ k misverstand voorkomen enkel oogenblik stil staan beteekenis woorden vrijheid toezigt,0.49048676348536957,0.47998655983450006,0.486965942473038,0.49048676348536957,Colonialism,0.0035208210123315875,ninsee eene verordening schoolpligtigheid vooral word hoop toenadering opgewekt minister zeide beter vereenigen hen meenden staatstoezigt volgens ontwerp ver ging hen zouden willen uitbreiden hoop evenwel weggenomen verklaring den minister behoud art lot wets ontwerp verbondǳ ging verder stellen direct beantwoorden twee volgende ǳen waarom hecht regering zooveel staatstoezigt vreest staatstoezigt wets ontwerp radiceren slaven zullen ophouden werken korten tijd toestand barbaarschheid terug keeren mijne heeren zoo intrekking wets ontwerp wenschelijk regering vraagtaan vergadering hoogst aanzienlijk geldelijk offer tenlaste schatkist vraagt naam menschheid eene zijde gevraagd naam godsdienst bepaald gevraagd ten behoeve belangwekkend volk één collectiven naam noemen verpersoonlijken uncle tom uncle tom rijp vrijheid getuigenis zijner vrienden wensch alleen strekt daarheen barbaarschheid terug keeren zoodra vrij geloof kamer offer brengen meen echter uncle tom zóó erg geschapen staat hieromtrent overdrijving heerscht stand zaken vreemde kolonien waar vrijverklaring slaven plaats gehad volgens meest geloofwaardige geschriften bescheiden zoo ongelukkig isǳ hierna gaf mogelijkerwijs één meest overtuigende argumenten staatstoezicht ǳ k misverstand voorkomen enkel oogenblik stil staan beteekenis woorden vrijheid toezigt,1,Historical Slavery,0.7081277,0.14442006,0.7081277,0.1474523,0.5606754,medium,0.58374465
