filename,filepath,document_type,year,chunk_num,chunk_text,topic,cosine,cosine_weighted,topic_probs,topic_assigned,chunk_id,labels
Racisme bij het Ministerie van Buitenlandse Zaken. Een verkennend onderzoek.91.txt,slavery_text\Racisme bij het Ministerie van Buitenlandse Zaken. Een verkennend onderzoek.91.txt,,,0,racism buitenland zak verkenn basis trek formel geschrev regel wijz ongelijk mens verschill etnisch achtergrond huidskleur religie veroorzak aangezien gedan formel wet formel expliciet bewust onderscheid maakt etnisch groep direct aanwijz gevond uitsluit,Modern & Everyday Racism,0.2342606428329091,"[0.0036253772503982928, 0.0, 0.2406226288668612]","[False, False, True]","[False, False, True]",Racisme bij het Ministerie van Buitenlandse Zaken. Een verkennend onderzoek.91.txt__0,"[0, 0, 1]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.149.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.149.txt,,,0,slavernij afschaff doorwerk laatst negenti eeuw nam national onal druk reger toe tred slavenhandel slavernij misstand werd sted vaker sneller bekend dankzij telegraafverbind toedoen snel ontwikkel dagbladper ondertuss drong zigheid sted dieper verder archipel vanaf tachtig dreigd kolonial bestur lombok ker aanhoud slaveninvoer rijstveld eiland stopp angst reputatieschad buitenland inmeng bracht reger ertoe geweld zelfstand domm argument strijd slavernij kwam daarbij goed gebeurd eerst naastgeleg eiland bali waarna begin gemaakt afschaff slavernij kolonial leger twed mal nias gestuurd nadat eerst bloedig expeditie plaatsgevond pas veertien eiland volled control gebracht waarmee nam slavernij slavenhandel eiland eind kwam geleid terugdring slavernij slavenhandel voltooid daarnaast kwam geenszin eind person gevangenschap belang hog dwangarbeider noem lop negenti eeuw kolonial gezag ingezet ieder half cent indonesisch bevolk twee procent wass mannelijk bevolk dwangarbeid veroordeeld draaid kolenmijn aanvank bijna volled elmina kolonial bestur kampt permanent tekort militair slagkracht med veroorzaakt doordat europa afkomst militair grot getal stierv trop verklaart waarom reger toevlucht nam rekruter soldat via kolonie elmina afrikan westkust ghana elmina verover compagnie belangrijkst atlantisch aanvoerpunt gemaakt verdrag brit daaran eind mak praktijk blek weerbarstiger drieduiz slaafgemaakt mann,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance",0.3037872436752327,"[0.28876296352707015, 0.008413702755731207, 0.004332093408744476]","[True, True, False]","[True, True, False]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.149.txt__0,"[1, 1, 0]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.61.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.61.txt,,,0,actuel vraagstuk omgan slavernijverled stat tijd geschiedenis vwo volgend opdracht slavernijverled zwart bladzijd onz geschiedenis denk gef eig mening best verled memo perspectiev onderscheid foto tekst national monument slavernijverled waarom opricht monument belangrijk surinam antilliaan gemeenschapp bedenk twee betekeniss surinam nederlander slavernijherdenk gev betekenis gev slavernijherdenk lerarenopleid voorschrift kreg roy bedacht kader tien tijdvak kenmerk aspect grot invloed lerarenopleid beperkter invloed canon aandacht kreg pabo opleid basisonderwijs lerarenopleid voortgezet tijd aankom lerar voortgezet slecht enkel handboek aandacht bested slavernijverled veranderd verschijn handboek orientatie geschiedenis vierd editie waarin europes slavernijverled bred context aandacht schillend perspectiev behandeld ondank aandacht slavenopstand uitsprak slaafgemaakt beschrijv eurocentrisch aankop volgd berucht overtocht oceaan verkop slavenmarkt overtocht berucht vanweg barr omstand grot gevall daarbij aangetek slachtoffer scheepsbemann hog overleefd gemiddeld vijf slav reis bemann slavenschep gold zelfd sterfgetal schipper slavenschep ded elk geval best ded elk geval best zovel,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance|Modern & Everyday Racism",0.15299372420468,"[0.06264595584278558, 0.3809057665050033, 0.003581471081596406]","[True, True, True]","[True, True, True]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.61.txt__0,"[1, 1, 1]"
Voortgangsrapportage+-+Ervaringen+en+lessen+om+discriminatie+in+publieke+dienstverlening+te+voorkomen+en+te+bestrijden.16.txt,slavery_text\Voortgangsrapportage+-+Ervaringen+en+lessen+om+discriminatie+in+publieke+dienstverlening+te+voorkomen+en+te+bestrijden.16.txt,,,0,hieruit volg organisaties will discriminatie racism dienstverlen ervar pilot drie pilot crucial bevind opgeleverd belangrijk lever verder ontwikkel discriminatietoet voortgangsverslag stan inzicht central essentieel verbeter bruikbar effectiviteit toet volgend kom betrok organisaties woord vertell ervar discriminatietoet,Modern & Everyday Racism,0.16583123951777,"[0.0, 0.0, 0.22156467523340304]","[False, False, True]","[False, False, True]",Voortgangsrapportage+-+Ervaringen+en+lessen+om+discriminatie+in+publieke+dienstverlening+te+voorkomen+en+te+bestrijden.16.txt__0,"[0, 0, 1]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.262.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.262.txt,,,0,andrea mosterman associat professor atlantisch geschiedenis joseph tregl professor early american history university new orlean onderzoekt slavernij slavenhandel atlantisch wereld vooral moment werkt land slavenhandel,,0.0898026510133874,"[0.10476408487061989, 0.08233852263401499, 0.0]","[False, False, False]","[False, False, False]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.262.txt__0,"[0, 0, 0]"
Jouwe e.a. - Slavernij en de stad Utrecht.106.txt,slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.106.txt,,,0,wim manuhutu portuges vlot bericht aanwez nederlander ambon eiland gestuurd blef hagh een bezoek ambon keerd terug admiral eerst vlot opgericht voc uitgerust slaagd erin aankomst portuges fort ambon moeit hand krĳgen daarmee ambon eerst vestig voc hel azie hagh benoemd frederik houtman gouverneur ambon stat haghen beeltenis zĳn ondergeschikt houtman schilderĳ eiland ambon aanleid verover eiland gemaakt hoofdkwartier voc amsterdam zien hagh maakt later hierteg bezwar her zeventien central bestuurscolleg voc kreg uiteindelĳk genoegdoen vorm zĳn beschrĳving moluk maakt hagh melding feit plaatselĳk elit slaf gemaakt inzet productie kruidnagel werkzam hetzelfd gold hoofd banda productiegebied nootmuskat hagh zag mogelĳk ambon schep lat bouw inwoner ambon goed timmerlui hout slaf gemaakt boss ambon trof hagh voormal slaf gemaakt portugez mardĳker werd genoemd verschill azie afkomst overgang katholicism vrĳgelat dag vandag herinnert nam stadswĳk ambon mardika verled voc decennia innam grot schal moluk gebruikmak slaf gemaakt zover hagh eind wer richting republiek vertrok vestigd wederom utrecht ker huis hoek oudegracht vroetsteech drieharingstrat bakkersbrug jansbrug war zĳn vrouw zon woond voordat derd ker azie afreisd loopban hagh liep parallel jan pieterszon coen dezelfd period indie verblef werd beid benoemd lid rad indie hoogst bestuursorgan voc azie tĳden zĳn laatst verblĳf nam,"Colonial Exploitation, Slavery & Economic Inequality",0.1680336100833611,"[0.1107411372780695, 0.004045367918718356, 0.005283298195829029]","[True, False, False]","[True, False, False]",Jouwe e.a. - Slavernij en de stad Utrecht.106.txt__0,"[1, 0, 0]"
Amsterdam en het slavernijverleden.16.txt,slavery_text\Amsterdam en het slavernijverleden.16.txt,,,0,manier mens zien overdrev licham kenmerk dienend houding led amsterdam elit liet vol trot schilder slaafgemaakt bediend afrikan aziatisch afkomst schilderij hang museum musea lon lux zien waarin rijk amsterdammer eeuw leefd ambtswon burgemeester herengracht voorbeeld pand gebouwd opdracht paulus godin koopman bestuurder compagnie wic vanaf betrok slavenhandel samenstell bevolk amsterdam med slavernijverled stambom vel amsterdammer kom zowel eigenar slaafgemaakt doorwerk heden omgat eig slavernijverled dag vandag doorwerkt stat centrum belangstell zien vel verwijz slavernij black lives matter protest protest fenomen zwart piet hedendag racism stereotyper zwart mens terug voer tijd slavernij daarover gat publieksboek hedendag racism typer zwart mens terug voer tijd slavernij vond amsterdam meerder demonstraties plat racism politiegeweld,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance|Modern & Everyday Racism",0.1089898521826132,"[0.22906416793708878, 0.13915314093711448, 0.19257666079150634]","[True, True, True]","[True, True, True]",Amsterdam en het slavernijverleden.16.txt__0,"[1, 1, 1]"
ketenen van het verleden.178.txt,slavery_text\ketenen van het verleden.178.txt,,,0,slavernij erfeniss doorwerk minst war lerar opgeleid daarvor handzam docententoolbox ontwikkeld zodat hen gemak gemaakt actiev activer manier thema behandel musea optrek product mak kennis slavernijverled erfeniss doorwerk grot vertal houdt herinner herdenk schuldig voel tegelijk verantwoord genom hog lag achtergrond negatiev hedendag erfeniss doorwerk pak positiev koester hierin spel cultuurwereld onderzoekswereld crucial rol essentieel belang museaal war ruim toegank wijz verled hedendag doorwerk getoond eurocentrisch manier zegg bezien ogen slaafgemaakt nazat inclusiev uitnod blik kijk mee denk mee bovendien multiperspectiev blik meerder zwart meerder wit meerder inhem perspectiev verled museum hoort onlosmak verbond onderzoekscentrum ieder geval gedan stat art verzamelt daarnaast nieuw onderzoeksproject entameert valt hel erg zoek onderzoekscentrum werkt zichzelf museum werkt nauw wetenschapp onderzoekscentra universiteit erfgoedinstell enerzijd populair media anderzijd vertaalslag kennis iederen toegank mak national onderzoeksprogramma opgestart nwo knaw thema slavernij hedendag erfeniss doorwerk waarvan opsteller uitvoerder zowel hoek slavennazat afkomst perspectief toekomstgericht slachtofferschap kracht emancipatie focus betekent wit emancipatie namelijk bevrijd keten racistisch denkwijz onderzoeksprogramma werk academici gras rot bred mogelijk scala materiaal kennis perspectiev integrer beperkt geschiedenis bestrijkt economisch aspect verled heden betrek slavernijthema museum onderzoekscentrum vorm spin web activiteit hel land musea cultuurinstell media vlak dialog discussie spin web netwerk museum onderzoekscentrum hel zichtbar national symbol hoofdstad liefst cluster soort campus museum theater immateriel culturel expressies kunstwerkplat,Reparations and Remembrance|Modern & Everyday Racism,0.2318404623873926,"[0.09397518761838922, 0.15355928223101223, 0.028429309663668984]","[False, True, True]","[False, True, True]",ketenen van het verleden.178.txt__0,"[0, 1, 1]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.449.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.449.txt,,,0,not slavernijexcuses masterscriptie universiteit humanistiek utrecht nancy fraser alex honneth redistribution recognition binnenland zak koninkrijksrelaties advies dialooggroep slavernijverled keten verled keti georganiseerd ninsee armand zunder herstelbetal wiedergutmachung schad surinam bevolk geled nederland kolonialism den hag deelnemer reparation summit new york interview auteur interview dataset narrated justic barryl francio guadeloup reparaties hedendag uiting permanent revolutie standpunt bijdrag mededel betreff geschiedenis nederland praktijk interculturel dialoogbenader verhoudt dialoogbenader filosof isac masterscriptie universiteit humanistiek utrecht harriet salm slavernijverled drukt stempel samenlev zegt organisator herdenk trouw lachman meerstemm gedeeld verled kronkel pad slavernij vrij arbeid ell klinker alex stipriaan surinam contrast roofbouw overlev caribisch plantagekolonie leid gert oostindie paradijs overzee carib amsterdam felicia frick lifeway enslaved peopl curaçao martin reggie bay gruwelijk verricht amsterdam matthias rossum kleurrijk tragiek hilversum petra groen krijgsgeweld kolonie opkomst ondergang kolonial mogend fred lanzing enkel beeld feit indisch letter dirk tang holland bedaard slavernij kolonien afschaft zutph paula vrij slav studie dualistisch slavenemancipatie nederland maart zutph ell klinker strijd gat creool verzet afschaff slavernij peter mel han ramsoedh han,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance|Modern & Everyday Racism",0.130185854867231,"[0.15898643702593723, 0.18065534144856296, 0.006857120041953745]","[True, True, True]","[True, True, True]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.449.txt__0,"[1, 1, 1]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.116.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.116.txt,,,0,stat slavernij ruim drie later slavernij antill afgeschaft gebied werd omringd brit fran kolonien respectiev slavernij had afgeschaft eind antill den dur onvermijd slaafgemaakt snapt grot schal vanuit surinam grensgebied nickerie brit guyana vanaf brit eiland saint kitt anguilla afschaff fran vernij leid vluchtpog fran eiland verzet achterblijver weigerd langer slaafgemaakt werk slavernij eiland facto opgehev slavenwet werd opgehev lon betaald duurd voordat slavernij surinam eiland daadwerk afgeschaft lang proces lobbyen dral serie spotprent liet schrijver tekenar voormal winkel zien afschaff slavernij gedoemd misluk voormal slaafgemaakt planter zoud werk waardor economie slop rak planter eist succes compensatie verlies lijk bezit surinam kreg schadeloosstell driehonderd guld per vrijgemaakt curaçao aruba tweehonderd guld slavernij praktijk opgehev kreg eigenar honderd guld per vrijgemaakt uitbetaald vrijgemaakt kreg surinam volgd afschaff slavernij tienjar overgangsperiod zogenaamd staatstoezicht voormal gemaakt werd tien plantagearbeid verplicht kond jaarlijk contract sluit plantages keuz verander gever weinig manier vrijheid arbeid ervar planter lat voel afhank bereid werk lon werk kreg nauwelijk voldoend gezin onderhoud terwijl ouder contract vak armoed plantages eiland carib staatstoezicht eiland handelskolonien economieen massal inzet slaafgemaakt plantages vooral lokal markt,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance",0.3080965260884242,"[0.3939923496727911, 0.0022297947476112912, 0.0049435729535240724]","[True, True, False]","[True, True, False]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.116.txt__0,"[1, 1, 0]"
Racisme bij het Ministerie van Buitenlandse Zaken. Een verkennend onderzoek.11.txt,slavery_text\Racisme bij het Ministerie van Buitenlandse Zaken. Een verkennend onderzoek.11.txt,,,0,racism buitenland zak verkenn uitvoer trendanalyses monitor waarin cijfer trend diversiteit instrom doorstrom uitstrom beeld gebracht respondent daarnaast voorstander evaluaties acties komend period opgezet suggesties vervolgonderzoek slot enkel concret suggesties geformuleerd vervolgonderzoek namelijk actieonderzoek waarin huidig benut betrokken reflecter implicaties passend veranderopgav collega getuig racism reager nodig vaker grijp steun bied slachtoffer leidinggev omgan racism nodig problematiek beter signaler passend ondersteun bied literatuurstudie effectiev interventies bestrijd racism basis national international literatur groep medewerker ervar ongelijk behandel vooroordel lhbti mens beperk diver religieuz achtergrond jod hindoes christen kwantitatiev studie ervar waargenom patron racism,Modern & Everyday Racism,0.2405351177211819,"[0.0020680444111851964, 0.005110957432793862, 0.4172311873022063]","[False, False, True]","[False, False, True]",Racisme bij het Ministerie van Buitenlandse Zaken. Een verkennend onderzoek.11.txt__0,"[0, 0, 1]"
Racisme bij het Ministerie van Buitenlandse Zaken. Een verkennend onderzoek.70.txt,slavery_text\Racisme bij het Ministerie van Buitenlandse Zaken. Een verkennend onderzoek.70.txt,,,0,racism buitenland zak verkenn tokenism lijkt daarnaast tred moment medewerker promotiemateriaal wervingsbeleid diver imago stral speelt mee duidelijk waarom beeld uitstral medewerker roept dubbel gevoel enerzijd will juist mens achtergrond lat zien mogelijk werk voorbeeldfunctie vervull anderzijd will medewerker hen symbolisch reden inzet oner process doorstrom war instrom volgen cijfermat ord ligt uitdag vooral doorstrom collega hoger leidinggev functies beleidsvisie diversiteit inclusie geeft hierover hard cijfer ontbrek concludeert niveaus onvoldo presteert buitenland zak respondent merk doorgroei hoger functies moeizam verloopt ambassadeur directeursfuncties medewerker vind achtergrond topambtenar merkt bestuursrad nooit medewerker gehad respondent stelt niveau afdelingshoofd nauwelijk sprak etnisch diversiteit exact cijfer doorstrom ontbrek genoemd duidelijk beeld doorstrom stokt bred leeft respondent bovendien net instrom verschill oner process verklar bied gebrek doorstrom cultuurbehoud belemmert doorstroomkans medewerker den hag uitgezond personel ambassades inclusief wit medewerker concluder gebrek conformism assimilatie bepaald gedragsnorm belangrijk red waarom doorstrom stokt wanner medewerker vasthoud culturel achtergrond beperk carrièrekans uitgezond medewerker vertelt culturel vooroordel negatiev invloed doorgroeimog beeld medewerker ingetog vanweg culturel achtergrond belang conformer geldt medewerker waaronder vrouw vrouw topposities neemt toe stroomt volgen respondent bepaald typ vrouw top alfa rod dominant vrouw mann,Modern & Everyday Racism,0.2614297205435047,"[0.0016114250386706694, 0.0, 0.18238433496099943]","[False, False, True]","[False, False, True]",Racisme bij het Ministerie van Buitenlandse Zaken. Een verkennend onderzoek.70.txt__0,"[0, 0, 1]"
Racisme bij het Ministerie van Buitenlandse Zaken. Een verkennend onderzoek.106.txt,slavery_text\Racisme bij het Ministerie van Buitenlandse Zaken. Een verkennend onderzoek.106.txt,,,0,racism buitenland zak verkenn thijss coender lancee etnisch discriminatie arbeidsmarkt men maatschappij thijss coender lancee valk monitor moslimdiscriminatie derd amsterdam universiteit amsterdam verkuyt gevolg stigmatiser harchaoui huinder stigma marokkan afstot insluit ingebeeld bevolkingsgroep utrecht forum verkuyt identiteit diversiteit tegenstell voorbij walder crul ghorashi water weber collin zeko underwod poindexter wekker lutz hoogvlakt koud wind geschiedenis etniciteitsdenk botman wekker caleidoscopisch visies zwart vluchtelingenvrouwenbeweg amsterdam konink institut trop wekker wit onschuld paradox kolonialism ras wit eeuwenlang gastvrij volk racistisch geweld overheidsreacties amsterdam aksant,Modern & Everyday Racism,0.1436739427831727,"[0.0, 0.045561227843296484, 0.15798458206311916]","[False, False, True]","[False, False, True]",Racisme bij het Ministerie van Buitenlandse Zaken. Een verkennend onderzoek.106.txt__0,"[0, 0, 1]"
Amsterdam en het slavernijverleden.27.txt,slavery_text\Amsterdam en het slavernijverleden.27.txt,,,0,aandel amsterdam amsterdam deelnam slavenhandel gebied wic redelijk betrouw cijfer beschik deelnam amsterdammer slavenhandel ten oost kap goed hop soort cijfer ruw schatting verschil kennis komt doordat toe gedan slavenhandel voc verschil manier waarop slavenhandel beid gebied georganiseerd begin eind eeuw vervoerd europes slavenhandelar ruim miljoen slaafgemaakt afrikan slaafgemaakt schep vlissing middelburg amsterdam atlantisch oceaan vervoerd geschat mens amsterdam aandel daarin geschat slaafgemaakt bijna overtocht overleefd azie indisch oceaan indonesisch archipel werd miljoen slaafgemaakt verhandeld preciez aantall daarvan bekend komt del doordat slavenhandel meestal georganiseerd azie grot gebied zowel europes aziatisch slavenhandelar ded eran mee komt doordat wet slavernij azie volgen recent schatting slaafgemaakt verhandeld gebied azie bestur stond voc verhandeld volgen huidig schatting slaafgemaakt slavenhandel priveperson ded groter opvar vaart azie amsterdam gezagvoerder stuurlied mann verhandeld schatting mens hoger stuurd regelmat privegeld eig schep zee slavenhandel amsterdam aandel slavenhandel voc moeilijk bepal,"Colonial Exploitation, Slavery & Economic Inequality",0.2192382154081898,"[0.2952721045239649, 0.0012510321235515104, 0.00384142221364604]","[True, False, False]","[True, False, False]",Amsterdam en het slavernijverleden.27.txt__0,"[1, 0, 0]"
Jouwe e.a. - Slavernij en de stad Utrecht.71.txt,slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.71.txt,,,0,utrecht compagnie zĳn goed verklar zĳn hog sterft slaafgemaakt sterft hield daarna liep slaafgemaakt plantag verder terug mens inventaris plantag utrecht gedeelt lijst slaafgemaakt koﬃeplantag utrecht leefd national archief,,0.0875189948987367,"[0.2970294411369313, 0.008412546052416765, 0.01434062293083411]","[False, False, False]","[False, False, False]",Jouwe e.a. - Slavernij en de stad Utrecht.71.txt__0,"[0, 0, 0]"
ketenen van het verleden.173.txt,slavery_text\ketenen van het verleden.173.txt,,,0,stell nooit mak racism buitensluit ieder geval structurel bewust ander pass handel ieder dag doorwerk verled degelijk lev aanwez anderzijd lang nederlander het wok som zer paternalistisch superieur wijz vorm gev belev los verled kortom iederen erfeniss doorwerk verled mak verlamm helemal erover zwijg werkt verlamm hardop benoem intensief luister werkt bevrijd emanciper leidt uiteind verander elder slavernijverled omgegan meest land slavernijverled fysiek immateriel element lev geroep bewust verled help herdenk daarmee direct indirect stell verenigd naties unesco drie data kalenderjar aangemerkt herinneringsdag international dag ter herinner slavenhandel afschaff ervan international dag afschaff slavernij gericht afschaff vorm hedendag slavernij international herdenkingsdag slachtoffer slavernij slavenhandel dag verschill moment ingesteld vanaf tegelijk start unesco slav rout resistanc liberty heritag sted loopt geadviseerd international scientific decennium mens afrikan afkomst uitgeroep waaran special decennium grondrecht vrijheid mens afrikan afkomst bescherm urgent noodzak blijkt middenin decennium black lives matter wereldwijd beweg geword vrijwel land direct betrok slavernij slavenmaker slavenkolonie datum waarop slavernij meestal afschaff ervan herdacht mat waarin verschilt echter enorm surinam nam keti koti keten verbrok gekreg indonesie nooit dag curaçao nooit betekenis gehad dag opstand leiding tula begon echt herdenkingsdag juneteenth nooit aandacht gehad nooit national feestdag geword verschill stat herdenkingsdag maagd eiland puerto rico vier respectiev cuba ieder jornada cultura cubana national dag cultur dag escherm auteur essay zitting,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance|Modern & Everyday Racism",0.2175659976310254,"[0.15261505444833684, 0.13234110463692808, 0.054410470972403306]","[True, True, True]","[True, True, True]",ketenen van het verleden.173.txt__0,"[1, 1, 1]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.139.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.139.txt,,,0,slavernij afschaff doorwerk belanghebb bovendien recent informatie verd lobby amsterdam belanghebb afschaff slavernij ruil gunstig voorwaard eigenar lobby eigenar investeerder direct effect keuzes slaagd reger vast bedrag schadevergoed lat betal per slaafgemaakt ongeacht leeftijd betrok soort plantag war werkt trad emancipatiewet werking atlantisch gebied slavenhouder surinam ontving driehonderd guld per maakt zestig guld indien geemancipeerd recht missie vrijlat eigenar verworv curaçao aruba ontving eigenar tweehonderd guld honderd guld per slaafgemaakt verschil marktwaard geproduceerd goeder kolonien bepaald verschil keerd reger guld schadevergoed neerkwam ruim derd groting bekost begrotingsoverschot verkreg dwangarbeid cultuurstelsel lang wetgevingstraject emancipatiewet duurd beschrev opeenvolg historici meest dies benader slavernij sociaaleconomisch culturel fenomen kwam stand auspicien konink institut tal volkenkund kitlv leid werd grot geschrev historici belangrijk impul geschiedschrijv carib ontstond later reactie baanbrek brit historicus seymour richt causal verband bestond kapitalism afschaff slavernij historicus gert gaf reactie alternatiev verklar lat afschaff bescheid economisch belang slavernij seerd productie atlantisch gebied zorgd ervor thema politiek prioriteit hernieuwd aandacht belang slavernij atlantisch system maakt verklar mogelijk plausibel tijd lijkt rijp richting zoek surinam historicus joseph siwpersad schref standaardwerk reger afschaff,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance",0.2028370211348439,"[0.28058979821858543, 0.009899569637372402, 0.01806166494687558]","[True, True, False]","[True, True, False]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.139.txt__0,"[1, 1, 0]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.297.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.297.txt,,,0,kolonial slavernij wereldwijd slaafgemaakt werd special slavenschep voc kap gebracht passer buitenland schep onderweg kap aanded zowel onariss scheepsbemann hield bezig kleinschal slavenhandel kap kocht namen ander maakt bracht handelswar kap verkop buitenland slavenschep weg kolonien verkocht menselijk lading kap aanvoer groeid slavenbevolk kap gestag verlop tijd groeid slavenbevolk vooral kinder slavernij werd gebor historisch demograf robert shell schat period drieenzestigduiz slaafgemaakt mann vrouw ren kaapkolonie werd bezit burger aanzien regional verschill slaafgemaakt meest woond kaapstad district omgev kaapdistrict stellenbosch swellendam veehouder binnenland maakt arbeider slaafgemaakt mens enkel slavenhouder kolonie slaafgemaakt mens slecht tien slavenhouder bezat vijftig slaafgemaakt voc bezat slaafgemaakt slav lodg centrum kaapstad woond gemiddeld slaafgemaakt mens log daarmee grootst verzamelplat slaafgemaakt kolonie zeegezicht tafelberg kaapstad jan brandes schilderd verblijf kaapkolonie vlag geeft aanwez gebied wer,"Colonial Exploitation, Slavery & Economic Inequality|Modern & Everyday Racism",0.1637115468995247,"[0.457077184733038, 0.0032975505211064434, 0.010103543928491339]","[True, False, True]","[True, False, True]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.297.txt__0,"[1, 0, 1]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.364.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.364.txt,,,0,stat slavernij vervolgonderzoek particulier belang kennis komt voort historisch belangstell kooplied portret gerard andriesz bicker dik bicker ontstat beeld kooplied bol vleesgeword welvaart republiek gen kooplied nam holland zeeland echter relatief onbek holland zeeland gekek richt sted vooral koopliedenelit verder nam nodig drie gebied eerst rol industrie aangetoond europes industrie uiteenlop manier verwev nij extractiekapitalism glasproducent jeneverstoker ker lokal produceerd slavenhandelar verwerk trafiek kolonial goeder suiker tabak katoen hoeverr politiek ten aanzien slavernij kolonial expansie afspiegel particulier belang fiekenindustrie echter onduid inzicht nam belang ten eerst aandel verwerkingsindustrie verviervoudigd terwijl algehel economie stagneerd afnam ten twed verwerkingsindustrie gevestigd landprovincies utrecht overijssel brabant gelderland grond waarvan verwev nomie slavernij holland zeeland dersteld ondertek maker afhank lever med new york portretteerd bartholomeus helst twintig oud gerard andriesz bicker telg amsterdam geslacht portret bijgenaamd dik bicker lat bicker vol ornat zien,"Colonial Exploitation, Slavery & Economic Inequality",0.1140965293863841,"[0.1268627311544861, 0.00740832428046492, 0.0029929352112486726]","[True, False, False]","[True, False, False]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.364.txt__0,"[1, 0, 0]"
