filename,chunk_id,raw_start_word,raw_end_word,raw_chunk_len_words,raw_text,text_for_match,Reg_topic_all,Reg_topic_thresholded,Reg_best_topic,Reg_best_score,Reg_topic_Scores_json,Reg_matched_summary,Reg_topic_match_counts,Reg_uncategorised,Reg_uncategorised_reason
C:\Users\Home\policy-analysis\slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.15.txt,31e4bdf1:00000,0,159,159,"INLEIDING 15 aan deze ondernemingen gaven. De Utrechtse bewindhebbers kwamen meestal uit de stedelĳke elite. Ook stimuleerde het stadsbestuur de oprichting van de Utrechtse Compagnie, die investeerde in plantages in Suriname en de suikerhandel. Bovendien hadden veel burgemeesters en raden in de vroedschap grote belangen in de koloniale handel. Een aantal vroedschapsleden had zelf een carrière in de koloniën achter de rug of had naaste familie die overzee actief was. Daarnaast waren er enkele duizenden Utrechters die dienst namen bĳ een van de handelscompagnieën en de tocht naar een van de andere con- tinenten maakten. Daar werden zĳ zonder uitzondering geconfronteerd met de slavernĳ. Dat gold vanzelfsprekend voor de plantagehouders en de administrateurs van de plantages in de Caraïbische koloniën, maar ook de beambten, matrozen en soldaten van de handelscompagnieën. Wie meer was dan een matroos of soldaat en dus een eigen huishouden kon voeren, hield tot slaaf gemaakten. Sommigen namen tot slaaf gemaakten mee terug naar de Republiek.",ondernem gav utrecht bewindhebber kwam meestal stedelĳk elit stimuleerd stadsbestur opricht utrecht compagnie investeerd plantages surinam suikerhandel bovendien had burgemeester rad vroedschap grot belang kolonial handel aantal vroedschapsled carrièr kolonien rug naast familie overzee actief daarnaast enkel duizend utrechter dienst nam bĳ handelscompagnieen tocht con tinent maakt werd zĳ uitzonder geconfronteerd slavernĳ gold vanzelfsprek plantagehouder administrateur plantages caraibisch kolonien beambt matroz soldat handelscompagnieen matros soldat eig huishoud voer hield slaf gemaakt sommig nam slaf gemaakt mee terug republiek,"Colonial Exploitation, Slavery & Economic Inequality",,Uncategorised,0.315495,"{""Colonial Exploitation, Slavery & Economic Inequality"": 0.6845047019891908}","Colonial Exploitation, Slavery & Economic Inequality: handel, plantages","Colonial Exploitation, Slavery & Economic Inequality: kw=2(w=3.10); hits=3(w=5.00); cov=0.05; prox=0.72; grp=2(w=3.10); score=0.685",True,"max≤0.75,sum≤0.85"
C:\Users\Home\policy-analysis\slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.15.txt,31e4bdf1:00001,95,272,177,"Daar werden zĳ zonder uitzondering geconfronteerd met de slavernĳ. Dat gold vanzelfsprekend voor de plantagehouders en de administrateurs van de plantages in de Caraïbische koloniën, maar ook de beambten, matrozen en soldaten van de handelscompagnieën. Wie meer was dan een matroos of soldaat en dus een eigen huishouden kon voeren, hield tot slaaf gemaakten. Sommigen namen tot slaaf gemaakten mee terug naar de Republiek. Niet weinigen zĳn in de koloniën puis- sant rĳk geworden en hebben zich na hun diensttĳd bĳ de voc weer in Utrecht gevestigd. Daar maakten ze deel uit van de kleine bovenlaag van de bevolking. Sommige Utrechters waren zeer nauw bĳ de slavenhandel betrok- ken. Onder hen was Willem Bosman (Utrecht 1672-ca.1704), die als zestienjarige jongen in dienst van de wic op de Afrikaanse westkust aankwam. In fort Elmina, het bestuurlĳke centrum van de wic in de regio waarvandaan miljoenen tot slaaf gemaakte Afrikanen naar Ame- rika werden verscheept, klom Bosman op van administratieve kracht tot opperkoopman, de belangrĳkste functie na de directeur-generaal. Bosman was een steile calvinist die een straf bewind voerde.",werd zĳ uitzonder geconfronteerd slavernĳ gold vanzelfsprek plantagehouder administrateur plantages caraibisch kolonien beambt matroz soldat handelscompagnieen matros soldat eig huishoud voer hield slaf gemaakt sommig nam slaf gemaakt mee terug republiek weinig zĳn kolonien puis sant rĳk geword diensttĳd bĳ voc wer utrecht gevestigd maakt del klein bovenlag bevolk sommig utrechter zer nauw bĳ slavenhandel betrok ken hen willem bosman utrecht ca zestienjar jong dienst wic afrikan westkust aankwam fort elmina bestuurlĳk centrum wic regio waarvandan miljoen slaf gemaakt afrikan ame rika werd verscheept klom bosman administratiev kracht opperkoopman belangrĳkst functie directeur general bosman steil calvinist straf bewind voerd,"Colonial Exploitation, Slavery & Economic Inequality","Colonial Exploitation, Slavery & Economic Inequality","Colonial Exploitation, Slavery & Economic Inequality",0.992544,"{""Colonial Exploitation, Slavery & Economic Inequality"": 0.9925441431017274}","Colonial Exploitation, Slavery & Economic Inequality: plantages, slavenhandel, voc, wic","Colonial Exploitation, Slavery & Economic Inequality: kw=4(w=6.40); hits=5(w=7.70); cov=0.06; prox=0.85; grp=2(w=3.30); score=0.993",False,
C:\Users\Home\policy-analysis\slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.15.txt,31e4bdf1:00002,194,395,201,"Sommige Utrechters waren zeer nauw bĳ de slavenhandel betrok- ken. Onder hen was Willem Bosman (Utrecht 1672-ca.1704), die als zestienjarige jongen in dienst van de wic op de Afrikaanse westkust aankwam. In fort Elmina, het bestuurlĳke centrum van de wic in de regio waarvandaan miljoenen tot slaaf gemaakte Afrikanen naar Ame- rika werden verscheept, klom Bosman op van administratieve kracht tot opperkoopman, de belangrĳkste functie na de directeur-generaal. Bosman was een steile calvinist die een straf bewind voerde. Hĳ hield toezicht op het vervoer van Afrikaanse tot slaaf gemaakten naar de Amerika’s. Na veertien jaar keerde hĳ terug naar Utrecht waar hĳ over zĳn verblĳf in Elmina schreef. Zĳn boek Nauwkeurige beschryving van de Guinese Goud- Tand- en Slave-kust verscheen in 1703 en wordt nog steeds beschouwd als een van de belangrĳkste bronnen over de Nederlandse trans-Atlantische slavenhandel. Het werd meermaals herdrukt en werd internationaal een succes met vertalingen in het Duits, Frans, Italiaans en Engels.12 Bosman was niet de enige Utrechter die zo’n centrale plaats in de slavenhandel innam. Ruim vier decennia later, was Jan van Voorst directeur-generaal in Elmina van 1747 tot 1754. Hĳ moest veel onder- handelen met de Ashanti over de moeilĳkheden in de toevoer van tot",sommig utrechter zer nauw bĳ slavenhandel betrok ken hen willem bosman utrecht ca zestienjar jong dienst wic afrikan westkust aankwam fort elmina bestuurlĳk centrum wic regio waarvandan miljoen slaf gemaakt afrikan ame rika werd verscheept klom bosman administratiev kracht opperkoopman belangrĳkst functie directeur general bosman steil calvinist straf bewind voerd hĳ hield toezicht vervoer afrikan slaf gemaakt amerika veertien jar keerd hĳ terug utrecht war hĳ zĳn verblĳf elmina schref zĳn boek nauwkeur beschryv guines goud tand slav kust verschen sted beschouwd belangrĳkst bronn nederland tran atlantisch slavenhandel meermal herdrukt international succes vertal duit fran italiaan engel bosman enig utrechter n central plat slavenhandel innam ruim vier decennia later jan voorst directeur general elmina hĳ moest handel ashanti moeilĳkheid toevoer,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance","Colonial Exploitation, Slavery & Economic Inequality","Colonial Exploitation, Slavery & Economic Inequality",0.972879,"{""Reparations and Remembrance"": 0.06315517957124943, ""Colonial Exploitation, Slavery & Economic Inequality"": 0.9728789440458842}","Colonial Exploitation, Slavery & Economic Inequality: handel, slavenhandel, wic; Reparations and Remembrance: bronn","Colonial Exploitation, Slavery & Economic Inequality: kw=3(w=4.50); hits=6(w=9.80); cov=0.07; prox=0.82; grp=2(w=3.30); score=0.973; Reparations and Remembrance: kw=1(w=1.50); hits=1(w=1.50); cov=0.01; prox=0.00; grp=1(w=1.50); score=0.063",False,
C:\Users\Home\policy-analysis\slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.15.txt,31e4bdf1:00003,302,395,93,"Zĳn boek Nauwkeurige beschryving van de Guinese Goud- Tand- en Slave-kust verscheen in 1703 en wordt nog steeds beschouwd als een van de belangrĳkste bronnen over de Nederlandse trans-Atlantische slavenhandel. Het werd meermaals herdrukt en werd internationaal een succes met vertalingen in het Duits, Frans, Italiaans en Engels.12 Bosman was niet de enige Utrechter die zo’n centrale plaats in de slavenhandel innam. Ruim vier decennia later, was Jan van Voorst directeur-generaal in Elmina van 1747 tot 1754. Hĳ moest veel onder- handelen met de Ashanti over de moeilĳkheden in de toevoer van tot",zĳn boek nauwkeur beschryv guines goud tand slav kust verschen sted beschouwd belangrĳkst bronn nederland tran atlantisch slavenhandel meermal herdrukt international succes vertal duit fran italiaan engel bosman enig utrechter n central plat slavenhandel innam ruim vier decennia later jan voorst directeur general elmina hĳ moest handel ashanti moeilĳkheid toevoer,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance",,Uncategorised,0.269366,"{""Reparations and Remembrance"": 0.06336553727528335, ""Colonial Exploitation, Slavery & Economic Inequality"": 0.7306341501991259}","Colonial Exploitation, Slavery & Economic Inequality: handel, slavenhandel; Reparations and Remembrance: bronn","Colonial Exploitation, Slavery & Economic Inequality: kw=2(w=3.20); hits=3(w=5.20); cov=0.11; prox=0.72; grp=2(w=3.20); score=0.731; Reparations and Remembrance: kw=1(w=1.50); hits=1(w=1.50); cov=0.02; prox=0.00; grp=1(w=1.50); score=0.063",True,"max≤0.75,sum≤0.85"
C:\Users\Home\policy-analysis\slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.150.txt,08766ce8:00000,0,344,344,"150 ESTHER CAPTAIN Compensatie Van Siti van Batavia is meer in de archieven terug te vinden, en wel onder de naam Sibilla van Batavia. Zĳ had zich tot het christelĳk geloof bekeerd en zich in januari 1746 in de Jacobikerk laten dopen: ‘Meerderjarige Dr. [dochter] is na voorgaande belĳdenisse gedoopt met de naam van Sibilla, zĳnde haer toenaam Van Batavia.’14 Duidelĳk is dat zĳ is vernoemd naar Sara Sibilla Verdion. Die overleed op 11 juli 1767 op 56-jarige leeftĳd. Van het sterfhuis aan de Minrebroederstraat vertrok een begrafenisstoet, bestaande uit een lĳkkoets met 18 volgrĳtuigen en 42 flambouwdragers naar de Buurkerk, waar Sara Sibilla Verdion werd begraven. De begrafenisrekening bedroeg 1217 gulden, het hoogste bedrag ooit voor een begrafenis van iemand uit de familie Van Hengst.15 Het laat zien hoe groot de staat was die Sara Sibilla Verdion bĳ haar leven en dus ook na haar overlĳden nog kon voeren, een staat die mede te danken was aan het grote kapitaal dat haar eerste echtgenoot had vergaard. Zĳ keerde nooit terug naar haar geboorteland en had tot aan haar dood Sibilla van Batavia om zich heen. Sara Sibilla Verdion had niet alleen bepaald dat haar kinderen Sibilla van Batavia een jaarlĳkse toelage moesten uitkeren, maar ook dat zĳ ‘haar anders in huis moesten nemen.’16 Sibilla van Batavia overleed op 3 maart 1781, dertien jaar na Sara Sibilla Verdion. De archiefstukken vermelden hierover: ‘Sibilla van Batavia, meerderjarige vrĳster in de Hardebollenstraat, laat na geene vrienden, is begraven met 8 dragers, [kosten, EC] 2 gulden.’17 De vele testamenten die Sara Sibilla Verdion tĳdens haar leven in zowel Batavia als Utrecht liet opmaken, geven aan hoe belangrĳk het was om haar kapitaal veilig te stellen.18 Daarin was zĳ geenszins de enige. Archiefstukken van ruim een eeuw later laten zien hoe slavenei- genaren uit de Utrechtse elite na de afschaffing van de slavernĳ (1863) financiële compensatie voor de vrĳlating van hun slaafgemaakten aanvroegen. Slavenhouders ontvingen een compensatie van 300 gulden per vrĳgemaakte slaaf.19 Omgerekend naar de huidige koopkracht zou dit een bedrag zĳn van meer dan 3000 euro.",esther captain compensatie siti batavia archiev terug vind nam sibilla batavia zĳ christelĳk gelof bekeerd januari jacobikerk lat dop meerderjar dr dochter voorgaand belĳdenis gedoopt nam sibilla zĳnde haer toenam batavia duidelĳk zĳ vernoemd sara sibilla verdion overled juli jarig leeftĳd sterfhuis minrebroederstrat vertrok begrafenisstoet bestaand lĳkkoet volgrĳtuig flambouwdrager buurkerk war sara sibilla verdion begrav begrafenisreken bedroeg guld hoogst bedrag ooit begrafenis familie hengst lat zien grot stat sara sibilla verdion bĳ lev overlĳd voer stat med dank grot kapital eerst echtgenot vergaard zĳ keerd nooit terug geboorteland dod sibilla batavia hen sara sibilla verdion allen bepaald kinder sibilla batavia jaarlĳk toelag moest uitker zĳ ander huis moest nem sibilla batavia overled maart dertien jar sara sibilla verdion archiefstuk vermeld hierover sibilla batavia meerderjar vrĳster hardebollenstrat lat gen vriend begrav drager kost ec guld vel testament sara sibilla verdion tĳden lev zowel batavia utrecht liet opmak gev belangrĳk kapital veilig stell daarin zĳ geenszin enig archiefstuk ruim eeuw later lat zien slavenei genar utrecht elit afschaff slavernĳ financiel compensatie vrĳlating slaafgemaakt aanvroeg slavenhouder ontving compensatie guld per vrĳgemaakt slaf omgerek huidig koopkracht bedrag zĳn euro,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance",,Uncategorised,0.79026,"{""Reparations and Remembrance"": 0.13816184403348675, ""Colonial Exploitation, Slavery & Economic Inequality"": 0.20973985836560216}","Colonial Exploitation, Slavery & Economic Inequality: kapital, slaafgemaakt; Reparations and Remembrance: compensatie","Colonial Exploitation, Slavery & Economic Inequality: kw=2(w=2.40); hits=3(w=3.60); cov=0.03; prox=0.76; grp=1(w=1.20); score=0.210; Reparations and Remembrance: kw=1(w=1.50); hits=3(w=4.50); cov=0.04; prox=0.53; grp=1(w=1.50); score=0.138",True,"max≤0.75,sum≤0.85"
C:\Users\Home\policy-analysis\slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.150.txt,08766ce8:00001,186,408,222,"Sara Sibilla Verdion had niet alleen bepaald dat haar kinderen Sibilla van Batavia een jaarlĳkse toelage moesten uitkeren, maar ook dat zĳ ‘haar anders in huis moesten nemen.’16 Sibilla van Batavia overleed op 3 maart 1781, dertien jaar na Sara Sibilla Verdion. De archiefstukken vermelden hierover: ‘Sibilla van Batavia, meerderjarige vrĳster in de Hardebollenstraat, laat na geene vrienden, is begraven met 8 dragers, [kosten, EC] 2 gulden.’17 De vele testamenten die Sara Sibilla Verdion tĳdens haar leven in zowel Batavia als Utrecht liet opmaken, geven aan hoe belangrĳk het was om haar kapitaal veilig te stellen.18 Daarin was zĳ geenszins de enige. Archiefstukken van ruim een eeuw later laten zien hoe slavenei- genaren uit de Utrechtse elite na de afschaffing van de slavernĳ (1863) financiële compensatie voor de vrĳlating van hun slaafgemaakten aanvroegen. Slavenhouders ontvingen een compensatie van 300 gulden per vrĳgemaakte slaaf.19 Omgerekend naar de huidige koopkracht zou dit een bedrag zĳn van meer dan 3000 euro. Natuurlĳk zĳn mensen- levens niet in geld uit te drukken, maar de omrekening geeft aan dat de geschatte waarde van een slaaf zeer aanzienlĳk was. Zo ontving Utrechter Christiaan Willem Weidner, eigenaar van plantage Goosen aan de Matapiccakreek in Suriname, na de vrĳlating van 82 slaafgemaakten 24.600 gulden (249.695 euro) ter compensatie. Jonkheer Hilvaart The- odorus van Teĳlingen van Hilvarenbeek en Margaretha Elisabeth van",sara sibilla verdion allen bepaald kinder sibilla batavia jaarlĳk toelag moest uitker zĳ ander huis moest nem sibilla batavia overled maart dertien jar sara sibilla verdion archiefstuk vermeld hierover sibilla batavia meerderjar vrĳster hardebollenstrat lat gen vriend begrav drager kost ec guld vel testament sara sibilla verdion tĳden lev zowel batavia utrecht liet opmak gev belangrĳk kapital veilig stell daarin zĳ geenszin enig archiefstuk ruim eeuw later lat zien slavenei genar utrecht elit afschaff slavernĳ financiel compensatie vrĳlating slaafgemaakt aanvroeg slavenhouder ontving compensatie guld per vrĳgemaakt slaf omgerek huidig koopkracht bedrag zĳn euro natuurlĳk zĳn mens leven geld druk omreken geeft geschat waard slaf zer aanzienlĳk ontving utrechter christiaan willem weidner eigenar plantag gos matapiccakrek surinam vrĳlating slaafgemaakt guld euro ter compensatie jonkher hilvaart odorus teĳling hilvarenbek margaretha elisabeth,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance","Colonial Exploitation, Slavery & Economic Inequality","Colonial Exploitation, Slavery & Economic Inequality",0.91956,"{""Reparations and Remembrance"": 0.1416975816872756, ""Colonial Exploitation, Slavery & Economic Inequality"": 0.919560118634152}","Colonial Exploitation, Slavery & Economic Inequality: kapital, plantag, slaafgemaakt; Reparations and Remembrance: compensatie","Colonial Exploitation, Slavery & Economic Inequality: kw=3(w=4.30); hits=5(w=6.70); cov=0.06; prox=0.88; grp=2(w=3.10); score=0.920; Reparations and Remembrance: kw=1(w=1.50); hits=3(w=4.50); cov=0.05; prox=0.82; grp=1(w=1.50); score=0.142",False,
C:\Users\Home\policy-analysis\slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.150.txt,08766ce8:00002,396,408,12,Jonkheer Hilvaart The- odorus van Teĳlingen van Hilvarenbeek en Margaretha Elisabeth van,jonkher hilvaart odorus teĳling hilvarenbek margaretha elisabeth,,,Uncategorised,1.0,{},,,True,no_matches
C:\Users\Home\policy-analysis\slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.151.txt,fc3a4887:00000,0,76,76,"SARA SIBILLA VERDION EN SIBILLA VAN BATAVIA 151 Teĳlingen, deeleigenaren van plantage Poelwĳk aan de Pericarivier in Suriname, ontvingen 77.100 gulden (782.582 euro) ter compensatie voor 257 slaafgemaakten. Dat een eigenaar in Utrecht woonde, betekende overigens niet dat hĳ of zĳ automatisch een notaris in Utrecht bezocht. Er kunnen dus meer slaveneigenaren in Utrecht hebben gewoond dan uit de notarisakten naar voren komt. Voormalig slaafgemaakten ontvingen geen enkele compensatie. Doop Sibilla van Batavia (Het Utrechts Archief)",sara sibilla verdion sibilla batavia teĳling deeleigenar plantag poelwĳk pericarivier surinam ontving guld euro ter compensatie slaafgemaakt eigenar utrecht woond betek overigen hĳ zĳ automatisch notaris utrecht bezocht slaveneigenar utrecht gewoond notarisakt vor komt voormal slaafgemaakt ontving enkel compensatie dop sibilla batavia utrecht archief,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance",,Uncategorised,0.282057,"{""Reparations and Remembrance"": 0.13910907825700258, ""Colonial Exploitation, Slavery & Economic Inequality"": 0.7179428214540423}","Colonial Exploitation, Slavery & Economic Inequality: plantag, slaafgemaakt; Reparations and Remembrance: archief, compensatie","Colonial Exploitation, Slavery & Economic Inequality: kw=2(w=3.10); hits=4(w=5.50); cov=0.11; prox=0.79; grp=2(w=3.10); score=0.718; Reparations and Remembrance: kw=2(w=1.80); hits=3(w=3.30); cov=0.11; prox=0.68; grp=1(w=1.50); score=0.139",True,max≤0.75
C:\Users\Home\policy-analysis\slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.153.txt,6b70eafa:00000,0,363,363,"Belle van Zuylen in koloniale zaken Caroline Drieënhuizen, met medewerking van Marjet Douze1 ‘Van oudsher heb ik neiging gehad het op te nemen vóór de knechten tegen hun meesters, vóór de kinderen tegen hun vaders, vóór de on- derdanen tegen hun vorsten’, schreef de adellĳke Isabelle de Charrière, geboren Van Tuyll van Serooskerken en in Nederland beter bekend onder de naam Belle van Zuylen (1740-1805), in de zomer van 1794 aan de Duitse vertaler van haar literaire werken. ‘Duizend maal’, zo ging ze verder, ‘ben ik ontgoocheld en duizend maal schaamde ik mĳ voor mĳn lichtgelovigheid, maar ik verbeter mezelf niet. [… Ons ras is niet mooi, maar we moeten het verdragen, ermee leven, – en ons herinneren dat we er deel van uitmaken.’2 Vooral sinds het einde van de jaren zestig van de vorige eeuw wordt Belle van Zuylen in Nederland, maar vooral in Utrecht (waar zĳ ’s winters woonde aan de Kromme Nieuwegracht; in de zomer verbleef ze op Slot Zuylen, op een uur gaans van de binnenstad) op basis van dergelĳke citaten en haar literaire werk herinnerd als een zelfstandige, geleerde vrouw die voorvechter was van, met name, vrouwenrechten, en in haar werk schreef over deze en andere sociaal-politieke kwesties.3 In de tweede helft van de twintigste eeuw groeide Belle van Zuylen meer en meer uit tot een feministisch icoon: het is niet voor niets dat de eerste Nederlandse onderzoeksschool vrouwenstudies in 1990 het Belle van Zuylen Instituut werd gedoopt. Er is een Belle van Zuylen- wisselleerstoel aan de Universiteit Utrecht en in 2005 werd in Utrecht, een jaar nadat zĳ als ‘Grootste Utrechter’ aller tĳden was uitgeroepen, de Belle van Zuylen-lezing in het leven geroepen: voordrachten over literatuur en maatschappelĳke kwesties, waaraan sinds 2019 een ereprĳs is verbonden voor schrĳvers die zich daarmee bezighouden. Belle van Zuylen werd immers gezien als een feministe avant la lettre, die vanuit een kosmopolitische, intellectuele invalshoek (ze woonde anderhalf jaar in Parĳs, bezocht verschillende Europese kuuroorden en bracht een groot deel van haar leven door in het toen Pruisische Neuchâtel in Zwitserland) naar de wereld keek.4 Enkele van de sociaal-politieke vraagstukken die Belle in haar werk aansneed, waren slavernĳ en koloniale verhoudingen.5 Daarmee",bell zuyl kolonial zak carolin drieenhuiz medewerk marjet douze1 oudsher neiging gehad nem vor knecht meester vor kinder vader vor derdan vorst schref adellĳk isabell charrièr gebor tuyll serooskerk nederland beter bekend nam bell zuyl zomer duit vertaler literair werk duizend mal ging verder ontgoocheld duizend mal schaamd mĳ mĳn lichtgelov verbeter mezelf ras mooi moet verdrag ermee lev herinner del uitmak vooral eind jar zestig vorig eeuw bell zuyl nederland vooral utrecht war zĳ winter woond kromm nieuwegracht zomer verblef slot zuyl uur gan binnenstad basis dergelĳk citat literair werk herinnerd zelfstand geleerd vrouw voorvechter nam vrouwenrecht werk schref sociaal politiek kwesties twed helft twintigst eeuw groeid bell zuyl feministisch icon eerst nederland onderzoeksschol vrouwenstudies bell zuyl institut gedoopt bell zuyl wisselleerstoel universiteit utrecht utrecht jar nadat zĳ grootst utrechter aller tĳden uitgeroep bell zuyl lezing lev geroep voordracht literatur maatschappelĳk kwesties waaran ereprĳ verbond schrĳver daarmee bezighoud bell zuyl immer gezien feminist avant la lettr vanuit kosmopolitisch intellectuel invalshoek woond anderhalf jar parĳ bezocht verschill europes kuuroord bracht grot del lev pruisisch neuchâtel zwitserland wereld kek enkel sociaal politiek vraagstuk bell werk aansned slavernĳ kolonial verhoud daarmee,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance",,Uncategorised,0.936844,"{""Reparations and Remembrance"": 0.06315585218090908, ""Colonial Exploitation, Slavery & Economic Inequality"": 0.03778734711026292}","Colonial Exploitation, Slavery & Economic Inequality: meester; Reparations and Remembrance: herinner","Colonial Exploitation, Slavery & Economic Inequality: kw=1(w=1.20); hits=1(w=1.20); cov=0.01; prox=0.00; grp=1(w=1.20); score=0.038; Reparations and Remembrance: kw=1(w=1.50); hits=1(w=1.50); cov=0.01; prox=0.00; grp=1(w=1.50); score=0.063",True,"max≤0.75,sum≤0.85"
C:\Users\Home\policy-analysis\slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.154.txt,057086f1:00000,0,102,102,"154 CAROLINE DRIEËNHUIZEN reflecteerde zĳ in haar romans op de sociaalhistorische situatie van haar tĳd. Dat roept meerdere vragen op. Hoe keken Belle van Zuylen en haar intellectuele omgeving in het laatste kwart van de achttiende eeuw naar slavernĳ en koloniaal bezit? Welke rol speelden de overzeese gebiedsdelen en slavernĳ in haar persoonlĳke leven en werk? En in hoeverre was er sprake van een wisselwerking tussen haar leven en werk? Tegelĳkertĳd konden romans ook invloed uitoefenen op de manier waarop onderwerpen als slavernĳ en de koloniën door lezers werden De jonge Belle van Zuylen. Toegeschreven aan Guillaume de Spinny, 1759 (Particuliere collectie)",carolin drieenhuiz reflecteerd zĳ roman sociaalhistorisch situatie tĳd roept meerder vrag kek bell zuyl intellectuel omgev laatst kwart achttiend eeuw slavernĳ koloniaal bezit rol speeld overzes gebiedsdel slavernĳ persoonlĳk lev werk hoeverr sprak wisselwerk lev werk tegelĳkertĳd kond roman invloed uitoefen manier waarop onderwerp slavernĳ kolonien lezer werd jong bell zuyl toegeschrev guillaum spinny particulier collectie,"Colonial Exploitation, Slavery & Economic Inequality",,Uncategorised,0.835504,"{""Colonial Exploitation, Slavery & Economic Inequality"": 0.16449580181562284}","Colonial Exploitation, Slavery & Economic Inequality: bezit, koloniaal","Colonial Exploitation, Slavery & Economic Inequality: kw=2(w=2.40); hits=2(w=2.40); cov=0.05; prox=0.98; grp=1(w=1.20); score=0.164",True,"max≤0.75,sum≤0.85"
C:\Users\Home\policy-analysis\slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.154.txt,057086f1:00001,94,102,8,"Toegeschreven aan Guillaume de Spinny, 1759 (Particuliere collectie)",toegeschrev guillaum spinny particulier collectie,,,Uncategorised,1.0,{},,,True,no_matches
C:\Users\Home\policy-analysis\slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.155.txt,5a7fc8dc:00000,0,297,297,"BELLE VAN ZUYLEN IN KOLONIALE ZAKEN 155 beschouwd als ‘de werkelĳkheid’. Zou haar werk daarop invloed kunnen hebben gehad? De koloniale ervaring in de romans van Belle van Zuylen Belle van Zuylen schreef duizenden brieven, verschillende toneelstukken en novelles. In drie van haar werken, die zĳ als getrouwde vrouw schreef onder de naam Madame de Charrière, komen de koloniën en slavernĳ voor. Het zĳn de werken Caliste – het tweede deel van Lettres écrites de Lausanne, uitgegeven in 1787 –, Trois Femmes, dat tussen 1794 en 1795 verscheen, en een (pas in 1981 uitgegeven) vervolg: Suite de Trois Femmes uit 1795.6 In deze romans levert Belle van Zuylen op literaire wĳze filosofisch commentaar op morele kwesties en verlichtingsthema’s als het belang van het individu en van vrĳheid en gelĳkheid, vooral in de relatie tussen mannen en vrouwen. Caliste is een liefdesverhaal, waarin Belle van Zuylen onder meer breekt met de traditionele rolverdeling van mannen- en vrouwen- karakters in romans. Zo laat zĳ hoofdpersoon Caliste naar William verlangen in plaats van dat zĳzelf, de vrouw, het object van verlan- gen is. Bĳna terloops worden in het werk ook slavernĳ en tot slaaf gemaakten genoemd. In een korte passage in het boek wordt een naamloze ‘arme neger’ opgevoerd, die de huisknecht was van een Engelse familie. Het gezin liet hem, terwĳl hĳ stervende was aan tuberculose, achter bĳ een boerengezin in het Zwitserse Lausanne. ‘Wat een vreemd lot!’, roept hoofdpersoon Cécile vervolgens uit. ‘In Guinea te worden geboren, te worden verkocht door je ouders, suiker te planten op Jamaica, bĳ Engelsen te dienen in Londen en te sterven bĳ Lausanne!’7 Meer dan verbazing en treurnis over deze man, gedurende zĳn leven ver van zĳn geboorteplaats verwĳderd en nu eenzaam en alleen stervend in Lausanne, spreekt niet uit de roman.",bell zuyl kolonial zak beschouwd werkelĳk werk daarop invloed gehad kolonial ervar roman bell zuyl bell zuyl schref duizend briev verschill toneelstuk novelles drie werk zĳ getrouwd vrouw schref nam madam charrièr kom kolonien slavernĳ zĳn werk calist twed del lettres ecrites lausann uitgegev trois femmes verschen pas uitgegev vervolg suit trois femmes roman levert bell zuyl literair wĳze filosofisch commentar morel kwesties verlichtingsthema belang individu vrĳheid gelĳkheid vooral relatie mann vrouw calist liefdesverhal waarin bell zuyl breekt traditionel rolverdel mann vrouw karakter roman lat zĳ hoofdperson calist william verlang plat zĳzelf vrouw object verlan gen bĳna terlop werk slavernĳ slaf gemaakt genoemd kort passag boek naamloz arm neger opgevoerd huisknecht engel familie gezin liet terwĳl hĳ stervend tuberculos bĳ boerengezin zwitser lausann vreemd lot roept hoofdperson cecil vervolgen guinea gebor verkocht ouder suiker plant jamaica bĳ engels dien lond sterv bĳ lausann verbaz treurnis man gedur zĳn lev ver zĳn geboorteplat verwĳderd eenzam allen stervend lausann spreekt roman,"Colonial Exploitation, Slavery & Economic Inequality",,Uncategorised,0.962208,"{""Colonial Exploitation, Slavery & Economic Inequality"": 0.03779244989073022}","Colonial Exploitation, Slavery & Economic Inequality: suiker","Colonial Exploitation, Slavery & Economic Inequality: kw=1(w=1.20); hits=1(w=1.20); cov=0.01; prox=0.00; grp=1(w=1.20); score=0.038",True,"max≤0.75,sum≤0.85"
