text,label,label_id,is_pseudo
"— 117 —
— SLAVERNIJ, AFSCHAFFINGEN EN DOORWERKINGEN —
geproduceerd. Een uitzondering was Bonaire, waar slaafgemaakten in 
de zoutpannen werkten. Vrije arbeid betekende nog geen gelijke kansen op de eilanden, waar 
kleur, klasse en religie al voor 1 juli 1863 de status van zowel de vrije als de 
onvrije eilandbewoners bepaalden. Er heerste bittere armoede als gevolg 
van schaarste aan werk en land. Vooral de nazaten van slaafgemaakten 
kampten daarmee. Gebrek aan beschikbare vruchtbare grond en werk 
maakte de vrijgemaakten soms afhankelijk van hun voormalige eigenaren. Op Curaçao, bijvoorbeeld, bleven ze om die reden op het land van hun voor­
malige eigenaren wonen. In ruil voor grond werkten zij soms nog voor de 
landeigenaar (het paga tera-systeem). Om aan de armoede op de eilanden te 
ontkomen, emigreerden vooral mannen in groten getale (zie hoofdstuk 15 
van Charles do Rego). Een keerpunt bracht de opkomst van de olie-industrie door de Konink­
lijke Nederlandsche Petroleum Maatschappij Shell, eerst op Curaçao en ver­
volgens op Aruba, in de jaren twintig.",Historical Slavery,1,False
"In plaats 
van hen als professionals te benaderen, werd hen etnische identiteit benadrukt in een 
situatie waarin dat niet relevant is. Gezien worden als buitenstaander 
De genoemde ervaringen geven sommige medewerkers het gevoel dat ze in de ogen 
van bepaalde collega’s nooit een echte Nederlander kunnen worden. Veelzeggend is 
dat de eerste associatie die sommige medewerkers hebben bij een bi-culturele collega is 
dat ze te maken hebben met een lokaal aangenomen medewerker. Dit geeft hen het 
signaal dat hun witte collega’s hen zien als “de ander”, “een buitenlander”, “een 
buitenstaander” en “een bezoeker”. Ook geeft het hen de indruk dat hun collega’s 
blijkbaar zo weinig gewend zijn aan diversiteit op de Haagse werkvloer dat ze mensen met 
een kleur direct aanzien voor iemand uit het buitenland. Het betekent dat er op recepties 
bijvoorbeeld geregeld Engels wordt gesproken tegen bi-culturele medewerkers. Een 
respondent vertelt dat hij in het verleden als enige niet in het Nederlands werd begroet 
door een oud-minister. Een andere respondent vertelt dat er “heel erg verbaasd” wordt 
gereageerd als ze Nederlands terugspreekt:  
 
“Huh, waar heb je Nederlands geleerd? Ik ben gewoon in Nederland 
geboren jongens. Dat heerst nog wel heel erg.”  
 
Migratiediscours  
De neiging om bi-culturele Nederlanders te benaderen vanuit een migratieframe is ook in 
andere studies gevonden en wordt onder meer omschreven als het migratiediscours",Modern Racism & Inequality,2,False
"— 359 —
Joris van den Tol
25. Particuliere belangen  
	
bij slavernijpolitiek 
	
	
en koloniale  
	
expansiepolitiek
Op 26 juli 1650 werd in de Staten-Generaal een verzoekschrift (request) 
gelezen van aandeelhouders van de West-Indische Compagnie (wic). De 
tientallen ondertekenaars ervan stelden dat er een groot probleem was: de 
handel in slaafgemaakte Afrikanen in Guinea, op de West-Afrikaanse kust, 
was op dat moment in theorie een monopolie van de wic, maar in de prak­
tijk was de compagnie ‘onmachtig’ om ‘de handel en negotie op Guinea 
te continueren’. Daarom stelden de indieners van de petitie als oplossing 
voor om de handel in Guinea aan hen te vergunnen in plaats van aan de 
wic. Er waren echter meer kapers op de kust. Andere handelaren in de 
Republiek dienden in 1652 namelijk ook een request in bij de Staten-­
Generaal. Ditmaal om een nieuwe compagnie op te richten, die slaaf­
gemaakte Afrikanen binnen het octrooigebied van de wic zou mogen 
verkopen. Een andere petitie laat zien dat Joodse Amsterdammers in 1648 
van mening waren dat Angola niet op de Portugezen terugveroverd hoefde 
te worden. Ook nu Angola niet meer in handen was van de wic, werden er 
immers ‘net zoveel zwarten [naar] Brazilië [verscheept] als voorheen’. En 
zelfs toen in de achttiende eeuw de toegang tot de slavenhandel redelijk 
duidelijk gedefinieerd en verdeeld was tussen de Europese handelaren, 
kregen de grootste private slavenhandelaren van Amsterdam middels een 
verzoekschrift toestemming om ‘een lading slaven naar Suriname te […] 
brengen’.",Historical Slavery,1,False
"Artikel 7 
Deze regeling wordt aangehaald als: Regeling instelling Adviescollege dialooggroep slavernijverleden. Deze regeling zal met de toelichting in de Staatscourant worden geplaatst. De Minister van Binnenlandse Zaken en Koninkrijksrelaties,
K.H. Ollongren
De Staatssecretaris van Binnenlandse Zaken en Koninkrijksrelaties,
R.W. Knops
2
Staatscourant 2020 nr. 38358 
20 juli 2020",Historical Slavery,1,False
"While the 2013 
decision focused mainly on Article 10 ECHR, striking a balance between freedom of speech 
(paragraph 1 of Article 10 ECHR) and its legitimate limitations (paragraph 2 of Article 10 
ECHR), in its 2015 judgment, the Grand Chamber assessed the conflict between the protection 
of dignity for the Armenian community (Article 8 ECHR) and the freedom of speech for 
Perinçek (Article 10 ECHR). The Grand Chamber withdrew from determining whether 
“massacres and mass deportations” suffered by the Armenian people at the hands of the 
Ottoman Empire could be referred to as genocide. In contrast, the Grand Chamber focused on 
the dignity of both the victims and the present-day Armenian community as a possible 
legitimate aim in justifying the Swiss criminal provision. To support its argument, the Court 
 
(FRA) and disseminated on its website and to its national monitors. Units of the Organization for Security and Co-
operation in Europe (OSCE) concerned with combating anti-Semitism also employ the definition. 74 Most of the cases reaching the ECtHR on the issue had been found inadmissible, including T v Belgium (App 
no 9777/82); FP v Germany (App no 19459/92); Honsik v Austria (App no 25062/94); Remer v Germany (App no 
25096/94); Nachtmann v Austria (App no 36773/97); Witzsch v Germany (App no 41448/98). 75 Hoffer and Annen v Germany (App nos 397/07 and 2322/07, 13 January 2011). 76 PETA v Germany (App no 43481/09, 8 November 2012). 77 Perinçek v. Switzerland, (App no 27510/08, 17 December 2013) 
78 Perinçek v.",Historical Slavery,1,False
"296 
NOTEN 
11. André Nègre, ‘Origines et signification du mot “créole”’, Bulletin de la 
Société d’Histoire de la Guadeloupe 5-6 (1966), 38-42; ‘Créole’, Centre 
National de Ressources Textuelles et Lexicales, https://www.cnrtl.fr/
etymologie/creole (geraadpleegd 02-02-2021). Zie voor de Nederlandse 
context: Annelies Roeleveld, ‘Creool: een woord met geschiedenis’, Tĳd-
schrift voor Nederlandse Taal- en Letterkunde 118 (2002), 342-348. 12. Belle van Zuylen, ‘Drie vrouwen’, 141. 13. Felicity Nussbaum, The Limits of the Human. Fictions of Anomaly, Race, 
and Gender in the Long Eighteenth Century (Cambridge: Cambridge 
University Press, 2003), 188. 14. Christiane Solte-Gresser, ‘Sklavengeschichte als deutsch-französischer 
Dialog.",Colonialism,0,False
"O.4> Raciale theorieën en terminologie zoals ‘negroïde ras’ moeten geschrapt worden uit de 
richtlijnen. O.5> Regionale, provinciale en landelijke zorginstellingen dienen quota in te stellen voor het 
aannemen van Zwarte zorgprofessionals en andere gemarginaliseerde groepen in het team, in 
leidinggevende functies, in directies en in toezichthoudende organen. O.6> Om de veiligheid, toegankelijkheid en de toestroom van Zwarte studenten aan medische 
opleidingen te bevorderen, dient het toelatingsbeleid intercultureel te zijn. Verder dient het euro-
centrische curriculum (literatuur en methodiek) vervangen te worden door een sociaal rechtvaar-
diger en inclusiever curriculum met aandacht voor kennis en kunde uit andere werelddelen.",Modern Racism & Inequality,2,False
"Doch daar ik 
vrees dat de Vergadering dan bezwaar tegen het geheele ontwerp zou hebben, zoo heb 
ik slechts een termijn van vier jaren voorgesteld, die dan wel voldoende zal zijn om de 
schokken, die men vreest, te voorkomenǳ.190   
 
Na de heer Lynden kreeg de heer Van Bosse het woord die zijn betoog startte met de 
vraag: 
 
ǲWordt alles vrijwillig geregeld? In geenen deele. Art. 33 zegt wie alles, ook het loon, 
regelen zal. Ik wil volkomen vertrouwen stellen op de onpartijdigheid van de 
Surinaamsche autoriteiten, maar het zijn toch in elk geval de blanken, die het loon zullen 
regelen. Of nu een gewoon slavenverstand zal begrijpen dat dit onder vrijheid moet 
 
187 De Nederlandsche Staats-Courant 1861-1862 (bijblad). Tweede Kamer, 78ste zitting – 4 julij 1862, vel. 261, p. 948 
188 De Nederlandsche Staats-Courant 1861-1862 (bijblad). Tweede Kamer, 78ste zitting – 4 julij 1862, vel.",Historical Slavery,1,False
"Binnen de context van de samenstelling van het parlement in deze periode, was de heer 
van Bosse een liberaal die in verschillende kabinetten tussen 1848 en 1871 
ministerposten bekleedde. Hij was in meerdere kabinetten minister van Financiën en 
bekleedde in twee kabinetten de ministerspost van Koloniën. Van Bosse stond bekend 
als pragmatisch liberaal. Onder zijn bewind werden de staatsfinanciën hervormd: het 
belastingstelsel werd geliberaliseerd en verbeterd, de begrotingstekorten werden 
verminderd en de handel en scheepvaartkwam weer tot bloei. ǮRedding door 
bezuinigingǯ was een van zijn bekende uitspraken. Er dient te worden opgemerkt dat Van Bosse tegen meerdere componenten van het 
wetsontwerp was. Tevens gebruikte Van Bosse, in tegenstelling tot andere 
parlementsleden, de term Ǯslavenhouderǯ in plaats van Ǯslaveneigenarenǯ: 
ǲAls de meester weet dat hij eene vergoeding ontvangt voor een slaaf, onverschillig of 
deze aanwezig is of niet, welk belang heeft de meester erbij om zich het lot van zijne 
slaven nu nog aan te trekken? Wanneer die meester voornemens is om, als hij het geld 
voor de tegemoetkoming ontvangen heeft, de koloniën te verlaten, dan geeft men door 
deze bepaling aan dien meester eene zeer groote impulsie om of in het laatste jaar zijne 
slaven nog eens duchtig te laten arbeiden, of de zaken à l'abandon te laten, waardoor 
slechts het oogenblik verhaast wordt, waarop de kolonie in verval zal komen. Neemt 
men daarentegen mijn voorstel aan, dan zullen de meesters worden gedwongen te 
zorgen voor den goeden toestand der plantages tot 1 Julij 1863. Die meesters zullen 
moeten medewerken tot bevordering van het doel der Regering, die het staatstoezigt 
over de vrijgemaakten wenschelijk acht.",Colonialism,0,False
"Als ik wil, kan ik mijne vrijheid krijgen door de grenzen 
over te gaan naar de Engelsche kolonie. Maar daar kan ik alles krijgen wat gij mij geeft, 
en nog iets bovendien, waar ik veel hooger prijs op stel; de vrijheid om te gaan en te 
doen waar en wat ik wilǯǳ.221  
 
 
219 De Nederlandsche Staats-Courant 1861-1862 (bijblad). Tweede Kamer, 78ste zitting – 4 julij 1862, vel. 261, p. 952 
220 De Nederlandsche Staats-Courant 1861-1862 (bijblad). Tweede Kamer, 78ste zitting – 4 julij 1862, vel. 261, p. 953 
221 De Nederlandsche Staats-Courant 1861-1862 (bijblad). Tweede Kamer, 78ste zitting – 4 julij 1862, vel. 261, p.",Colonialism,0,False
"NINSEE 
9 
 
In 1631 namen de Nederlanders St. Maarten in en maakten het eigendom van de 
Nederlandse WIC. Twee jaar later, in 1633, verdreven de Spanjaarden de Nederlanders 
van St. Maarten en namen het over. Vervolgens verdreven de Nederlanders in 1634 de 
Spanjaarden van Curaçao en maakten er een Nederlands bezit van. St. Eustatius, Bonaire 
en Aruba kwamen in 1635 in Nederlandse handen, gevolgd door Saba in 1640 (Nimako 
en Willemsen 2011). (et is duidelijk dat de Atlantisch Ǯslavenhandelǯ en Ǯchattel slaveryǯ ȋd.w.z. een systeem 
waar slaaf-gemaakten als eigendom en handelswaar worden bestempeld) een directe rol 
hebben gespeeld in de overzeese handel. Voor de Europese bevolking als geheel 
leverden de koloniën in Ǯde Westǯ ook nog eens allerlei vluchtroutes bij vervolging (door 
de Inquisitie of anderszins).",Historical Slavery,1,False
"27. Bĳvoorbeeld Opregte Haerlemsche courant, 17 maart 1687. 28. Willem Flinkenflögel, Nederlandse slavenhandel (1621-1803) (Utrecht en 
Antwerpen: Kosmos, 1997), 89-102; Alex van Stipriaan, ‘Het Nederlandse 
slavernĳdebat in de zeventiende en achttiende eeuw’, in: Pepĳn Bran-
don et al. (red.), De slavernĳ in Oost en West. Het Amsterdam onderzoek 
(Amsterdam: Spectrum, 2020), 300-307. 29. Bély, ‘Behind the Stage’, 52. 30. Esther Captain, ‘The Selective Forgetting and Modelling of the Past.",Historical Slavery,1,False
"24 
 
Collectieve doorwerking is een langdurig effect van iets dat in het verleden is gebeurd 
en daarna in allerlei vormen kan opduiken, voornamelijk negatief. Bijvoorbeeld vroeger 
bestonden er geen chemische huidbleekmiddelen, pas veel later zijn die in gebruik gekomen. Maar zij hangen wel samen met de hedendaagse doorwerking en materialisering van het 
koloniale idee dat de witte mens superieur is en dat dus ook een lichtkleurige huid als beter of 
kansrijker kan worden ervaren dan een donkere huidskleur. Het is een effect van eeuwenlang 
anti-zwart racisme. Een andere doorwerking is ook het credo ‘wij zijn hier omdat jullie daar 
waren’. Dat wil zeggen na eeuwen slavernij en kolonialisme hadden we geen andere keus dan 
onze toekomst zoeken in het land van de kolonisator. Al wordt het ook vertaald als: wij 
komen terughalen wat jullie bij ons geroofd hebben. En in ieder geval betekent het: wij 
hebben alle recht om hier te zijn. Er zijn erfenissen en doorwerkingen van eeuwen slavernij- en koloniale geschiedenis 
aan de kant van nazaten van slaafgemaakten én aan de kant van nazaten van slavenmakers. In 
tegenstelling tot landen waar de slavernij zelf plaatsvond, kwamen in slavernij-
organisatielanden als Nederland, de diverse erfenissen en doorwerkingen pas met elkaar in 
aanraking na de substantiële immigratie van nazaten van slaafgemaakten.",Modern Racism & Inequality,2,False
"Robert J. Shiller, ‘Foreword’, in: Goetzmann et al. (red.), The Great Mir-
ror of Folly, viii. 18. Karin Lurvink, ‘Underwriting Slavery: Insurance and Slavery in the 
Dutch Republic (1718-1778)’, Slavery & Abolition 40, 3 (2019), 472-493, 
aldaar 477-478. 19. Slechte, ‘De Firma List en Bedrog’, 203-204. 20. De Jong, Jonker en Röell, ‘De ontwikkeling van de naamloze vennoot-
schap in Nederland tot 1850’, 225. 21.",Historical Slavery,1,False
"UTRECHT EN DE SLAVERNIJ ONDER DE VOC 
83
Meinertzhagen, de initiatiefnemer van de Provinciale Utrechtsche 
Geoctroyeerde Compagnie. Hĳ wist Otto Wilhelm meteen te strikken 
voor het bewindhebberschap van deze actiëncompagnie (zie het artikel 
van Matthias Lukkes). Door het echec van de Utrechtse Compagnie kreeg 
de familie Falck het financieel moeilĳk. De meeste kinderen zouden 
in voc-dienst komen of voc-dienaren trouwen. De tweede zoon Frans 
Willem, de enige die had gestudeerd, voer als onderkoopman uit en klom 
in Ceylon op tot dessave (hoofd van een provincie). Daar werd ook zĳn 
zoon Iman Willem geboren. Deze verloor zĳn vader toen hĳ nog maar 
één jaar was. Door zĳn stiefvader werd hĳ voor zĳn opvoeding naar de 
Republiek gestuurd, bĳ zĳn grootmoeder in Utrecht. Hĳ zou er de school 
doorlopen, rechten studeren aan de universiteit, en er promoveren. Van 
de 45 jaargenoten zouden er ten minste 6 een belangrĳke functie in een 
van de koloniën of compagnieën vervullen.",Colonialism,0,False
"— 328 —
— STAAT EN SLAVERNIJ —
iedereen in de koloniale samenleving betrokken bij de slavenhandel. De 
treurige constatering dat de kidnappers overgingen tot mensenroof om 
zichzelf vrij te kopen illustreert ook hoezeer slavernij en onvrijheid de 
lokale en koloniale samenleving in haar greep hielden. Zelfs voor tijdge­
noten was duidelijk dat deze situatie werd versterkt door de constante 
vraag om slavenarbeid in de Nederlandse koloniale enclaves. En zo waren 
het dus niet alleen de rovers die belang hadden bij de mensenroof, het 
waren juist ook de kopers die deze gewelddadige situatie in stand hielden. En het waren de wetshandhavers die dat faciliteerden met hun aktes. We weten het niet zeker, maar de kans is groot dat Paloepose zelf ook 
op zeker moment van het strand of van zijn boot gehaald werd en door 
Happon Rosenquist van een kidnapper of tussenhandelaar gekocht is, 
vóórdat zijn slavenstatus netjes op papier gevangen werd en hij werd ver­
scheept om in Batavia verhandeld te worden, om uiteindelijk in Daendels’ 
Paleis Buitenzorg tewerkgesteld te worden. ◼ ◼◼  Tot slot
Hoe het Azia, Pasop en Paloepose vergaan is na 1811, toen de Engelsen de 
Nederlandse bezittingen overnamen en de Britse luitenant-gouverneur 
Thomas Stamford Raffles Buitenzorg introk, weten we niet. Wat we wel 
weten is dat vanaf dat moment geleidelijk stappen werden gezet naar de 
afschaffing van de slavenhandel en slavernij. Na de Britse bezetting keerden de Nederlanders in 1815 terug en zetten 
ze dat beleid van afschaffing schoorvoetend voort. Via nieuwe bureaucrati­
sche instrumenten als de slavenregisters probeerden ze de slavenhandel te 
reguleren en in te perken, maar de behoefte aan arbeid werd niet kleiner – 
eerder groter – en Nederlandse bestuurders wisten op allerhande manie­
ren hun eigen regelgeving te omzeilen en slim gebruik te maken van de 
dunne scheidslijn die in de lokale samenlevingen al bestond tussen horig­
heid en slavernij.",Historical Slavery,1,False
"— 213 —
— SLAVERNIJ, AFSCHAFFINGEN EN DOORWERKINGEN —
vier windrichtingwijzers waarmee het Rijksmuseum, dat in 1885 werd 
geopend, is toegerust. Elke figuur heeft een eigen karakter. De zwarte man 
is de enige die blaast met open­gesperde ogen, een kenmerk dat veelvuldig 
terugkomt in de verbeelding van mensen van Afrikaanse afkomst , zie de 
afbeelding hierboven. ◼ ◼◼  Thuishoren in Nederland
In Nederland bestaat een relatief klein aantal studies die samen een over­
zicht vormen van objecten waarop de zwarte mens is verbeeld.9 Dat toont 
aan dat er, in samenhang met archief- en historisch onderzoek, nog veel 
te ontdekken valt over Nederlanders van kleur vanaf de zestiende eeuw. Bovendien groeien met de belangstelling voor de koloniale geschiedenis 
ook de publieke collecties waarin objecten zijn verzameld die weer nieuwe 
vragen oproepen. Behalve op de wereld van de elite, kunnen die objecten 
ook licht werpen op het leven van andere sociale klassen. Zo lijkt dit 
­schilderij uit 1820 (afb. pag. 214) nieuwe informatie te bieden voor het 
­verder onder­zoeken van de ontwikkeling van het tentoonstellen van 
­mensen van kleur op ­kermissen, en in de negentiende en twintigste eeuw 
in koloniale ­tentoonstellingen. Windrichtingwijzer, circa 1885.",Historical Slavery,1,False
"198 
MAARTJE JANSE
door informanten op de hoogte gehouden werd van wat er besproken 
werd in de vergaderingen van abolitionisten, had niet veel wettelĳke 
middelen om verenigingen te verbieden. In plaats daarvan voerde hĳ 
een ontmoedigingsbeleid.6
De mannelĳke organisatoren van de petities, onder wie Ackerdsĳck 
en Mees, werden daarom op 28 juni 1842 uitgenodigd op het ministerie 
van Marine. Daar vroeg minister van Marine J.C. Rĳk, die net terug was 
uit Suriname, de aanwezigen met klem hun verenigingen niet actief te 
laten worden, om de regering een kans te geven maatregelen te nemen. Zouden de abolitionisten toch doorzetten, dan zou dat misschien tot 
opstanden leiden in de koloniën, en wilden ze daar verantwoordelĳk 
voor zĳn?7 Met tegenzin stopten de abolitionisten hun activiteiten. Voorlopig althans. De Bĳdragen
Ruim een jaar later, op 11 september 1843, belegden de Utrechters A.S. Rueb, lector in de sterrenkunde, W.J. van Hoytema, lid van het Hoog 
Militair Gerechtshof te Utrecht, en J. Hora Siccama, griffier bĳ datzelfde 
hof, een vergadering over deze kwestie.",Colonialism,0,False
"Ik geloof echter, 
met dienzelfden spreker, dat de tijd daarvoor thans voorbij is gegaan, en zoo de 
emancipatie dus nu een schok geeft, zal het deste erger zijn voor hen, die aanleiding 
hebben gegeven dat de zaak niet meer zonder schok tot stand te brengen is. In ieder 
geval het wets-ontwerp behelst de bepaling dat de slaven, niet bij deafkondiging der wet 
 
105 De Nederlandsche Staats-Courant 1861-1862 (bijblad). Tweede Kamer, 76ste zitting – 2 julij 1862, vel. 253, p. 929 
106 De Nederlandsche Staats-Courant 1861-1862 (bijblad). Tweede Kamer, 76ste zitting – 2 julij 1862, vel. 253, p. 929 
107 De Nederlandsche Staats-Courant 1861-1862 (bijblad). Tweede Kamer, 76ste zitting – 2 julij 1862, vel. 253, p.",Historical Slavery,1,False
"Was April misschien iets overkomen? Of was er een andere oorzaak? De 
voorlezer van de kerk onderhield een levendige privéhandel, niet alleen 
in slaafgemaakten, maar bijvoorbeeld ook in textiel naar de plantages op 
Banda. Had hij misschien schulden die snel afbetaald moesten worden? De 
­nieuwe eigenaar maakte het in ieder geval weinig uit, en zag de goedkope 
aankoop van April duidelijk als een financiële buitenkans. Hij gaf hem de 
veelzeggende nieuwe naam ‘Fortuijn’.1 
In dit hoofdstuk verken ik hoe het Nederlandse koloniale slavernij­
verleden impact heeft gehad op de Republiek en het latere Nederland. De Nederlandse koloniale expansie en de betrokkenheid bij slavenhandel",Historical Slavery,1,False
"— 218 —
Mark Ponte
Slavernij in Nederland? In juli 1683 ging in de Stadsschouwburg van Amsterdam het toneelstuk ‘De 
Belachelijke Jonker’ van Pieter Bernagie (1656-1699) in première. Het was een 
hit en het werd in de decennia daarna tientallen keren opgevoerd. Een van de 
hoofdpersonen is Joris, die na een carrière van ruim dertig jaar in Azië terugkeert 
in Amsterdam. In de op een na laatste scène blijkt dat de VOC-veteraan naast 
goederen en mooie Aziatische kleren ook twee Zwarte bedienden heeft 
meegebracht, niet voor zichzelf maar voor een belangrijk heer. ‘Wel broer neem 
jij twee zwarten meede?’ vraagt zijn zus aan hem. ‘Ja, ’t is om aan een magtig 
Heer Te geeven, zy verstaan ’t geweer, Zy konnen danssen,’ antwoordt hij.1 
Hoewel het hier om fictie gaat, laat het stuk zien dat de praktijk van het 
meenemen en weggeven van bedienden een normaal verschijnsel was in de 
toenmalige Republiek. Zo hebben er aan het hof van de Oranjes in Den Haag 
diverse mensen van Afrikaanse herkomst gewerkt, van wie een aantal als kind 
‘cadeau’ werd gedaan aan het Hof.2 Ook op vele andere plekken in de Republiek, 
tot ver buiten Holland, hebben Zwarte bedienden gewerkt, zoals in Gelderland, 
Groningen en Friesland. De laatste jaren zijn er verschillende onderzoeken verschenen naar slavernij 
en naar mensen uit de gekoloniseerde gebieden die terechtkwamen in de 
Republiek. Men richt zich daarbij tot nu toe vooral op de grote steden.",Historical Slavery,1,False
"— 425 —
— BEVINDINGEN —
waarop deze geschiedenissen, en de rol van de staat daarin, op econo­
misch, maatschappelijk, cultureel en bestuurlijk vlak hebben doorgewerkt 
in de overgang van de periode van wettelijk toegestane slavenhandel en 
slavernij tot in de negentiende, twintigste eeuw en uiteindelijk zelfs tot op 
heden. Ten derde vanwege de hedendaagse omgang met dit koloniale sla­
vernijverleden, zijn langdurige gevolgen en voortdurende effecten. De 
inzichten en ontwikkelingen op deze drie terreinen zijn nauw met elkaar 
verbonden, maar lopen niet altijd gelijk op. We bespreken de bevindingen 
daarom afzonderlijk. ◼ ◼◼  1. Historische ontwikkeling, betrokkenheid en gevolgen 
	
Nederlandse slavernijverleden
De Nederlandse staat, zijn voorlopers en grote, met name ­private delen van de 
­samenleving waren door doelbewuste koloniale politiek direct en grootschalig 
­betrokken bij ­slavernij. Over de historische betrokkenheid van voorlopers van de Nederlandse 
overheid bij de koloniale expansie, de slavenhandel en slavernij kan 
­worden vastgesteld dat deze plaatsvond in een grote verwevenheid tussen 
(geo)politieke, economische en vooral private belangen. Zeker in de vroeg­
moderne periode, maar ook lang daarna, was de uitoefening van macht 
door en namens de landelijke overheid verspreid over een groot aantal 
politieke instituties, zoals de staten (provincies), stadhouder, steden en 
Admiraliteiten, en werd deze (mede) uitgevoerd door veel verschillende 
private en koloniale organisaties in en buiten Nederland, zoals de voc, 
wic, mcc, diverse Sociëteiten en patroonschappen en de Nederlandsche 
Handels-Maatschappij. Deze Nederlandse koloniale machtsuitoefening was gelaagd, verspreid 
over een groot aantal actoren en nam verschillende gedaanten aan. Het is 
voor de hedendaagse toeschouwer daardoor een complexe aangelegen­
heid, waarin de macht zich vaak aan het zicht lijkt te onttrekken.",Historical Slavery,1,False
"19 
Omroep Brabant 
(online). 25 april 
2018 
Gevallen slachtoffers 
en gebrekkige 
veiligheid werken bij 
Defensie 
Bijleveld, Defensie 
(CDA) 
Eigen 
handelen 
 
‘Excuses voor 
slachtoffers 
Defensie’, 
Dagblad van het 
Noorden, 26 april 
2018. 4 juni 
2018 
Slachtoffers Defensie 
werken met Chroom-6 
tussen 1984 en 2006; 
mogelijk gevaar sinds 
1973 bekend bij het 
leger. Visser, (Stas) Defensie 
(VVD) 
Voorgange
r(s) 
 
Jasper Kars, ‘“Dit 
Los je niet op met 
een beetje 
erkenning”’, De 
Volkskrant, 5 juni 
2018; Hanneke 
Keultjes, 
‘Defensie maakt 
excuses om 
giftige chroom-6-
verf’. Leeuwarder 
Courant, 5 juni 
2018. 19 juli 
2018 
Uitspraken over 
Suriname, Oost-
Europa, de 
multiculturele 
samenleving, 
integratie en de rol 
van ‘genen’ op 
besloten bijeenkomst  
Blok, Buitenlandse 
Zaken (VVD) 
Eigen 
handelen 
In september 
werden de 
excuses herhaald 
(zie bron 
hiernaast): ‘Hij 
biedt “opnieuw 
excuses aan” (…). ‘Mark 
Kranenburg, Blok 
onder vuur – ook 
na excuses’, NRC 
Handelsblad, 19 
juli 2018; Tobias 
den Hartog en 
Hanneke Keultjes, 
‘Nederige Stef 
Blok “meende het 
niet”’, Algemeen 
Dagblad/Groene 
Hart, 6 
september 2018. 25 juli 
2018 
‘Failed state’-uitspraak 
over Suriname, 
specifiek excuus aan 
Suriname 
Blok, Buitenlandse 
Zaken (VVD) 
Eigen 
handelen 
 
‘“Failed state” 
Suriname vindt 
excuses minister 
Blok 
onvoldoende’, 
NRC Handelsblad, 
25 juli 2018. 11 
oktober 
2018 
Toeslagenaffaire, 
behandeling ouders 
door belastingdienst, 
informatievoorziening 
aan de Kamer 
Snel, (Stas) Financiën 
(D66)  
Eigen 
handelen 
en 
voorgange
r(s) 
 
‘Jan 
Kleinnijenhuis, 
‘Belastingdienst 
krijgt tik op de 
vingers vanwege 
fouten met 
kinderopvang- 
toeslagen’, 
Trouw, 29 april 
2019; 
 ‘Jan 
Kleinnijenhuis, 
‘Staatssecretaris 
Snel zegt sorry 
voor het gedrag 
bijlage 4A",Historical Slavery,1,False
"RACISME BIJ HET MINISTERIE VAN BUITENLANDSE ZAKEN 
Een verkennend onderzoek 
 
29 
 
Die personen spreken misschien geen Nederlands, maar ze verstaan 
het wel”. Het n-woord en de ander genoemde racistische termen worden volgens een respondent 
soms in de grappende sfeer gebruikt. Medewerkers zijn er dan niet bewust op uit om 
anderen te kwetsen. Het laat wel zien dat er een bepaalde gevoeligheid lijkt te ontbreken 
voor de impact die dergelijk taalgebruik kan hebben op mensen en dat er een 
uitsluitende werking van uitgaat. De onschuld waarmee het woord wordt gebruikt door 
sommige witte medewerkers blijkt ook uit onderstaand citaat. In dit geval wordt het woord 
gekoppeld aan een compliment en is het mogelijk ook goedbedoeld. Tegelijkertijd 
verraadt de opmerking ook een racistisch vooroordeel over groepen en is de persoon 
kennelijk verrast dat de ander afwijkt van het dominante beeld. “Een keer zei een collega tegen mij: Jij kunt goed sjoelen voor een 
neger.”  
 
Grof en agressief taalgebruik 
Verbale agressie kan verschillende vormen aannemen. Naast boodschappen die door de 
zender vooral gekscherend zijn bedoeld, zijn er ook voorbeelden genoemd waarbij het 
racistisch taalgebruik zeer grof en serieus van toon is. Zo werd tijdens een vergadering door 
een hooggeplaatste medewerker opgemerkt dat het draagvlak voor het 
vluchtelingenbeleid beperkt is door onder andere het gedrag van “Kutmarokkanen”.",Modern Racism & Inequality,2,False
"RACISME BIJ HET MINISTERIE VAN BUITENLANDSE ZAKEN 
Een verkennend onderzoek 
 
85 
 
Kritiek op personeelszaken 
Ook naar personeelszaken is er onder meerdere respondenten wantrouwen. Een 
respondent heeft ervaren dat vertrouwelijke informatie over ervaringen van racisme gelekt 
is. Een oud-medewerker noemt dat ze wel een goed gesprek had met een medewerker 
van personeelszaken, maar het vervolg stelde haar teleur: 
 
“Ik heb het met personeelszaken besproken. Die heb ik in vertrouwen 
genomen over de kwestie. Maar het is bij een gesprek gebleven. Ik 
had op zich een goed gesprek, maar het was jammer….ik had graag 
gezien dat ik een follow up had gehad. Dat ze mij hadden verteld: we 
trekken er lering uit of dat ze zouden vertellen wat ze ermee gedaan 
hebben. Daardoor voel ik mij beschadigd. Het is niet goed afgesloten 
voor mijn gevoel. Misschien is er achter de schermen wat mee 
gedaan.",Modern Racism & Inequality,2,False
