text,label,label_id
"— 454 —
— STAAT EN SLAVERNIJ —
9. Jagdew, Vrede te midden van oorlog in Suriname. 10. Anoeradha Ramautar, Boedelproblematiek in 
Suriname. Over vereffening van tot een onverdeelde 
of onbeheerde boedel behorende rechten op (plantage)
gronden in Suriname (Zutphen 2015). 11. Ad de Bruijne en Aart Schalkwijk, Van Mon 
Plaisir tot Ephraimzegen. Welstand, etniciteit en 
woonpatronen in Paramaribo (Amsterdam 1997). 12. Sandew Hira, Van Priary tot en met De Kom, de 
geschiedenis van het verzet in Suriname 1630-1940 
(Rotterdam 1982).",Historical Slavery,1
"13. Ramautar, Boedelproblematiek in Suriname. 14. Urwin Vyent, Gekocht & betaald. Wi bay, wi pay 
(Amsterdam 2017). 15. Vinod Nandoe, ‘Coronie wil zijn zoet water 
terug,’ Nickerie Suriname, 25 mei 2016: www. nickeriesuriname.com/nieuws/coronie-wil-
zijn-zoet-water-terug. ◼ ◼◼  17. Kolonialisme, slavernij en slavenhandel 
in Berbice, Demerara en Essequibo – 
Marjoleine Kars
1.",Historical Slavery,1
"8. Netscher, Geschiedenis, 112, 381 (noot 48). 9. Hoonhout, Borderless Empire. 10. Kars, Bloed in de rivier. ◼ ◼◼  18. Slavernij in Nederlands Noord-
Amerika – Andrea Mosterman
1. New York Council Minutes (nycm), New 
York State Archives (nysa), ‘Names of 
purchasers,’ 29 mei 1664, inventarisnummer 
x, 228. 2.",Colonialism,0
"nycm, nysa, Court Proceedings, 8 
september 1644, inventarisnummer iv, 202, 
nysa; Documents Relative to the Colonial 
History of the State of New York, nysa, 
‘Journal of Esopus War; by Capt. Martin 
Cregier,’ in v.13, (vert.) E.B. O’Callaghan en 
Berthold Fernow (Albany: Weed, Parsons 
and Company 1853), 323-354: 328, 330, 338; 
nycm, nysa, Stuyvesant to the vice-director 
of Curaçao, 12 juli 1660, inventarisnummer 
xiii, 10. 3. De Nieuw Amsterdamse dooplijsten zijn 
gepubliceerd in Francis Sypher, Liber A of the 
Collegiate Churches of New York, part 2 (Grand 
Rapids, William B. Eerdmans 2015). Voor 
meer over Manuel de Gerrit de Reus zie 
nycm, nysa, Court Proceedings, 17 januari 
1641, inventarisnummer iv, 83; nycm, nysa, 
Sentence of Manuel de Gerrit de Reus, 
24 januari 1641, inventarisnummer, iv, 84; 
nycm, nysa, Council Minutes, 24 januari 
1641, inventarisnummer iv, 85; nycm, nysa, 
Minutes, 25 februari 1644, 
inventarisnummer iv, 183; A.J. Van Laer, 
Council Minutes 1638-1649 (Baltimore 1974) 
213. 4. E.B.",Colonialism,0
"O’Callaghan, Census of Slaves, 1755 
(New York 1850) 859, 860. 5. Andrea C. Mosterman, ‘“I Thought They 
Were Worthy”. A Dutch Reformed Church 
Minister and His Congregation Debate 
African American Membership in the 
Church,’ Early American Studies 14, nr. 3 (2016) 
610–16; D.L. Noorlander, Heaven’s Wrath. The 
Protestant Reformation and the Dutch West India 
Company (Ithaca / Londen 2019) 170-171; 
nycm, nysa, Notice, 20 augustus 1800, 
Republican Watch-Tower; nycm, nysa, 
‘Names of purchasers,’ 29 mei 1664, 
inventarisnummer x, 228. 6. Sojourner Truth, Narrative of Sojourner Truth, A 
Northern Slave, Emancipated from Bodily Servitude 
by the State of New York, in 1828 (Boston 1850).",Colonialism,0
"— 455 —
— NOTEN —
129-30; Joyce Goodfriend, ‘Black Families in 
New Netherland,’ A Beautiful and Fruitful 
Place, red. Nancy McClure Zeller (Albany 
1991); Joyce Goodfriend, Before the Melting 
Pot. Society and Culture in Colonial New York City, 
1644-1730 (Princeton 1992). 8. Thelma Wills Foote, Black and White 
Manhattan. The History of Racial Formation in 
Colonial New York City (Oxford 2004); Leslie 
M. Harris, In the Shadow of Slavery. African 
Americans in New York City, 1626-1863 
(Chicago 2003); Ira Berlin en Leslie Harris, 
Slavery in New York (New York 2005). 9. Jeroen Dewulf, The Pinkster King and the King 
of Kongo.",Historical Slavery,1
"3. K. Ratelband, De Westafrikaanse reis van Piet 
Heyn, 1624-1625 (Zutphen 2006) xxi-xxvii. 4. Archief Staten-Generaal (asg), 1.01.02, na, 
inventarisnummer 5757, scan 113, Usselincx 
aan de Staten-Generaal, 15 oktober 1644. 5. D.L. Noorlander, ‘Reformers in the Land of 
the Holy Cross. The Calvinist Mission in 
Dutch Brazil and the Portuguese Uprising 
of 1645,’ Journal of Early American History 6 
(2016) 169-195, 180-181. Voor de relatie met 
de lokale bevolking, zie ook: Mark 
Meuwese, Brothers in Arms, Partners in Trade 
Dutch-Indigenous Alliances in the Atlantic World, 
1595-1674 (Leiden / Boston 2012).",Colonialism,0
"6. Voor de vastlegging van de rechten: asg, 
1.01.02, na, inventarisnummer 5757, scan 561-
563. Voor de strijd tussen de bondgenoten 
van de Nederlanders en de Portugezen: 
Carolina Monteiro, ‘“Verlos ons van deze 
verdorven mensen,” schreven de 
oorspronkelijke inwoners van Brazilië,’ de 
Volkskrant 15 augustus 2022: https://www. volkskrant.nl/kijkverder/2022/ons-koloniale-
verleden/verlos-ons-van-deze-verdorven-
mensen-schreven-de-oorspronkelijke-
bewoners-van-brazilie~v546010/. 7. E. Odegard, Graaf en Gouverneur. Nederlands-
Brazilië onder het bewind van Johan-Maurits van 
Nassau-Siegen, 1636-1644 (Zutphen 2022) 132-
133. 8. E.",Colonialism,0
"Odegard, ‘1652. Het overspel van Henricus 
Torquinius en Maria Wens,’ Nog meer 
wereldgeschiedenis van Nederland (Amsterdam 
2022). ◼ ◼◼  20. ‘Ik wil niet zwijgen’: slavernij en 
kolonialisme in en rondom Zuid-Afrika – 
Kate Ekama
1. Nigel Worden en Gerald Groenewald, Trials of 
Slavery. Selected Documents Concerning Slaves from 
the Criminal Records of the Council of Justice at the 
Cape of Good Hope, 1705-1794 (Kaapstad 2005) 
614-615. 2. Megan Vaughan, Creating the Creole Island. Slavery in Eighteenth-Century Mauritius (Durham 
2005) 1-19. 3.",Colonialism,0
"Runaway Slaves 
from the voc Cape, c. 1700-1800,’ Desertion in 
the Early Modern World. A Comparative History 
(Londen 2016) 161-186.",Historical Slavery,1
"A Study Into the 
Networks and Backgrounds of Slavers and 
the Enslaved in South Asia and South 
Africa,’ Slavery and Abolition 38 (2017) 95–116. 5. Stephan van Galen e.a., Arakan and Bengal. The 
Rise and Decline of the Mrauk U Kingdom (Burma) 
from the Fifteenth to the Seventeeth Century (2008). 6. Chakraborty, ‘Slave trading and slave 
resistance’; Arasaratnam, ‘Slave Trade’. 7. Matthias van Rossum, Alexander van Geelen, 
Bram van den Hout en Merve Tosun, 
Testimonies of Enslavement. Sources on Slavery from 
the Indian Ocean World (Londen 2020). 8.",Historical Slavery,1
"Seventeenth 
Century Amboina Reconsidered,’ Slavery & 
Abolition, 43, nr. 3 (2022) 499-516. 7. Hans Hägerdal, ‘Warfare, Bestowal, 
Purchase. Dutch Acquisition of Slaves in the 
World of Easter Indonesia, 1650-1800,’ 
Slavery & Abolition 43, nr. 3 (2022) 553-573. 8. Alicia Schrikker, De vlinders van Boven Digoel. Verborgen verhalen over kolonialisme 
(Amsterdam 2021) Hoofdstuk 5 ‘Ellendige 
slachtoffers van gierigheid en tirannie’. 9.",Colonialism,0
"Gaastra, Henk J. den Heijer en Alexander H.G. Rinnooy Kan, 
Roemrucht verleden. De Staten-Generaal en de voc 
(Den Haag 2002). 4. J.A. van der Chijs (red.), Nederlandsch-Indisch 
Plakaatboek, 1602-1811 i (Batavia / Den Haag 
1885) 45. 5. Artikel 85-86 van de instructie van de 
Staten-Generaal aan de wic van 23 augustus 
1636, in Groot Placaet-boek ii (Den Haag 1664) 
1261. 6.",Colonialism,0
"asg, na, Bijlagen Resoluties Staten-
Generaal, ‘Provisionele instructie voor de 
regeeringhe van het Suijder district,’ artikel 
43, 11 april 1642, inventarisnummer 5756. 7. Artikel 6 van het octrooi van de Staten-
Generaal aan de wic van 23 september 1682, 
in Groot Placaet-boek iii (Den Haag 1683) 1426. 8. ‘Placaat van de Staaten Generaal, omtrent de 
Vryheid der Neger- en andere Slaaven, welke 
uit de Colonien van den Staat naar dese 
Landen overgebragt of overgesonden 
worden. Den 23 Mey 1776,’ Groot Placaatboek 
ix (Amsterdam 1796) 526. 9. ‘Placaat van de Staaten Generaal, tot 
aanmoediging van den Negerhandel in de 
West-Indische Colonien. Den 24 november 
1789,’ Groot Placaatboek ix (Amsterdam 1796) 
1291. ◼ ◼◼  24.",Colonialism,0
"Felix Archief Antwerpen, Ancien Regime 
archief van de stad Antwerpen, 
gebodboeken, inv.nr. 1539-1564 B 
folinummer 272r. 10. M. Thausing, Dürers Briefe, Tagebücher und 
Reime. 114, na 17 maart en voor 6 april 1521 
(1872). 11. Felix Archief Antwerpen, Certificatieboeken 
be sa 112, 1599, 28v. en Bulletin de la Société de 
géographie d’Anvers 516-518. ◼ ◼◼  25.",Colonialism,0
"Dutch-Indigenous Alliances in the Atlantic World, 
1595-1674 (Leiden 2012) 170-171, 213-216; L. Hulsman, ‘Brazilian Indians in the Dutch 
Republic. The Remonstrances of Antonio 
Paraupaba to the States General in 1654 and 
1656,’ Itinerario 29:1 (2005) 51-78. 5. A. Masters, ‘A Thousand Invisible Architects. Vassals, the Petition and Response System, 
and the Creation of Spanish Imperial Caste 
Legislation,’ Hispanic American Historical 
Review 98:3 (2018) 377-406. 6. S. Rose en E.",Colonialism,0
"Wim Klooster, Curaçao as a Transit Center to the 
Spanish Main and the French West Indies (2014) 
43. 4. Joseph C. Dorsey, Slave Traffic in the Age of 
Abolition, Puerto Rico, West Africa and the Non-
Hispanic Caribbean, 1815-1859 (2003) 120. 5. Julius Scott, ‘“Negroes in Foreign Bottoms”, 
Sailors, Slaves and Communication,’ Origins 
of the Black Atlantic, Rewriting Histories, Laurent 
Dubois en Julius Scott (red.) (2010) 69-98. ◼ ◼◼  27. ‘In openlijken strijd met den geest des 
Christendoms’? De kerk in het Nederlandse 
slavernijverleden – Martijn Stoutjesdijk
1. Ik dank George Harinck, Bente de Leede en 
de redactieleden van de bundel, in het 
bijzonder Rose Mary Allen, voor hun 
waardevolle suggesties.",Historical Slavery,1
"5. Janneke Stegeman, ‘“De kinderen der 
heydenen.” Utrecht, de kerk en slavernij,’ in: 
Nancy Jouwe, Matthijs Kuipers en Remco 
Raben (red.), Slavernij en de stad Utrecht 
(Zutphen 2021) 173. 6. Pearl I. Gerding, Op weg naar grotere hoogten. Een geschiedenis van een kerk (Paramaribo 2019 
[vernieuwde editie]) 25-29. 7. In veel Spaanse koloniën was de katholieke 
kerk juist de dominante kerk. Over de vraag 
of slavernij in een ‘katholieke’ kolonie beter 
zou zijn dan in een ‘protestantse’ kolonie is 
al veel gedebatteerd. Zie hierover Frank 
Tannenbaum, Slave and Citizen.",Colonialism,0
"The Negro in the 
Americas (New York 1946) en het hierop 
volgend debat naar aanleiding daarvan. 8. Zie voor Nederlands-Brazilië: Danny L. Noorlander, Heaven’s Wrath. The Protestant 
Reformation and the Dutch West India Company in 
the Atlantic World (Leiden 2019) 171; voor 
Suriname: Johan M. van der Linde, 
Surinaamse suikerheren en hun kerk 
(Wageningen 1966) 75. 9. Willem Frijhoff, Wegen van Evert Willemsz. Een 
Hollands weeskind op zoek naar zichzelf 
(Nijmegen 1995) 777. 10.",Colonialism,0
"Jan Willem Kals, De nuttige en noodige 
bekeeringe der heidenen in Suriname en Berbices 
(Leeuwarden 1759) 84. ◼ ◼◼  28. De economische en sociale impact van 
het Nederlandse koloniale slavernijverleden 
– Matthias van Rossum
1. Zie ook: Matthias van Rossum, ‘New 
Perspectives on Early Modern Dutch 
Atlantic Slavery and Slave Trade,’ tseg/ Low 
Countries Journal of Social and Economic History 
19:2 (2022) 5-16. Voor casus: Archief 
Notarissen, Arsip Nasional Republik 
Indonesia (anri), 5638; ‘Dagboek van Gerrit 
Verbeet, Getrouw Dienaar Jesu Christi in 
Zyne Gemeinte te Banda Neira,’ in: H.D. Tjeenk Willink, Cd. Busken Huet, 
Litterarische Fantasien en Kritieken, deel 5 
(Haarlem z.j.). 2. Piet Emmer, De Nederlandse slavenhandel,  
1500-1850 (Amsterdam 2003); D. Eltis, The rise 
of African slavery in the Americas (Cambridge 
2000).",Historical Slavery,1
"— 46 —
— STAAT EN SLAVERNIJ —
­Amsterdam – nog weinig toegang tot onderzoek naar het lokale 
slavernij­verleden. De stad liep achter en het daadwerkelijke onderzoek 
dat plaatsvond tussen 2018 en 2020 mondde dan ook uit in maar liefst 
drie kloeke publicaties. De Rotterdamse dynamiek ging aan Amsterdamse politici niet verlo­
ren. Maar daar gebeurde eerst iets anders: in december 2017 werd una­
niem een initiatiefvoorstel voor een nationaal slavernijmuseum 
aangenomen. Initiator was Simion Blom, oud-gemeenteraadslid voor 
GroenLinks in Amsterdam en net als Wijntuin van Afro-Surinaamse 
komaf. Onderzoek en excuses volgden op de politieke agenda maar daar 
werd tijd voor genomen en anderhalf jaar na Rotterdam, in juni 2019, 
werd in Amsterdam een breed gedragen initiatiefvoorstel ingediend. Utrechter Mahmut Sungur zit in de gemeenteraad voor denk. Ook hij 
diende een motie in om aandacht te geven aan het slavernijverleden. Hij 
initieerde de motie in juli 2019, samen met Rachel Streefland van de 
ChristenUnie. In een interview legt hij uit hoe hij hiertoe kwam:
Ik ben praktisch opgegroeid in de wijk Lombok [Indische 
buurt] omdat mijn grootouders daar woonden, waar van 
oudsher veel gastarbeiders wonen.",Historical Slavery,1
"10. J. Haverkamp, ’s Lands verydelde hoope ter 
geheugenisse der ingezetenen vertoont in een kort 
begrip der historie van het leven van Willem Karel 
Hendrik Friso (Amsterdam 1853) 55. ◼ ◼◼  Het koloniale slavernijverleden en 
doorwerkingen: bevindingen  – Rose Mary 
Allen, Esther Captain, Matthias van Rossum 
en Urwin Vyent
1. Trouw, 5 april 2023. 2. Algemeen Dagblad, 20 december 2022. Kaderteksten 
◼ ◼◼  Methode: archeologie – Felicia Fricke 
1. Zie onder meer: David R. Carlson en Amy 
Jordan, ‘Visibility and Power.",Colonialism,0
"Preliminary 
Analysis of Social Control on a Bandanese 
Plantation Compound, Eastern 
en de laatste decennia van de slavernij, 1814-1863 
(Leiden 2022); Gerhard de Kok, Pepijn 
Brandon, Patrick van der Geest, Gabriëlle La 
Croix, Henk Looijesteijn, Brecht Nijman en 
Daniël Tuik, ‘Het slavernijverleden van 
historische voorlopers van abn amro. Een 
onderzoek naar Hope & Co en R. Mees & 
Zoonen,’ (Amsterdam 2022); Karin Lurvink, 
‘The Insurance of Mass Murder. The 
Development of Slave Life Insurance Policies 
of Dutch Private Slave Ships, 1720–1780,’ 
Enterprise & Society 21:1 (2020) 210-238; Gerhard 
de Kok, ‘De koloniale impact. Industrie en 
financiële dienstverlening,’ in: Gert 
Oostindie (red.), Het koloniale verleden van 
Rotterdam (Amsterdam 2020) 91-144. 7. Tamira Combrink, ‘Rhine Trade in Slave-
Based Commodities in the Eighteenth 
Century,’ tseg/ The Low Countries Journal of 
Social and Economic History, 19:2 (2022) 95–120. 8. Literatuurverwijzingen naar het 
onderliggende onderzoek zijn te vinden in: 
Tamira Combrink en Matthias van Rossum, 
‘Introduction. The Impact of Slavery on 
Europe – Reopening a Debate,’ Slavery & 
Abolition 42:1 (2021) 1-14.",Historical Slavery,1
"— 463 —
Literatuurlijst
◼ ◼◼  A
‘Adres der Synode,’ Tijdschrift uitgegeven van wege 
de Nederlandsche Maatschappij ter bevordering van de 
afschaffing der slavernij 4 (1858-1859). Aa, Cornelis Van der, Geschiedenis van de 
jongstgeëindigden oorlog 1793-1803, derde deel 
(Amsterdam 1803). Adams, J., The Familial State. Ruling Families and 
Merchant Capitalism in Early Modern Europe 
(Ithaca 2005). Allen, Rose Mary, Di ki manera? A Social History of 
Afro-Curaçaoans, 1863-1917 (Amsterdam 2007). Alofs, Luc, Slaven zonder plantage (Oranjestad / 
Aruba 1996). Anderson, David en David Killingray (red.), 
Policing the Empire. Government, Authority and 
Control, 1830-1940 (Manchester 1992). Antunes, Cátia, ‘From binary narratives to 
diversified tales.",Colonialism,0
"New Edition (Cambridge 
2012). Blackburn, R., The Making of New World Slavery 
(New York 1997). Blakely, Allison, Blacks in the Dutch World. The 
Evolution of Racial Imagery in a Modern Society 
(Bloomington 1993). Bloembergen, Marieke, De geschiedenis van 
de politie in Nederlands-Indië. Uit zorg en angst 
(Amsterdam 2009). Blok, Merel, ‘Schiedam en het Atlantische 
slavernijverleden,’ Schiedams Historisch Jaarboek 
(2021) 16-37. Bosma, Ulbe, The Making of a Periphery. How Island 
Southeast Asia became a Mass Exporter of Labor 
(2019). Bossenbroek, Martin, Volk voor Indië.",Colonialism,0
"De werving 
van Europese militairen voor de Nederlandse 
koloniale dienst 1814-1909 (Amsterdam 1992). Brandon, Pepijn en Karin Lurvink, ‘“With the 
Power of Language and the Force of Reason”. An Amsterdam Banker’s Fight for Slave 
Owners’ Compensation,’ Navigating History. Economy, Society, Knowledge and Nature. Essays in 
Honour of Prof. Dr. C.A. Davids (Leiden / Boston 
2018) 228-248. Breman, Jan, ‘Control of Land and Labour 
in Colonial Java. A Case Study of Agrarian 
Crisis and Reform During the First Decades 
of the Twentieth Century,’ Verhandelingen 
van het Koninklijk Instituut voor Taal-, Land- en 
Volkenkunde 101 (Dordrecht 1983) 5-22.",Colonialism,0
"— 464 —
— STAAT EN SLAVERNIJ —
Taal-, Land- en Volkenkunde 123 (Dordrecht 1987). Breman, Jan, Koloniaal profijt van onvrije arbeid. Het 
Preangerstelsel van gedwongen koffieteelt op Java. (Amsterdam 2010). Breman, Jan, Kolonialisme en racisme. Een 
postkoloniale kroniek (Amsterdam 2021). Brenneker, Paul, Sambumbu. Volkskunde van 
Curaçao, Aruba en Bonaire (Curaçao 1971). Broek, Aart G., De geschiedenis van de politie op de 
Nederlandse Caribische eilanden, 1839-2010. Geboeid 
door macht en onmacht (Amsterdam 2011).",Colonialism,0
"Chijs, J.A. van der (red.), Nederlandsch-Indisch 
Plakaatboek, 1602-1811 i (Batavia / Den Haag 1885). Clayton, L., ‘Bartolomé de las Casas and the 
African Slave Trade,’ History Compass 7(6) (2009) 
1526-1541. Combrink, Tamira en Matthias van Rossum, 
Slavery & Abolition 42:1 (2021). Combrink, Tamira, ‘Rhine Trade in Slave-Based 
Commodities in the Eighteenth Century,’ tseg/ 
The Low Countries Journal of Social and Economic 
History, 19:2 (2022) 95–120. Cooper, Frederick en Ann Stoler (red.), Tension 
of Empire. Colonial Cultures in a Bourgeois World 
(Berkeley 1997). Crosby, Alfred, The Columbian Exchange. Biological 
and Cultural Consequences of 1492 (Greenwood 
2003). Cwik, Christian, The Rise of Jewish Merchants 
Capitalists in the Caribbean.",Colonialism,0
"— 465 —
— LITERATUURLIJST —
de Oranjes en daarmede gelijk te stellen stukken 1567-
1795 (1974-1976, 3 dln). ◼ ◼◼  E
EenVandaag, ‘Onderzoek koloniale geschiedenis: 
slavernijverleden,’ oktober 2021. Ekama, Kate, ‘Just Deserters. Runaway Slaves 
from the voc Cape, c. 1700-1800,’ Desertion in 
the Early Modern World. A Comparative History 
(Londen 2016) 161-186. Eltis, D., The rise of African slavery in the Americas 
(Cambridge 2000). Emmanuel, Isaac en Suzanne A. Emmanuel, 
History of the Jews of the Netherlands Antilles, 1970, 
deel 1, 77; The Alvares Correa Families of Curaçao 
and Brazil (Parijs 1965). Emmer, Piet, De Nederlandse Slavenhandel 1500-1850 
(Amsterdam 2000).",Historical Slavery,1
"Boey, Rapport 
betreffende het Eiland Curaçao. ara Verspreide West-
Indische stukken 972 (Den Haag 1791). Guadeloupe, Francio, ‘Reparaties als een",Colonialism,0
"Haverkamp, J., ’s Lands verydelde hoope ter 
geheugenisse der ingezetenen vertoont in een kort 
begrip der historie van het leven van Willem Karel 
Hendrik Friso (Amsterdam 1853). Haviser, Jay, ‘The First Bonaireans,’ Archaelogical-
Anthropological Institute of the Netherlands Antilles 
(Curaçao 1991). Heijer, Henk den, De geschiedenis van de wic 
(Zutphen 1994). Heijer, Henk den, De geoctrooieerde compagnie, Ars 
Notariatus 128 (Deventer 2010). Helleman, Johan van, ‘Financiële 
verantwoording door de voc,’ Management 
Control & Accounting (mca), nr. 2, (april 2011) 
27-31. Hira, Sandew, Van Priary tot en met de Kom, de 
geschiedenis van het verzet in Suriname 1630-1940 
(Rotterdam 1982). Höfte, Rosemarijn, Plantation Labor after the 
Abolition of Slavery. The Case of Plantation 
Marienburg (Suriname), 1880-1940 (Gainsville 
1987). Hondius, Dienke, Nancy Jouwe, Dineke Stam, 
Jennifer Tosch, Geschiedenissen van Nederlands 
New York/Dutch New York Histories.",Colonialism,0
"en R. Grafe, ‘Bargaining for 
Absolutism. A Spanish Path to Empire and 
Nation Building,’ Hispanic American Historical 
Review 88:2 (2008) 173-209. ◼ ◼◼  J
Jagdew, Eric, Vrede te midden van oorlog in Suriname. Inheemsen, Europeanen, Marrons en vredesverdragen 
1667-1863 (Proefschrift, Anton de Kom 
Universiteit van Suriname 2014). Janse, Maartje, De afschaffers. Publieke opinie, 
organisatie en politiek in Nederland 1840-1880 
(Amsterdam 2007). Janse, Maartje, ‘Representing distant victims. The emergence of an ethical movement in 
Dutch colonial politics, 1840-1880,’ bmgn – Low 
Countries Historical Review, 128-4 (2013). Jones, Eric, Batavia and Colombo.",Colonialism,0
"De geschiedenis van Insinger & Co,’ Jaarboek 
Amstelodamum 96 (2004) 135-155. Jouwe, Nancy in Brandon et. al, De slavernij in oost 
en west. Het Amsterdam onderzoek (2020). Julius Scott, ‘“Negroes in Foreign Bottoms”, 
Sailors, Slaves and Communication,’ Origins 
of the Black Atlantic, Rewriting Histories, Laurent 
Dubois en Julius Scott (red.) (2010) 69-98.",Colonialism,0
"The Second Dutch Atlantic (Ithaca 2018). Klooster, Wim, Curaçao as a Transit Center to the 
Spanish Main and the French West Indies (2014). Klooster, Wim, The Dutch Moment. War, Trade, 
and Settlement in the Seventeenth-Century Atlantic 
World (Ithaca 2016). Knaap, Gerrit en Heather Sutherland, Monsoon 
Traders. Ships, Skippers and Commodities in 
Eighteenth-Century Makassar (Leiden 2004). Knaap, Gerrit, ‘Slavery in the Dutch Colonial 
Empire in Southeast Asia. Seventeenth Century 
Amboina Reconsidered,’ Slavery & Abolition, 43, 
nr. 3 (2022) 499-516. Koekkoek, R., ‘Envisioning the Dutch Imperial 
Nation-State in the Age of Revolutions,’ The 
Dutch Empire between Ideas and Practices, 1600-1900 
(Cham 2019) 135-157.",Historical Slavery,1
"Kok, Gerhard de, ‘Cursed Capital. The Economic 
Impact of the Transatlantic Slave Trade on 
Walcheren around 1770,’ tseg/ Low Countries 
Journal of Social and Economic History 13:3 (2016) 
1-27. Kok, Gerhard de, ‘De koloniale impact. Industrie en financiële dienstverlening,’ in: 
Gert Oostindie (red.), Het koloniale verleden van 
Rotterdam (Amsterdam 2020) 91-144. Kok, Gerhard de, Pepijn Brandon, Patrick 
van der Geest, Gabriëlle La Croix, Henk 
Looijesteijn, Brecht Nijman en Daniël Tuik, Het 
slavernijverleden van historische voorlopers van abn 
amro. Een onderzoek naar Hope & Co en R. Mees & 
Zoonen (Amsterdam 2022). Kol, Henri van, Een noodlijdende kolonie 
(Amsterdam 1901). Kolfin, Elmer en Epco Runia, Zwart in Rembrandts 
tijd (Zwolle / Amsterdam 2020). Kooij, Kees van der en Marjan de Groot-
Reuvekamp, Geschiedenis & samenleving.",Colonialism,0
"— 468 —
— STAAT EN SLAVERNIJ —
en het apostolaat der Moravische Broeders in 
Suriname 1735-1863 (Paramaribo 1956). Linde, Johan M. van der, Surinaamse suikerheren en 
hun kerk (Wageningen 1966). Linde, Johan M. van der, Jan Willem Kals 1700-1781. Leraar der hervormden, advocaat van indiaan en 
neger (Kampen 1987). Lurvink, Karin, ‘The Insurance of Mass Murder. The Development of Slave Life Insurance 
Policies of Dutch Private Slave Ships, 1720–
1780,’ Enterprise & Society 21:1 (2020) 210-238. Lyna, D. en L.",Historical Slavery,1
"nl, 30 maart 2022: www.rijksoverheid. nl/documenten/rapporten/2006/04/28/
kerndoelenboekje. Ministerie van Onderwijs, Cultuur en 
Wetenschap, ‘Kerndoelen onderbouw 
voortgezet onderwijs,’ Besluit | Rijksoverheid. nl, 25 november 2022: www.rijksoverheid.nl/
documenten/besluiten/2010/09/17/kerndoelen-
onderbouw-voortgezet-onderwijs. Modest, Wayne, ‘Slavernij En Kolonialisme in 
Museale Tentoonstellingen,’ De slavernij in Oost 
en West (Amsterdam 2020). Molemans, Griselda en Armando Ello, Zwarte 
huid, Oranje hart. Afrikaanse knil-nazaten in de 
diaspora (Zwolle 2010). Monteiro, Carolina, ‘“Verlos ons van 
deze verdorven mensen,” schreven de 
oorspronkelijke inwoners van Brazilië,’ de 
Volkskrant 15 augustus 2022: https://www. volkskrant.nl/kijkverder/2022/ons-koloniale-
verleden/verlos-ons-van-deze-verdorven-
mensen-schreven-de-oorspronkelijke-
bewoners-van-brazilie~v546010/. Mosterman, Andrea C., ‘“I Thought They 
Were Worthy”.",Colonialism,0
"Noorlander, D.L., ‘Reformers in the Land of the 
Holy Cross. The Calvinist Mission in Dutch 
Brazil and the Portuguese Uprising of 1645,’ 
Journal of Early American History 6 (2016) 169-195. Noorlander, D.L., Heaven’s Wrath. The Protestant 
Reformation and the Dutch West India Company 
(Ithaca / Londen 2019). nos. ‘Aboutaleb: kabinet moet excuses aanbieden 
voor slavernijverleden,’ nos, 30 juni 2018: nos. nl/artikel/2239224-aboutaleb-kabinet-moet-
excuses-aanbieden-voor-slavernijverleden. Novem, Wereld in wording 2 (Den Haag 1959). ◼ ◼◼  O
O’Callaghan, E.B., Census of Slaves, 1755 (New 
York 1850). Odegard, E., ‘1652.",Colonialism,0
"◼ ◼◼  P
Paula, A.F., ‘Vrije’ slaven. Een sociaal-historische 
studie over de dualistische slavenemancipatie op 
Nederlands Sint Maarten, 1816-1863 (Zutphen 
1993). Penn, Nigel, The Forgotten Frontier. Colonist and 
Khoisan on the Cape’s Northern Frontier in the 18th 
Century (Ohio 2005) Parts i and ii. Phelan, J.L., ‘Authority and Flexibility in the 
Spanish Imperial Bureaucracy,’ Administrative 
Science Quarterly 5:1 (1960) 47-65. Pieterse, Jan Nederveen, Wit over Zwart. Beelden 
van Afrika en zwarten in de westerse populaire 
cultuur (2008); Esther Schreuder, Black is 
Beautiful (Zwolle 2010). Pik, J.W., Leerboek der Vaderlandsche Geschiedenis (2e 
druk, Zwolle 1919). Pons, F. Moya, History of the Caribbean (2007).",Historical Slavery,1
