sentence,topic,document
"Doorstroom van havo, mbo en vwo naar hoger onderwijs",onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
Aansluiting met de vooropleiding 87 3.10 Doorstroomkeuzedelen in het mbo 88 3.11 Samenvatting 89 4 Van bachelor naar master 93 4.1 Inleiding en vraagstelling 93 4.2 Data en definities 93 4.3 Instroom in de master 95 4.4 Instroom in educatieve masters 97 4.5 Instroom in hbo-masters 99 4.6 Doorstroom van bachelor naar master 100 4.7 Doorstroom naar masters per sector en type master 102 4.8 Doorstroom naar en instroom in meerjarige masters 103 4.9 Veranderen van universiteit bij de overgang van wo-bachelor naar wo-master 105 4.10 Voorbereiding op de wo-master 107 4.11 Samenvatting 108 Monitor Beleidsmaatregelen hoger onderwijs 2022-2023 | 4 5,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
145 6.5 Bijzondere groepen studenten 146 6.6 Studenten met functiebeperkingen,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
"De resultaten zijn uitgesplist naar een groot aantal studentkenmerken die gebruikt (kunnen) worden om de toegankelijkheid van het hoger onderwijs bij doorstroom, instroom en keuzes tijdens de studie in beeld te brengen.",onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
Ook is gekeken naar studenten met een mbo-achtergrond en verschillen tussen mannelijke en vrouwelijke studenten.,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
"De doorstroom vanuit mbo, havo en vwo is dit studiejaar het laagst in tien jaar.",onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
Het aandeel studenten dat na één jaar instroomt in het hoger onderwijs is dit jaar negen procent.,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
In 2022 was het aandeel nieuwe eerstejaars- studenten uit het buitenland 37 procent (wo) en twaalf procent (hbo).,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
Nederland staat (vergeleken met andere urostudentlanden) op de zevende plaats als het gaat om aandeel internationale studenten in de studentenpopulatie.,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
Na afronding van de bachelor stromen internationale studenten minder vaak door,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
"Internationale studenten vallen minder uit dan Nederlandse studenten, en switchen ook minder.",onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
"Sommige bacheloropleidingen hebben een capaciteitsbeperking (numerus fixus, bijv. geneeskunde), stellen aanvullende eisen (bijv. kunstopleidingen) of hebben het predicaat ‘kleinschalig en intensief’ (bijv. University Colleges).",onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
Dit afgelopen schooljaar zijn er twaalf numerusfixusopleidingen bijgekomen in het hoger onderwijs.,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
De laatste jaren is rond zestien procent van de hbo-studenten en zo’n dertig procent van de wo-studenten ingestroomd in een selecterende opleiding.,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
Qua sociale achtergrond studeren er vooral in kleinschalig en intensieve opleidingen weinig eerstegeneratiestudenten en zien we (met name in het hbo) naar verhouding minder eerstegeneratiestudenten in fixusopleidingen.,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
"2022-2023 | 7 en derde van alle studenten in het hoger onderwijs heeft in 2022-2023 tenminste éénmaal een selectieprocedure doorlopen, zo blijkt uit surveydata;",onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
Of er sprake is van ongelijke kansen kan pas worden vastgesteld met meer informatie over de initiële belangstelling van studenten voor een selectieopleiding (niet alle studenten hebben potentieel interesse voor bijvoorbeeld geneeskunde of een kunstopleiding) en het al dan niet feitelijk deelnemen aan de selectie.,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
In het hbo hebben opleidingen die nadere aanvullende eisen stellen het kleinste aandeel switchers.,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
Ook de instroom in educatieve masters (universitaire lerarenopleidingen en eerstegraads hbo-lerarenopleidingen) daalt al jaren (zie ook verderop).,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
Havisten vinden minder vaak dan studenten uit het vwo en studenten uit het mbo dat zij hun studiekeuze weloverwogen hebben gemaakt.,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
"Ruim acht op de tien eerstejaars ervaren een goede binding oftewel een goede match met hun opleiding, wat wil zeggen dat zij ervan overtuigd zijn dat de opleiding en beroepsmogelijkheden goed passen bij hun interesses en talenten.",onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
aanvankelijk was dit voor hbo-studenten minder het geval.,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
"De drie belangrijkste motieven zijn al jarenlang inhoudelijke interesse in de opleiding, het aansluiten van de studie bij de eigen capaciteiten en vaardigheden en de brede beroepsmogelijkheden die de opleiding biedt.",onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
Net als de twee voorgaande jaren deden vier op de vijf studenten in het hoger onderwijs mee aan activiteiten in het kader van de studiekeuzecheck (SKC).,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
"Iets minder dan de helft van de deelnemers vindt dat de studiekeuzecheck een beter beeld van opleiding en beroep heeft opgeleverd, dat zij sterker overtuigd zijn dat de opleiding bij hen past en dat zij door de studiekeuzecheck zekerder zijn geworden van hun keuze.",onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
De zekerheid over de keuze neemt het sterkst toe na proeflessen en proef- colleges; bij hbo-studenten ook na persoonlijke gesprekken (minder ten opzichte van voorgaand jaar).,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
"nkele jaren terug kregen vooral in het hbo minder studenten advies en feedback na de studiekeuzecheck, maar dit lijkt de afgelopen twee jaar weer bij te trekken.",onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
Minder dan de helft van de studenten is positief over de informatievoorziening over het bsa tijdens de start van de opleiding en over het inzicht in wie kan helpen bij het behalen van de norm.,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
Studenten in opleidingen met een hoge bsa-norm zien die norm vaker als nadeel bij de studiekeuze dan studenten in opleidingen met een lagere bsa-norm.,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
r is zelfs sprake van een afname (met uitzondering van hbo-studenten uit het vwo).,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
Net als voorgaande jaren zijn studenten uit het vwo het meest tevreden en studenten met een mbo-achtergrond het minst.,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
Dit jaar volgden ongeveer evenveel studenten met een mbo-achtergrond een doorstroomkeuzedeel als de twee voorgaande jaren; in de jaren daarvoor was dit aandeel aanzienlijk lager.,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
"Studenten afkomstig uit het mbo die een doorstroomkeuzedeel gevolgd hebben zijn vaker tevreden over de aansluiting, maar vallen niet minder vaak uit in het hbo dan de groep zonder doorstroomkeuzedeel.",onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
De instroom in de educatieve masters die opleiden tot een onderwijsbevoegdheid is dit jaar verder gedaald.,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
In totaal startten er dit jaar in het hbo en wo samen ruim 1.400 studenten aan een masteropleiding die opleidt tot een eerstegraads onderwijsbevoegdheid.,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
Bij de educatieve masters in het hbo is de instroom het grootst bij opleidingen die niet opleiden tot een rol als leraar.,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
De populairste educatieve hbo-master is de master ducational Needs met bijna 740 studenten.,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
Ook in andere sectoren kiest veruit de meerderheid van de bachelorgediplomeerden een master binnen dezelfde sector als hun bacheloropleiding.,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
De meeste gediplomeerde wo-bachelorstudenten kiezen een master aan dezelfde universiteit.,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
"Ruim een vijfde van de studenten die direct doorstromen, wisselt van universiteit;",onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
Studenten kiezen vaker voor een master aan een universiteit die dichterbij ligt.,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
"Studievoortgang en studiegedrag en al dan niet toegankelijk hoger onderwijs is ook zichtbaar tijdens de studie, een periode waarin studenten belangrijke keuzes maken en een beroep (kunnen) doen op begeleiding en ondersteuning.",onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
Gemiddeld ligt de studievoortgang van studenten in het hoger onderwijs in 2020-2021 op 84 procent (ten opzichte van nominaal).,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
Hier lijkt verandering in te zijn gekomen: na een stabilisatie vorig jaar is er nu een (kleine) afname te zien van studenten waarvan de opleidingstaal niet- Nederlands is.,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
Hbo-studenten met een achterstand worden hier vaker op aangesproken dan wo-studenten met een achterstand.,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
In het hbo haalt al jaren de helft binnen vijf jaar het diploma; in het wo haalt ruim driekwart het binnen vier jaar (nominaal +1).,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
"Hbo-studenten met een vwo- diploma kennen het hoogste rendement, studenten uit het mbo het laagste.",onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
"bachelor-studenten zet zich bovengemiddeld in voor de studie, iets meer dan voorgaand jaar.",onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
Hbo-studenten besteden gemiddeld een uur meer aan hun studie dan wo-studenten; vorig jaar was dit nog juist een half uur minder.,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
"Anders dan vorig jaar, besteden hbo-studenten minder tijd aan zelfstudie dan aan contacturen;",onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
"De hoeveelheid contacttijd van Nederlandse (voltijd)studenten komt overeen met het uropees gemiddelde, aan zelfstudie besteden Nederlandse studenten iets meer tijd.",onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
Zo’n dertig procent van de studenten verrichtte bestuurswerk als bestuurslid van raden binnen de instelling of van studentenorganisaties (wo-studenten iets vaker dan hbo- studenten).,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
Iets minder dan een vijfde van de studenten heeft studiegerelateerde buitenlandervaring opgedaan (meer in het wo dan hbo);,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
Ruim tachtig procent van de studenten in het wo en ruim 65 procent van de studenten in het hbo is (zeer) tevreden over de opleiding.,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
"Wo-studenten zijn vaker tevreden over de inhoud van hun opleiding, docenten, studiebegeleiding en de mate waarin de studie uitdagend is dan hbo-studenten.",onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
Nederlandse studenten zijn vaker dan het uropese gemiddelde tevreden over de onderwijsvoorzieningen op hun instelling.,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
dat waren ruim 27.000 hbo- en iets minder dan 13.000 wo-studenten.,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
Wat betreft vooropleiding vallen studenten met een vwo-achtergrond minder vaak uit dan studenten met een havo- of mbo-achtergrond.,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
Ongeveer één op de negen hbo-eerste- jaars en één op de twintig eerstejaars in het wo verlaat het hoger onderwijs volledig;,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
In het wo is het percentage studenten dat ook na twee jaar dezelfde opleiding volgt gestegen van 72 naar 76 procent; in het hbo is dit gedaald van 62 naar 59 procent.,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
Verder zijn de uitval en switch hoger onder studenten met een functiebeperking dan onder studenten zonder functiebeperking.,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
Studenten met een functiebeperking geven overigens vaker aan dan anderen dat de opleiding of instelling hun uitval had kunnen voorkomen.,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
Verschillen in uitval en switch tussen Nederlandse studenten en internationale studenten (met een vwo achtergrond) zijn minimaal.,onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
"In het hbo zijn de uitval en switch iets hoger onder studenten die een tussenjaar namen, in het wo is dat juist omgekeerd;",onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
"In het hbo is het aandeel dat vanwege bsa uitvalt nog steeds laag (3%), in het wo zegt veertien procent van de studenten niet door te gaan met dezelfde opleiding vanwege het bsa.",onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
"Studenten die zich herinschrijven, hebben vaker bewust gekozen voor hun studie en ervaren bovendien vaker al aan het begin van het studiejaar een goede match of binding met de opleiding.",onderwijs,monitor-beleidsmaatregelen-hoger-onderwijs-2022-2023.pdf
3.1 Witwassen en onderliggende delicten >,criminaliteit,tk-bijlage-jaaroverzicht-fiu-nederland-2022.pdf
"Door bijvoorbeeld als land duidelijkere doelen te stellen ten aanzien van witwassen, maar ook door simpelweg beter te meten.",criminaliteit,tk-bijlage-jaaroverzicht-fiu-nederland-2022.pdf
Hierbij is zowel gekeken naar de effectiviteit van de Nederlandse wet- en regelgeving als naar uitvoering van deze wet- en regelgeving door alle partijen die hierin een rol spelen.,democratie_en_bestuur,tk-bijlage-jaaroverzicht-fiu-nederland-2022.pdf
Versterking strafrechtelijke aanpak ondermijnende criminaliteit II (relatieve competentie in megazaken (en die van het P)),criminaliteit,tk-bijlage-jaaroverzicht-fiu-nederland-2022.pdf
De AR onderzocht de meldketen voor ongebruikelijke transacties en constateerde dat de afgelopen jaren betekenisvolle verbeteringen zijn doorgevoerd in de aanpak van witwassen.,criminaliteit,tk-bijlage-jaaroverzicht-fiu-nederland-2022.pdf
"Dit project, tevens één van de prioriteiten uit beleidsagenda aanpak witwassen uit september 20225, heeft als doel het gebruik van en het inzicht in verdachte transacties te optimaliseren.",criminaliteit,tk-bijlage-jaaroverzicht-fiu-nederland-2022.pdf
"1 Voorstel tot wijziging van Boek 1 en Boek 10 van het Burgerlijk Wetboek en enige andere wetten in verband met de introductie van een regeling voor draagmoederschap en een versterking van het recht van het kind op afstammingsinformatie (Wet kind, draagmoederschap en afstamming)",Cultuur_en_sport,tk-mvt-wetsvoorstel-kind-draagmoederschap-en-afstamming.pdf
Verhouding strafbaarstelling betalingen tot bestaande strafbaarstellingen 6.3.,criminaliteit,tk-mvt-wetsvoorstel-kind-draagmoederschap-en-afstamming.pdf
Strafbaarstelling betalen overdracht ouderschap 6.4.,criminaliteit,tk-mvt-wetsvoorstel-kind-draagmoederschap-en-afstamming.pdf
Strafbaarstelling hogere vergoeding aan draagmoeder 6.5.,criminaliteit,tk-mvt-wetsvoorstel-kind-draagmoederschap-en-afstamming.pdf
Consultatie strafbaarstelling en wensouderverlof 9.,criminaliteit,tk-mvt-wetsvoorstel-kind-draagmoederschap-en-afstamming.pdf
"Zie HRM 26 juni 2014, nrs. 65192/11 & 65941/11 (Mennesson t. rankrijk & Labassee t. rankrijk), en zonder het bestaan van een genetische band: HRM 24 januari 2017 (GK), nr. 25358/12 (Paradiso & Campanelli t. Italië) en HRM 18 mei 2021 nr.",arbeid,tk-mvt-wetsvoorstel-kind-draagmoederschap-en-afstamming.pdf
Boost vocational education and education of assistant teachers.,onderwijs,bijlage-1c-monitor-saba-package-20.pdf
"• A collaboration in education within the health domain has not yet been realized, it is necessary to wait for the establishment of a consortium of mbo-schools in the uropean Netherlands.",onderwijs,bijlage-1c-monitor-saba-package-20.pdf
"Solutions for Saba’s high cost of doing business’ IN, JenV, ZK, SZW, BZK en zo nodig andere partijen.",democratie_en_bestuur,bijlage-1c-monitor-saba-package-20.pdf
assessment for the harbor • The economic impact assessment study is done • The economic impact assessment study,democratie_en_bestuur,bijlage-1c-monitor-saba-package-20.pdf
Door beperkte connectiviteit en de staat van de olieoverslagterminal raakt de werkgelegenheid in de toerisme- en industriesector mogelijk in het geding.,arbeid,bijlage-1bmonitor-voortgang-afsprakenakkoord-sint-eustatius-2022.pdf
"Op circulariteit heeft het energiebedrijf STUCO met behulp van een verstrekte subsidie door het ministerie van ZK, een belangrijke investering kunnen verrichten in de derde fase van het zonnepanelen-park en de daarmee gepaard gaande batterijopslag.",democratie_en_bestuur,bijlage-1bmonitor-voortgang-afsprakenakkoord-sint-eustatius-2022.pdf
Centraal Dialoog Sint ustatius t.b.v. opstellen van een werkloosheidsregeling.,arbeid,bijlage-1bmonitor-voortgang-afsprakenakkoord-sint-eustatius-2022.pdf
VWS zal de Kamer informeren over de uitkomsten hiervan middels een Kamerbrief in Q1 van 2023.,democratie_en_bestuur,bijlage-1bmonitor-voortgang-afsprakenakkoord-sint-eustatius-2022.pdf
easibility study sociale werkplaats gericht op de specifieke wensen van Sint ustatius.,arbeid,bijlage-1bmonitor-voortgang-afsprakenakkoord-sint-eustatius-2022.pdf
"Verkennende gesprekken hebben plaatsgevonden samen met het ministerie van ZK, waar intensivering kan plaatsvinden.",democratie_en_bestuur,bijlage-1bmonitor-voortgang-afsprakenakkoord-sint-eustatius-2022.pdf
• Start maken met renoveren eerste 20 woningen (fase 1).,huisvesting,bijlage-1bmonitor-voortgang-afsprakenakkoord-sint-eustatius-2022.pdf
• Plan en voorwaarden opstellen voor renovatie overige woningen • Bazalt bouwt ca. 50 sociale huurwoningen in twee tranches.,huisvesting,bijlage-1bmonitor-voortgang-afsprakenakkoord-sint-eustatius-2022.pdf
"• Over geschikte bouwgrond wordt nog gesproken met de betrokken partijen (OL, Bazalt en MinVRO).",democratie_en_bestuur,bijlage-1bmonitor-voortgang-afsprakenakkoord-sint-eustatius-2022.pdf
De Statia Housing oundation is bezig om deze eerste tranche van 20 woningen te renoveren voor eind 2023.,huisvesting,bijlage-1bmonitor-voortgang-afsprakenakkoord-sint-eustatius-2022.pdf
Momenteel zijn er 6 woningen gerenoveerd.,huisvesting,bijlage-1bmonitor-voortgang-afsprakenakkoord-sint-eustatius-2022.pdf
"Samen tegen mensenhandel en bloemlezing van citaten over trends, problemen en ambities van de aanpak van mensenhandel bloemlezing - programma samen tegen mensenhandel 2",criminaliteit,tk-bijlage-bloemlezing-programma-samen-tegen-mensenhandel.pdf
44 3.11 Slachtofferperspectief/nieuwe nationaal rapporteur 44 3.12,criminaliteit,tk-bijlage-bloemlezing-programma-samen-tegen-mensenhandel.pdf
Betere slachtofferbescherming 52 4.8 Betere inzet op daders 54 4.9,criminaliteit,tk-bijlage-bloemlezing-programma-samen-tegen-mensenhandel.pdf
Lisette de Bie Directeur Rechtshandhaving en Criminaliteitsbestrijding Ministerie van Justitie en Veiligheid,democratie_en_bestuur,tk-bijlage-bloemlezing-programma-samen-tegen-mensenhandel.pdf
bloemlezing - samen tegen mensenhandel 5 Context en verantwoording bloemlezing - programma samen tegen mensenhandel,criminaliteit,tk-bijlage-bloemlezing-programma-samen-tegen-mensenhandel.pdf
Werkprincipes bij de aanpak van het project Voor deze herijking is gekozen voor een opgave­gerichte aanpak (Opgave Gericht Werken,arbeid,tk-bijlage-bloemlezing-programma-samen-tegen-mensenhandel.pdf
Deze OGW wordt binnen het ministerie van Justitie en Veiligheid ingezet om maatschappelijke vraagstukken vanuit zoveel mogelijk perspectieven in kaart te brengen om vervolgens tot een breed gedragen aanpak te komen.,democratie_en_bestuur,tk-bijlage-bloemlezing-programma-samen-tegen-mensenhandel.pdf
"Bron: Project, Programma en Advies Centrum van het ministerie van JenV (PPAC), gebaseerd op model Klinkers in ‘Beleid begint bij de samenleving’.",democratie_en_bestuur,tk-bijlage-bloemlezing-programma-samen-tegen-mensenhandel.pdf
De werkgroep is vervolgens met de verslagen gaan werken door de uitspraken te groeperen en clusteren.,arbeid,tk-bijlage-bloemlezing-programma-samen-tegen-mensenhandel.pdf
bloemlezing - samen tegen mensenhandel 9 1 Trends en ontwikkelingen bloemlezing - programma samen tegen mensenhandel 10 1.1,criminaliteit,tk-bijlage-bloemlezing-programma-samen-tegen-mensenhandel.pdf
Steeds meer publieke en private partijen nodig om te signa- leren (bijv. scholen).,democratie_en_bestuur,tk-bijlage-bloemlezing-programma-samen-tegen-mensenhandel.pdf
"Bij jongeren met een Nederlandse afkomst is er steeds meer aandacht voor criminele uitbuiting en zijn er steeds meer meldingen (zowel daders als slachtoffers), maar het blijft vaak steken op ernstige afpersing in plaats van mensenhandel.",criminaliteit,tk-bijlage-bloemlezing-programma-samen-tegen-mensenhandel.pdf
"Groot aantal jonge mensen dat dader of slachtoffer wordt, verwevenheid beide groepen.",criminaliteit,tk-bijlage-bloemlezing-programma-samen-tegen-mensenhandel.pdf
Jonge Nederlandse daders blijven buiten schot doordat slachtoffers en/of het professionele netwerk nog te weinig overgaan tot aangifte.,criminaliteit,tk-bijlage-bloemlezing-programma-samen-tegen-mensenhandel.pdf
Mensenhandel is ongrijpbaar en er zijn meer minderjarige slachtoffer.,criminaliteit,tk-bijlage-bloemlezing-programma-samen-tegen-mensenhandel.pdf
Steeds meer minderjarige slachtoffers van mensenhandel.,criminaliteit,tk-bijlage-bloemlezing-programma-samen-tegen-mensenhandel.pdf
r is toegenomen aandacht voor preventie in bron- en transitielanden (upstream preventie).,gezondheidszorg,tk-bijlage-bloemlezing-programma-samen-tegen-mensenhandel.pdf
"Bijvoorbeeld binnen de Centraal Opvang asielzoekers (COA) zijn er veel nieuwe locaties, vaak korte termijn locaties, veel nieuwe personen en/of te weinig personeel.",immigratie,tk-bijlage-bloemlezing-programma-samen-tegen-mensenhandel.pdf
Toename signalering slachtoffers van mensenhandel met Dublinclaim.,criminaliteit,tk-bijlage-bloemlezing-programma-samen-tegen-mensenhandel.pdf
"Toenemende migratiestromen, drukte bij COA’s en kwets- baarheid doelgroep.",immigratie,tk-bijlage-bloemlezing-programma-samen-tegen-mensenhandel.pdf
"Ik heb niet het idee dat op dit moment het groter wordt, wellicht zelfs wat meer buiten ons gezichtsveld is gekomen omdat adverteerders weten dat wij samenwerken met openbaar ministerie en Politie.",democratie_en_bestuur,tk-bijlage-bloemlezing-programma-samen-tegen-mensenhandel.pdf
"Steeds minder zicht op slachtoffers mensenhandel, vooral derdelanders, ook jongeren.",criminaliteit,tk-bijlage-bloemlezing-programma-samen-tegen-mensenhandel.pdf
bloemlezing - samen tegen mensenhandel 16 2 Problemen en oorzaken bloemlezing - programma samen tegen mensenhandel,criminaliteit,tk-bijlage-bloemlezing-programma-samen-tegen-mensenhandel.pdf
Gesignaleerd worden of zelf melden pakt voor het indivi- duele slachtoffer van mensenhandel of benadeling te vaak slecht uit.,criminaliteit,tk-bijlage-bloemlezing-programma-samen-tegen-mensenhandel.pdf
Slachtoffers zien zichzelf niet als slachtoffer en hebben ook andere belangen.,criminaliteit,tk-bijlage-bloemlezing-programma-samen-tegen-mensenhandel.pdf
"Het, in overleg met de Ministeries van conomische Zaken en inanciën, behartigen van de luchtvaartbelangen in de overlegfora van de General Agreement on Tariffs",democratie_en_bestuur,bijlage-5-inventaris-van-het-archief-van-de-rld-2-16-5240.pdf
"Onderwijs Rijksluchtvaarschool, belast met de voorbereiding van de maatregelen die noodzakelijk zijn voor de aanpassing van het onderwijs aan de ontwikkelingen in de burgerluchtvaart.",onderwijs,bijlage-5-inventaris-van-het-archief-van-de-rld-2-16-5240.pdf
Het meewerken aan het binnen- en buitenlandse (voor)onderzoek naar ongevallen en andere incidenten in de zin van de Luchtvaartrampen/-ongevallenwet.,Ramp_ongeval,bijlage-5-inventaris-van-het-archief-van-de-rld-2-16-5240.pdf
"Verder zijn makers van kleur ondervertegenwoordigd in leidinggevende functies, werken gemiddeld korter in de sector, zijn gemiddeld jonger en hebben minder vaak werk dan witte makers.",arbeid,onderzoek-je-kunt-niet-zijn-wat-je-niet-kunt-zien-diversiteit-en-inclusiviteit-in-de-film-en-av-sector.pdf
"Omdat dit thema voor OCW van belang is, heeft het ministerie DSP-groep gevraagd onderzoek te doen.",democratie_en_bestuur,onderzoek-je-kunt-niet-zijn-wat-je-niet-kunt-zien-diversiteit-en-inclusiviteit-in-de-film-en-av-sector.pdf
"Ze hebben minder werk, zijn vaak korter werkzaam in de sector en zijn ondervertegenwoordigd in leidinggevende functies.",arbeid,onderzoek-je-kunt-niet-zijn-wat-je-niet-kunt-zien-diversiteit-en-inclusiviteit-in-de-film-en-av-sector.pdf
"Het onderzoek sluit daarom af met de oproep aan de sector en het ministerie van OCW bewustwording te entameren, in het bijzonder bij degenen die binnen de sector het diversiteit- en inclusiebeleid bepalen.",democratie_en_bestuur,onderzoek-je-kunt-niet-zijn-wat-je-niet-kunt-zien-diversiteit-en-inclusiviteit-in-de-film-en-av-sector.pdf
KLUR heeft samen met DA bij het ministerie van OCW aandacht gevraagd voor het thema.,democratie_en_bestuur,onderzoek-je-kunt-niet-zijn-wat-je-niet-kunt-zien-diversiteit-en-inclusiviteit-in-de-film-en-av-sector.pdf
Daarom heeft OCW in lijn met het verzoek van het initiatief KLUR opdracht gegeven voor een onderzoek dat als doel heeft vast te stellen in hoeverre er sprake is van een evenwichtige afspiegeling van de Nederlandse samenleving in de film- en AV-sector op het gebied van culturele achtergrond.,Cultuur_en_sport,onderzoek-je-kunt-niet-zijn-wat-je-niet-kunt-zien-diversiteit-en-inclusiviteit-in-de-film-en-av-sector.pdf
Koninkrijksrelaties (IV); • Binnenlandse Zaken en Koninkrijksrelaties (VII),buitenlandse_zaken,auditrapport-2022-bzk.pdf
Koninkrijksrelaties (IV); • Binnenlandse Zaken en Koninkrijksrelaties (VII),buitenlandse_zaken,auditrapport-2022-bzk.pdf
"Acties licentiebeleid opgestart, uitwerking moet nog geconcretiseerd worden 20 4 Ontwikkelingen in bedrijfsvoering ministerie",democratie_en_bestuur,auditrapport-2022-bzk.pdf
De voortgang komt aan de orde in belangrijke strategische overleggen en tussentijds informeert BZK de Tweede Kamer over de opvolging van de bevindingen en voortgang van het oplossen van onvolkomenheden.,democratie_en_bestuur,auditrapport-2022-bzk.pdf
Departementale risicoanalyse BZK heeft in 2022 een departementale risicoanalyse geïntroduceerd die aansluit op de jaarplannen en een plek krijgt in de P&C-cyclus.,democratie_en_bestuur,auditrapport-2022-bzk.pdf
Deze departementale risicoanalyse maakt duidelijk waar de uitdagingen en prioriteiten in zitten om de doelen van het ministerie met de beschikbare mensen en middelen te kunnen bereiken.,democratie_en_bestuur,auditrapport-2022-bzk.pdf
