filename,filepath,document_type,year,chunk_num,chunk_text,topic,cosine,cosine_weighted,topic_probs,topic_assigned,cosine_per_topic,labels_raw,chunk_id,labels
jaarverslag-ienw-2022.25.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-ienw-2022\jaarverslag-ienw-2022.25.txt,2023,jaarverslag-ienw-2022,0,uitvoer ilt expliciet betrok opstell programma middel eerst reflectie uitvoer handhaf beleidsvoornemen proces less geleerd inpass gesprek uitvoer baarheid benodigd abstractieniveau ander goed voorbeeld kamerbrief water bodem sturend waarbij rijkswaterstat uitgevoerd quickscan kamer aangebod signal vanuit uitvoer transparant mak ervar opgedan nieuw instrument uitvoer handhav beter elkar verbind stell brengt ilt risico ontwikkel aandacht bewindsperson twed kamer opstell signaalrapport stat rapportages stat schiphol signaalrapportag milieurisico bodem invoeringstoets uitgevoerd voorbereid kijk invoer voldoet tenslot eerst knelpuntenbrief vanuit twed kamer verzond dilemma knelpunt cbr lend plaats uitvoer infrastructur waterstat gewerkt maatwerkplaats war individuel casuss burger bedrijv regulier proces vastlop behandeld vanuit programma werk uitvoer middel ontvang verbeter uitvoer digital dienstverlen richting burger bedrijv stikstof versie aerius calculator stikstofneerslag bereken mingsverlen nieuw voortan maximal rekenafstand geldt all emissiebronn aerius liep vertrag pas vrijgegev bepaald rad stat zogenaamd bouwvrijstell gevolg emissies bouwfas wer beoordeeld bemoeilijkt uitvoer domein spor weg water vormd aanleid traject gan bijdrag strategisch gesprek manier uitvoer opgaves structur waterstat voldoen kend vel rechtszak direct consequenties had vond zitting plat rad stat uitsprak voorjar verwacht cybersecurity strategie onz manier lev grotendel verknoopt digital ruimt risico misbruik statelijk criminel actor uitval process vorm keerzijd gedigitaliseerd samenlev infrastructur waterstat daarom gewerkt herzien cybersecuritystrategie iwc aansluit cybersecurity strategie nlcs iwc voorbereid nieuw ontwikkel verminder kwetsbar eig organisaties war systeemverantwoord draagt systeemverantwoord toegenom sector groter overheidsorganisaties ondernem lend incident lat zien verbeterd gebied incidentmanagement twed kamer vergaderjar xii,Cultuur_en_sport|criminaliteit|gezondheidszorg|huisvesting|immigratie|milieu|sociale_zaken,0.184081880188848,"[0.2010542725960241, 0.01154782954744556, 0.0, 0.006332628132083918, 0.016861954028113343, 0.014513737723983988, 0.2207998321960487, 0.0, 0.04415247502951442, 0.0, 0.022452765174875, 0.022336049617542476, 0.09379747622377502, 0.0, 0.06570894842188187]","[True, False, False, False, False, True, False, True, True, True, True, False, False, False, True]","[True, False, False, False, False, True, False, True, True, True, True, False, False, False, True]","[0.184081880188848, 0.184081880188848, 0.184081880188848, 0.184081880188848, 0.184081880188848, 0.184081880188848, 0.184081880188848, 0.184081880188848, 0.184081880188848, 0.184081880188848, 0.184081880188848, 0.184081880188848, 0.184081880188848, 0.184081880188848, 0.184081880188848]","[1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1]",jaarverslag-ienw-2022.25.txt__0,"[1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1]"
jaarverslag-ienw-2022.273.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-ienw-2022\jaarverslag-ienw-2022.273.txt,2023,jaarverslag-ienw-2022,0,omschrijv toezegg vindplat stand zak zodra onderhandel verbind verder gevorderd kamer hierover geinformeerd parlementair agenda punt spor gesprek limburg lop verwacht afgerond commissiedebat international spor kamer geinformeerd haalbaarheidskans kort grensoverschrijd verbind waaronder spoorlijn parlementair agenda punt spor studie loopt verwacht voorjar eindresultat brief stand zak betrek zuidasdok commissiedebat meerjarenprogramma infrastructur ruimt transport mirt kamer gestuurd zull rapporteur phs zuidasdok beantwoord parlementair agenda punt spor afgedan kamerbrief zevend voortgangsrapportag programma hoogfrequent spoorvervoer eind kamer nader geinformeerd prorail kwaliteit ondergrond parlementair agenda punt spor afgedan kamerbrief bestur overlegg mirt voortgang mirt moties toezegg mirt snel zomerreces evaluatierapport kamer gestuurd parlementair agenda punt spor afgedan kamerbrief evaluatie opvolg motie boulakjar opstart treindienst storing staatssecretaris komt voortgangsrapportag ertm terug mogelijk ertm spoorgoederenvervoer parlementair agenda punt spor afgedan kamerbrief zeventi voortgangsrapportag ertm zodra dienstregel vastgesteld kamer hierover geinformeerd parlementair agenda punt spor afgedan dienstregel vastgesteld staatssecretaris komt concret voorstel crer platform overleg spoorgoederenvervoer parlementair agenda punt spor afgedan advies opgeleverd betrok stell toekomstbeeld spoorgoeder gered toekomstbeeld spoorgoederenvervoer eind kamer gestuurd staatssecretaris reactie gev actieplan leefbar spor goederenvervoer parlementair agenda punt spor reactie betrok invull motie ginnek minhas vraagt visie toekomst spoorgoederenvervoer lever inventarisatie betrek mogelijk beperk plastic product zull zomerreces kamer gedeeld parlementair agenda punt ministeriel regel kunststofproduct eenmal staatssecretaris zomer schriftelijk informer inventarisatie eind zomerreces brief kamer stur actualisatietraject vergunn kader waterkwaliteit parlementair agenda punt water afgedan kamerbrief brief commissiedebat pfas gezond prinsjesdag ontvangt kamer per brief inzicht eerst aangepakt gat onderhoud parlementair agenda punt jaarverslag afgedan kamerbrief toezegg wgo inzak onderhoudsproject informatie voorkom personeelstekort rws prinsjesdag ontvangt kamer informatie voorkom grot personeelstekort ontstat rws daarbij oog verlies expertis parlementair agenda punt jaarverslag afgedan kamerbrief toezegg wgo inzak onderhoudsproject informatie voorkom personeelstekort rws interbestur programma komt komend wek kamer parlementair agenda punt jaarverslag afgedan kamerbrief versterk eerstvolg jaarverantwoord staatssecretaris aandacht bested beheersmaatregel financiel kader,arbeid|burgerrechten|criminaliteit|ruimtelijke_ordening,0.3099405715532203,"[0.151842826773372, 0.007531396862187963, 0.0, 0.011383886901191926, 0.42839776201237467, 0.046577011764269025, 0.021694044954728032, 0.0, 0.002368610782158403, 0.0, 0.009395964884662565, 0.007981593014872085, 0.06289153727216266, 0.0246018192056602, 0.011998449599787313]","[False, False, True, False, True, True, False, False, False, False, False, False, False, True, False]","[False, False, True, False, True, True, False, False, False, False, False, False, False, True, False]","[0.3099405715532203, 0.3099405715532203, 0.3099405715532203, 0.3099405715532203, 0.3099405715532203, 0.3099405715532203, 0.3099405715532203, 0.3099405715532203, 0.3099405715532203, 0.3099405715532203, 0.3099405715532203, 0.3099405715532203, 0.3099405715532203, 0.3099405715532203, 0.3099405715532203]","[0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",jaarverslag-ienw-2022.273.txt__0,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
jaarverslag-ezk-2022.56.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-ezk-2022\jaarverslag-ezk-2022.56.txt,2023,jaarverslag-ezk-2022,0,crer juist randvoorwaard goedwerk digital markt dienst europes regelgev belangrijk europes regel werking getred invloed ezk mijlpal bereikt aankom regelgev digital markt beter lat werk trad digital servic act dsa werking dsa gat ervor zorg tussenperson platformbedrijv verantwoord omgan content bruiker teven zomer akkoord bereikt digital market act dma dma bevat regel allergrootst platform war consument ondernemer nauwelijk omhen poortwachter dma consument ondernemer bescherm zorg concurrentie digital markt zorgt ervor ondernemer consument afhank poortwachter toetreder makkelijker toegang krijg markt kamerstuk teven akkoord bereikt data governanc act dga dga zorgt helder kader vertrouwd data dga maakt consument bedrijv gemakkelijker data vertrouwd gebruik waarbij voorkom ongewenst dataconcentraties ontstan data oneigen manier hiermee zorgt eerlijker speelveld verantwoord datadel stimuler digital innovatie vaardig artificial intelligenc stimuler innovatie witboek herzien gecoordineerd plan inzak europes stat bouw sterk hoogwaard europes ecosystem centric approach central med initiatief ezk privat samenwerk belegd coalitie war inmiddel rond organisaties deelnem international werking komend verder versterkt middel ezk zogenaamd european digital innovation hub digital europ programm middel eerst suppletoir begrot national groeifond toegek meerjar ained investeringsprogramma kamerstuk xix kamerstuk xix genoemd inzet conform verwacht verlop florer innovatiev clouddienst digital innovatie vaardig toepass nieuw digital technologieen essentieel digital transitie ezk ondersteunt diver initiatiev waard data verantwoord wijz benut data sharing coalition vrijwill datadel bedrijv verkenn kans bedreig datadel diver sector via daarnaast zorgt ezk ervor bedrijfslev aansluit international initiatief europes datadienst verbind beter toegank mak inzet uitvoer initiatiev conform verwacht verlop twed kamer vergaderjar xiii,Cultuur_en_sport|arbeid|buitenlandse_zaken|gezondheidszorg|huisvesting|immigratie|milieu|onderwijs|sociale_zaken,0.1756247041200289,"[0.06572253015044868, 0.02527341070521516, 0.0, 0.08213485107361314, 0.0336896744918334, 0.0, 0.15909003212848188, 0.0, 0.06203121227148326, 0.0, 0.04239413907410184, 0.013540924890726155, 0.03713337882529246, 0.004682360261905393, 0.04129406116284389]","[True, False, True, True, False, False, False, True, True, True, True, True, False, False, True]","[True, False, True, True, False, False, False, True, True, True, True, True, False, False, True]","[0.1756247041200289, 0.1756247041200289, 0.1756247041200289, 0.1756247041200289, 0.1756247041200289, 0.1756247041200289, 0.1756247041200289, 0.1756247041200289, 0.1756247041200289, 0.1756247041200289, 0.1756247041200289, 0.1756247041200289, 0.1756247041200289, 0.1756247041200289, 0.1756247041200289]","[1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1]",jaarverslag-ezk-2022.56.txt__0,"[1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1]"
jaarverslag-defensie-2022.77.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-defensie-2022\jaarverslag-defensie-2022.77.txt,2023,jaarverslag-defensie-2022,0,eenduid toegang regelgev vergrot teven invull verminder werklast noodzak aspect vereenvoud geautomatiseerd ondersteun middel verbeterd mkm fraud defensie grot uitvoeringsorganisatie belangrijk inkoopmacht international opereert omvangrijk arsenal materieel vastgoed del gevoel voorrad beheert daarnaast sprak grot personeelsbestand onregelmat som gevar international operaties daarbij passend cao vel toeslagsoort hierdor bestan inherent risico aanbestedingsfraud oneigen ontvreemd materieel vastgoed voorrad creditcard contant geld daarnaast bestat risico indien afhandel fictiev factur personeelsdeclaraties betal salariss bestaand ambtenar onterecht toeslag aandachtspunt extra middel defensie beschik gekreg hierdor ontstat extra druk aanbestedingsproces budget realiser risico ten kost gat zorgvuld twed aandachtspunt lever materieel oekrain defensie bedrijfsprocess beheerraamwerk ingericht gebaseerd integral beheerraamwerk bevat functiescheid goedkeuringsroll administratie monitor jaarlijk telling controles specifiek aandacht munitieopslag cryptomiddel frauderisico hierbij med beschouw genom expliciet zodan benoemd defensie beschikt gedragscod defensie waarin basiswaard stan omschrev elkar ander middel bevoegd omgegan gedragscod geldt iederen daarnaast legg medewerker defensie eed beloft medewerker werkzam vertrouwensfuncties extra gescreend mivd central integriteit defensie coid tak integriteit integriteitsbewustzijn medewerker bevorder advies analyses training voorlicht integriteitsonderzoek ter preventie fraud declaraties factur controles uitgevoerd onterecht onjuist betal voorkom fabk dchr beschik hiervor intern beheersingscapaciteit basis risicoanalys beschik intern controlecapaciteit ingezet momentel bekijkt defensie capaciteit intern beheers uitgebreid vermoed schending melding gedan meldpunt integriteit defensie waarna coid aanvull verricht fraudegevall materiel aard geconstateerd voorkom onrechtmat schenking oekrain gedan defensie onrechtmat declaraties indient financien zovel mogelijk geeigend process doorlop gebied aanvull gel getroff twed kamer vergaderjar,Cultuur_en_sport|Ramp_ongeval|buitenlandse_zaken|gezondheidszorg|milieu|onderwijs|sociale_zaken,0.1639783183499845,"[0.10161695096026487, 0.011558860374477313, 0.00555371872818883, 0.18543849902114184, 0.0, 0.0, 0.05390058546402215, 0.01629872208845912, 0.0, 0.0, 0.018365064330695038, 0.045428315544866184, 0.041442152004840194, 0.008837058773824819, 0.16274737203681686]","[True, True, False, True, False, False, False, True, False, False, True, True, False, False, True]","[True, True, False, True, False, False, False, True, False, False, True, True, False, False, True]","[0.1639783183499845, 0.1639783183499845, 0.1639783183499845, 0.1639783183499845, 0.1639783183499845, 0.1639783183499845, 0.1639783183499845, 0.1639783183499845, 0.1639783183499845, 0.1639783183499845, 0.1639783183499845, 0.1639783183499845, 0.1639783183499845, 0.1639783183499845, 0.1639783183499845]","[1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1]",jaarverslag-defensie-2022.77.txt__0,"[1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1]"
jaarverslag-deltafonds-2022.22.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-deltafonds-2022\jaarverslag-deltafonds-2022.22.txt,2023,jaarverslag-deltafonds-2022,0,kasbudget projectbudget openstell projectomschrijv begrot realisatie verschil begrot huidig begrot huidig dijkversterk herstel steenbekled afrond programma realisatie begrot overprogrammer verhog beschik bedrag hwbp over nam gevolg verleng begrotingsperiod toegek prijscompensatie hwbp rijksproject kent lager realisatie holland ijsselker nam doordat uitvoer plaatsvindt miljoen dijkversterk mark uitvoer verschov hierdor drag lager voorzien miljoen hwbp waterschapsproject kent lager realisatie miljoen zowel hoger lager realisatie hoger realisatie miljoen betreft miljoen sneller fysiek voortgang miljoen goedkeur provincie verkreg gestart koehol aanvrag voorzien ontvang beschik afgegev miljoen miljoen versneld uitvoer sneller uitvoer miljoen rijnkad arnhem hoger kost vanweg stijging kost bouwstoff miljoen gouw zee eerder uitbetal voorfinancier miljoen lager realisatie miljoen betreft herzien planning keringbeheerder waardor realisatie lager uitkomt voorzien miljoen hierbij uitgegan actuel prognoses beheerder waterschapp voorbereid uitvoer gewijzigd planning vastgesteld programmabestur gat volgend wolver miljoen gouderak miljoen zettingsvloei miljoen ijsselmeerdijk lelystad miljoen maasovereenkomst vertrag diver deelproject vertrag vaststell intern scopes archeologisch vondst miljoen zwoll vanweg uitblijv subsidie aanvrag miljoen waterschapsproject miljoen prijsbijstell opgevraagd twed kamer vergaderjar,Cultuur_en_sport|Ramp_ongeval|criminaliteit|democratie_en_bestuur|immigratie|sociale_zaken,0.2099909757883334,"[0.05829631995307287, 0.4186341989345828, 0.0, 0.0, 0.003433856912284895, 0.005623211796244559, 0.03018130318694435, 0.0, 0.0, 0.0, 0.0, 0.004814477585329531, 0.00854914406735246, 0.0, 0.04094703585650628]","[True, True, False, False, False, True, True, False, False, True, False, False, False, False, True]","[True, True, False, False, False, True, True, False, False, True, False, False, False, False, True]","[0.2099909757883334, 0.2099909757883334, 0.2099909757883334, 0.2099909757883334, 0.2099909757883334, 0.2099909757883334, 0.2099909757883334, 0.2099909757883334, 0.2099909757883334, 0.2099909757883334, 0.2099909757883334, 0.2099909757883334, 0.2099909757883334, 0.2099909757883334, 0.2099909757883334]","[1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1]",jaarverslag-deltafonds-2022.22.txt__0,"[1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1]"
jaarverslag-buitenlandse-zaken-2022.5.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-buitenlandse-zaken-2022\jaarverslag-buitenlandse-zaken-2022.5.txt,2023,jaarverslag-buitenlandse-zaken-2022,0,algemen aanbied jaarverslag verzoek dechargeverlen voorzitter eerst twed kamer general hierbij bied departemental jaarverslag buitenland zak verwijz comptabiliteitswet verzoek beid kamer buitenland zak decharg verlen gevoerd financiel beher oordeelsvorm verzoek dechargeverlen stelt algemen rekenkamer extern controleur grond comptabiliteitswet grond comptabiliteitswet algemen rekenkamer aangebod bevat bevind oordel algemen rekenkamer gevoerd begrotingsbeher financieel beher materiel voering daartoe bijgehoud administraties rijk central administratie schatkist rijk financien financiel verantwoordingsinformatie jaarverslag totstandkom verantwoordingsinformatie jaarverslag financiel verantwoordingsinformatie financieel jaarverslag rijk besluit dechargeverlen verder volgend wettelijk voorgeschrev stuk betrok financieel jaarverslag rijk voorstel slotwet onderhav jaarverslag samenhangt algemen rekenkamer central administratie schatkist rijk financieel jaarverslag rijk verklar goedkeur algemen rekenkamer financieel jaarverslag rijk opgenom reken uitgav ontvangst alsmed saldibalan verklar goedkeur bedoeld twed lid comptabiliteitswet twed kamer vergaderjar,Cultuur_en_sport|arbeid|democratie_en_bestuur|onderwijs|ruimtelijke_ordening,0.2651363749041185,"[0.18328990217666233, 0.03535907774408208, 0.0, 0.017245657934333566, 0.018778126188756128, 0.0, 0.009926881824853193, 0.0, 0.0, 0.0, 0.0, 0.3429907831451585, 0.034502986904698815, 0.18486978983409227, 0.0]","[True, False, True, False, False, False, True, False, False, False, False, True, False, True, False]","[True, False, True, False, False, False, True, False, False, False, False, True, False, True, False]","[0.2651363749041185, 0.2651363749041185, 0.2651363749041185, 0.2651363749041185, 0.2651363749041185, 0.2651363749041185, 0.2651363749041185, 0.2651363749041185, 0.2651363749041185, 0.2651363749041185, 0.2651363749041185, 0.2651363749041185, 0.2651363749041185, 0.2651363749041185, 0.2651363749041185]","[1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0]",jaarverslag-buitenlandse-zaken-2022.5.txt__0,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0]"
jaarrapportage-bedrijfsvoering-rijk-2022.31.txt,Policyarchive_text\jaarverslagen\2023\jaarrapportage-bedrijfsvoering-rijk-2022\jaarrapportage-bedrijfsvoering-rijk-2022.31.txt,2023,jaarrapportage-bedrijfsvoering-rijk-2022,0,leidinggev rijk werk ontwikkel medewerker leiderschap leidinggev flexibel snel adequaat inspel verander opgav waarvor stat tegelijkertijd verwacht leidinggev coachend verbind rol eig medewerker leidinggev drastisch veranderd coronacrisis invoer hybrid werk sindsdien verschill getroff leidinggev ondersteun leidinggev afstand belangrijk speerpunt daarbij stur vanuit vertrouw behoud social samenhang team begeleid nieuw medewerker bevorder vitaliteit medewerker thema stan nieuw leergang beginn leidinggev rijk leergang gestart rijksbred netwerk leiderschapsontwikkel rnl opgericht led netwerk werk diver functies uitvoer bedrijfsvoer kern werk bezighoud leiderschapsontwikkel netwerk versterk leiderschapsontwikkel kennisdel drag strategisch personeelsbeleid rnl aanvull leiderschapsprogramma rijk wetenschapp inzicht afgelop opgedan algemen bestuursdienst algemen bestuursdienst abd bestat hoogst functies departement gat lijnmanager bepaald programmamanager schal hoger abd verdeeld drie groep bestond functies topmanagementgroep tmg plaatsvervang general manager grot uitvoer dienst directeur planbureaus enkel hiermee gelijkgesteld functies schal directeur teur vergelijk managementfuncties ministeries schal afdelingshoofd divisiehoofd projectmanager vergelijk managementfuncties ministeries tmg topmanagementgroep tmg bestat plaatsvervang general manager grot uitvoer dienst directeur planbureaus enkel hiermee gelijkgesteld functies bron organisatieomvang jaarrapportag bedrijfsvoer rijk,arbeid|huisvesting|immigratie|milieu|onderwijs|sociale_zaken,0.1174440439029406,"[0.0, 0.012418036278033805, 0.0, 0.005019074925720495, 0.007708116417944106, 0.003790230389160389, 0.13898101341156, 0.003394891307021922, 0.0, 0.004296645550145628, 0.0022301042172028674, 0.06493499989321293, 0.004461292595448718, 0.0, 0.04144964905990686]","[False, False, True, False, False, False, False, False, True, True, True, True, False, False, True]","[False, False, True, False, False, False, False, False, True, True, True, True, False, False, True]","[0.1174440439029406, 0.1174440439029406, 0.1174440439029406, 0.1174440439029406, 0.1174440439029406, 0.1174440439029406, 0.1174440439029406, 0.1174440439029406, 0.1174440439029406, 0.1174440439029406, 0.1174440439029406, 0.1174440439029406, 0.1174440439029406, 0.1174440439029406, 0.1174440439029406]","[0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1]",jaarrapportage-bedrijfsvoering-rijk-2022.31.txt__0,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1]"
jaarverslag-ezk-2022.202.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-ezk-2022\jaarverslag-ezk-2022.202.txt,2023,jaarverslag-ezk-2022,0,indiener omschrijv motie datum stemming vindplat stand zak jaarbasis zodat partij basis hiervan ppa afsluit impul verduurzam elektriciteitsmarkt verzoekt reger stroometiket energieleverancier informatie opgenom land herkomst gebruikt gvo zodat consument zien war strom vandan komt richtlijn hernieuw energie garanties oorsprong grot verzoekt reger nieuw vergunn gev gaswinn waddenzee parlementair agenda plenair debat mijnbouw onderhand boulakjar mulder cda verzoekt reger afvalwaterinjectie twent beeindig kamer actief informer stapp daartoe gezet zodat kamer all tijd mogelijk behandelvoorbehoud mak parlementair agenda uitvoer motie inzak opschort afvalwaterinjecties nam twent onderhand seger wijngaard vvd boulakjar grinwis verzoekt reger bezien gasterra doorstart mak national europes handelshuis gas parlementair agenda tmd leveringszeker aardgas onderhand bontenbal cda kroger verzoekt reger werk staatstoezicht mijn standaard geothermie gat stell waarop gebaseerd parlementair agenda plenair debat mijnbouw afgedan kamerstuk beckerman ran pvdd grinwis mulder cda verzoekt reger omgevingstraject rond daarbij provincie betrek kamer informer voordat eventuel winning kussengas toegestan parlementair agenda wgo mezk mbzk onderhand grinwis mulder cda verzoekt reger img dring gebied war toepass bewijsvermoed geldt ingeperkt zolang aangetoond oorzak schad img aantoont oorzak schad parlementair agenda debat groning onderhand grinwis haga haga verzoekt reger zet versnell lopend toekomst startend procedures winning aardgas klein veld land daarvor plan kom parlementair agenda tmd leveringszeker aardgas onderhand beckerman verzoekt reger ervar omwon gemeent provincies mee nem uitwerk evaluatie nieuw geothermieproject parlementair agenda plenair debat mijnbouw onderhand kroger bontenbal cda erken vvd ran pvdd grinwis mulder cda verzoekt reger afvalwaterinjectie twent beeindig kamer actief informer stapp daartoe gezet zodat kamer all tijd mogelijk behandelvoorbehoud mak parlementair agenda uitvoer motie inzak opschort afvalwaterinjecties nam twent onderhand boulakjar wijngaard vvd seger beckerman verzoekt reger totaaloverzicht huidig stand zak mak inclusief verschill regel subsidies enzovoort inzicht gev aanmerk komt behor werk per regel uitgegev welk parlementair agenda tweeminutendebat afgedan kamerbrief versterk woning vergoed aardbevingsschad groning nijboer pvda,burgerrechten|gezondheidszorg|huisvesting|immigratie|ruimtelijke_ordening|sociale_zaken,0.3130495168499705,"[0.0760371101978138, 0.0058559396071587045, 0.0, 0.008569741680919703, 0.45141098951058317, 0.0, 0.08053670975226987, 0.0, 0.019012883373623037, 0.0, 0.008192205657069934, 0.007842123975444499, 0.08797998947984065, 0.011114974374400302, 0.020274204642889464]","[False, False, False, False, True, False, False, True, True, True, False, False, False, True, True]","[False, False, False, False, True, False, False, True, True, True, False, False, False, True, True]","[0.3130495168499705, 0.3130495168499705, 0.3130495168499705, 0.3130495168499705, 0.3130495168499705, 0.3130495168499705, 0.3130495168499705, 0.3130495168499705, 0.3130495168499705, 0.3130495168499705, 0.3130495168499705, 0.3130495168499705, 0.3130495168499705, 0.3130495168499705, 0.3130495168499705]","[0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1]",jaarverslag-ezk-2022.202.txt__0,"[0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1]"
jaarverslag-vws-2022.98.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-vws-2022\jaarverslag-vws-2022.98.txt,2023,jaarverslag-vws-2022,0,basis definitiev realisatiecijfer additionel bijstell slotwet miljoen bijstell gedur komt daarmee miljoen bedrag circa miljoen gevolg koopkrachtreparatie geleid hoger zorgtoeslag bedrag uitgekeerd tegemoetkom specifiek zorgkost tsz uitgav kader tsz miljoen lager begrot onderschrijd kent volgend oorzak gevolg uitsprak hog rad heden belastingbox noodzak daardor gepland betal verschov gemiddeld verzilverd bedrag lag lager daardor total uitbetaald bedrag lager ontvangst ontvangst tegemoetkom specifiek kost bedrag ruim miljoen betreft voornam eerder genoemd ontvangst zorgtoeslag twed kamer vergaderjar xvi,Cultuur_en_sport|Ramp_ongeval|arbeid|democratie_en_bestuur|gezondheidszorg|religie|sociale_zaken,0.2128141326896871,"[0.13050470739779235, 0.4472829254134989, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015466935556893442, 0.0, 0.0, 0.016191623751684068, 0.0, 0.006965802946215243, 0.0, 0.05470544511632382]","[True, True, True, False, False, False, True, True, False, False, False, False, True, False, True]","[True, True, True, False, False, False, True, True, False, False, False, False, True, False, True]","[0.2128141326896871, 0.2128141326896871, 0.2128141326896871, 0.2128141326896871, 0.2128141326896871, 0.2128141326896871, 0.2128141326896871, 0.2128141326896871, 0.2128141326896871, 0.2128141326896871, 0.2128141326896871, 0.2128141326896871, 0.2128141326896871, 0.2128141326896871, 0.2128141326896871]","[1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1]",jaarverslag-vws-2022.98.txt__0,"[1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1]"
jaarverslag-vws-2022.193.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-vws-2022\jaarverslag-vws-2022.193.txt,2023,jaarverslag-vws-2022,0,ontwikkel per deelsector ontwikkel deelsectorniveau weergegev daarbij onderscheid gemaakt bijstell nvw bijstell beeld geactualiseerd suppletoir begrot ontwerpbegrot suppletoir begrot jaarverslag ontwikkel per sector bedrag miljoen stand groting bijstell nvw stand nvw groting bijstell stand jaarverslag zorg natura contracteerruimt ouderenzorg gehandicaptenzorg langdur ggz volled pakket thuis extramural zorg over contracteerruimt persoonsgebond pgb ouderenzorg pgb gehandicaptenzorg pgb langdur ggz contracteerruimt beheerskost over nominal onverdeeld bruto eig bijdrag wlz netto afrond som afwijk inzicht gev bested middel ouderenzorg gehandicaptenzorg langdur ggz ontwerpbegrot budget ingang zorg natura pgb uitgesplitst onderdel wlz post over contracteerruimt opgenom deelsector hulpmiddel tandheelkund wlz zorg wlz over wlz adl zorginfrastructur vanaf beschikbaarheidbijdrag opleid wlz compensatie extra kost gevolg corona aanbieder langdur zorg miljoen beschik gesteld grond hiervor nza opgesteld beleidsregel virus extra kost bron vws zorginstitut nza twed kamer vergaderjar xvi,Cultuur_en_sport|Ramp_ongeval|arbeid|criminaliteit|democratie_en_bestuur|religie|ruimtelijke_ordening|sociale_zaken,0.1098798370735856,"[0.08866048982056836, 0.1625413501414634, 0.0, 0.0, 0.014385063059084952, 0.0037477248831828784, 0.032329144523140764, 0.0, 0.0017413872684486202, 0.003044129487721839, 0.022226808085353815, 0.002708389432191851, 0.015122442591427589, 0.1090773606098927, 0.04664891470339125]","[True, True, True, False, False, True, True, False, False, False, False, False, True, True, True]","[True, True, True, False, False, True, True, False, False, False, False, False, True, True, True]","[0.1098798370735856, 0.1098798370735856, 0.1098798370735856, 0.1098798370735856, 0.1098798370735856, 0.1098798370735856, 0.1098798370735856, 0.1098798370735856, 0.1098798370735856, 0.1098798370735856, 0.1098798370735856, 0.1098798370735856, 0.1098798370735856, 0.1098798370735856, 0.1098798370735856]","[1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1]",jaarverslag-vws-2022.193.txt__0,"[1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1]"
