label_id,__hard_label_name,__argmax_cos_id,__argmax_cos_name,__cos_max,__cos_margin,__wrong_label,__low_signal,cos_Colonialism,cos_Historical slavery,cos_Modern racism& inequality,snippet
1,Historical slavery,0,Colonialism,,,True,False,,,,"— 190 — — STAAT EN SLAVERNIJ — In Suriname voltrokken zich weer geheel andere processen. Al in de ­slavendepots in Afrika, onderweg op de slavenschepen en in de kolonie ontstond een contacttaal gebaseerd op West-Afrikaanse talen, Engels en "
2,Modern racism& inequality,0,Colonialism,,,True,False,,,,"Reageren op discriminatie en stigmatisering. Rotterdam: Art. 1 & Radar. Omlo, J. & Butter, E. (2020) Utrecht is ook mijn stad. Cijfers en verhalen over discriminatie en stigmatisering van moslims in Utrecht. Een verkennende studie. Utrecht "
2,Modern racism& inequality,0,Colonialism,,,True,False,,,,"37 6. Discriminatie en racisme in publieke dienstverlening tegengaan: conclusies en aanbevelingen De observaties en aanbevelingen die tot nu toe zijn besproken, laten zien dat de Discriminatietoets weliswaar een waardevol instrument kan zij"
1,Historical slavery,0,Colonialism,,,True,False,,,,"NINSEE 73 ǲDe vrijverklaring der slaven is wel bij uitnemendheid eene onteigening ten algemeenen nutte. Ik geloof niet dat de geachte afgevaardigde uit Gorinchem dit zal blijven ontkennen. Nu zegt men: ja, de eigendom is precair; maar dat d"
2,Modern racism& inequality,0,Colonialism,,,True,False,,,,"50. Omlo, J., Kaya, A., Charif, S., Butter, E., Kromhout, M., & Ramlakhan, K. (2022). Racisme bij het ministerie van Buitenlandse Zaken: Een verkennend onderzoek."
2,Modern racism& inequality,0,Colonialism,,,True,False,,,,"TRANSCULTURELE THERAPIE Problemen staan niet op zichzelf en worden geboren in een bepaalde context of leefomgeving: gezin, familie, werk, school, buurt. Problemen kunnen niet opgelost worden zonder naar de context van het probleem te kijken"
1,Historical slavery,0,Colonialism,,,True,False,,,,"Slavenopstanden na aankomst Zowel in Azië als in het Atlantisch gebied probeerden slaafgemaakten ruimte te vinden om zoveel mogelijk hun eigen leven te leiden, zelfs onder de continue dreiging van geweld van hun ‘meesters’. Ze streden voor "
2,Modern racism& inequality,0,Colonialism,,,True,False,,,,"(1986) Modern racism, ambivalence, and the modern racism scale. In Dovidio, F.J. & Gartner, S.L. (eds.) Prejudice, discrimination and racism. (p. 91- 126). Orlando, FL: Academic Press. Roberts, S. O. & Rizzo, M."
1,Historical slavery,0,Colonialism,,,True,False,,,,"UTRECHTSE NEGOTIATIES EN DE DEFTIGE NOTARIS DIRK WERNARD VAN VLOTEN 137 te spreiden. In die fondsen zaten niet altĳd alleen plantageleningen. In wat bĳvoorbeeld het ‘Contract van 1773’ is gaan heten, en waarvoor niet Dirk Wernard maar zĳn n"
1,Historical slavery,0,Colonialism,,,True,False,,,,Hierdoor vertraagden ze de afschaffing van de slavernij. In 1862 stuurden de Amsterdamse plantage- eigenaar G.S. Bosch Reitz en tientallen andere Amsterdamse belanghebbenden een petitie aan leden van de Tweede Kamer. Deze stond op het punt 
1,Historical slavery,0,Colonialism,,,True,False,,,,"ǲ)k vraag, Mijne Heeren, als men in deze of gene provincie beetwortelsuiker- fabrieken wilde oprigten, doch dit niet kon geschieden of het Gouvernement moest arbeiders leveren, wat gij dan wel zoudt zeggen? Is het hier een ander geval? Indi"
1,Historical slavery,0,Colonialism,,,True,False,,,,"Hij laat overtuigend zien hoe er drie verschillende fasen zijn aan te wijzen in de Nederlandse verbeelding van slavernij. In de zeventiende eeuw, stelt hij vast, speelden slaafgemaakten een ondergeschikte rol in afbeeldingen. Ze werden afge"
1,Historical slavery,0,Colonialism,,,True,False,,,,— 210 — — STAAT EN SLAVERNIJ — Naast deze meer abstracte manier van verwijzen naar slavernij werd ook arbeid die werd verricht door Afrikanen verwerkt in toegepaste kunst. Dat is bijvoorbeeld te zien op die hierboven afgebeelde gelegenheids
1,Historical slavery,0,Colonialism,,,True,False,,,,"In 2016 stond hij nog steeds achter die oproep. Het beeld van de VOC bestond lange tijd uit slimme en avontuurlijke koopmannen, die de gevaarlijke wereld over zeilden en terugkeerden met winstgevende producten. Maar de VOC was net als de WI"
1,Historical slavery,0,Colonialism,,,True,False,,,,"— 179 — — SLAVERNIJ, AFSCHAFFINGEN EN DOORWERKINGEN — de schatkist. De verkopen van de nhm werden de hoofdbron van inkom­ sten van de Nederlandse overheid.4 De financiële boekhouding bleef ondoorzichtig zolang Willem i de Oost-Indische kolo"
2,Modern racism& inequality,0,Colonialism,,,True,False,,,,BELLE VAN ZUYLEN IN KOLONIALE ZAKEN 157 ook van het moderne ongelĳkheidsdenken te zien gaf. Waar sommige verlichtingsdenkers beargumenteerden dat vrĳheid en gelĳkheid univer- sele rechten waren en dus ook golden voor tot slaaf gemaakte mens
1,Historical slavery,0,Colonialism,,,True,False,,,,"Als er zoveel verzet was onder de slaven waarom kon die slavernij dan al die eeuwen bestaan?’ Excuses ‘De excuses hebben niets te maken met de wetenschap, maar zijn overduidelijk een politieke aangelegenheid en het resultaat van een actieve"
2,Modern racism& inequality,0,Colonialism,,,True,False,,,,"24 5.3.6 Justitie en veiligheid Etnisch profileren, discriminatie en racisme door en bij de politie hebben in toenemende mate aandacht gekregen. In het onderzoek naar institutioneel racisme door KIS51 blijkt dat in de handelwijze en politie"
1,Historical slavery,0,Colonialism,,,True,False,,,,"— 165 — — SLAVERNIJ, AFSCHAFFINGEN EN DOORWERKINGEN — ­voorganger. De gelijktijdige strijd om het kapitaal van de voc zorgde er wel voor dat investeerders in eerste instantie veel minder toeschietelijk waren, maar in de loop van 1623 was he"
2,Modern racism& inequality,0,Colonialism,,,True,False,,,,"42 Inclusie gaat over de mate waarin diversiteit als kwaliteit in de samenleving, organisatie en mens in- gezet en geborgd wordt om deze te verbeteren. Een belangrijke voorwaarde hierbij is dat er continue gewerkt wordt aan een hoge mate va"
2,Modern racism& inequality,0,Colonialism,,,True,False,,,,"Utrecht: Trimbos-instituut. Essed, P. (1984) Alledaags racisme. Amsterdam: Feministische Uitgeverij Sara. Essed, P. (2018) Alledaags racisme, heruitgave. Amsterdam: Van Gennep. Felten, H., Asante, A., Donker, R., Andriessen, I., & Noor, S. "
2,Modern racism& inequality,0,Colonialism,,,True,False,,,,"(2023). Mensbeelden achter beleid. Sociaal en Cultureel Planbureau. 24. Kremer, M. (2023). Afkicken van betonnen mensbeel- den. Sociale Vraagstukken. Geraadpleegd van: https:// www.socialevraagstukken. nl/column/afkicken-van-be- tonnen-mens"
2,Modern racism& inequality,0,Colonialism,,,True,False,,,,"C. (2021). Beyond Tuskegee—Vaccine Distrust and Everyday Racism. New England Journal of Medicine, (https://www.nejm.org/doi/full/10.1056/NEJMpv2035827), e11. Collins, P. H. (2004). Black sexual politics: African Americans, gender, and the n"
2,Modern racism& inequality,0,Colonialism,,,True,False,,,,"EPILOOG 269 diverse clubs samengewerkt die nu niet meer bestaan: kleine stichtingen, maar bĳvoorbeeld ook het Aboriginal Art Museum Utrecht. De tĳden zĳn echt veranderd de afgelopen jaren. Nu zie je dat die culturele sector denkt, hey, we k"
1,Historical slavery,0,Colonialism,,,True,False,,,,Excuses voor het Nederlandse slavernijverleden? Een representatief onderzoek onder de Nederlandse bevolking (18+) naar hoe men aankijkt tegen de het aanbieden van excuses voor de slavernij. In opdracht van Trouw) [https://www.ioresearch.nl/
2,Modern racism& inequality,0,Colonialism,,,True,False,,,,RACISME BIJ HET MINISTERIE VAN BUITENLANDSE ZAKEN Een verkennend onderzoek 61 uiting in het niet aangaan van de confrontatie door racisme te negeren met als gevolg dat mensen negatieve ervaringen opkroppen. 3.17 Conclusie Breed spectrum aan
1,Historical slavery,0,Colonialism,,,True,False,,,,"Op sommige plaatsen zorgde de afschaf­fing van de slavernij zelfs voor hogere winsten voor de Europese kolonisten, bijvoorbeeld op de Banda- eilanden. Met de compen­satie­gelden voor de onteigening van slaven konden zij schulden aflossen. O"
1,Historical slavery,0,Colonialism,,,True,False,,,,"— 129 — — SLAVERNIJ, AFSCHAFFINGEN EN DOORWERKINGEN — algemene stemming tegen een van de vier afzonderlijke onderdelen ­voldoende was om de afschaffing van de slavernij te vertragen. Hoewel sommige parlementariërs bezwaar hadden tegen het v"
1,Historical slavery,0,Colonialism,,,True,False,,,,"— 121 — — SLAVERNIJ, AFSCHAFFINGEN EN DOORWERKINGEN — voor slaafgemaakten die al vóór de afschaffing van de slavernij vrij waren geworden? Ontstond er solidariteit of werden er nieuwe barrières opge­ worpen? De zoektocht naar de stem van sl"
1,Historical slavery,0,Colonialism,,,True,False,,,,"NINSEE 21 3) Ontwerp van de heer C.W. Ellents Hofstede, 1838. Ellents Hofstede was een in Demerary4 woonachtige Nederlander en jurist.5 Hofstede protesteerde tegen het idee van apprenticeship (Staatstoezicht), met als argument dat dit Surin"
1,Historical slavery,0,Colonialism,,,True,False,,,,"Investeringen uit Amsterdam Naast Suriname lagen de veel onbe­ kendere plantagekoloniën Berbice, Essequibo en Demerary (in huidig Guyana), die vooral in de tweede helft van de 18e eeuw belangrijk werden. Amsterdam was bestuurlijk en financi"
1,Historical slavery,0,Colonialism,,,True,False,,,,"Zie ook: Esther Captain, ‘Driehonderd gulden per vrĳgelaten slaaf. Slaveneigenaren in Utrecht en de afschaffing van slavernĳ in 1863’, Oud-Utrecht 86, 2 (2013), 38-43; Egmond Codfried, Belle van Zuylen’s vergeten oma: Maria Jacoba van Goor "
2,Modern racism& inequality,0,Colonialism,,,True,False,,,,RACISME BIJ HET MINISTERIE VAN BUITENLANDSE ZAKEN Een verkennend onderzoek 66 Verdachte en ongepaste vragen en opmerkingen in sollicitatiegesprekken In meerdere gevallen zijn er verdachte en ongepaste vragen gesteld. Een sollicitant kreeg v
1,Historical slavery,0,Colonialism,,,True,False,,,,"De slaafgemaakten spraken vaak Nederlands, kookten Nederlands eten en vierden Nederlandse feesten zoals Pinkste­ ren. Zo was wat in New York ‘Pinkster’ werd genoemd aan het eind van de achttiende en het begin van de negentiende eeuw een uit"
1,Historical slavery,0,Colonialism,,,True,False,,,,"Net als over de moeder en het kind die in 1664 aan Nicolas Verleth werden verkocht, weten we nog weinig over de slaafgemaakten die niet bij naam in de documenten voorkomen. Tussen 1627 en 1664 zijn volgens de Slave Voyages-database rond de "
1,Historical slavery,0,Colonialism,,,True,False,,,,"253, p. 923 75 De Nederlandsche Staats-Courant 1861-1862 (bijblad). Tweede Kamer, 76ste zitting – 2 julij 1862, vel. 253, p. 923 76 Chattel slavery refereert in deze aan een vorm van slavernij waarbij de tot-slaaf-gemaakten als persoonlijk "
1,Historical slavery,0,Colonialism,,,True,False,,,,"Margaretha van Raephorst, lid van een rijke Amsterdamse familie, met een slaafgemaakte Afrikaanse jongen. JAN MIJTENS, 1668 | RIJKSMUSEUM kennis die er momenteel over dit onderwerp is. Dit publieksboek is een sterk verkorte en bewerkte vers"
2,Modern racism& inequality,0,Colonialism,,,True,False,,,,RACISME BIJ HET MINISTERIE VAN BUITENLANDSE ZAKEN Een verkennend onderzoek 96 ministerie actief wordt uitgedragen. Uit onderzoek is bekend dat een heldere normstelling dat racisme niet wordt getolereerd binnen de organisatie racistisch hand
2,Modern racism& inequality,0,Colonialism,,,True,False,,,,"Een aaneenrĳging van persoonlĳke archieven Quinsy Gario Wanneer we aan de hedendaagse Zwarte aanwezigheid in Utrecht denken, komen er een aantal momenten en plekken naar boven die wat meer aandacht verdienen in de context van de geschiedeni"
2,Modern racism& inequality,0,Colonialism,,,True,False,,,,29 8> HERVORMING ANTI- DISCRIMINATIE- VOORZIENINGEN (ADV) ZWART MANIFEST INLEIDING De antidiscriminatievoorzieningen (ADV’s) in Nederland zijn niet onafhankelijk. Onafhankelijkheid is een minimale voorwaarde om naar behoren te functioneren.
2,Modern racism& inequality,0,Colonialism,,,True,False,,,,"7 Samenvatting Discriminatie en racisme zijn diepgewortelde, structurele problemen die aanwezig zijn in alle sectoren van de samenleving, waaronder de publieke dienstverlening. Dit heeft ingrijpende gevolgen voor burgers, zoals fysieke en m"
2,Modern racism& inequality,0,Colonialism,,,True,False,,,,"BES.3> De Staatscommissie heeft een onafhankelijk en duurzaam onderzoekskarakter, vergelijkbaar met het model van de Onderwijsraad. De Staatscommissie moet een brede afspiegeling zijn van personen uit maatschappelijke organisaties, het open"
1,Historical slavery,0,Colonialism,,,True,False,,,,"— 231 — — NEDERLANDSE KOLONIALE SLAVERNIJ WERELDWIJD — gestraft met geseling. Zo getuigde Tula, ten overstaan van pastoor Schinck, dat hij tot bloedens geslagen werd. Dat werd uiteindelijk een belangrijke factor voor zijn opstandigheid. Ver"
1,Historical slavery,0,Colonialism,,,True,False,,,,"— 211 — — SLAVERNIJ, AFSCHAFFINGEN EN DOORWERKINGEN — bijfiguren op portretten van de elite in de kunsthistorische literatuur ‘pages’, dan wel ‘tropes’ genoemd. De eerste aanduiding is een eufemisme, omdat page een functie was die slechts w"
1,Historical slavery,0,Colonialism,,,True,False,,,,"— 213 — — SLAVERNIJ, AFSCHAFFINGEN EN DOORWERKINGEN — vier windrichtingwijzers waarmee het Rijksmuseum, dat in 1885 werd geopend, is toegerust. Elke figuur heeft een eigen karakter. De zwarte man is de enige die blaast met open­gesperde oge"
2,Modern racism& inequality,0,Colonialism,,,True,False,,,,"DISCRIMINATIE Discriminatie is het anders behandelen, achterstellen of uitstellen van mensen op basis van persoon- lijke kenmerken. Deze kenmerken worden discriminatiegronden genoemd. De wetgeving voor gelijke behandeling beschermt de volge"
2,Modern racism& inequality,0,Colonialism,,,True,False,,,,"RACISME BIJ HET MINISTERIE VAN BUITENLANDSE ZAKEN Een verkennend onderzoek 17  Steven Collet (ambassadeur bedrijfsleven en ontwikkelingssamenwerking en directeur DDE, Ministerie van Buitenlandse Zaken)  Serena Does (Hoogleraar sociale ong"
1,Historical slavery,0,Colonialism,,,True,False,,,,"32 honderden jaren specifieke misdrijven tegen de menselijkheid hebben voorgedaan, te weten slavenhandel en slavernij. De participatie aan deze misdrijven was maatschappijbreed.82 Dit heeft diepe en pijnlijke sporen getrokken door alle maat"
1,Historical slavery,0,Colonialism,,,True,False,,,,"— 18 — — STAAT EN SLAVERNIJ — term ‘slaafgemaakte’ of juist ‘slaaf’ te gebruiken, lijkt de balans inmiddels te zijn doorgeslagen ten faveure van de eerste. Hetzelfde geldt voor het woord ‘wit’, als alternatief voor ‘blank’, dat voor velen d"
1,Historical slavery,0,Colonialism,,,True,False,,,,15 cultuur dit onderwerp als een afgeronde geschiedenis. Veelal vanuit het perspectief van de kolonisator. Daarom wil het Tropenmuseum zĳ n bezoekers kennis laten maken met actuele erfenissen van slavernĳ en kolonialisme in Nederland. Niet 
2,Modern racism& inequality,0,Colonialism,,,True,False,,,,"De landen behartigen zelfstandig hun eigen aangelegenheden. Het is alleen mogelijk het Statuut te wijzi- gen als alle landen van het Koninkrijk daarmee instemmen. De Nederlandse Grondwet en de Staats- regelingen van Aruba, Curaçao en Sint M"
1,Historical slavery,0,Colonialism,,,True,False,,,,"— 326 — — STAAT EN SLAVERNIJ — vijandigheid tegen mensen van buiten het eiland, zoals de Nederlanders, omdat zij verantwoordelijk waren voor de deportatie van eilandgenoten. De ontwikkelingen in Timor laten zien dat het ontwarren van handel"
1,Historical slavery,0,Colonialism,,,True,False,,,,"Slavenhouders ontvingen een compensatie van 300 gulden per vrĳgemaakte slaaf.19 Omgerekend naar de huidige koopkracht zou dit een bedrag zĳn van meer dan 3000 euro. Natuurlĳk zĳn mensen- levens niet in geld uit te drukken, maar de omrekenin"
1,Historical slavery,0,Colonialism,,,True,False,,,,"◼ ◼◼ Concrete betrokkenheid Op allerlei manieren waren kerken en geestelijken zelf ook actief in de ­slavernij: in Nederlands-Brazilië bouwden slaafgemaakten letterlijk de kerken, en Johannes Basseliers, de eerste gereformeerde predikant va"
1,Historical slavery,0,Colonialism,,,True,False,,,,21 ALGEMEEN A.1> Armoede en schulden gaan hand in hand. Het stapelen en opkopen van boetes moet worden verboden. Deze praktijken zijn onethisch en duwen mensen verder in de schulden. Er mag geen winst gemaakt worden op schulden. A.2> Vanuit
1,Historical slavery,0,Colonialism,,,True,False,,,,Slaafgemaakte kinderen Zelfs kinderen waren handelswaar. In 1763 gaf de Amsterdamse koopman Pieter Volkmar de opdracht om met zijn schip de Pink 200 slaafgemaakte kinderen te vervoeren van West-Afrika naar Suriname. Volkmar was slavenhandel
1,Historical slavery,0,Colonialism,,,True,False,,,,"De slaven werden dikwijls gekocht van de Afrikaanse neger­ vorsten en opperhoofden. Deze voerden, om krijgsgevange­ nen te krijgen voor de verkoop, voortdurend onderling oorlog. De gevangenen werden in kudden naar de kust"
1,Historical slavery,0,Colonialism,,,True,False,,,,"Was April misschien iets overkomen? Of was er een andere oorzaak? De voorlezer van de kerk onderhield een levendige privéhandel, niet alleen in slaafgemaakten, maar bijvoorbeeld ook in textiel naar de plantages op Banda. Had hij misschien s"
1,Historical slavery,0,Colonialism,,,True,False,,,,"De opstand op plantage Palmeneribo De broers Mingo, Wally en Bartham waren de leiders van de slavenopstand die in 1707 op de plantage Palmeneribo van Jonas Witsen uitbrak. Deze telg uit de invloedrijke Amsterdamse familie Witsen was in dat "
2,Modern racism& inequality,0,Colonialism,,,True,False,,,,"RACISME BIJ HET MINISTERIE VAN BUITENLANDSE ZAKEN Een verkennend onderzoek 102 Broek, L.M. van den (2020) Wit is nu aan zet. Racisme in Nederland. Amsterdam: Amsterdam University Press. Broekroelofs, R., & Felten, H. (2020). Ingrijpen bij d"
2,Modern racism& inequality,0,Colonialism,,,True,False,,,,Onderwerpen werden aangeleerd om de ideologie van racisme te omarmen en daarmee in de superioriteit van witheid en hun eigen inferioriteit te ge- loven. Mentale dekolonisatie omvat het terugdraaien van de mentale kolonisering. Oftewel het b
2,Modern racism& inequality,0,Colonialism,,,True,False,,,,2020. Ervaren discriminatie in Nederland II. Den Haag: Sociaal Cultureel Planbureau. Mr. drs. J.W.E. Spies (voorzitter) prof. mr. A.H.A. Soons mr.
2,Modern racism& inequality,0,Colonialism,,,True,False,,,,"4 en complexiteit binnen Zwarte gemeenschappen. Er zijn bijvoorbeeld mensen die Zwart en moslim zijn, Zwart en queer, Zwart en ongedocumenteerd of Zwart en vrouw met een geestelijke/ lichamelijke beperking of chronische ziekte. Zij ervaren "
2,Modern racism& inequality,0,Colonialism,,,True,False,,,,"23 5.3.4 Zorg In de zorg wordt er al langer gesproken over maatregelen om tot een meer representatieve vertegenwoordiging in zorgpersoneel en zorgaanbod te komen, passend bij een diverse sa­ menleving. Zo deed het Nivel (Nederlands Instituu"
1,Historical slavery,0,Colonialism,,,True,False,,,,"Slaafgemaakten en bestuurders van de voc in Utrecht en Azië Matthias van Rossum Op 3 juli 1774 registreerde een klerk in de Zuid-Indiase stad Cochin, een vestiging van de Verenigde Oost-Indische Compagnie, de verkoop van ‘Utrecht’ door Piet"
1,Historical slavery,0,Colonialism,,,True,False,,,,"Maarten, dat is uitgegeven door Luis H. Daal en Ted Schouten, heeft in 1988 als basis gediend voor een documentaire met dezelfde titel, waarin ook slavenverhalen van de verschillende eilanden zijn verwerkt. Het artikel ‘Social Repercussions"
1,Historical slavery,0,Colonialism,,,True,False,,,,"— 139 — — SLAVERNIJ, AFSCHAFFINGEN EN DOORWERKINGEN — belanghebbenden. Bovendien heeft recent onderzoek informatie opgele­ verd over de lobby van Amsterdamse belanghebbenden voor het afschaffen van slavernij in ruil voor gunstige voorwaarde"
1,Historical slavery,0,Colonialism,,,True,False,,,,28 slavernij tot misdrijf tegen de menselijkheid bestempelen.70 Verder is met name van belang dat de (rijks)wet geen strijd oplevert met het eveneens in de internationale verdragen gegarandeerde discriminatieverbod. In het kader van de erke
1,Historical slavery,0,Colonialism,,,True,False,,,,"— 228 — — STAAT EN SLAVERNIJ — Sommige kinderen zijn voortgekomen uit relaties tussen een zwarte (slaafgemaakte) moeder en een witte vader. Die gekleurde nakomelingen van de shon kregen meestal hoger gewaardeerde posities, en vooral de meis"
2,Modern racism& inequality,0,Colonialism,,,True,False,,,,"Als niet wordt geëxpliciteerd wie het betreft, dan zou het dus moeten gaan over de geschiedenis van alle onder Nederlandse verantwoordelijkheid slaafgemaakte mensen. De dialoogggroep zal daarover dus duidelijk moeten zijn, wil het niet aan "
2,Modern racism& inequality,0,Colonialism,,,True,False,,,,"Het gebruik van termen luistert nauw. Terwijl voor sommigen de term ‘inheems’ problematisch is omdat die een koloniale zienswijze impliceert, gebruiken anderen datzelfde begrip juist bewust om de zichtbaarheid van bepaalde bevolkingsgroepen"
2,Modern racism& inequality,0,Colonialism,,,True,False,,,,"22 Recent onderzoek van de SER toont aan dat er in het onderwijs nog altijd ongelijkheid is, en dat dit zelfs – mede door COVID-19 – is toegenomen: ‘Ondanks het breed gedeelde gelijk­ heidsideaal in onze samenleving, is de plek waar je wieg"
2,Modern racism& inequality,0,Colonialism,,,True,False,,,,— 103 — — ACTUELE VRAAGSTUKKEN — onderlinge relatie. Maar ook in relatie tussen zwart en zwart.’14 De per­ soonlijke familie-ervaringen laten zien dat de term ‘herstel’ breder moet worden opgevat: het gaat niet alleen om herstelbetalingen v
2,Modern racism& inequality,0,Colonialism,,,True,False,,,,"Zwart Utrecht in beeld Beeldessay Nancy Jouwe In Utrecht hebben zich door de jaren heen diverse zwarte gemeenschap- pen gemanifesteerd in bĳeenkomsten, demonstraties en vieringen. Daarnaast spraken solidariteitsbewegingen zich uit tegen ond"
1,Historical slavery,0,Colonialism,,,True,False,,,,"De motie verzoekt de regering om ‘na te gaan of er reden bestaat om – net zoals in Frankrijk – bij wet de slavernij en de slavenhandel die in het verleden heeft plaatsgevonden als een misdaad tegen de menselijkheid aan te merken, en om na t"
1,Historical slavery,0,Colonialism,,,True,False,,,,"— 294 — Kate Ekama (1986) is postdoctoraal onderzoeker aan leap aan de faculteit Economie van de Universiteit van Stellenbosch, Zuid-Afrika. Als historica richt ze zich in haar onderzoek op slavernij en slavenhandel in Zuid-Afrika en Sri La"
2,Modern racism& inequality,0,Colonialism,,,True,False,,,,"RACISME BIJ HET MINISTERIE VAN BUITENLANDSE ZAKEN Een verkennend onderzoek 104 praktijk. Diemen & Amsterdam: Hogeschool Inholland, Institute for Societal Resilience & Vrije Universiteit Amsterdam. Keuzenkamp, S. (2017) Wat werkt en wie werk"
1,Historical slavery,0,Colonialism,,,True,False,,,,— 162 — — STAAT EN SLAVERNIJ — Europese koloniale ondernemingen. Zo vormden de opbrengsten uit de handel in (gedeeltelijk) via slavenarbeid verkregen Braziliaanse diamanten en tabak het onderpand voor grote leningen aan het begin van de neg
2,Modern racism& inequality,0,Colonialism,,,True,False,,,,"RACISME BIJ HET MINISTERIE VAN BUITENLANDSE ZAKEN Een verkennend onderzoek 71 met “zeven vinkjes” (zie Luyendijk, 2022) zijn volgens respondenten de “stilzwijgende norm”. De laatste jaren zijn daar de vrouwen met “zes vinkjes” bijgekomen. M"
2,Modern racism& inequality,0,Colonialism,,,True,False,,,,"RACISME BIJ HET MINISTERIE VAN BUITENLANDSE ZAKEN Een verkennend onderzoek 16 “regels of processen die expliciet onderscheid maken en de bedoeling hebben om ongelijkheid te creëren, en (2) regels of processen (geschreven of ongeschreven) di"
1,Historical slavery,0,Colonialism,,,True,False,,,,"Vaak gaat het om plantagehuizen en regenteske stadspaleizen waar hoofdzakelijk de levens van de slavenmakers worden getoond, van de slaafgemaakten en hun leven valt vaak weinig te bekennen. In de steden waar de slavernij werd georganiseerd "
1,Historical slavery,0,Colonialism,,,True,False,,,,— 199 — abolitionismebeweging. Eerder vond het tegenovergestelde plaats: net als in Suriname verschenen slaafgemaakten in Indonesië als een soort karikaturen in de rond het midden van de negentiende eeuw razend populaire albums met beschrij
1,Historical slavery,0,Colonialism,,,True,False,,,,"VOC als grootste ‘probleem’ dat er een arbeids­kracht verloren was gegaan en niet de mishandeling van een mens. Omdat dit soort geweld zich afspeelde binnen de muren van woningen, misten slaafgemaakten vrijwel elke vorm van rechtsbeschermin"
1,Historical slavery,0,Colonialism,,,True,False,,,,"Neem schippersfamilie Sukkel. Zij waren eind 18e eeuw actief in de handel over de Rijn. Ze meerden hun schip aan aan de Amsterdamse Geldersekade. Daar werd het volgeladen met koloniale producten. Veel suiker, maar ook huiden, vaten koffie, "
2,Modern racism& inequality,0,Colonialism,,,True,False,,,,"Die eenheidsworst vind ik heel vreemd, juist als je als ministerie andere landen de les leest over tolerantie, minderheidsrechten, LHBTI tot aan de multiculturele samenleving en dat we hier toch met verschillende groepen prettig samenleven."
1,Historical slavery,0,Colonialism,,,True,False,,,,— 357 — — VROEGE VORMING VAN SLAVERNIJ EN KOLONIALISME — bestuderen maar archieven van Iberische rechtbanken en overheden en zelfs de inquisitie kunnen informatie opleveren over slaafgemaakten in het bezit van Zuid-Nederlanders. Een piste d
1,Historical slavery,0,Colonialism,,,True,False,,,,"— 180 — — STAAT EN SLAVERNIJ — kwamen tegen de vreemde overheersing. Ook met de kosten van de winstgevende onderwerping, zoals de betalingen aan de Javaanse volks­ hoofden en de cultuurprocenten uitgekeerd aan de koloniale ambtenarij, waren"
1,Historical slavery,0,Colonialism,,,True,False,,,,"Zij werden met hete ijzers op hun borst of rug gebrandmerkt om ze levenslang met hun slavenmakers, zoals de West-Indische Compagnie (WIC), te kunnen identificeren. Vanaf het begin hebben deze tot slaaf-gemaakte Afrikanen zich verzet tegen h"
1,Historical slavery,0,Colonialism,,,True,False,,,,"Van der Smissen was een voorstander van het centralisatiestelsel waarbij het Gouvernement de slaaf-gemaakten zou Ǯovernemenǯ van de houders van de slaaf-gemaakten. Omdat hij tegen gedwongen onteigening was, suggereerde hij een aangepaste ve"
1,Historical slavery,0,Colonialism,,,True,False,,,,"Een onderzoek naar Hope & Co en R. Mees & Zoonen (Amsterdam 2022). 2. Marten G. Buist, At spes non fracta. Hope & Co. 1770-1815 (Den Haag 1974) hoofdstukken 1 en 14. 3. Karwan Fatah-Black, Lauren Lauret en Joris van den Tol, Dienstbaar aan "
2,Modern racism& inequality,0,Colonialism,,,True,False,,,,"RACISME BIJ HET MINISTERIE VAN BUITENLANDSE ZAKEN Een verkennend onderzoek 19 2 Aanpak van het onderzoek In dit hoofdstuk beschrijven we de doelstelling, onderzoeksvragen, aanpak van het onderzoek en gebruikte onderzoeksmethoden. Ook lichte"
1,Historical slavery,0,Colonialism,,,True,False,,,,En als laatste moet ook de kwestie van de gevolgen van het contractarbeidersregime op de vrijgemaakte voormalige slaaf­ gemaakten beter onderzocht worden. Ook is het belangrijk om te ­bedenken welke instellingen en individuen deze onderzoek
1,Historical slavery,0,Colonialism,,,True,False,,,,"Waarin bestaat voor hem het wezen der slavernij ? In den arbeid; in den arbeid, waartoe hij van zijne jeugd af aan door zweepslagen is gedwongen. Daarom haat hij den arbeid en de slavernijǳ.227 Dit antwoord leverde nog een andere vraag op, "
1,Historical slavery,0,Colonialism,,,True,False,,,,"Deel 3 Nederlandse koloniale slavernij wereldwijd Theo Frids Hutabarat ‘In dit werk is de hand van een anonieme arbeider afgebeeld ­terwijl ze een theeblad plukt. Het is een eerbetoon aan haar, een overblijfsel dat haar bestaan bevestigt. D"
1,Historical slavery,0,Colonialism,,,True,False,,,,"De zaden werden in de Hortus Botanicus verder ontwikkeld en daarna gingen ze naar Suriname, waar slaafgemaakten de koffie moesten verbouwen op plantages. Indonesië en de Molukken Ook de slavenhandel in de gebieden van de VOC stond vaak onde"
1,Historical slavery,0,Colonialism,,,True,False,,,,"Het vorige wets-ontwerp had lot grondslag, dat de slaven magten magtsgewijze op de plantages, waar zij zich bevinden, bij overeenkomst zouden blijven, of magtsgewijze op eene andere plantage overgaan. Hierdoor werd een overgangsmaatregel, g"
