filename,chunk_id,sentence_count,raw_text,text_for_scoring,cos_Colonialism,cos_Historical slavery,cos_Modern racism& inequality,max_score,primary_topic,score_margin
C:\Users\Home\policy-analysis\Slavery_text\ketenen van het verleden.39.txt,0e9d22da:00000,10,"39
7. Conclusies en 
aanbevelingen 
Het adviescollege staat op de schouders van vele voorgangers. Het ziet zijn werk als een nieuwe 
en belangrijke stap op een lange weg, die begon met de strijd tegen de slavernij door de tot­
slaafgemaakten zelf, door abolitionisten en door de nazaten van de totslaafgemaakten, door-
lopend tot de dag van vandaag. Er is veel bereikt, maar er is ook nog een lange weg te gaan. Het adviescollege heeft kennisgenomen van wetenschappelijke adviezen, en van de uitkom­
sten van de dialogen en het panelonderzoek. Het constateert een aantal centrale uitkomsten. Ondanks de vele initiatieven tot herdenking van het slavernijverleden, de herijking van de na­
tionale geschiedenis en een groeiend bewustzijn in de politiek, bestaat er nog steeds een ge­
brek aan kennis over het slavernijverleden. In alle geledingen van het onderwijs, van het basis- 
en middelbaar onderwijs tot en met het universitair onderwijs, in de lerarenopleidingen en het 
voortgezet onderwijs, is er te weinig aandacht voor het koloniale verleden en de slavernij. Dat 
geldt ook voor het wetenschappelijk onderzoek. Ondanks de sterk gegroeide aandacht voor 
het slavernijverleden, zijn er nog grote gebieden waar onderzoek nodig is, zowel op historisch 
vlak, als op politiek en sociaalwetenschappelijk vlak.",aanbevelingen adviescollege staat schouders vele voorgangers ziet werk nieuwe belangrijke stap lange weg begon strijd slavernij slaafgemaakten abolitionisten nazaten totslaafgemaakten lopend dag vandaag bereikt lange weg gaan adviescollege kennisgenomen wetenschappelijke adviezen uitkom sten dialogen panelonderzoek constateert centrale uitkomsten ondanks vele initiatieven herdenking slavernijverleden herijking tionale geschiedenis groeiend bewustzijn politiek bestaat steeds brek kennis slavernijverleden geledingen onderwijs basis middelbaar onderwijs universitair onderwijs lerarenopleidingen voortgezet onderwijs aandacht koloniale verleden slavernij geldt wetenschappelijk ondanks sterk gegroeide aandacht slavernijverleden grote gebieden waar nodig zowel historisch vlak politiek sociaalwetenschappelijk vlak,0.3291746213766396,0.35870586362106593,0.26135152552312857,0.35870586362106593,Historical slavery,0.029531242244426326
C:\Users\Home\policy-analysis\Slavery_text\ketenen van het verleden.4.txt,cf4f7466:00000,10,"7. Conclusies en aanbevelingen
39
7.1	
Erkenning
39
7.2	 Excuses
40
7.3	 Herstel
41
7.4	 Conclusie met betrekking tot de motie-Nicolaï
42
7.5	 Aanbevelingen
43
Bijlagen
47
1. Opdracht van drs. K.H. Ollongren, minister BZK
48
2. Motie-Nicolaï
52
3. Verzoek tot eerherstel Tula
53
4. Uitgebrachte adviezen van wetenschappelijke deskundigen 
70
5. Rapport van de dialogen op Bonaire, Curaçao, Saba, Sint Maarten en Sint Eustatius 
208
6. Geraadpleegde belangenorganisaties
263
7.",aanbevelingen erkenning excuses herstel betrekking motie nicolaï aanbevelingen opdracht drs k h ollongren minister bzk motie nicolaï verzoek eerherstel tula uitgebrachte adviezen wetenschappelijke deskundigen dialogen bonaire curaçao saba sint maarten sint eustatius geraadpleegde belangenorganisaties,0.30027464567109247,0.2784972052063193,0.22188496013174233,0.30027464567109247,Colonialism,0.021777440464773146
C:\Users\Home\policy-analysis\Slavery_text\ketenen van het verleden.40.txt,989bafb5:00000,10,"40
de bijzondere verantwoordelijkheid van de staat aan. Zonder deze kwalificaties zou erkenning 
gratuit zijn. Erkenning is mogelijk op verschillende manieren. Zowel de regering, als de wetgever kan het 
slavernijverleden erkennen. In onze visie moet erkenning bij wet geregeld worden. Op zijn 
minst moet dit een Nederlandse wet zijn, maar bij voorkeur een rijkswet, hoewel dit laatste 
geen belemmering moet vormen om tot wetgeving over te gaan. Deze wet moet ook het werk erkennen dat door vele generaties nazaten van totslaafgemaak­
ten verricht is in het kader van geschiedschrijving, emancipatie en het agenderen van de 
doorwerking van het slavernijverleden. De wet moet een einde maken aan hun marginale po­
sitie in het collectieve geheugen. Erkenning is een belangrijke stap voor Nederland als geheel. Aan de ene kant geeft erkenning 
genoegdoening aan degenen die onder de slavernij hebben geleden, en aan de andere kant 
bevordert het een kritische kijk op de Nederlandse geschiedenis in bredere zin.",bijzondere verantwoordelijkheid staat kwalificaties erkenning gratuit erkenning mogelijk verschillende manieren zowel regering wetgever slavernijverleden erkennen onze visie erkenning wet geregeld minst nederlandse wet voorkeur rijkswet hoewel laatste belemmering vormen wetgeving gaan wet werk erkennen vele generaties nazaten totslaafgemaak ten verricht kader geschiedschrijving emancipatie agenderen doorwerking slavernijverleden wet einde maken marginale po sitie collectieve geheugen erkenning belangrijke stap nederland geheel ene kant geeft erkenning genoegdoening degenen slavernij geleden kant bevordert kritische kijk nederlandse geschiedenis bredere zin,0.27914835617584394,0.33919955864010976,0.3418399160272239,0.3418399160272239,Modern racism& inequality,0.002640357387114156
C:\Users\Home\policy-analysis\Slavery_text\ketenen van het verleden.40.txt,989bafb5:00001,10,"Geschiedenis 
hoeft niet glorieus te zijn om je ermee te kunnen identificeren. Identificatie met de Neder­
landse geschiedenis – en daarmee Nederlands burgerschap – kan juist ook voortkomen uit 
een kritische omgang met het eigen verleden. Andere landen zoals Duitsland en Zuid-Afrika 
laten zien dat dit mogelijk is. Een wet alleen kan dit niet afdwingen. Er is een verandering in de 
bredere herdenkingscultuur voor nodig. Toch schept een wet een duidelijk standpunt en refe­
rentiekader, en maakt die de noodzaak tot verandering expliciet. 7.2 Excuses
Het adviescollege volgt de visie van alle betrokken wetenschappers, evenals die van de deel­
nemers aan de dialogen, dat erkenning gepaard moet gaan met excuses. Excuses helpen bij 
de heling van historisch leed, maar vooral zijn excuses gericht op het bouwen aan een geza­
menlijke toekomst. Het gaat er hierbij niet om individuele personen aan te wijzen als schul­
digen, maar om het erkennen van het door de slavernij toegevoegde leed, en het nemen van 
verantwoordelijkheid met zicht op een toekomstige verhouding. Excuses worden dus niet 
verwacht van individuen, maar van de staat.",geschiedenis hoeft glorieus ermee identificeren identificatie neder landse geschiedenis daarmee nederlands burgerschap juist voortkomen kritische omgang eigen verleden landen duitsland zuid afrika laten zien mogelijk wet alleen afdwingen verandering bredere herdenkingscultuur nodig schept wet duidelijk standpunt refe rentiekader maakt noodzaak verandering expliciet excuses adviescollege volgt visie betrokken wetenschappers evenals nemers dialogen erkenning gepaard gaan excuses excuses helpen heling historisch leed vooral excuses gericht bouwen geza menlijke toekomst gaat hierbij individuele personen wijzen schul digen erkennen slavernij toegevoegde leed nemen verantwoordelijkheid zicht toekomstige verhouding excuses verwacht individuen staat,0.29757151594211095,0.2844381977071814,0.3122205341232166,0.3122205341232166,Modern racism& inequality,0.014649018181105644
C:\Users\Home\policy-analysis\Slavery_text\ketenen van het verleden.40.txt,989bafb5:00002,3,"Daarbij is belangrijk dat excuses oprecht zijn en voortkomen uit een daadwerkelijk besef van 
de betekenis en reikwijdte van het slavernijverleden voor het heden, zowel voor nazaten van 
totslaafgemaakten als voor nazaten van slavenhouders. Spijtbetuiging (berouw) getuigt van 
een grondig besef van wat is en nog steeds wordt aangedaan, besef van de gevolgen tot op 
heden en van de morele verplichting van herstel en vergoeding of genoegdoening.66 Con­
creet betekent besef dat er excuses gemaakt moeten worden door het hoogste orgaan, dat 
wil zeggen premier, koning, en parlement. 66	 Essed verwijst in haar bijdrage naar Marrus 2007:87, zie bijlage 4.",daarbij belangrijk excuses oprecht voortkomen daadwerkelijk besef betekenis reikwijdte slavernijverleden heden zowel nazaten totslaafgemaakten nazaten slavenhouders spijtbetuiging berouw getuigt grondig besef steeds aangedaan besef gevolgen heden morele verplichting herstel vergoeding genoegdoening con creet betekent besef excuses gemaakt moeten hoogste orgaan zeggen premier koning parlement essed verwijst bijdrage marrus zie,0.312214967661422,0.3979671264379884,0.38058183105415583,0.3979671264379884,Historical slavery,0.0173852953838326
C:\Users\Home\policy-analysis\Slavery_text\ketenen van het verleden.41.txt,25dbfab1:00000,10,"41
De keren dat de koning zich uitgesprak over het verleden (met betrekking tot Indonesië en 
Wilhelmina (WO II)), had dat grote symbolische betekenis voor de gemeenschap. Excuses zijn bovendien een wederkerig proces. Excuses moeten niet alleen gemaakt, maar 
ook aanvaard worden. Aan de ene kant moeten de ontvangers daadwerkelijk genoegdoening 
ervaren, aan de andere kant moet de maker van de excuses erop kunnen vertrouwen dat deze 
excuses ook aanvaard worden. Na de excuses, kan een proces van verzoening op gang komen. Excuses moeten naast oprechtheid ook een andere waarde hebben. Het aanbieden van excu­
ses door Nederland kan ook een eerste stap zijn voor het genezen van de open wonden. Dat 
betekent dat het aanbieden van excuses weliswaar noodzakelijk, maar op zichzelf nog onvol­
doende is. Excuses moeten daarom bijdragen aan herstel. 7.3 Herstel
Het moge duidelijk zijn dat de geschiedenis niet teruggedraaid kan worden.",keren koning uitgesprak verleden betrekking indonesië wilhelmina wo ii grote symbolische betekenis gemeenschap excuses bovendien wederkerig proces excuses moeten alleen gemaakt aanvaard ene kant moeten ontvangers daadwerkelijk genoegdoening ervaren kant maker excuses erop vertrouwen excuses aanvaard excuses proces verzoening gang komen excuses moeten oprechtheid waarde aanbieden excu ses nederland eerste stap genezen open wonden betekent aanbieden excuses weliswaar noodzakelijk zichzelf onvol doende excuses moeten daarom bijdragen herstel herstel moge duidelijk geschiedenis teruggedraaid,0.29129705841943704,0.32319627261001954,0.2530093288691226,0.32319627261001954,Historical slavery,0.0318992141905825
C:\Users\Home\policy-analysis\Slavery_text\ketenen van het verleden.41.txt,25dbfab1:00001,10,"Wel kan de 
bereidheid worden uitgesproken om dit historisch onrecht, dat tot de dag van vandaag als 
onrecht wordt ervaren en waarvan de nadelige gevolgen nog steeds worden gevoeld, zoveel 
mogelijk te herstellen, en deze bereidheid tot uitgangspunt te maken voor het beleid. Het gaat om verantwoordelijkheid nemen voor de nadelige gevolgen van dit verleden. Het adviescollege deelt de overtuiging van wetenschappers en dialoogdeelnemers dat de 
slavernij tot grote sociale, culturele, economische en psychologische schade heeft geleid. Hierbij is van belang ook specifiek aandacht te besteden aan de verschillende gevolgen voor 
nakomelingen. Vandaag de dag bestaat institutioneel racisme dat niet los te zien is van eeu­
wen slavernij en kolonialisme en de denkbeelden die in deze context zijn ontstaan. Herstel 
betekent in onze ogen dat de gevolgen integraal en systemisch aangepakt moeten worden. In de visie van het adviescollege volgt herstel op excuses en geeft inhoud aan de gemaakte 
excuses. Dit moet wettelijk geregeld worden. Het gaat dus niet om financiële compensatie voor alle schade uit het verleden, maar wel om 
passende structurele financiering voor het tegengaan van de schadelijke doorwerking van dat 
verleden in het heden. Er zijn tal van voorstellen gedaan door zowel de wetenschappelijke adviseurs als ook de deel­
nemers aan de dialogen.",bereidheid uitgesproken historisch onrecht dag vandaag onrecht ervaren waarvan nadelige gevolgen steeds gevoeld zoveel mogelijk herstellen bereidheid uitgangspunt maken gaat verantwoordelijkheid nemen nadelige gevolgen verleden adviescollege deelt overtuiging wetenschappers dialoogdeelnemers slavernij grote sociale culturele economische psychologische schade geleid hierbij belang specifiek aandacht besteden verschillende gevolgen nakomelingen vandaag dag bestaat institutioneel racisme los zien eeu wen slavernij kolonialisme denkbeelden context ontstaan herstel betekent onze ogen gevolgen integraal systemisch aangepakt moeten visie adviescollege volgt herstel excuses geeft inhoud gemaakte excuses wettelijk geregeld gaat financiële compensatie schade verleden passende structurele financiering tegengaan schadelijke doorwerking verleden heden tal voorstellen gedaan zowel wetenschappelijke adviseurs nemers dialogen,0.27728503712282937,0.35071778315489244,0.3231186047885854,0.35071778315489244,Historical slavery,0.027599178366307042
C:\Users\Home\policy-analysis\Slavery_text\ketenen van het verleden.41.txt,25dbfab1:00002,5,"Globaal gezegd zijn deze gericht op het onderwijs, het onderzoek en 
de culturele sector. Via onderzoek, onderwijs, en kunstzinnige projecten kan het bewustzijn 
van de trans-Atlantische slavernij en haar gevolgen vergroot worden. Initiatieven gericht op 
het burgerschap van Afro-Antillianen en Afro-Surinamers in Nederland, kunnen worden ge­
continueerd, geïntensiveerd en versterkt. Een Koninkrijksfonds kan worden ingesteld waar het 
maatschappelijk middenveld in Nederland, de CAS- en BES-eilanden, projecten kan indienen 
tot versterking van de positie van Afro-Antillianen en Afro-Surinamers. De betrokken departe­
menten van de Nederlandse staat kunnen formeel en op gelijke voet samenwerken met hun 
counterparts op de CAS-eilanden om onderwijs, sociale voorzieningen, werkgelegenheid,",globaal gezegd gericht onderwijs culturele sector via onderwijs kunstzinnige projecten bewustzijn trans atlantische slavernij gevolgen vergroot initiatieven gericht burgerschap afro antillianen afro surinamers nederland continueerd geïntensiveerd versterkt koninkrijksfonds ingesteld waar maatschappelijk middenveld nederland cas bes eilanden projecten indienen versterking positie afro antillianen afro surinamers betrokken departe menten nederlandse staat formeel gelijke voet samenwerken counterparts cas eilanden onderwijs sociale voorzieningen werkgelegenheid,0.34042091880007225,0.36337986862542604,0.3684668087149861,0.3684668087149861,Modern racism& inequality,0.005086940089560066
C:\Users\Home\policy-analysis\Slavery_text\ketenen van het verleden.42.txt,36ea4e82:00000,10,"42
goed bestuur, en milieubescherming te verbeteren op de eilanden. Ook studiebeurzen wor­
den voorgesteld. Een ander voorstel beoogt de rehabilitatie en het eerherstel van historische 
figuren zoals Tula. Ook het instellen van 1 juli als een nationale feestdag is mogelijk. Op dit moment bevindt de oprichting van een Nederlands slavernijmuseum zich in de ver­
kennende fase. Het adviescollege deelt de conclusies van wetenschappers, dialoogpartners 
en maatschappelijke organisaties dat dit uitgebreid moet worden tot een internationaal cen­
trum voor onderzoek, onderwijs en kunst om de complexiteit van beeldvorming en structu­
reel racisme te onderzoeken en aan te pakken. Het museum & onderzoekscentrum moet een zichtbaar, nationaal symbool zijn, als een spin 
in het web (netwerk). Het dient in de hoofdstad te komen, mogelijk als campus met meer dan 
alleen museum en onderzoekscentrum, en bijvoorbeeld ook een theater voor alle immateriële 
culturele expressies, een kunstwerkplaats en een av-studio voor het opnemen en uitzenden 
van bijvoorbeeld orale geschiedenis. Het verdient aanbeveling op deze campus verwante in­
stellingen te huisvesten zoals NiNsee, Black Archives, Nederland Wordt Beter, Control-Alt-De­
lete, Black Achievement Month, Musea Bekennen Kleur. Die campus moet actief contact 
onderhouden met soortgelijke initiatieven in de rest van de wereld, zodat het wiel niet steeds 
opnieuw hoeft te worden uitgevonden.",goed bestuur milieubescherming verbeteren eilanden studiebeurzen wor den voorgesteld ander voorstel beoogt rehabilitatie eerherstel historische figuren tula instellen juli nationale feestdag mogelijk moment bevindt oprichting nederlands slavernijmuseum ver kennende fase adviescollege deelt wetenschappers dialoogpartners maatschappelijke organisaties uitgebreid internationaal cen trum onderwijs kunst complexiteit beeldvorming structu reel racisme onderzoeken pakken museum onderzoekscentrum zichtbaar nationaal symbool spin web netwerk dient hoofdstad komen mogelijk campus alleen museum onderzoekscentrum bijvoorbeeld theater immateriële culturele expressies kunstwerkplaats av studio opnemen uitzenden bijvoorbeeld orale geschiedenis verdient aanbeveling campus verwante stellingen huisvesten ninsee black archives nederland beter control alt lete black achievement month musea bekennen kleur campus actief contact onderhouden soortgelijke initiatieven rest wereld zodat wiel steeds opnieuw hoeft uitgevonden,0.26111796485960426,0.29155334673361055,0.19978086306700021,0.29155334673361055,Historical slavery,0.030435381874006295
C:\Users\Home\policy-analysis\Slavery_text\ketenen van het verleden.43.txt,61a016e1:00001,8,"Het adviescollege adviseert hierbij de volgende acties te ondernemen. 4. Vergroot het bewustzijn over de trans-Atlantische slavernij via onderzoek, onderwijs en 
kunstzinnige projecten onder meer door:
•	 Een nationaal onderzoeksprogramma te starten naar het slavernijverleden, de 
hedendaagse erfenissen en de doorwerkingen daarvan waaronder institutioneel racisme. In de opstelling en uitvoering van dit onderzoek moeten zowel nazaten als niet-nazaten 
van de slavernij participeren. Meer onderzoek, ook vanuit een grassroots-perspectief, 
zou de meerstemmigheid ten goede komen. Dit onderzoek moet niet alleen de 
geschiedenis maar ook sociaal-economische, medisch-psychische, spiritueel-religieuze 
en cultureel-politieke aspecten van verleden en heden met betrekking tot de slavernij 
omvatten. Bekijk daarbij de wijze waarop reeds bestaande instituten zoals het NiNsee 
op integrale wijze kunnen worden betrokken, zodat doublures worden voorkomen en 
duurzaamheid wordt gewaarborgd. 68	 Bijdrage Van Rijn, Rijpkema & Thodé, zie bijlage 4.",adviescollege adviseert hierbij volgende acties ondernemen vergroot bewustzijn trans atlantische slavernij via onderwijs kunstzinnige projecten nationaal onderzoeksprogramma starten slavernijverleden hedendaagse erfenissen doorwerkingen daarvan waaronder institutioneel racisme opstelling uitvoering moeten zowel nazaten nazaten slavernij participeren vanuit grassroots perspectief meerstemmigheid ten goede komen alleen geschiedenis sociaal economische medisch psychische spiritueel religieuze cultureel politieke aspecten verleden heden betrekking slavernij omvatten bekijk daarbij wijze waarop bestaande instituten ninsee integrale wijze betrokken zodat doublures voorkomen duurzaamheid gewaarborgd bijdrage rijn rijpkema thodé zie,0.2769825215801002,0.2985661889887721,0.29978034159020994,0.29978034159020994,Modern racism& inequality,0.0012141526014378679
C:\Users\Home\policy-analysis\Slavery_text\ketenen van het verleden.44.txt,22cddaa3:00000,10,"44
•	 Onderzoek daarbij de wijze waarop reeds bestaande initiatieven en instituten gericht 
op het verdiepen van het substantieve burgerschap van Afro-Antillianen en Afro-
Surinamers kunnen worden gecontinueerd, geïntensiveerd en versterkt. •	 Onderwijs: neem effectieve maatregelen om ervoor zorg te dragen dat het 
slavernijverleden en de doorwerking daarvan in het heden een vast onderdeel worden 
van het curriculum in het onderwijs in alle niveaus, en vooral ook in de pedagogische 
beroepsopleidingen. 5. Versterk de kennis over de betekenis van discriminatie in het leven van alledag en tref 
wettelijke maatregelen ter bestrijding van racisme en vreemdelingenhaat. Draag zorg voor 
systematische handhaving:
•	 Implementeer een structureel intersectioneel programma ter bestrijding van 
discriminatie en racisme waaronder institutioneel racisme en etnisch profileren. •	 Daarbij verdient de bestrijding van institutioneel racisme op de arbeidsmarkt, de 
woningmarkt, het onderwijs en de politie specifieke en dringende aandacht. Voor 
effectieve maatregelen verwijst het adviescollege naar het KIS-rapport en het Zwart 
Manifest. 6. Maak het slavernijverleden zichtbaar zodat dit een gedeelde geschiedenis kan worden:
•	 Slavernijmuseum
Draag zorg voor een nationaal museaal centrum of nationale voorziening waarin op 
ruime en toegankelijke wijze het slavernijverleden en de doorwerking daarvan worden 
getoond met een veelzijdige blik. Draag er daarbij zorg voor dat dit verleden ook in de 
Caribische landen en Suriname beter gekend en getoond kan worden.",daarbij wijze waarop bestaande initiatieven instituten gericht verdiepen substantieve burgerschap afro antillianen afro surinamers gecontinueerd geïntensiveerd versterkt onderwijs neem effectieve maatregelen ervoor zorg dragen slavernijverleden doorwerking daarvan heden vast curriculum onderwijs niveaus vooral pedagogische beroepsopleidingen versterk kennis betekenis discriminatie leven alledag tref wettelijke maatregelen ter bestrijding racisme vreemdelingenhaat draag zorg systematische handhaving implementeer structureel intersectioneel programma ter bestrijding discriminatie racisme waaronder institutioneel racisme etnisch profileren daarbij verdient bestrijding institutioneel racisme arbeidsmarkt woningmarkt onderwijs politie specifieke dringende aandacht effectieve maatregelen verwijst adviescollege kis zwart manifest maak slavernijverleden zichtbaar zodat gedeelde geschiedenis slavernijmuseum draag zorg nationaal museaal centrum nationale voorziening waarin ruime toegankelijke wijze slavernijverleden doorwerking daarvan getoond veelzijdige blik draag daarbij zorg verleden caribische landen suriname beter gekend getoond,0.28144463706412276,0.26953524930824374,0.33126147159657787,0.33126147159657787,Modern racism& inequality,0.04981683453245511
C:\Users\Home\policy-analysis\Slavery_text\ketenen van het verleden.44.txt,22cddaa3:00001,5,"•	 Monumenten
Ontwikkel na afstemming met organisaties van nazaten beleid op basis waarvan 
er in de publieke ruimte meer nieuwe, gemeenschappelijke symbolen voor een 
gedeelde toekomst kunnen worden gecreëerd. Betrek daar ook bestaande, aan het 
slavernijverleden verbonden beelden, monumenten, gebouwen en straatnamen bij 
om enerzijds het verhaal van de geschiedenis te vertellen, en anderzijds de pijn die de 
confrontatie in de publieke ruimte bezorgt, te verzachten. •	 Herdenkingsdagen
Maak van 1 juli een nationale herdenkingsdag, gesteund en bijgewoond door de koning 
en de regering (minister-president) als erkenning dat het slavernijverleden het hele 
land aangaat. Het staat ieder deel van het voormalig Koninkrijk uiteraard vrij ook eigen 
herdenkingsdagen te kiezen. Maak van publieke media gebruik om die dag nationaal 
stil te staan bij de verschrikkingen van de slavernij en het leed en lot van de tot slaaf 
gemaakte mensen in het hele voormalige Koninkrijk.",monumenten ontwikkel afstemming organisaties nazaten basis waarvan publieke ruimte nieuwe gemeenschappelijke symbolen gedeelde toekomst gecreëerd betrek bestaande slavernijverleden verbonden beelden monumenten gebouwen straatnamen enerzijds verhaal geschiedenis vertellen anderzijds pijn confrontatie publieke ruimte bezorgt verzachten herdenkingsdagen maak juli nationale herdenkingsdag gesteund bijgewoond koning regering minister president erkenning slavernijverleden hele land aangaat staat ieder voormalig koninkrijk uiteraard vrij eigen herdenkingsdagen kiezen maak publieke media dag nationaal stil staan verschrikkingen slavernij leed lot slaaf gemaakte mensen hele voormalige koninkrijk,0.31299406389917994,0.3571591322028874,0.27858262063055306,0.3571591322028874,Historical slavery,0.04416506830370748
C:\Users\Home\policy-analysis\Slavery_text\ketenen van het verleden.45.txt,28e9291d:00000,10,"45
•	 Tula
In de adviesopdracht is gevraagd ook de rehabilitatie van Tula te betrekken. Mede gelet 
op de verstrekte adviezen van wetenschappers en bevindingen uit de dialogen, adviseert 
het adviescollege positief over de rehabilitatie van Tula. •	 Andere verzetshelden
Het adviescollege merkt daarbij op dat de opdracht zich beperkt heeft tot Tula, en dat 
er meer verzetshelden zijn die in het nationale onderzoek over het slavernijverleden 
betrokken dienen te worden. 7. Draag zorg voor voldoende en structurele financiering van herstelmaatregelen waardoor er 
duurzaam geïnvesteerd kan worden in het verminderen van de gevolgen van het slavernij­
verleden. Het adviescollege adviseert daarbij het volgende:
•	 Veranker de hiervoor genoemde erkenning, excuses en herstel bij wet, zodat duidelijk is 
dat er geen sprake is van vrijblijvendheid. Daarbij geeft het adviescollege in overweging 
voor een consensusrijkswet te kiezen. Dit mag echter niet leiden tot vertraging om 
de zo noodzakelijk geachte herstelmaatregelen voortvarend te implementeren. Een 
consensusrijkswet biedt de Caribische landen de mogelijkheid om mee te denken 
over de wijze waarop Nederland overgaat tot erkenning, excuses en herstel. Naarmate 
erkenning, excuses en herstel meer aanvaard kunnen worden door de landen waar de 
slavernij plaatsvond, hebben zij meer betekenis voor de toekomstige samenleving.",tula adviesopdracht gevraagd rehabilitatie tula betrekken mede gelet verstrekte adviezen wetenschappers bevindingen dialogen adviseert adviescollege positief rehabilitatie tula verzetshelden adviescollege merkt daarbij opdracht beperkt tula verzetshelden nationale slavernijverleden betrokken dienen draag zorg voldoende structurele financiering herstelmaatregelen waardoor duurzaam geïnvesteerd verminderen gevolgen slavernij verleden adviescollege adviseert daarbij volgende veranker hiervoor genoemde erkenning excuses herstel wet zodat duidelijk sprake vrijblijvendheid daarbij geeft adviescollege overweging consensusrijkswet kiezen mag echter leiden vertraging noodzakelijk geachte herstelmaatregelen voortvarend implementeren consensusrijkswet biedt caribische landen mogelijkheid mee denken wijze waarop nederland overgaat erkenning excuses herstel naarmate erkenning excuses herstel aanvaard landen waar slavernij plaatsvond betekenis toekomstige samenleving,0.27130011285866046,0.3287318843319857,0.17686396190155237,0.3287318843319857,Historical slavery,0.05743177147332523
C:\Users\Home\policy-analysis\Slavery_text\ketenen van het verleden.45.txt,28e9291d:00001,8,"Daarbij zal in een consensusrijkswet nadrukkelijk tot uitdrukking moeten worden 
gebracht dat de verantwoordelijkheid voor het slavernijverleden uitsluitend ligt bij en 
genomen wordt door het Europese deel van het Koninkrijk. •	 Stel daarbij een Koninkrijksfonds ter beschikking van passende, respectvolle omvang, 
ter structurele en duurzame financiering van herstelmaatregelen. De herdenking van de 
afschaffing van de slavernij in het Koninkrijk op 1 juli 2023 zou een bij uitstek geschikt 
moment zijn voor de inwerkingtreding daarvan. •	 Treed met de landen binnen het Koninkrijk, Curaçao, Aruba en Sint Maarten, en ook 
de openbare lichamen Bonaire, Sint Eustatius en Saba en waar toepasselijk Suriname 
in overleg over de wijze van het te ontwikkelen herstelbeleid, met inbegrip van het 
hierboven genoemde Koninkrijksfonds. Dit beleid dient op 1 juli 2023 tot resultaat te 
hebben geleid. Alleen een gezamenlijk gedragen beleid kan leiden tot uitkomsten die 
voor alle partijen bevredigend zijn. Gelet op de grote onderlinge verschillen zal er ruimte 
moeten zijn voor eigen opvattingen en maatwerk, zodat neokoloniale reflexen worden 
voorkomen. Daarbij is van belang dat de samenwerking tussen deze delen van het 
voormalige Koninkrijk waar gewenst ook in operationele zin wordt bevorderd.",daarbij consensusrijkswet nadrukkelijk uitdrukking moeten gebracht verantwoordelijkheid slavernijverleden uitsluitend ligt genomen europese koninkrijk stel daarbij koninkrijksfonds ter beschikking passende respectvolle omvang ter structurele duurzame financiering herstelmaatregelen herdenking afschaffing slavernij koninkrijk juli uitstek geschikt moment inwerkingtreding daarvan treed landen koninkrijk curaçao aruba sint maarten openbare lichamen bonaire sint eustatius saba waar toepasselijk suriname overleg wijze ontwikkelen herstelbeleid inbegrip hierboven genoemde koninkrijksfonds dient juli geleid alleen gezamenlijk gedragen leiden uitkomsten partijen bevredigend gelet grote onderlinge verschillen ruimte moeten eigen opvattingen maatwerk zodat neokoloniale reflexen voorkomen daarbij belang samenwerking voormalige koninkrijk waar gewenst operationele zin bevorderd,0.28943576929994436,0.3342880083708716,0.18819974500916822,0.3342880083708716,Historical slavery,0.044852239070927225
C:\Users\Home\policy-analysis\Slavery_text\ketenen van het verleden.46.txt,0939ba97:00000,10,"46
Motie-Nicolaï
8. Het adviescollege adviseert, met inachtneming van de hiervoor genoemde overwegingen 
en aanbevelingen, de voorstellen die in de motie-Nicolaï onderwerp waren van onderzoek, 
uit te voeren. Suriname
9. Het adviescollege betreurt het dat de dialoog over het slavernijverleden in Suriname 
en de doorwerking daarvan in het heden geen onderdeel van de aan het adviescollege 
verstrekte opdracht was. Deze was immers beperkt tot het huidige Koninkrijk. Gelet op 
de aanzienlijke rol die de Nederlandse trans-Atlantische slavernij heeft gespeeld in de 
voormalige kolonie Suriname en de actieve rol die de diaspora in Nederland speelt bij 
zowel het herdenken als verwerken van het slavernijverleden, wordt geadviseerd om 
Suriname te betrekken bij de uitvoering van dit advies en de totstandkoming van het 
beleid daartoe. Oost-Indië
10. Het slavernijverleden van Nederland betreft zowel Oost- als West-Indië. De opdracht 
van het adviescollege beperkte zich tot het trans-Atlantische slavernijverleden. Om een 
integraal beeld van de Nederlandse betrokkenheid in de slavernij te hebben, is nader 
onderzoek naar slavernij in Oost-Indië wenselijk.",motie nicolaï adviescollege adviseert inachtneming hiervoor genoemde overwegingen aanbevelingen voorstellen motie nicolaï onderwerp voeren suriname adviescollege betreurt dialoog slavernijverleden suriname doorwerking daarvan heden adviescollege verstrekte opdracht immers beperkt huidige koninkrijk gelet aanzienlijke rol nederlandse trans atlantische slavernij gespeeld voormalige kolonie suriname actieve rol diaspora nederland speelt zowel herdenken verwerken slavernijverleden geadviseerd suriname betrekken uitvoering advies totstandkoming daartoe oost indië slavernijverleden nederland betreft zowel oost west indië opdracht adviescollege beperkte trans atlantische slavernijverleden integraal beeld nederlandse betrokkenheid slavernij nader slavernij oost indië wenselijk,0.27100782417925307,0.24655940611959726,0.24249203480791331,0.27100782417925307,Colonialism,0.024448418059655808
