filename,filepath,document_type,year,chunk_num,chunk_text,topic,cosine,cosine_weighted,topic_probs,topic_assigned,cosine_per_topic,labels_raw,chunk_id,labels,label
jaarverslag-justitie-2022.84.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-justitie-2022\jaarverslag-justitie-2022.84.txt,2023,jaarverslag-justitie-2022,0,realisatie realisatie realisatie realisatie realisatie steld begrot verschil over subsidies opdracht ncsc regel tegemoetkom schad over opdracht onderzoeksrad onderzoeksrad ontvangst stand gepresenteerd stand vastgesteld begrot wijkt stand vastgesteld begrot eerst suppletoir begrot twed suppletoir begrot incidentel suppletoir begrot slotwet red hiervor jaarverslag isb ingedi vaststell ontwerpbegrot vaststell eerst suppletoir begrot opgeteld realisatie financiel instrument verplicht verschil begrot realisatie neerwaard bijstell toegelicht over verschil veroorzaakt extra verplichtingenmutatie bdur regel tegemoekom schad extra opdracht ncsc uitgav national terrorismebestrijd agentschapp over bijdrag agentschapp betreft kost rijksopleidingsinstitut tegengan sering ror ror ondersteunt gemeent lokal aanpak tegengan radicaliser extremism train professional benodigd budget twed suppletoir begrot overgeboekt instrument medeover bijdrag medeover bred doeluitker rampenbestrijd bdur bdur lumpsumbijdrag verstrekt regio uitvoer wettelijk tak betreft volgend hoofdtak zie wet veiligheidsregio bestrijd brand organiser rampenbestrijd crisisbeheers instell stand houd brandwer geneeskund hulp ongevall ramp rijksbijdrag ongever procent inkomst veiligheidsregio behelst ontvang veiligheidsregio gemeent verdel bdur veiligheidsregio twed kamer vergaderjar,Ramp_ongeval|buitenlandse_zaken|burgerrechten|democratie_en_bestuur|gezondheidszorg|huisvesting|religie|ruimtelijke_ordening,0.2637147218974598,"[0.0, 0.41209348866921763, 0.001289996031428865, 0.02193227600626728, 0.019511656470435478, 0.02154439852534921, 0.0, 0.00665211513705945, 0.13329680005919126, 0.0034654598652510745, 0.002244737483347518, 0.003731211898654022, 0.0015926604391523545, 0.012835088511098828, 0.013803797753729977]","[False, True, False, True, True, False, True, True, True, False, False, False, True, True, False]","[False, True, False, True, True, False, True, True, True, False, False, False, True, True, False]","[0.2637147218974598, 0.2637147218974598, 0.2637147218974598, 0.2637147218974598, 0.2637147218974598, 0.2637147218974598, 0.2637147218974598, 0.2637147218974598, 0.2637147218974598, 0.2637147218974598, 0.2637147218974598, 0.2637147218974598, 0.2637147218974598, 0.2637147218974598, 0.2637147218974598]","[0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0]",jaarverslag-justitie-2022.84.txt__0,"[0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0]",1
jaarverslag-justitie-2022.212.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-justitie-2022\jaarverslag-justitie-2022.212.txt,2023,jaarverslag-justitie-2022,0,indiener kamerstuknr voortgangsinformatie parlement recourt pvda oost vvd motie aandacht slachtoffer moderniser wetboek strafvorder afgedan wanner wetsvoorstel vaststell nieuw wetboek strafvorder waarover afdel adviser rad stat advies uitgebracht twed kamer ingedi recourt motie herstelrecht structurel basis gev niveau officier justitie rechter afgedan wanner wetsvoorstel vaststell nieuw wetboek strafvorder waarover afdel adviser rad stat advies uitgebracht twed kamer ingedi telleg motie verschoningsrecht imam afgedan wanner wetsvoorstel vaststell nieuw wetboek strafvorder waarover afdel adviser rad stat advies uitgebracht twed kamer ingedi staaij sgp motie verleng looptijd jachtakt vergunn motie betrok herzien wet wapen munitie verkend voorwaard geldigheidsdur wapenvergunn verlengd wwm eindrapport overhandigd minjenv verleng geldigheidsdur een adviez wwm kamer voorjar beleidsreactie ontvang eindrapport wwm geinformeerd plan aanpak vervolgtraject oost vvd motie verjar straff opgenom ambtelijk voorbereid zijnd apart wetsvoorstel nisp motie eokm kinderporno lat opspor motie krijgt invull voorgenom wet bestuursrecht aanpak onlin kinderpornografisch materiaal moment advies rad stat verwerkt waarna wetsvoorstel aangebod twed kamer toorenburg cda motie internetbedrijv commiter procedures motie krijgt invull voorgenom wet bestuursrecht aanpak onlin kinderpornografisch materiaal moment advies rad stat verwerkt waarna wetsvoorstel aangebod twed kamer buitenweg groen link motie achterligg oorzak vervolgingsbesliss kamer spoedig mogelijk geinformeerd buitenweg groen link motie ingedi expliciet overschrijd termijn vijf komt ord evaluatie inwerkingtred wet motie ingedi onomker stapp ten aanzien terughal syrieganger motie einddatum voortdur oproep onomker stapp zet kamer vooraf betrek voornemen ten aanzien terughal syrieganger vrouw kinder sjoerdsma graf motie spoedaanvraagprocedur hulpverlener journalist uitvoer motie spoedaanvraagprocedur hulpverlener journalist kader wetsvoorstel strafbaarstell verblijf terroristisch strijdgebied meegenom opzet toestemmingsprocedur hiervor digital system ontwikkeld oorspronk wetsvoorstel ligt behandel eerst kamer eerst kamer plenair behandel wet nader bepal moment uitgesteld totdat aanvull wetsvoorstel inhoud strafuitsluitingsgrond journalist hulpverlener bereikt aanvull wetsvoorstel than voorbereid definitiev vormgev twed kamer vergaderjar,Cultuur_en_sport|criminaliteit|gezondheidszorg|huisvesting|milieu|onderwijs|religie|ruimtelijke_ordening|sociale_zaken,0.1456834617004933,"[0.0, 0.0026087972922902423, 0.0009286907048679528, 0.008427106709586837, 0.09981080043354595, 0.20892888435989743, 0.0, 0.004216541537772065, 0.2820115836561877, 0.0021523681832152836, 0.006989636380579223, 0.004519627691935047, 0.0030608307876085488, 0.03906376610519831, 0.025872100287550517]","[True, False, False, False, False, True, False, True, True, False, True, True, True, True, True]","[True, False, False, False, False, True, False, True, True, False, True, True, True, True, True]","[0.1456834617004933, 0.1456834617004933, 0.1456834617004933, 0.1456834617004933, 0.1456834617004933, 0.1456834617004933, 0.1456834617004933, 0.1456834617004933, 0.1456834617004933, 0.1456834617004933, 0.1456834617004933, 0.1456834617004933, 0.1456834617004933, 0.1456834617004933, 0.1456834617004933]","[1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1]",jaarverslag-justitie-2022.212.txt__0,"[1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1]",8
jaarverslag-deltafonds-2022.73.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-deltafonds-2022\jaarverslag-deltafonds-2022.73.txt,2023,jaarverslag-deltafonds-2022,0,vanuit afreken sla budget verlaagd miljoen overboek budget vanuit post onderhoud post over netwerk gebond uitgav ten behoev uitvoer heden gecentraliseerd opgepakt landelijk tak miljoen slot leid diver klein mutaties mln per saldo hoger realisatie miljoen hoofdwatersystem hoger realisatie onderhoud waterveil miljoen veroorzaakt toevoeg extra budget vanuit jaarlijk prijsbijstell iboi miljoen tekort beher onderhoud loss begrot mln geschov aanvull schuif suppletoir verdeeld netwerk hoofdwatersystem gat miljoen overboek budget post over netwerk gebond uitgav ten behoev uitvoer werkzam traliseerd opgepakt landelijk tak miljoen aanvull opdracht ondermer grot onderhoud ijmuid schellingwoud klimaatadaptatie bestur afsprak wad zer zorgwek stoff thermisch energie miljoen extra middel kost hoogwater limburg miljoen slot leid diver klein mutaties mln per saldo lager realisatie miljoen hoger realisatie onderhoud zoetwatervoorzien miljoen veroorzaakt vanuit economisch zak klimat maritiem informatievoorzien servicepunt mivsp waarvor opdracht economisch zak klimat waterstat data verzamelt water wind neerslag fauna diversie windpark zee ezk miljoen toevoeg extra budget vanuit jaarlijk prijsbijstell iboi miljoen overboek budget post over netwerk gebond uitgav ten behoev uitvoer werkzam traliseerd opgepakt landelijk tak miljoen slot leid diver klein mutaties mln per saldo lager realisatie miljoen hoger realisatie post over netwerk gebond uitgav miljoen veroorzaakt overboek budget vanuit post onderhoud post over netwerk gebond uitgav ten behoev uitvoer uitvoer landelijk tak miljoen toevoeg extra budget vanuit jaarlijk prijsbijstell iboi miljoen slot leid diver klein mutaties miljoen per saldo lager realisatie miljoen twed kamer vergaderjar,Cultuur_en_sport|Ramp_ongeval|burgerrechten|democratie_en_bestuur|huisvesting|immigratie|sociale_zaken,0.2588093910292974,"[0.06060781051453064, 0.3892569736663121, 0.0, 0.0, 0.015332211633965866, 0.005980227585059712, 0.007678475979687877, 0.0, 0.045050646069213295, 0.02183574989461072, 0.0005887334775709081, 0.01621420657915826, 0.0, 0.0, 0.07494792074993446]","[True, True, False, False, True, False, True, False, True, True, False, False, False, False, True]","[True, True, False, False, True, False, True, False, True, True, False, False, False, False, True]","[0.2588093910292974, 0.2588093910292974, 0.2588093910292974, 0.2588093910292974, 0.2588093910292974, 0.2588093910292974, 0.2588093910292974, 0.2588093910292974, 0.2588093910292974, 0.2588093910292974, 0.2588093910292974, 0.2588093910292974, 0.2588093910292974, 0.2588093910292974, 0.2588093910292974]","[1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1]",jaarverslag-deltafonds-2022.73.txt__0,"[1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1]",1
jaarverslag-vws-2022.157.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-vws-2022\jaarverslag-vws-2022.157.txt,2023,jaarverslag-vws-2022,0,vorder vorder voortgevloeid wettelijk heffing vorder eerder gedan voorwaard uitgav vorder verkop dienstverlen vanaf verantwoordingsjar vorder betrek zorgtoeslag verwerkt saldibalan vws budgettair verant woordelijk departement vorder zorgtoeslag bedraagt miljoen vorder ouderdom zorgtoeslag bedrag toeslagjar openstaand ingesteld vorder ontvangst afboek openstaand openstaand vorder ontstaansjar exclusief zorgtoeslag bedrag vorderingensaldo exclusief zorgtoeslag miljoen bestat voornam vorder bedrag miljoen voornam verband afgerek vorder hoofd geeffectueerd aansprak garantie miljoen civielrecht procedur landsad vocat loopt verwacht grootst gedeelt vorder verhal vorder miljoen wegen nagekom leveringsplicht mondkapjes vorder betrek inn opgelegdebestur boetes hoofd warenwet horecawet tabakswet miljoen termijn opeisbarevorder miljoen hierna toegelicht opeis vorder inclusief zorgtoeslag bedrag direct opeis termijn opeis geconditioneerd vorder termijn opeis betreft vorder miljoen betrek correctie aansluitverschil afbz cak bedrag ingang twed kamer vergaderjar xvi,Ramp_ongeval|buitenlandse_zaken|burgerrechten|gezondheidszorg|religie|ruimtelijke_ordening|sociale_zaken,0.173421993904824,"[0.0, 0.2174114497136454, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0020632737266696875, 0.06582551094088253, 0.0, 0.0, 0.0022650867206626254, 0.0, 0.02692860296757657, 0.011175014146082284]","[False, True, False, True, True, False, False, True, False, False, False, False, True, True, True]","[False, True, False, True, True, False, False, True, False, False, False, False, True, True, True]","[0.173421993904824, 0.173421993904824, 0.173421993904824, 0.173421993904824, 0.173421993904824, 0.173421993904824, 0.173421993904824, 0.173421993904824, 0.173421993904824, 0.173421993904824, 0.173421993904824, 0.173421993904824, 0.173421993904824, 0.173421993904824, 0.173421993904824]","[0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1]",jaarverslag-vws-2022.157.txt__0,"[0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1]",1
jaarverslag-szw-2022.206.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-szw-2022\jaarverslag-szw-2022.206.txt,2023,jaarverslag-szw-2022,1,omtrent bijverdien bijstand vor hal substantiel stapp zet zodat werk echt gat lon kamerstuk motie meegenom afgehandeld eerstvolg brief kamer wetstraject wet balan beog brief zomer kamer gat twed kamer vergaderjar,Ramp_ongeval|gezondheidszorg|huisvesting,0.1106797181058932,"[0.0, 0.05805949145183748, 0.0, 0.0, 0.12875089649713406, 0.20904603867275057, 0.0, 0.0, 0.3890740146619663, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[False, True, False, False, False, False, False, True, True, False, False, False, False, False, False]","[False, True, False, False, False, False, False, True, True, False, False, False, False, False, False]","[0.1106797181058932, 0.1106797181058932, 0.1106797181058932, 0.1106797181058932, 0.1106797181058932, 0.1106797181058932, 0.1106797181058932, 0.1106797181058932, 0.1106797181058932, 0.1106797181058932, 0.1106797181058932, 0.1106797181058932, 0.1106797181058932, 0.1106797181058932, 0.1106797181058932]","[0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",jaarverslag-szw-2022.206.txt__1,"[0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",8
jaarverslag-ienw-2022.73.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-ienw-2022\jaarverslag-ienw-2022.73.txt,2023,jaarverslag-ienw-2022,0,realisatie vastgesteld begrot verschil bijdrag international organisaties over medeover opdracht verkeersveil over opdracht subsidies veilig verker vnn stichting wetenschapp verkeersveil swov waarvan alert over subsidies bijdrag agentschapp agentschap rws bijdrag organisaties waarvan euro ncap bijdrag zbo waarvan cbr waarvan rdw over bijdrag slimm duurzam mobiliteit opdracht innovatie intelligentie transportsystem beter benut duurzam logistiek elektrisch vervoer duurzam mobiliteit reserver klimaatakkoord verkeersemissies over opdracht subsidies duurzam mobiliteit elektrisch vervoer bronmaatregel stikstof over subsidies bijdrag agentschapp agentschap rws agentschap nea agentschap rvo over agentschapp twed kamer vergaderjar xii,Cultuur_en_sport|Ramp_ongeval|burgerrechten|democratie_en_bestuur|huisvesting|immigratie,0.1811169436588822,"[0.06575010260324099, 0.16739339911084808, 0.012656599838368365, 0.019314091777896926, 0.013588568121310563, 0.0, 0.0007236116105731531, 0.0, 0.09923674183112165, 0.08832389947645415, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, False, False, True, False, True, False, True, True, False, False, False, False, False]","[True, True, False, False, True, False, True, False, True, True, False, False, False, False, False]","[0.1811169436588822, 0.1811169436588822, 0.1811169436588822, 0.1811169436588822, 0.1811169436588822, 0.1811169436588822, 0.1811169436588822, 0.1811169436588822, 0.1811169436588822, 0.1811169436588822, 0.1811169436588822, 0.1811169436588822, 0.1811169436588822, 0.1811169436588822, 0.1811169436588822]","[1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0]",jaarverslag-ienw-2022.73.txt__0,"[1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0]",1
jaarverslag-szw-2022.28.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-szw-2022\jaarverslag-szw-2022.28.txt,2023,jaarverslag-szw-2022,0,gedeelt ontvangst gerek evenen gecorrigeerd gerealiseerd tingsontvangst wijk total ontvangst szw ontvangst uitgavenplafond rijksbegrot plafondrelevant ontvangst voornam werkgeversbijdrag opvangtoeslag immer meegenom reken houdend correcties bedrag begrotingsgefinan cierd uitgav uitgavenplafond miljard premiegefinancierd uitgav bedrag miljard sociaal domein komt daarmee miljard uitgavenontwikkel toont onderverdel uitgav vall plafond verschill regel wederom startpunt begrot ontvangst minder gebracht uitgav uitgav mln realisatie realisatie realisatie begrot verschil arbeidsmarkt werklos bijstand werklos macrobudget participatiewetuitker bijstand arbeidsongeschikt ziekt verlofregel aow inkomensondersteun aow anw kinderopvang kindregel kot arbeidsongeschikt sociaal domein uitvoeringskost over uitgav uitvoeringskost zelfstand over uitgav nominal ontwikkel twed kamer vergaderjar,Ramp_ongeval|buitenlandse_zaken|burgerrechten|gezondheidszorg|huisvesting|religie|sociale_zaken,0.1906412495277592,"[0.0, 0.4697974735756583, 0.0, 0.006266666635577409, 0.008029909316732236, 0.001629980060877986, 0.0, 0.13138475387697324, 0.11104110455908438, 0.0, 0.0, 0.0, 0.07113237901213756, 0.0, 0.015312162245581453]","[False, True, False, True, True, False, False, True, True, False, False, False, True, False, True]","[False, True, False, True, True, False, False, True, True, False, False, False, True, False, True]","[0.1906412495277592, 0.1906412495277592, 0.1906412495277592, 0.1906412495277592, 0.1906412495277592, 0.1906412495277592, 0.1906412495277592, 0.1906412495277592, 0.1906412495277592, 0.1906412495277592, 0.1906412495277592, 0.1906412495277592, 0.1906412495277592, 0.1906412495277592, 0.1906412495277592]","[0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1]",jaarverslag-szw-2022.28.txt__0,"[0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1]",1
jaarverslag-defensie-2022.13.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-defensie-2022\jaarverslag-defensie-2022.13.txt,2023,jaarverslag-defensie-2022,0,onverminderd voortgezet koninkrijk defensie bred scala tak uitgevoerd tak grensbewak veilig ondersteun civiel autoriteit crisisbestrijd beveiligingstak vergt constant inzet eenheid dagelijk inzet eenheid werk versterk ondersteun defensieonderdel oekrain oorlog oekrain merkbar gevolg beschik materieel munitie zet som capaciteit uitvoer regulier werkzam verandertraject druk gebeurt weloverwog belang steun oekrain onomstot vast stat oorlog oekrain wapen wapensystem munitie groter aanvank gedacht vertraagd lever wapensystem munitie materieel gevolg feit defensie momentel kampt personeelstekort maakt realisatie exploitatiebudget achterblijv komend effect vraagt enerzijd helder keuzes anderzijd flexibiliteit aanpassingsvermog verbeter operationel gered inzet prioriteit komend nam onz personel gered vulling goed gemotiveerd opgeleid militair burgermedewerker hierbinn belangrijk aandachtspunt namelijk onz militair burgermedewerker dagelijk inzet nederlander verdien goed omstand juist materieel voldoend goed collega werk verbeter vulling verbeter werkomstand onz medewerker daarom belangrijk aandachtpunt teven randvoorwaard realisatie grot opgav waarvor defensie komend stat inzet verbeter europes samenwerk gebied defensie onverminderd doorgezet complex problem toekomst hoofd bied namelijk essentieel europes partner beter samenwerk gericht werk invull europes capaciteitstekort gedeg europes industriel basis gebied defensie hierbij waardelijk daarmee inzet vergrot onz gezamen slagkracht essentieel toekomst onz waard norm bescherm financiel ontwikkel basis coalitieakkoord voorjaarnota siebegrot structurel miljard verhoogd extra middel ingezet vergrot operationel gered gevechtskracht wendbar krijgsmacht invester innovatie nieuw domein verdiep samenwerk onz partner navo publicatie sienota defensie voortvar start gegan realiser realiser plann defensienota urgent teven veelomvat complex opgav oorlog oekrain wapen wapensystem munitie groter aanvank gedacht vertraagd lever wapensystem munitie materieel gevolg twed kamer vergaderjar,arbeid|buitenlandse_zaken|milieu|onderwijs|religie|sociale_zaken,0.1592555143176515,"[0.0, 0.03885798294547444, 0.0, 0.24415302714323264, 0.17169276004353168, 0.0, 0.0, 0.0, 0.06890752953590919, 0.006397717398736452, 0.003447676080328493, 0.011882201057140353, 0.23986528658276327, 0.0026768133224441683, 0.04255067209438966]","[False, False, True, True, False, False, False, False, False, False, True, True, True, False, True]","[False, False, True, True, False, False, False, False, False, False, True, True, True, False, True]","[0.1592555143176515, 0.1592555143176515, 0.1592555143176515, 0.1592555143176515, 0.1592555143176515, 0.1592555143176515, 0.1592555143176515, 0.1592555143176515, 0.1592555143176515, 0.1592555143176515, 0.1592555143176515, 0.1592555143176515, 0.1592555143176515, 0.1592555143176515, 0.1592555143176515]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",jaarverslag-defensie-2022.13.txt__0,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",3
jaarverslag-financien-2022.42.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-financien-2022\jaarverslag-financien-2022.42.txt,2023,jaarverslag-financien-2022,0,openbaarheidsparagraf actiev openbaarmak start gemaakt actiev openbaarmak snota ingang prinsjesdag kamerstuk beslisnota open gemaakt praktijk zien hel beperkt mat informatie open gemaakt beslisnota dossier los actief open gemaakt zull ervar actiev making rijksbred geevalueerd passiev openbaarmak proces rondom wet open woo legt druk capaciteit medewerker eind diver genom wettelijk termijn handel pilot gestart enkel kijk maximal inspann optimal mogelijk proces termijn gehaald daarnaast toegewerkt central eenheid afhandel medewerker ondersteun kwaliteit verhog doorlooptijd verkort kwantitatiev passiev openbaarmak opgenom jaarrapportag bedrijfsvoer rijk jbr verbeter informatiehuishoud programma informatie ord ioo opgestart ziening informatiehuishoud financien ord krijg lang actielijn stond tek opstell plann terwijl terrein informatievoorzien parlement concret zak opgeleverd voortgang geboekt volgend vijf actielijn informatieprofessional strategisch personeelsplan opgesteld kom benodigd personel versterk informatieprofessional beleidsdepartement versterk betreft enerzijd central functies informatiehuishoud anderzijd ondersteun beleidsmedewerker vlak volum aard informatie diver verbetertraject gestart archiver bericht opstell structies opvolg verloopt lijn dienst kader rijksbred aangebod binnenland zak koninkrijksrelaties archiver websites teerd informatiesystem toekomst een central plek dossier goed bouw archiver beslot een document management system hel financien implementer mentatie vertraagd vanweg uitlop digidoc onlin daarop departement marktverkenn uitgevoerd mogelijk alternatief system beslot opvolg generiek document archiefbeher gda basis gateway review hold gezet verbeter openbaarmak gehel departement stapp gezet aanschaf nieuw laksoftwar ontwikkel central system afhandel stuk beter bewak twed kamer vergaderjar,Cultuur_en_sport|buitenlandse_zaken|gezondheidszorg|huisvesting|immigratie|onderwijs|religie|sociale_zaken,0.1709085323901911,"[0.0, 0.009932683784271598, 0.0, 0.05083687544701509, 0.1585864532544645, 0.029123692428411743, 0.003265341444573934, 0.0, 0.08356428760113731, 0.0, 0.001949298340647459, 0.17842486432199062, 0.0, 0.003115113011235918, 0.06722795407494277]","[True, False, False, True, False, False, False, True, True, True, False, True, True, False, True]","[True, False, False, True, False, False, False, True, True, True, False, True, True, False, True]","[0.1709085323901911, 0.1709085323901911, 0.1709085323901911, 0.1709085323901911, 0.1709085323901911, 0.1709085323901911, 0.1709085323901911, 0.1709085323901911, 0.1709085323901911, 0.1709085323901911, 0.1709085323901911, 0.1709085323901911, 0.1709085323901911, 0.1709085323901911, 0.1709085323901911]","[1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1]",jaarverslag-financien-2022.42.txt__0,"[1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1]",11
inspectie-van-het-onderwijs-ontwerp-jaarwerkplan-2024.36.txt,Policyarchive_text\jaarplannen\2023\inspectie-van-het-onderwijs-ontwerp-jaarwerkplan-2024\inspectie-van-het-onderwijs-ontwerp-jaarwerkplan-2024.36.txt,2023,inspectie-van-het-onderwijs-ontwerp-jaarwerkplan-2024,0,nieuw stelselonderzoek stelselonderzoek strev samenhang dekkend beeld functioner stelsel drie kernfuncties kwalificatie socialisatie allocatie inclusief gelijk kans organisatiekwaliteit noodzak randvoorwaard daarnaast will expliciet oog houd drie geprioriteerd thema kwaliteit onderwijsprofessional curriculum aanbod cur flexibiliser netwerk inhoud speerpunt basisvaard gelijk kans passend pao programmer onderstaand beeld gebracht onz kernfuncties organisatiekwaliteit randvoorwaard bestrijk bestaand speerpunt dek stelselonderzoek jaarwerkplan doorlop opgenom thema speerpunt betrok sector monitor stat monitor stelsel sector incl vragenlijst stat pao mbo pao mbo cur cur vso cur mbo landelijk gemeent kinderopvang landelijk kwalificatie vaardig vervolgsucces cur vso mbo waard diploma mbo socialisatie fysiek verbal misbruik seksuel intimidatie allocatie aanbod regio innovatiev vorm beroepspraktijkvorm bpv mbo mbo aansluit stapel toegang master studentkenmerk selecter opleid voorwaard flexibiliser mbo vervolg mbo examencommissies lerarentekort arbeidsvoorwaard primair literatuuronderzoek continum ondersteun inclusiever rug pao curricula lerarenopleid ism mbo kwaliteit leskwaliteit beginn docent ism,Cultuur_en_sport|arbeid|buitenlandse_zaken|milieu|onderwijs|religie|ruimtelijke_ordening,0.1173823920108909,"[0.0032014228253946873, 0.0031592594430179272, 0.0, 0.026718480678107677, 0.05560565394359796, 0.0, 0.0, 0.010399124461200195, 0.0, 0.004412425356430696, 0.433596205707974, 0.00570835951930989, 0.0, 0.0, 0.02107960813436841]","[True, False, True, True, False, False, False, False, False, False, True, True, True, True, False]","[True, False, True, True, False, False, False, False, False, False, True, True, True, True, False]","[0.1173823920108909, 0.1173823920108909, 0.1173823920108909, 0.1173823920108909, 0.1173823920108909, 0.1173823920108909, 0.1173823920108909, 0.1173823920108909, 0.1173823920108909, 0.1173823920108909, 0.1173823920108909, 0.1173823920108909, 0.1173823920108909, 0.1173823920108909, 0.1173823920108909]","[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",inspectie-van-het-onderwijs-ontwerp-jaarwerkplan-2024.36.txt__0,"[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",10
nota-ter-aanbieding-wijziging-subsidieregeling-praktijkleren-2024-2029.4.txt,Policyarchive_text\beleidsnotas\2023\nota-ter-aanbieding-wijziging-subsidieregeling-praktijkleren-2024-2029\nota-ter-aanbieding-wijziging-subsidieregeling-praktijkleren-2024-2029.4.txt,2023,nota-ter-aanbieding-wijziging-subsidieregeling-praktijkleren-2024-2029,0,regel daarnaast afgestemd fez betrok beleidsdirecties owb subsidieregel subsidieregel praktijkler instrument werkgever tegemoet kom invester begeleid mbo hbo vraagt begeleid peil houd hen stimuler praktijkleerplaats aansluit arbeidsmarkt verstev subsidieregel nam gericht stimuler praktijkleerplaats student praktijkgericht opleid volg waarbij werkgever bied praktijkleerplat belangrijk aandel lever studiesucces leerling student daarnaast richt regel enkel gevall specifiek praktijkleerplaats gebod sector waarin knelpunt personel voorzien verwacht slot opleid wetenschapp personel onmis onz kenniseconomie betekent regel grotendel ongever gericht stimuler leerban grot mbo kleiner aandel betreft leerplaats hbo duaal student specifiek sector praktijkonderwijs voortgezet speciaal gezien beperkt omvang groep toepass momentel specifiek wetgev beroepsonderwijs geintegreerd wet educatie beroepsonderwijs daarmee strak een wettelijk kader beid voorzien europes beschik daarom eerst verkenn gedan uitbreid subsidieregel praktijkler wenselijk daarbij gekek grootst student bevindt omvang evaluatieonderzoek beheers houd evaluatie wijst uitbreid wenselijk uitvoer regel overgenom contextuel verschill passend werkwijz uitgewerkt betreft gebruikt tal gegevensuitwissel administratiev procedures uitbreid regel uitvoer verkend daarvor vervolgonderzoek nodig slot gehel bekek uitbreid subsidieregel gefinancierd verwacht beperkt effect begrot relatief klein aantall gat samenvat uitbreid subsidieregel wenselijk haalbar beoogd ingangsdatum vervolgregel verder uitwerk plaatsvind hierbij aansluit gezocht proces rondom integratie wetgev waarom subsidieregel ander instrument,arbeid|buitenlandse_zaken|gezondheidszorg|milieu|onderwijs|sociale_zaken,0.1565247584249852,"[0.0024401099432120473, 0.03801205622476357, 0.0, 0.05516967438614607, 0.077071420015007, 0.006485483638545129, 0.0, 0.028413784992701502, 0.0020820822397628657, 0.0024158678785414596, 0.17300775288746803, 0.009744796268077848, 0.0, 0.0, 0.1060790056266818]","[False, False, True, True, False, False, False, True, False, False, True, True, False, False, True]","[False, False, True, True, False, False, False, True, False, False, True, True, False, False, True]","[0.1565247584249852, 0.1565247584249852, 0.1565247584249852, 0.1565247584249852, 0.1565247584249852, 0.1565247584249852, 0.1565247584249852, 0.1565247584249852, 0.1565247584249852, 0.1565247584249852, 0.1565247584249852, 0.1565247584249852, 0.1565247584249852, 0.1565247584249852, 0.1565247584249852]","[0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1]",nota-ter-aanbieding-wijziging-subsidieregeling-praktijkleren-2024-2029.4.txt__0,"[0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1]",10
