term,term_freq,doc_freq
divers,26,24
zulke,26,24
spectrum,26,25
platform,26,19
doorgaans,26,26
serieus,26,24
voetius,26,15
lessen,26,19
http,26,23
interviews,26,20
terw,26,25
steven,26,15
alledaags,26,22
bz,26,17
veilige,26,25
uitdrukking,26,22
pilot,26,15
onderdrukking,25,24
daarentegen,25,25
interview,25,18
onbekend,25,23
toenemende,25,25
effect,25,23
zaten,25,24
levens,25,25
waarden,25,19
maanden,25,23
contract,25,23
imperium,25,21
wereldoorlog,25,24
tachtig,25,24
versterkt,25,25
vs,25,17
houding,25,24
petitie,25,18
datum,25,20
vormt,25,24
verdere,25,24
gemeenten,25,23
veranderingen,25,25
uitvoeren,25,24
toepassing,25,20
actie,25,25
king,25,25
matter,25,24
relevant,25,25
overtuiging,25,25
pakken,25,23
sulawesi,25,24
verovering,25,21
gekocht,25,24
opzichte,25,23
slavenregisters,25,14
structuur,25,22
definitie,25,24
hoogte,25,25
waarvoor,25,25
tentoonstelling,25,18
naties,25,22
hollandse,25,24
ceylon,25,21
ondersteuning,25,25
gender,25,23
resultaten,25,23
afdeling,25,25
legt,25,25
toenmalige,25,25
gronden,25,24
besloot,25,23
collectieve,25,23
zuidelijke,25,18
gepubliceerd,25,24
diens,25,25
spijt,25,17
kok,25,17
david,25,22
functies,25,22
rijn,25,21
onteigening,25,16
nos,25,19
law,25,20
jong,25,24
objectnummer,25,6
18e,25,24
waarsch,25,22
bedr,25,19
visser,25,20
oordeel,25,22
lizette,25,17
bureau,25,17
leidinggevende,25,24
kitlv,24,16
expertise,24,22
iisg,24,20
halen,24,24
iv,24,20
posities,24,23
vastgelegd,24,23
bent,24,20
slaafge,24,24
gezin,24,23
armoede,24,21
industrie,24,18
aantallen,24,23
slavernijsysteem,24,19
deelname,24,22
ondernemers,24,21
gebouwd,24,23
menselijke,24,23
gebeurt,24,24
toegepast,24,24
instellingen,24,20
actieve,24,22
systematisch,24,23
waarna,24,21
deels,24,22
twijfel,24,24
rapporten,24,21
betalen,24,23
wist,24,22
vestiging,24,22
verdrag,24,19
soldaten,24,23
frederik,24,21
baron,24,19
rijke,24,23
vermeld,24,21
ontbreekt,24,23
wettelijk,24,23
firma,24,19
bespreken,24,22
investeren,24,22
gelden,24,24
complexe,24,22
verlaten,24,22
dagelijks,24,23
verschenen,24,22
hierboven,24,23
docent,24,18
evenals,24,24
officieel,24,23
verbetering,24,20
conflict,24,24
brittannië,24,20
vallen,24,23
koninkrijksrelaties,24,16
misdaad,24,21
wettelijke,24,20
tom,24,14
janskerkhof,24,17
godsdienst,24,22
henk,24,21
experts,24,20
comité,24,17
vecht,24,17
nieuwegracht,24,19
maarssen,24,15
huydecoper,24,11
ackersd,24,14
taubira,24,15
mijnheer,24,22
koninklijk,23,20
rechts,23,20
gelaten,23,22
zat,23,22
herstelbetalingen,23,18
weerstand,23,17
besluitvorming,23,20
kerken,23,14
volk,23,22
enorm,23,23
thomas,23,23
voormalig,23,23
behoud,23,22
taken,23,14
kolo,23,23
zelden,23,22
verricht,23,21
beheer,23,22
publiceerde,23,20
oorlogen,23,22
ertoe,23,23
uitbuiting,23,23
toestemming,23,23
visie,23,21
belanghebbenden,23,21
noodzaak,23,23
uitgegeven,23,21
missie,23,20
keerde,23,23
richting,23,22
termijn,23,20
argument,23,19
engels,23,23
onmogelijk,23,20
beperking,23,20
gerard,23,16
ontslag,23,17
huizen,23,21
voorwaarde,23,21
instrument,23,22
hoorn,23,20
zekere,23,22
alsof,23,22
krijgt,23,20
roman,23,16
bereiken,23,21
totstandkoming,23,22
noch,23,18
besteden,23,22
portugezen,23,19
hierop,23,22
titel,23,19
trouwde,23,19
cambridge,23,18
zitten,23,23
guno,23,20
curriculum,23,19
geschikt,23,20
conservatieven,23,17
twist,23,16
bes,23,11
civielrechtelijke,23,14
aangegeven,23,22
wensch,23,20
cool,23,15
gelegd,22,22
leeft,22,22
protest,22,20
negentig,22,22
instantie,22,21
vierde,22,22
zogenoemde,22,22
ooit,22,21
data,22,15
veilig,22,21
gevoelens,22,21
grotendeels,22,22
toont,22,22
jaarlijks,22,21
enerzijds,22,22
forten,22,19
loon,22,20
succes,22,21
loyaliteit,22,15
uiteenlopende,22,21
klachten,22,20
dam,22,22
wetenschappelijk,22,21
domein,22,21
richtte,22,22
gouden,22,17
persoonlijk,22,21
aanvoer,22,20
financiering,22,18
bevoegdheden,22,19
min,22,22
ghana,22,20
verdragen,22,20
principe,22,22
werving,22,17
kochten,22,22
water,22,19
verklaren,22,22
opvallend,22,22
nijmegen,22,21
niemand,22,20
gezamenlijke,22,21
stelden,22,19
profijt,22,16
aannemen,22,19
kent,22,21
elf,22,19
afbeeldingen,22,12
verkrijgen,22,21
herkennen,22,22
digitale,22,15
collecties,22,19
broer,22,20
dochter,22,19
integratie,22,21
diensten,22,14
beschikken,22,21
erkent,22,20
duurzame,22,19
spraken,22,21
werkzaamheden,22,18
robert,22,21
gevolgd,22,20
momenten,22,20
vertegenwoordigers,22,22
caricom,22,8
simon,22,19
benadrukken,22,22
ambassadeur,22,15
drs,22,16
mensch,22,15
versterken,22,20
heeren,22,20
ondaatje,22,11
racism,22,17
verkenning,22,19
aansprakelijkheid,22,14
ontwerpen,22,17
thorbeckianen,22,10
trainingen,22,13
onderwijsinstellingen,22,13
slavernijmuseum,21,18
interne,21,19
verbinding,21,20
diaspora,21,21
onderlinge,21,21
breder,21,21
tweehonderd,21,21
duidelijke,21,21
ontbreken,21,20
afstammelingen,21,20
uitgebreide,21,20
promoveerde,21,20
straffen,21,20
leger,21,21
veroordeeld,21,21
duurde,21,20
honderd,21,21
javaanse,21,16
oftewel,21,20
functioneren,21,20
openbare,21,21
slotte,21,20
totdat,21,20
schrijven,21,21
soevereiniteit,21,15
ding,21,21
elout,21,15
vervoerd,21,19
reflectie,21,17
blik,21,17
opstellen,21,20
gebruikte,21,21
trad,21,20
middels,21,21
kamerleden,21,17
legde,21,21
ontvingen,21,19
negers,21,19
immigranten,21,16
markt,21,21
verhandeld,21,20
pro,21,19
zware,21,21
moeite,21,19
honderden,21,19
verkopen,21,20
vrees,21,19
onderling,21,19
essentieel,21,21
vertegenwoordiger,21,20
verwevenheid,21,18
complex,21,19
gebeuren,21,21
eigenaars,21,20
verbouwen,21,18
dekolonisatie,21,18
straat,21,21
gehoord,21,20
spaans,21,16
nakomelingen,21,19
ware,21,17
christenen,21,18
moslims,21,14
welk,21,21
zen,21,21
bepaling,21,18
buitenland,21,20
diepe,21,20
democratie,21,14
gebeurd,21,19
society,21,21
vertrok,21,21
monumenten,21,16
gebeurtenissen,21,20
terrein,21,21
totale,21,19
dienaren,21,19
pers,21,20
dordrecht,21,19
gereformeerde,21,11
synode,21,12
slechte,21,18
century,21,20
heidenen,21,11
ker,21,18
tafel,21,15
uitkomsten,21,21
wernard,21,13
netherlands,21,18
andriessen,21,16
consensusrijkswet,21,9
planbureau,21,18
vervolgde,21,18
dirks,21,13
antirevolutionairen,21,17
toets,21,16
links,20,17
voldoen,20,20
gekoppeld,20,20
postkoloniale,20,20
bewustwording,20,20
slecht,20,19
kringen,20,19
veranderd,20,19
verbeelding,20,16
sumatra,20,17
team,20,15
illegale,20,16
boeren,20,12
havens,20,18
sla,20,20
stimuleren,20,20
vorsten,20,18
zette,20,18
effectief,20,19
geconfronteerd,20,20
betrekken,20,17
heritage,20,18
abolition,20,20
collectief,20,19
napoleon,20,13
fransen,20,16
stemming,20,14
geschiedenissen,20,20
uitspraak,20,19
herinneren,20,17
herdacht,20,15
gewassen,20,16
jean,20,17
profileren,20,17
nadrukkelijk,20,20
bestuurlijke,20,19
factor,20,19
noorden,20,20
lijst,20,14
schulden,20,14
daaraan,20,20
negen,20,20
positieve,20,18
rest,20,19
hope,20,13
handels,20,19
stadhouders,20,15
wens,20,18
exploitatie,20,19
top,20,15
belasting,20,17
alledaagse,20,13
kunt,20,17
liever,20,18
beschermen,20,20
rivier,20,18
rede,20,18
cruciale,20,19
martinus,20,18
overleed,20,18
golf,20,13
misbruik,20,18
omgaan,20,18
instituties,20,19
donker,20,12
ideologische,20,13
mechanismen,20,19
hilversum,20,19
problematiek,20,19
management,20,16
eduard,20,15
vereniging,20,19
juiste,20,20
see,20,17
studeren,20,14
overl,20,18
verw,20,18
maatschappel,20,18
vroedschapsleden,20,17
voorstander,20,18
dschrift,20,12
voelt,20,16
consequenties,20,20
doorstroming,20,16
schimmelpenninck,20,14
meen,20,18
regt,20,17
parlementsleden,20,13
felten,20,19
vgl,20,17
beschuldiging,20,14
streven,19,18
vandaan,19,19
bedrijven,19,18
bank,19,17
sen,19,19
radicale,19,17
onbewust,19,19
superioriteit,19,18
belangstelling,19,19
voer,19,18
ontving,19,17
klasse,19,18
migratie,19,18
tie,19,18
ring,19,19
voorlopers,19,17
volledige,19,18
produceren,19,19
volkeren,19,19
willemstad,19,17
voorgrond,19,17
baud,19,16
poging,19,17
groen,19,17
betrof,19,19
zestig,19,18
fenomeen,19,19
zwarten,19,19
molukken,19,18
autoriteiten,19,17
dankzij,19,19
hoofdstukken,19,16
volle,19,19
verbinden,19,19
complexiteit,19,19
burger,19,15
slavenarbeid,19,18
bang,19,16
octrooi,19,17
dienden,19,18
verdienen,19,19
materiële,19,18
voornaamste,19,17
handhaving,19,18
regelen,19,17
systematische,19,19
waaruit,19,19
blijken,19,19
douane,19,11
indiase,19,16
papiaments,19,13
adriaan,19,15
toegevoegd,19,19
caroline,19,19
methoden,19,15
christelijke,19,16
god,19,16
stadsarchief,19,17
voorkomt,19,17
infrastructuur,19,18
mentale,19,16
hiermee,19,19
bondgenoten,19,14
part,19,17
connecties,19,18
vrienden,19,18
ondersteund,19,17
islamitische,19,15
vestigde,19,18
bengalen,19,16
hans,19,18
benadrukt,19,19
geheele,19,18
programma,19,17
utrechtsche,19,17
vergelijking,19,18
tegengaan,19,19
kamers,19,16
behoort,19,19
statuut,19,12
kun,19,17
plaatsvinden,19,19
klankbordgroep,19,10
past,19,19
un,19,16
brieven,19,15
pand,19,17
misdaden,19,16
overeenstemming,19,16
str,19,15
zonder,19,18
isabelle,19,11
constance,19,9
ft,19,18
toegangsnummer,19,17
kandidaten,19,18
cda,19,10
voorgange,19,8
nispen,19,15
sevenaer,19,15
heemskerk,19,14
observaties,19,10
oneerlijke,19,11
dienstverleners,19,11
senior,18,15
vijftig,18,18
symbolische,18,15
participatie,18,15
kern,18,18
president,18,15
overheersing,18,15
plaatsvond,18,18
zwaar,18,18
opgeheven,18,17
raken,18,18
chinese,18,15
gezocht,18,17
eenvoudig,18,18
gevormd,18,17
uitmaken,18,17
beschouwen,18,17
wellicht,18,18
american,18,17
verwachten,18,17
caribbean,18,18
europe,18,16
onderdanen,18,17
openlijk,18,15
leidden,18,18
koste,18,17
succesvolle,18,17
sociaaleconomische,18,18
rijks,18,12
jaarlijkse,18,18
opgemerkt,18,18
gefinancierd,18,17
bataafse,18,15
leek,18,18
trokken,18,17
koets,18,8
ingesteld,18,18
uitgekeerd,18,13
uitwerking,18,16
waaraan,18,18
pepijn,18,15
probeerden,18,17
combinatie,18,18
pieterszoon,18,15
gemiddelde,18,12
hoger,18,17
liep,18,17
obligaties,18,14
kleinere,18,18
aangesteld,18,18
opvatting,18,14
behalve,18,18
verslag,18,18
genocide,18,15
inkomen,18,16
michiel,18,18
tientallen,18,18
sprekers,18,14
hoofdstad,18,17
uitsluitend,18,18
dans,18,13
contrast,18,17
afgebeeld,18,14
gloria,18,16
verteld,18,18
graag,18,18
huishouden,18,17
verwezen,18,17
gezicht,18,18
jonker,18,15
brachten,18,17
raakte,18,18
werknemers,18,13
john,18,15
abraham,18,16
particulieren,18,15
geschiedenisonderwijs,18,12
vertaald,18,16
del,18,16
minste,18,17
rotterdamse,18,16
gedachte,18,16
verre,18,18
landelijk,18,17
natuur,18,15
mensenrechten,18,18
eck,18,13
bereikt,18,18
vwo,18,13
international,18,17
maartje,18,17
tusschen,18,16
williams,18,16
matthijs,18,18
19e,18,16
levend,18,16
reparations,18,14
directies,18,16
verantwoordel,18,17
gebragt,18,18
charrière,18,11
julien,18,14
oogenblik,18,15
fouten,18,14
asser,18,12
verwachtingen,18,14
bejegening,18,13
professionele,18,16
omstanders,18,10
duo,18,13
pilotorganisaties,18,12
francio,17,15
activisten,17,16
hiërarchie,17,15
lijken,17,17
succesvol,17,17
dacht,17,15
slachtoffer,17,16
unesco,17,13
verzameld,17,15
slavenhandelaren,17,16
tol,17,15
eventuele,17,15
behoeve,17,17
bereidheid,17,15
onderhouden,17,17
geproduceerd,17,17
rego,17,13
militair,17,16
teksten,17,17
zorgt,17,17
research,17,16
kwame,17,16
betrekkingen,17,16
zogeheten,17,17
meteen,17,17
bosma,17,15
bewijzen,17,14
voerde,17,17
langzaam,17,17
veertig,17,17
verborgen,17,17
draagvlak,17,16
neer,17,17
lands,17,16
tegelijk,17,16
gewezen,17,17
inzetten,17,17
inderdaad,17,17
tiende,17,17
ling,17,17
gemiddeld,17,13
frans,17,16
rekenen,17,17
degelijk,17,17
hart,17,17
redactie,17,16
uitgaven,17,13
desondanks,17,17
directie,17,14
schatkist,17,17
investeerde,17,17
groeien,17,17
strafrechtelijke,17,14
leverden,17,17
hoort,17,17
hoorde,17,17
situaties,17,16
beslissingen,17,15
figuur,17,16
minst,17,15
geplaatst,17,16
regelgeving,17,17
dergelijk,17,17
overzee,17,16
gouverneurs,17,17
wantrouwen,17,13
transport,17,16
vroegere,17,17
district,17,13
website,17,15
gebouw,17,17
integraal,17,16
contacten,17,17
volstrekt,17,17
rechter,17,15
onderscheiden,17,15
aankoop,17,15
gedoopt,17,14
doop,17,10
achtergronden,17,17
daniël,17,14
oriëntatie,17,15
eu,17,13
beiden,17,17
hieronder,17,17
merkte,17,16
dank,17,16
race,17,13
html,17,16
oxford,17,14
janse,17,16
modern,17,16
review,17,16
verwacht,17,15
walburg,17,16
elisabeth,17,14
aangeven,17,17
ondervinden,17,17
lucas,17,12
adviezen,17,15
ongeschreven,17,14
stedel,17,14
matth,17,16
ds,17,13
hoornbeeck,17,11
pdf,17,11
bepalingen,17,14
hoogstens,17,15
bijeenkomsten,17,12
standbeelden,17,10
werkgevers,17,8
verminderen,17,16
defensie,17,10
zooveel,17,16
vrijverklaring,17,15
dunkt,17,16
vertrouwenspersonen,17,10
insluiting,17,9
belangenorganisaties,16,11
burgerschap,16,16
zwijgen,16,13
nou,16,16
contractarbeiders,16,13
academische,16,15
vertegenwoordigd,16,15
gemeen,16,16
pen,16,15
achterhalen,16,16
ving,16,16
historical,16,15
materiaal,16,15
ontsnappen,16,14
realiteit,16,16
document,16,14
vreemde,16,16
duizend,16,15
binnenland,16,11
begrepen,16,16
overeenkomsten,16,16
fundamentele,16,16
natuurlijk,16,16
bijvoor,16,16
compleet,16,14
ziekte,16,16
glenn,16,12
zover,16,16
haïti,16,14
ulbe,16,15
overtuigd,16,16
geraakt,16,15
hieraan,16,16
goudkust,16,13
behoorde,16,16
wees,16,16
eer,16,14
lobby,16,13
toeslagenaffaire,16,13
tijdperk,16,14
parlementair,16,13
instituten,16,15
reeks,16,16
gewelddadige,16,16
beginnen,16,16
gelegen,16,16
treden,16,16
half,16,14
structuren,16,15
rechtbank,16,12
werkelijk,16,16
vertrokken,16,14
cruciaal,16,16
beste,16,16
ende,16,14
onderneming,16,15
verliezen,16,15
liepen,16,16
koffieplantage,16,11
bezaten,16,15
negotiatie,16,12
onderworpen,16,15
terugkeer,16,16
gecreëerd,16,16
bouw,16,15
straf,16,15
benoemen,16,15
verantwoording,16,15
fortuin,16,14
respect,16,15
ga,16,14
uitingen,16,15
universiteiten,16,14
drieënhuizen,16,16
blinde,16,16
bundel,16,15
museale,16,13
geschie,16,16
start,16,16
waarbinnen,16,15
pagina,16,15
notariële,16,16
tentoonstellingen,16,16
ketenen,16,13
reageren,16,15
nederlandsch,16,16
akten,16,14
overleven,16,16
legden,16,16
permanente,16,16
jarenlang,16,15
echte,16,14
advocaat,16,14
kapitein,16,14
sefardische,16,8
gewone,16,16
madagaskar,16,12
bescherming,16,13
rooms,16,14
familieleden,16,16
verzoekschriften,16,7
minstens,16,16
las,16,12
getrokken,16,16
bereid,16,15
schreven,16,12
werkgroep,16,12
bibliotheek,16,15
gesloten,16,15
kwetsbaar,16,15
herdenkingen,16,13
punten,16,15
baay,16,14
doi,16,15
volkskrant,16,10
voorkeur,16,16
helpt,16,15
hebt,16,13
jarige,16,16
uitgever,16,13
arbeiden,16,14
aanzienl,16,14
aanspraak,16,15
huwel,16,13
tuyll,16,14
serooskerken,16,13
kromme,16,11
hengst,16,10
nauwel,16,16
neiging,16,15
neuchâtel,16,9
swellengrebel,16,10
dezen,16,15
effendi,16,7
componenten,16,16
werkomgeving,16,16
engelsche,16,11
er,16,13
dekker,16,10
nicolaï,16,10
wetgever,16,11
4a,16,16
sectorale,16,10
thodé,16,11
aannames,16,12
radar,16,12
nyevelt,16,10
pilots,16,10
antropoloog,15,14
conflicten,15,15
educatie,15,15
verdiepen,15,15
debatten,15,14
goud,15,14
gezamenlijk,15,13
gevaar,15,15
beschermd,15,11
hoeveelheid,15,14
bezoek,15,14
contractarbeid,15,12
klimaat,15,14
huishoudens,15,12
indisch,15,15
wegens,15,14
lijk,15,15
massale,15,15
stroom,15,14
behulp,15,15
kroon,15,14
voortdurend,15,12
individu,15,15
vorst,15,12
primair,15,14
interventies,15,14
eis,15,13
althans,15,14
onderdelen,15,13
versie,15,10
momenteel,15,15
bloei,15,12
stilte,15,14
vraagstuk,15,15
opinie,15,13
stemden,15,14
vaste,15,13
slaveneigenaren,15,15
werkwijze,15,8
concluderen,15,15
ingevoerd,15,12
joseph,15,14
len,15,15
haagse,15,14
volkomen,15,15
aangetoond,15,13
waarborgen,15,14
ingrijpen,15,14
vlag,15,12
automatisch,15,13
geest,15,14
mauritius,15,11
portugees,15,13
elites,15,12
ermee,15,15
systemen,15,13
stel,15,15
laag,15,15
patroon,15,12
registers,15,11
bevatten,15,14
opbrengsten,15,15
tijdelijk,15,14
monopolie,15,14
spanningen,15,15
vlucht,15,13
informele,15,14
secretaris,15,14
scheiding,15,13
bevolkingsgroepen,15,14
tilburg,15,14
moreel,15,11
bruin,15,15
johanna,15,13
taalgebruik,15,11
overkoepelende,15,11
versterking,15,15
geacht,15,15
selectie,15,14
meerwaarde,15,15
regionale,15,15
vanzelfsprekend,15,15
populaire,15,15
vooraanstaande,15,15
denis,15,15
reizen,15,15
samuel,15,13
meisje,15,12
boodschap,15,14
bovenstaande,15,15
band,15,15
ponte,15,15
menschen,15,12
stedelijke,15,14
segregatie,15,12
oorsprong,15,14
vertelde,15,15
verdeeld,15,15
decennium,15,12
dom,15,15
voorbij,15,15
lastig,15,15
tijdschrift,15,15
beroemde,15,14
plantagehouders,15,15
leider,15,14
andrea,15,15
kaapkolonie,15,15
treffen,15,13
global,15,14
handelswaar,15,14
arakan,15,9
aspect,15,15
european,15,14
zelve,15,14
ambassadeurs,15,14
verklaard,15,15
resolutie,15,9
brabant,15,6
myrthe,15,15
landgoed,15,13
spall,15,8
opvoeding,15,15
expliciete,15,14
twaalf,15,15
uitspreken,15,15
vrijmaking,15,12
reggie,15,13
alofs,15,10
feiten,15,15
vries,15,12
lulu,15,13
formuleren,15,14
last,15,15
waardering,15,14
standbeeld,15,10
hoeft,15,15
haarnack,15,13
ontslagen,15,13
holocaust,15,12
beschr,15,15
natuurl,15,15
suikerhuis,15,10
onderw,15,12
openbaar,15,15
hall,15,10
afwezigheid,15,10
curacao,15,9
agressie,15,12
strafrecht,15,7
nrc,15,12
sorry,15,11
4c,15,15
etc,15,14
onderzoeksrapport,15,14
actieplan,15,12
gelijkwaardige,15,14
maak,15,13
constitutie,15,12
elzinga,15,7
meldpunt,15,10
vereenigen,15,13
oproep,14,13
gario,14,14
trots,14,12
minderheid,14,14
reacties,14,13
tijde,14,13
bepaalt,14,14
kolonisator,14,13
traditie,14,13
verzamelde,14,11
bewaard,14,12
zodanig,14,14
eersten,14,12
maatregel,14,13
effectieve,14,13
sterfte,14,13
tradities,14,14
saint,14,10
groei,14,14
ingediend,14,14
beperkingen,14,13
archeologie,14,8
emancipation,14,12
soevereine,14,14
verzetten,14,14
bedroeg,14,14
riep,14,13
stemde,14,9
vloek,14,12
landbouwkolonie,14,12
fondsen,14,13
slagen,14,14
london,14,13
abolitionistische,14,12
investeer,14,13
vertrek,14,14
rochussen,14,10
nassau,14,14
denkbeelden,14,13
harde,14,14
werkkrachten,14,12
aanvankelijk,14,14
nij,14,14
baan,14,10
eeuwenlang,14,14
timor,14,9
uitvoer,14,12
diezelfde,14,14
vastgesteld,14,14
misstanden,14,11
permanent,14,13
veroorzaakt,14,14
verwijzing,14,14
proberen,14,14
ambtenaar,14,13
zuidoost,14,14
opgezet,14,14
posten,14,12
eenentwintigste,14,14
langdurige,14,12
tabak,14,13
partners,14,14
negeren,14,10
voordeel,14,14
richtten,14,14
opleveren,14,14
overleden,14,14
afspiegeling,14,14
reflecteren,14,14
levert,14,14
erasmus,14,11
zeeuwse,14,14
vaststelling,14,11
behoren,14,14
portret,14,13
voet,14,14
besturen,14,14
aanzienlijk,14,14
letteren,14,13
geïnvesteerd,14,13
mindere,14,14
nationaliteit,14,12
variant,14,13
meerstemmigheid,14,13
pierre,14,12
erkende,14,14
geformuleerd,14,14
aangeduid,14,14
vroegmoderne,14,14
kolfin,14,10
element,14,12
bod,14,14
bevonden,14,14
joris,14,13
neem,14,14
oranjes,14,9
vestigen,14,14
ergens,14,12
getuigen,14,12
waardigheid,14,14
overgenomen,14,14
oso,14,9
aldus,14,13
kars,14,13
professor,14,10
bloed,14,13
veroveren,14,12
aangepast,14,13
gedeelte,14,14
geïnteresseerd,14,12
manuel,14,11
toekomstige,14,14
bedoeling,14,14
passende,14,13
admiraliteiten,14,10
omschreven,14,14
slavernijmonument,14,11
aangedaan,14,13
putte,14,10
khoisan,14,8
south,14,13
bzk,14,10
gemarginaliseerde,14,11
toegenomen,14,13
onderzoeksvragen,14,9
waarheid,14,14
colombo,14,14
web,14,11
kerndoelen,14,10
eindtermen,14,9
vergaderingen,14,13
neef,14,13
externe,14,13
hendrick,14,12
geoctroyeerde,14,12
state,14,12
vaardigheden,14,13
aanpassen,14,11
theologie,14,12
herstellen,14,14
hedendaags,14,12
westindische,14,12
delft,14,12
bestuurder,14,12
frank,14,14
gebouwen,14,13
white,14,14
php,14,14
nummer,14,13
leeuwarden,14,12
antilliaans,14,12
carl,14,14
zet,14,13
discriminerend,14,10
duymaer,14,12
bakker,14,14
kste,14,13
oudegracht,14,12
jaarl,14,13
storm,14,12
merkt,14,13
réveil,14,10
student,14,13
ontkennen,14,14
hoeven,14,14
pep,14,12
curtius,14,7
formulering,14,11
rijpkema,14,10
onderzoekscentrum,14,10
antiracisme,14,11
denkbeeld,14,13
fermin,14,14
personeelszaken,14,11
hoofddoek,14,8
sensitiviteit,14,8
volkenkunde,13,13
gespecialiseerd,13,13
roepen,13,13
aankomst,13,13
verzwegen,13,13
kaders,13,11
rechtvaardigheid,13,12
dichter,13,12
gebaseerde,13,13
immaterieel,13,7
vergroot,13,13
gevangen,13,13
getoond,13,12
proefschrift,13,13
bestuderen,13,13
beslag,13,11
suikerplantages,13,12
breman,13,8
knil,13,8
ders,13,12
schrijver,13,12
ont,13,13
ruil,13,12
olie,13,9
lijke,13,12
shell,13,12
impuls,13,13
werkgelegenheid,13,13
overtocht,13,11
geleidelijk,13,12
uitgenodigd,13,13
activisme,13,13
herdenkingsdag,13,12
verzocht,13,11
niale,13,13
samenstelling,13,12
voerden,13,13
slaafgemaakt,13,13
bestudeerd,13,10
werkelijkheid,13,13
droegen,13,13
gedacht,13,12
presenteerde,13,13
natuurlijke,13,13
agenda,13,12
ontwikkelden,13,13
sche,13,13
erin,13,13
verlenen,13,13
petities,13,11
tafels,13,10
mogendheden,13,13
mensenroof,13,7
veelvuldig,13,13
flink,13,13
aanleg,13,10
soldaat,13,13
ingericht,13,13
geboorte,13,13
lijn,13,12
bestuurlijk,13,13
gerekend,13,13
investeerden,13,12
handelscompagnieën,13,12
rechtstreeks,13,13
simpelweg,13,13
gelderland,13,10
beïnvloeden,13,11
overwegingen,13,11
constructie,13,13
beurt,13,13
bedragen,13,13
mensheid,13,10
qua,13,12
karel,13,11
lingen,13,13
veer,13,10
talloze,13,12
gepresenteerd,13,13
zelfstandig,13,13
wereldwijde,13,13
figuren,13,10
dagelijkse,13,13
soortgelijke,13,13
interessant,13,12
graaf,13,10
verschijnsel,13,12
beetje,13,13
koop,13,13
wijken,13,9
ondernemen,13,13
ernstig,13,11
autonomie,13,12
sfeer,13,13
vestigden,13,13
winnen,13,12
sloten,13,13
oosten,13,13
vrijheden,13,13
congo,13,12
realiseren,13,12
nederzettingen,13,11
activiteit,13,12
categorie,13,12
eten,13,11
slaves,13,12
dienke,13,13
gelezen,13,13
making,13,11
buurt,13,12
onafhankelijke,13,13
categorieën,13,10
azia,13,8
jeugd,13,11
wetshandhavers,13,9
waarover,13,13
niveaus,13,13
voorgaande,13,13
langdurig,13,13
gekeken,13,13
laurens,13,8
staatsrechtelijke,13,9
lossen,13,13
theologen,13,10
jongen,13,11
reede,13,8
criteria,13,11
bewegingen,13,12
aanpassing,13,10
pleiten,13,13
uitgeverij,13,13
haarlem,13,13
luc,13,9
politics,13,11
life,13,13
eric,13,12
hoonhout,13,12
fransche,13,12
daarmede,13,12
leraren,13,10
vak,13,9
films,13,13
oorzaken,13,13
benaderd,13,11
lager,13,12
witheid,13,11
tropenmuseum,13,11
stadhuis,13,12
pijn,13,11
erken,13,10
voorgangers,13,11
genootschap,13,11
rente,13,11
waarb,13,13
heuvel,13,7
kse,13,12
dupeyrou,13,5
maatschapp,13,12
zelven,13,12
gevoelen,13,13
wenschen,13,13
bestreden,13,13
gravenberch,13,8
hooggeplaatste,13,12
daden,13,8
contre,13,8
herdenkingsdagen,13,12
melden,13,11
kwalitatief,13,10
slavenverleden,13,5
draag,13,10
beraadslaging,13,12
dölle,13,7
twijfels,13,10
zult,13,8
dezer,13,12
uiten,13,12
goltstein,13,8
teams,13,10
stuurgroep,13,9
focusgroepen,13,9
functionerende,13,10
klachtenprocedure,13,9
overheidsinstantie,13,5
intern,12,11
bovenlaag,12,10
mentaliteit,12,10
zichtbaarheid,12,10
profiteerde,12,11
partij,12,10
regeringen,12,10
mis,12,12
representatie,12,10
behoeften,12,12
onbekende,12,12
bevolkingen,12,10
grenzen,12,12
puerto,12,10
rico,12,10
martinique,12,9
felicia,12,12
fricke,12,12
weinige,12,11
doorbreken,12,12
wegen,12,12
ontstonden,12,12
invoering,12,12
zozeer,12,12
gescheiden,12,12
bevorderd,12,12
vaststellen,12,11
analyseren,12,12
werpen,12,11
overleg,12,12
nuttig,12,11
slaafmakers,12,8
katoen,12,10
luidde,12,12
parlementariërs,12,11
vrijlating,12,12
verrichten,12,12
hare,12,12
fysiek,12,10
aanzienlijke,12,12
universitaire,12,10
opgelegd,12,11
gering,12,12
prinsterer,12,12
maat,12,12
abolitionist,12,11
drukken,12,12
keuzes,12,9
late,12,12
antwoorden,12,12
beschouwde,12,12
hoeveel,12,12
groeiende,12,12
voortdurende,12,12
maritieme,12,11
huishoudelijk,12,10
kwart,12,12
strafbaar,12,10
blok,12,8
kees,12,12
zijnde,12,12
vijftien,12,12
hof,12,11
prijs,12,11
instelling,12,11
el,12,11
database,12,11
beroep,12,12
tenzij,12,11
terminologie,12,10
verschafte,12,12
leningen,12,12
company,12,9
veroverde,12,12
malen,12,12
verdienden,12,11
sten,12,12
speciaal,12,11
rijkdom,12,11
romans,12,8
muziek,12,12
belast,12,12
uitgesloten,12,12
uitkomst,12,12
verslagen,12,12
verbouwd,12,12
nhm,12,8
