filename,chunk_id,sentence_count,raw_text,text_for_scoring,cos_Colonialism,cos_Historical slavery,cos_Modern racism& inequality,max_score,primary_topic,score_margin,confidence_level,text,label,label_id,is_pseudo
,,,,,,,,,,,,"— 65 —
Luc Alofs, Edu Dumasy, Kenny Meyers en Elviera Sandie 
4. Kolonialisme en 
	
	
slavernij in het onderwijs: 	
	
de Nederlandse Cariben 		
	
en Indonesië
In het Nederlandse geschiedenisonderwijs is het slavernijverleden nooit 
verzwegen, wel is het onderwerp vaak beperkt en eurocentrisch behan­
deld. Inmiddels is er meer aandacht voor sociale en culturele aspecten en 
voor multiperspectiviteit en meerstemmigheid. Hoe zit dat op Aruba, 
Curaçao en Bonaire en in Suriname en Indonesië? Kenny Meyers en Luc Alofs1
Geschiedenisonderwijs op Aruba, Curaçao en Bonaire
	
Onderwijs en dus geschiedenisonderwijs behoort tot de interne 
aangelegenheden van Aruba en Curaçao, terwijl het onderwijs op Bonaire 
een Nederlandse aangelegenheid is, vanwege de status van ‘bijzondere 
gemeente van Nederland’, en er de Nederlandse voorschriften en 
eindtermen gelden. Ondanks deze fragmentatie tekent zich een 
gemeenschappelijk beeld af van het geschiedenisonderwijs in het basis- 
en algemeen voortgezet onderwijs op de eilanden. ◼◼ ◼◼  Primair onderwijs
Op Aruba moeten leerlingen sind 2017 in staat zijn ‘om gebeurtenissen in 
de lokale, regionale en mondiale geschiedenis te interpreteren om begrip 
te tonen voor ontwikkelingen in de wereld’. In cyclus 1 (groep 3-5) moeten 
leerlingen kinderverhalen van de inheemse bevolking en kolonisten uit de 
Caribische regio, Noord- en Zuid-Amerika kunnen navertellen en uitbeel­
den. In cyclus 2 (groep 6-8) leert de scholier om kolonialisme en slavernij 
in het Caribisch gebied, en Noord- en Zuid-Amerika te herkennen. Leer­
lingen leren de oorzaken en de gevolgen van kolonisatie en slavenhandel 
in het Caribisch gebied en Noord- en Zuid-Amerika aan te wijzen.",Colonialism,0,True
,,,,,,,,,,,,"232 
NANCY JOUWE
situatie onder het fascisme in Duitsland, inclusief een verwĳzing naar 
concentratiekampen. In 1945, vlak voor de bevrĳding, zou Anton de Kom 
zelf overlĳden door ziekte in kamp Sandbostel, bĳ concentratiekamp 
Neuengamme. Een van de volgende sprekers was Roestam (of Rustam) Effendi, die 
volgens De Tribune het volgende meldde:
‘roestam effendi legt er den nadruk op, dat de Hollandsche 
bourgeoisie niet alleen hier In Holland, maar ook in Indonesië en 
Suriname bestreden moet worden. Het fascisme in Indonesië is zoover 
doorgevreten, dat bĳna geen arbeidersvergadering gehouden kan 
worden. Als een der sprekers het over koloniale uitbuiting heeft, 
wordt de vergadering onmiddellyk door de politie gesloten. Des nachts 
worden inlanders van hun bed gelicht en naar de concentratiekampen 
gevoerd, waar zĳ dwangarbeid moeten verrichten. De s.d.a.p. heeft gelukkig geen invloed in Indonesië, maar de refor-
mistische nationalisten als Thamrin spelen hun rol. De Inheemsche 
bourgeoisie in Indonesië is even fascistisch als de blanda’s. Wy moeten 
de muiters van „De Zeven Provinciën”, die eerstdaags voor het klas-
segerecht komen, redden.",Modern racism& inequality,2,True
,,,,,,,,,,,,"RACISME BIJ HET MINISTERIE VAN BUITENLANDSE ZAKEN 
Een verkennend onderzoek 
 
30 
 
een “hele agressieve toon” wordt gesproken tegen lokaal aangenomen medewerkers, 
vaak uitmondend in geschreeuw en in het bijzijn van anderen. De toon is heel anders dan 
wanneer er gesproken wordt met uitgezonden collega’s. Medewerkers in Den Haag hebben aangegeven dat ze niet een vliegtuig willen delen met 
vrouwen met een hoofddoek. Een respondent vertelt dat hij een keer een collega had 
met extreemrechtse en “overduidelijk racistische opvattingen”. Een andere respondent 
heeft intimidatie ervaren. Haar leidinggevende bejegende haar op een verbaal 
agressieve wijze. Ze spreekt over “grof taalgebruik”, “razen” en “tieren”. Ze werd 
uitgemaakt voor “zwak en slap”. Ze merkte dat haar afkomst en culturele achtergrond 
hierbij een rol speelden. Bepaalde groepen zijn niet welkom in Nederland 
Verbale agressie kan ook tot uiting komen in opmerkingen die erop duiden dat bepaalde 
groepen niet welkom zijn in Nederland.",Modern racism& inequality,2,True
,,,,,,,,,,,,"128 
ALEX VAN STIPRIAAN
De familie Nepveu
Laurens Johannes Nepveu (1751-1823) was zo’n Utrechter.11 Hĳ was 
geboren in Paramaribo als zoon van Jean Nepveu, een man die vele 
decennia tot de bestuurlĳke top van de kolonie behoorde en die zĳn 
loopbaan afsloot als een van de langstzittende gouverneurs van Suri-
name (1768-1779). Deze Jean Nepveu was in 1719 in Utrecht ter wereld 
gekomen en als jongeman naar Suriname vertrokken. Daar bouwde 
hĳ een groot plantagebezit op, dat bĳ zĳn overlĳden maar liefst zeven 
plantages omvatte, naast zo ongeveer het grootste huis van Paramaribo. De nettowaarde daarvan, inclusief de erfenis van zĳn eerder overleden 
vrouw, werd bĳ de verdeling getaxeerd op bĳna 1,7 miljoen gulden, nu 
zo’n 15,4 miljoen euro.12 Een onvoorstelbaar bedrag. De boedel werd 
over de drie levende kinderen verdeeld, waarvan Laurens Jan ruim zes 
ton ontving. Deze Laurens Jan was al lang daarvoor, als jonge twintiger, naar de 
Republiek vertrokken, waar hĳ trouwde met de Utrechtse Margaretha 
Roosmale en zich vestigde in een pand uit haar familiebezit aan het 
Janskerkhof 15a.13 Later kocht zĳn nichtje Janskerkhof 25, zĳn eigen 
zoon nummer 14 en zĳn kleinzoon nummer 23.14 Laurens Jan kon goed 
leven van de twee koffieplantages La Singularité en Ma Retraite, die 
beide voordelig produceerden. Niettemin schreef hĳ halverwege de 
jaren 1780 dat hĳ weliswaar heel tevreden was over het beheer van La 
Singularité, maar dat de plantagedirecteur wel voorzichtig moest zĳn 
met de circa 250 slaafgemaakten, ‘want sonder deselve is een uitgestrekte 
plantage gelĳk Singularité een dood lighaam van geene waarde’, maar 
door de Vierde Engels-Nederlandse Oorlog zou het voor hem ‘voor als 
nog onmooglĳk sĳn om eenige aankoop van nieuwe slaaven te doen’.15 
Dat had dus niets te maken met de levensomstandigheden van degenen 
die onder dwang voor hem werkten – en van wie hĳ een aantal vast ook 
nog persoonlĳk kende – maar alles met zĳn portemonnee. Nepveu had zeker reden om zich zorgen te maken, want tussen 1779 
en 1800 kromp de slavenpopulatie op zĳn plantage met bĳna de helft 
van 283 naar 151 personen. Dat had alles te maken met het feit dat er 
meer slaafgemaakten stierven dan er werden geboren, namelĳk een 
sterfteoverschot van 2,8 procent per jaar. Dat was nog een stuk boven het 
gemiddelde van koffieplantages in die periode, dus de omstandigheden 
waren er niet best.16 Daar kwam bĳ dat het aantal ook daalde omdat 
sommigen de vrĳheid vonden.",Colonialism,0,True
,,,,,,,,,,,,"— 193 —
— SLAVERNIJ, AFSCHAFFINGEN EN DOORWERKINGEN —
In Suriname is het Nederlands nog altijd de enige officiële taal, zij het dat 
er een variant gesproken wordt met een geheel eigen woordenschat, klank 
en vaak ook zinsbouw: het Surinaams-Nederlands. Het Sranantongo fun­
geert als lingua franca voor alle bevolkingsgroepen, het Sarnámi is de taal 
van de grootste bevolkingsgroep: de Hindostanen, de nakomelingen van 
Brits-Indische contractarbeiders. De geschreven variant van het Sarnámi 
kwam pas tot bloei in de Nederlandse diaspora na de Surinaamse onafhan­
kelijkheid in 1975, namelijk in Den Haag, het Bollywood aan de Noordzee. Suriname kent daarnaast nog tal van andere talen. De marrons (nakome­
lingen van mensen die de plantages waren ontvlucht) worden nu opge­
deeld in ongeveer zes stammen, waarvan er vijf een eigen marrontaal 
hebben, terwijl er één zich bedient van het Sranantongo. Daarnaast bestaat er buiten het demografische waterhoofd van Parama­
ribo nog een heel palet aan talen van de oorspronkelijke bewoners: talen 
als het Karaïbs, het Trio en het Wayana die ver van de hoofdstad een leven 
­blijven leiden. Verder zijn er nog het Surinaams-Javaans, twee varianten 
van het Chinees en sinds enkele decennia hebben tientallen Braziliaanse 
goudzoekers ook het Portugees aan het palet toegevoegd. De groepstalen 
die het dichtst bij de hoofdstad Paramaribo gebruikt worden, hebben het 
meest te lijden onder processen van urbanisatie en mondialisering, 
zoals het Arowaks en het Javaans: jongeren hebben die al ingeruild voor 
Nederlands, Sranantongo en Engels. Nu de marrons bij elke volkstelling 
gegroeid blijken te zijn en al de op een na grootste bevolkingsgroep vor­
men, is het de vraag of de status van marrontalen als het Ndyuka en Sara­
makaans in die inhaalspurt zal meekomen. Het recent uitgekomen Album 
van de Caraïbische poëzie (2022) over Suriname en de Nederlands-Caribische 
eilanden laat zien hoe veelzijdig de literatuur is die uit die meertaligheid 
voortkomt.",Historical slavery,1,True
,,,,,,,,,,,,"Tien keer meer geschiedenis – Verzwegen geschiedenis op school. Geraadpleegd van www.theblackarchives.nl/lancering-poster-tien-keer-meer-geschiedenis.html 
en www.theblackarchives.nl/meergeschiedenis.html 
•	 United Nations (2014) Report of the Working Group of Experts on People of African Descent – 
visit to the Netherlands, 26 June–4 July 2014. (A/HRC/30/56/Add.1). •	 United Nations General Assembly (2019). Resolution adopted by the General Assembly on 22 
December 2018 – A global call for concrete action for the total elimination of racism, racial 
discrimination, xenophobia and related intolerance and the comprehensive implementation of 
and follow-up to the Durban Declaration and Programme of Action. 7p. (distributed 15 January 
2019) 
•	 Wennekers, A., Boelhouwer, J., Van Campen, C., Kullberg, J. (2019). De sociale staat van 
Nederland 2019. Den Haag: Sociaal en Cultureel Planbureau.",Colonialism,0,True
,,,,,,,,,,,,"85 Gerechtshof Den Haag 1 oktober 2019, ECLI:NL:GHDHA:2019:2524, rov. 15.4 en 16. 86 ‘Procès pour les réparations: les associations décidées à actionner tous les leviers juridiques’, Franceinfo 
(online), 9 november 2020, zie https://la1ere.francetvinfo.fr/guadeloupe/proces-pour-les-reparations-les-
associations-decidees-a-actionner-tous-les-leviers-juridiques-891064.html; Grégoire Sauvage, ‘How Black Lives 
Matter put slave reparations back on the agenda’, France24 (online), 18 april 2021. 87 Cour d'appel de Basse-Terre, 18 janvier 2021, 18/007981, zie 
https://www.legifrance.gouv.fr/juri/id/JURITEXT000043087539?isAdvancedResult=&page=2&pageSize=10&qu
ery=Loi+n%C2%B0+2001-
434+du+21+mai+2001+tendant+%C3%A0+la+reconnaissance+de+la+traite+et+de+l%27esclavage+en+tant+que
+crime+contre+l%27humanit%C3%A9&searchField=ALL&searchProximity=&searchType=ALL&tab_selection=all
&typePagination=DEFAULT. 88 Cour de cassation, civile, Chambre civile 1, 17 avril 2019, 18-13.894, zie 
https://www.legifrance.gouv.fr/juri/id/JURITEXT000038440329; zie over de totstandkoming ook Croucher en 
Michel 2014, p. 101. bijlage 4A",Historical slavery,1,True
,,,,,,,,,,,,"RACISME BIJ HET MINISTERIE VAN BUITENLANDSE ZAKEN 
Een verkennend onderzoek 
 
100 
 
Respondenten pleiten verder voor evaluaties van de acties die de komende periode 
opgezet worden. Gedacht kan worden aan een evaluatie van de effectiviteit van 
trainingen en andere interventies of naar de effecten van het diversiteitsbeleid van het 
ministerie. Naast deze aanbevelingen van respondenten bevelen wij het ministerie aan om ook te 
leren van andere organisaties die ervaring hebben met beleid gericht op het bevorderen 
van diversiteit en inclusie en het bestrijden van racisme en de uitvoering en evaluatie 
daarvan. Ook kan er geleerd worden van bestaand onderzoek. 5.3 Suggesties voor vervolgonderzoek 
Zoals elke studie kent ook deze verkennende studie beperkingen. Zo ging dit onderzoek 
bijvoorbeeld niet over ervaringen met racisme van mensen die werkzaam zijn in de 
schoonmaak, keuken en beveiliging. Deze medewerkers zijn niet in dienst van het 
ministerie. Mogelijk doet zich daardoor een andere dynamiek voor. In de verkenning lag 
daarnaast de nadruk op ervaringen met racisme van gedupeerden. Het is belangrijk te 
achterhalen hoe er in de bredere organisatie wordt gedacht over thema’s als diversiteit, 
inclusie en racisme en dat daarin ook aandacht is voor het perspectief van witte 
medewerkers.",Modern racism& inequality,2,True
,,,,,,,,,,,,"Overige gebieden 
De Amsterdamse betrokkenheid bij 
de slavernij ging veel verder dan de 
Nederlandse koloniën. Van het 
hedendaagse New York, ooit gesticht 
als Nieuw Amsterdam, tot Curaçao en 
Suriname; van de kust van Ghana tot 
Zuid-Afrika; van Sulawesi tot de 
Molukken. Veel plaatsnamen, straat-
namen en monumentale forten in de 
wereld hebben Amsterdam in hun 
naam. Zo is de wereldwijde macht en 
invloed van Amsterdam in die tijd nog 
steeds zichtbaar. Zuid-Azië 
Amsterdam was ook betrokken bij de 
slavernij in het huidige India, Myanmar en 
Sri Lanka. Zo bouwde de VOC in 1701 in 
Amsterdam het schip Ter Eem. Laat in de 
zomer van 1702 vertrok het om via Kaap de 
Goede Hoop naar de Indische Oceaan te 
varen. In Colombo (de grootste stad van 
Sri Lanka) gingen behalve een lading van 
17.600 kilo kaneel ook 26 mensen uit de 
Zuid-Indiase streek Malabar aan boord, 
beschreven als ‘slaven’ en ‘Malabaren’. Het schip ging naar Batavia. De volgende 10 jaar voer de Ter Eem 
tussen landen in Azië.",Colonialism,0,True
,,,,,,,,,,,,"— 413 —
— VROEGE VORMING VAN SLAVERNIJ EN KOLONIALISME —
Tabel 2. Winstuitkeringen van de voc  
aan stadhouder Willem Carel Hendrik Friso van Oranje iv
	
jaar	
percentage	
	 uitgekeerd	
	
2021
1747	
20,00	
f	
40 000	
€ 	 7 168 000
1748	
20,00	
f	
40 000	
€ 	 7 168 000
1749	
25,00	
f 	
50 000	
€ 	 8 960 000
1750	
25,00	
f	
50 000	
€ 	 8 960 000
1751	
25,00	
f	
50 000	
€ 	 8 960 000
1752	
25,00	
f	
50 000	
€ 	 8 960 000
Totale uitkering	
	
f	
280 000	
€ 	 50 176 000
Tabel 3. Winstuitkering van de voc aan Willem v
jaar	
percentage	
	 uitgekeerd	
	
2021
1753	
20,00	
f	
40 000	
€ 	
7 168 000
1754	
20,00	
f	
40 000	
€ 	
7 168 000
1755	
20,00	
f	
40 000	
€ 	
7 168 000
1756	
20,00	
f	
40 000	
€ 	
7 168 000
1757	
20,00	
f	
40 000	
€ 	
7 168 000
1758	
15,00	
f	
30 000	
€ 	
5 376 000
1759	
15,00	
f	
30 000	
€ 	
5 376 000
1760	
15,00	
f	
30 000	
€ 	
5 376 000
1761	
15,00	
f	
30 000	
€ 	
5 376 000
1762	
15,00	
f	
30 000	
€ 	
5 376 000
1763	
15,00	
f	
30 000	
€ 	
5 376 000
1764	
15,00	
f	
30 000	
€ 	
5 376 000
1765	
17,50	
f	
35 000	
€	
6 272 000
1766	
20,00	
f	
40 000	
€ 	
7 168 000
1767	
20,00	
f	
40 000	
€ 	
7 168 000
1768	
20,00	
f	
40 000	
€ 	
7 168 000
1769	
20,00	
f	
40 000	
€	
 7 168 000
1770	
15,00	
f	
30 000	
€ 	
5 376 000
Totale uitkering	
	
f	 635 000	
€ 	113 792 000",Colonialism,0,True
,,,,,,,,,,,,"RACISME BIJ HET MINISTERIE VAN BUITENLANDSE ZAKEN 
Een verkennend onderzoek 
 
88 
 
Aanpassing aan corporale cultuur 
Anderen stellen dat het nodig is om te conformeren aan de cultuur van de groep die 
invloed heeft om door te kunnen groeien. Ook wordt geregeld opgemerkt dat er een 
“corporale cultuur” is met veel “ongeschreven regels”. Als je deze regels niet kent, hoor je 
er niet bij. Dat maakt de organisatie volgens diverse respondenten niet inclusief. Er is 
volgens verschillende respondenten weinig ruimte voor tegenspraak. De beleidsterm 
“loyale tegenspraak” noemt een respondent in dit verband typerend: het mag niet te 
confronterend zijn. Aanpassing door islamitische gewoontes los te laten 
De verwachting tot aanpassing is eveneens zichtbaar in concrete situaties. Zo werd een 
medewerker onder druk gezet om in plaats van te vasten, mee te eten vanwege een 
belangrijk bezoek. In een meer informele setting werd er sociale druk uitgeoefend om 
vlees van de gril te eten, terwijl er ook varkensvlees op lag wat voor mensen met een 
islamitische achtergrond niet gebruikelijk is. Een hooggeplaatste medewerker vertelt dat er 
aan twee collega’s met een hoofddoek is gezegd dat zij zonder hoofddoek veel verder 
zouden komen in de organisatie.",Modern racism& inequality,2,True
,,,,,,,,,,,,"— 408 —
— STAAT EN SLAVERNIJ —
Historicus Gert Oostindie constateerde dat historici weinig aandacht aan 
de koloniale inkomsten van de Oranjes hebben besteed. Het lijkt een doof­
pot en hij concludeert dat de archieven hun geheimen nog niet hebben 
prijsgegeven. Deze lacune was het gevolg van de fragmentatie van archief­
onderzoek, de verstrengeling van publieke en persoonlijke functies, het 
lang gesloten blijven van de boekhouding van de voc en wellicht ook 
­des­interesse van eerdere generaties historici. Op grond van klassiek 
archief­onderzoek heb ik deze lacune deels kunnen dichten en geef ik hier 
een eerste overzicht van het profijt dat de Oranjes van het kolonialisme 
hadden en nog steeds hebben. Na een bespreking van de politieke en economische context belicht ik 
de politieke militaire functies en koloniale belangen van de stadhouders. Vervolgens vergelijk ik de koloniale inkomsten met hun andere officiële 
verdiensten. Verder beschrijf ik de grondslag waarop de voc-winsten aan 
de stadhouders werden toegekend. Ten slotte komt de vraag aan de orde 
waarom dit zo lang onbekend is gebleven, en hoe verder archiefonderzoek 
kan leiden tot een completer beeld van de koloniale winsten van de stad­
houders. ◼ ◼◼  De prinsen van Oranje en de voc
Met het begin van de Opstand in 1568 verkregen prins Willem van Oranje 
en familie een bijzondere positie in de nieuwe Republiek. Na zijn dood 
werd zijn zoon prins Maurits benoemd tot stadhouder van de Staten van 
Holland en Zeeland en daarmee tot de belangrijkste functionaris van 
de Republiek.",Colonialism,0,True
,,,,,,,,,,,,"Voor die 
vrijmaking werd een periode van vijf tot acht jaar uitgetrokken. Voordat de vrijmaking 
een feit was, zouden de houders van de slaaf-gemaakten al een Ǯbehoorlijke vergoedingǯ 
krijgen. Ook zouden ze de vrijgemaakte slaaf-gemaakten kunnen huren waarmee die 
laatsten de Ǯschadeloosstellingǯ aan de Staat konden terug betalen. Het grote verschil met alle voorgaande ontwerpen was dat in dit voorstel de 
slaaf-gemaakten werden ingedeeld in verschillende klassen, gebaseerd op leeftijd en 
capaciteiten. Ook zouden ze worden opgedeeld in ambachtslieden en landbouwers.37    
 
In alle voorstellen leek het erop dat de indieners, net als in de 16e eeuw, vooral 
geïnteresseerd waren in het regelen van de overleving van Nederland en niet in het 
welzijn van de slaaf-gemaakten. 3.2 
De planning van de afschaffing van de slavernij  
 
Op 25 maart 1848 kreeg Nederland een tijdelijk kabinet. Net als bij de ontwikkelingen 
die leiden tot de Vrede van Westfalen (1648), was dit tijdelijk kabinet resultaat van de 
revolutionaire opstanden die Europa in de greep hadden gehouden en welke leidden tot in 
de constitutie van 1848 (Nimako en Willemsen 2011). Deze revolutionaire ontwikkelingen 
legden ook de tegenstellingen in de Nederlandse staatsformatie bloot, wat deels bleek uit 
het feit dat de staat niet tegelijkertijd met een oplossing kon komen voor haar eigen 
maatschappelijke en politieke conflicten en de problematiek rond slavernij en 
kolonialisme. Na de grondwetsherziening van Thorbecke in 1848, geïnitieerd door koning 
Willem II, werden de leden van de Tweede Kamer rechtstreeks gekozen door middel van 
een meerderheidsstelsel. Nederland was verdeeld in aparte kiesdistricten.",Historical slavery,1,True
,,,,,,,,,,,,"Marjoleine Kars, Bloed in de Rivier. Het 
ongekende verhaal van de massale slavenopstand in 
een Nederlandse kolonie (Amsterdam 2021) 
64-68. 2. P.M. Netscher, Geschiedenis van de koloniën 
Essequebo, Demerary, en Berbice, van de vestiging 
der Nederlanders aldaar tot op onzen tijd (Den 
Haag 1888) 159. 3. Bram Hoonhout, Borderless Empire. Dutch 
Guiana in the Atlantic World, 1750–1800 (Athens 
2020) 112-115. 4. E.W.",Colonialism,0,True
,,,,,,,,,,,,"— 243 —
— NEDERLANDSE KOLONIALE SLAVERNIJ WERELDWIJD —
het ontwikkelen van communicatie- en gezagsstructuren zoals de krutu 
(een openbare vergadering waarbij bestuursaangelegenheden en rechts­
geschillen worden behandeld), traditionele gezags- en familiestructuren, 
een eigen taal en rechtspraak en shifting cultivation, waaruit hun connectie 
met Afrikaanse tradities blijkt. Deze Afro-Surinaamse tribale gemeen­
schappen in het binnenland konden zich handhaven in een bosrijke 
omgeving door de kennis die zij uit Afrika hadden meegenomen te bunde­
len met kennis die zij hadden opgedaan in het contact met de lokale bevol­
king. De ruim 175 marrondorpen die tegenwoordig over zijn, zijn 
omringd door natuurlijke hulpbronnen. Daarnaast zijn er ook veel 
Afro-Surinaamse mannen van het binnenland actief geweest in de 
goudwinningsactiviteiten. Toch is er in de afgelopen zestig jaar geen 
­significante verbetering in de welvaartssituatie van de dorpsgemeenschap­
pen te zien. Daar zijn allerlei verklaringen voor te vinden, zoals de moeilij­
ke toegang tot bancaire financiering, de fysieke afstand tot ­Paramaribo, 
waar de afzetmarkten gevestigd zijn, en de impact die de Binnenlandse 
oorlog tussen 1987 en 1992 gehad heeft. De Afro-Surinaamse dorps­
gemeenschappen hebben een tribale levenswijze ontwikkeld en strijden 
al jaren voor de erkenning van hun collectieve rechten. Die strijd moeten 
zij voeren binnen een rechtssysteem dat (een koloniale oorsprong heeft en) 
In het binnenland van Suriname woonden verschillende marrongroepen. Deze foto is rond 1910 genomen.",Colonialism,0,True
,,,,,,,,,,,,"Dat was een samen­
werkingsverband tussen het stadsbestuur van Amsterdam, de wic en 
de familie Aerssen van Sommelsdijck. Samen bestuurden zij vanaf dat 
moment Suriname. De inheemsen hadden geen zeggenschap meer over 
het gebied van hun stamouders. De verdeeldheid onder hen, en ook tussen 
hen en de slaafgemaakten die zich van het plantage-systeem hadden",Colonialism,0,True
,,,,,,,,,,,,"Baarn: Ambo. Essed, Philomena. 1988. Alledaags racisme. Baarn: Ambo. De activiteiten van de jongste 
generatie bestaat uit tal van activiteiten, medemogelijk gemaakt door informatietechnologie, waaronder, talkshows: 
https://melaninfinitymagazine.com/post/adem-afrodutch-powerhouse/, congressen van studentenorganisaties: 
https://rotterdamstudentenstad.nl/nl/studeren/studentenverenigingen/overig/asah, en eigen tijdschriften: 
https://afromagazine.nl/    
32 Mitchell Esajas geïnterviewd door het Parool: https://www.parool.nl/ps/mitchell-esajas-ondanks-het-tolerante-
imago-is-er-nog-steeds-racisme-in-amsterdam~b79d17d0/. Esajas schrijft veel artikelen. Zie zijn stuk over de",Modern racism& inequality,2,True
,,,,,,,,,,,,"280 
NOTEN 
1712, Briefwisseling, Veenendaal (red.), deel 13, 148, 151-153, 166, 236, 301, 
334, 349. 15. Willem Buys aan Anthonie Heinsius, 21 februari 1712, in Briefwisse-
ling, Veenendaal (red.), deel 13, 65; Sorsby, ‘British trade with Spanish 
America’, 7; Steven Pincus, ‘Empire and the Treaty of Utrecht (1713)’, in: 
Schmidt-Voges en Crespo Solana (red.), New Worlds?, 153-175. 16. Christophers Storrs, ‘How Wars End: Lord Lexington’s Mission to 
Madrid 1712-1713’, Cuadernos de Historia Moderna 12 (2013), 77-99; The 
Asiento or Contract for Allowing to the Subjects of Great Britain the 
Liberty of Importing Negroes into Spanish America (London: J. Baskett, 
1713); Tim de Backer, Het uitvoeren van verdragen. De Vrede van Utrecht, 
Rastadt en Baden en de Oostenrĳkse Nederlanden (1713-1731) (proef-
schrift, Universiteit Leuven, 2007), 43-44; C. Parry, The Consolidated 
Treaty Series, deel 27: 1710-1713 (Dobbs Ferry: Oceana, 1969), 192-193; Ana 
Crespo Solana, ‘Las consecuencias de Utrecht en el imperio colonial y 
mercantil español. Cambios y continuidades’, García (red.), En nombre 
de la paz, 181-198. 17.",Colonialism,0,True
,,,,,,,,,,,,"203. 10. Susan Legêne, De bagage van Blomhoff en Van Breugel. Japan, Java, 
Tripoli en Suriname in de negentiende-eeuwse Nederlandse cultuur van 
het imperialisme (Amsterdam: Koninklĳk Instituut voor de Tropen, 
1998), 407. 11. De voc-site, ‘Prattenburg (1715)’, https://www.vocsite.nl/geschiedenis/
handelsposten/perzie.html (geraadpleegd 22-02-2021). 12. Uit notulen van vergaderingen van de Compagnie uit 1744 en een 
verslag van een overleg tussen overgebleven eigenaren van de plan-
tage Utrecht in 1770, volgt dat Hendrick van Asch van Wĳck minimaal 
26 jaar plantage-eigenaar is geweest. nl-uthua, Notarissen, 34-4, inv.nr. U182a004, aktenr.",Colonialism,0,True
,,,,,,,,,,,,"Caroline Drieënhuizen (1983) is historicus, gespecialiseerd in Nederlandse 
koloniale geschiedenis (met name die van Indonesië) en dekolonisatie­
processen. Ze heeft vooral belangstelling voor materiële cultuur en 
beeldcultuur en verzamelingen in koloniale contexten. Ze is als universitair 
docent werkzaam aan de Open Universiteit.",Colonialism,0,True
,,,,,,,,,,,,"Deze constitutionele constructie in het 
Statuut wordt door de meeste eilanders nog steeds geprefereerd boven onafhankelijkheid. 8 https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-verhaal-van-bz/nederland-en-de-vn 
9 Leslie, Teresa. 2021. Eight Years on Statia - Race, Coloniality and Development; Arrindell, Rhoda. 2014. Language, Culture and Identity in St. Martin. Philipsburg: House of Nehesi Publishers. 10 Ibid. 11 Andriessen, Iris, Justin Hoegen Dijkhof, Ab van der Torre, Esther van den Berg, Ine Pulles, Jurjen Iedema, 
Marian de Voogd-Hamelink.",Colonialism,0,True
,,,,,,,,,,,,"RACISME BIJ HET MINISTERIE VAN BUITENLANDSE ZAKEN 
Een verkennend onderzoek 
 
64 
 
4 Institutioneel racisme  
 
In het vorige hoofdstuk lag de focus op ervaren racisme op de werkvloer in de interacties 
met collega’s. Daarbij zagen we dat er verschillende patronen van racisme zijn. Bovendien 
ervaren veel respondenten racisme als een structureel probleem. In dit hoofdstuk gaan we 
op zoek naar verklaringen en staan stil bij de vraag of er ook bepaalde risicofactoren en 
mechanismen zijn binnen de organisatie die ruimte bieden aan racisme. We onderzoeken 
of er sprake is van institutioneel racisme. Hiervan is sprake als “de processen, het beleid en 
de (geschreven en ongeschreven) regels van instituten leiden tot structurele ongelijkheid 
tussen mensen met verschillende achtergrond, huidskleur of religie”. Het gaat daarbij om 
twee typen regels of processen: (1) “regels of processen die expliciet onderscheid maken 
en de bedoeling hebben om ongelijkheid te creëren, en (2) regels of processen 
(geschreven of ongeschreven) die niet expliciet onderscheid maken tussen groepen, 
maar er in de praktijk wel voor zorgen dat de ene groep benadeeld wordt en de andere 
groep bevoordeeld” (Felten, et al., 2021, p. 7). Institutioneel racisme kan zowel gevonden worden in formele, geschreven regels als in de 
meer informele regels die in de organisatiecultuur tot uiting komen (Fermin, e.a. 2021).",Modern racism& inequality,2,True
,,,,,,,,,,,,"RACISME BIJ HET MINISTERIE VAN BUITENLANDSE ZAKEN 
Een verkennend onderzoek 
 
92 
 
5 Conclusies en aanbevelingen 
 
In dit slothoofdstuk presenteren we de belangrijkste conclusies op hoofdlijnen. Daarna 
volgen verschillende aanbevelingen. We sluiten af met verschillende suggesties voor 
vervolgonderzoek. 5.1 Conclusies 
In dit verkennende onderzoek stond de vraag centraal in hoeverre er volgens 
medewerkers sprake is van racisme binnen het ministerie van Buitenlandse Zaken en op 
welke manieren dit tot uiting komt. Om deze vraag te beantwoorden is er een kwalitatief 
onderzoek uitgevoerd onder bi-culturele medewerkers in Den Haag en op de ambassades 
en onder lokaal aangenomen medewerkers van kleur. De meerwaarde van de gekozen 
kwalitatieve onderzoeksstrategie is dat het de mogelijkheid bood om patronen van 
racisme en achterliggende mechanismen en processen bloot te leggen. Het onderzoek laat zien dat bi-culturele medewerkers en lokaal aangenomen 
medewerkers van kleur verschillende vormen van racisme ervaren. Zij lopen onder meer 
aan tegen verbaal geweld, een denigrerende bejegening, cultureel racisme en allerlei 
beschuldigingen en verdachtmakingen. Medewerkers hebben er eveneens last van dat zij 
soms overgeslagen, genegeerd, en buitengesloten worden. Zij ondervinden racistische 
grappen en lage verwachtingen.",Modern racism& inequality,2,True
