filename,chunk_id,sentence_count,raw_text,text_for_scoring,cos_Colonialism,cos_Historical slavery,cos_Modern racism& inequality,max_score,primary_topic,score_margin,confidence_level,text,label,label_id,is_pseudo
,,,,,,,,,,,,"Als stagiair is hĳ verbonden aan het onderzoeksproject ‘Slavernĳ 
en de Stad Utrecht’. Wim Manuhutu (1959) studeerde geschiedenis aan de Universiteit 
Utrecht. Van 1987 tot 2008 was hĳ directeur van het Moluks Historisch 
Museum in Utrecht. Hĳ is een veelgevraagd adviseur, panelist en mode-
rator rondom koloniaal erfgoed, Indonesië en de Molukken. Hĳ doceert 
aan de Vrĳe Universiteit en Amsterdam University College. Daarnaast 
werkt hĳ aan een proefschrift over de culturele betrekkingen tussen 
Nederland, Suriname en Indonesië. Myrthe Minnaert (1997) volgt een ma studie Postcolonial Studies aan 
soas in Londen. Ze is politiek actief en zet zich door activisme, kunst en 
wetenschap in voor een wereld op basis van radicale gelĳkwaardigheid. In haar werk daagt ze zichzelf en anderen uit om verder te denken dan 
een wereld van ‘hier en nu’ om zo het vacuüm waarin we denken te 
leven te doorbreken. David Onnekink (1971) is universitair docent vroegmoderne interna-
tionale betrekkingen aan het departement Geschiedenis en Kunst-
geschiedenis van de Universiteit Utrecht.",Colonialism,0,True
,,,,,,,,,,,,"2. In dit rapport hanteren we een 
breed begrip van ‘burgers’, waar-
mee we niet alleen Nederlandse 
staatsburgers bedoelen, maar ook 
andere personen die in Nederland 
verblijven en gebruik maken van 
publieke dienstverlening, waar-
onder migranten, vluchtelingen 
en personen zonder formele 
verblijfsstatus. 3. Parlementaire enquêtecommissie 
Fraudebeleid en Dienstverlening 
(PEFD) (2024). Blind voor mens en 
recht. Den Haag
4. Zie “Bij ‘voorspellen’ fraude in arme 
wijken hield de overheid geen reke-
ning met discriminatie” – Follow the 
Money, 8 november 2024
5. Voor een overzicht van (na-
tionale en internationale) 
wetenschappelijke studies naar de 
schadelijke effecten van discri-
minatie, zie: https://www.kis.nl/
artikel/discriminatie-en-de-gevol-
gen-voor-welzijn-en-gezondheid",Modern racism& inequality,2,True
,,,,,,,,,,,,"2007. Tussen Onderdanen, Rijksgenoten en Nederlanders: Nederlandse politici over burgers 
uit Oost & West en Nederland. Amsterdam: Rozenberg Publishers. De Jong, Lammert and Dirk Kruijt. 2005. Extended statehood in the Caribbean: paradoxes of quasi colonialism, local autonomy, and extended statehood in 
the USA, French, Dutch, and British Caribbean. Amsterdam: Rozenberg Publishers. Oostindie, G (2005), Paradise 
Overseas, the Dutch Caribbean: colonialism and its transatlantic legacies. Oxford: Macmillan. 14 ibid 
15 ,Oostindie, Gert.",Colonialism,0,True
,,,,,,,,,,,,"VRIJ VAN SLAVERNIJ 
189
naauwgezet eerbiedigden, was de schandelĳke slavernĳ in een zachte 
redelĳke dienstbaarheid welhaast herschapen. “Gĳ allen kunt uwe 
vrĳheid alras verdienen” – zeide Adolf, die met drift de taal der Negers 
leerde, en zich intusschen door tolken deed verstaan.’10
Moens beĳverde zich om te benadrukken dat Tavenier en Stotgart alles 
deden met een onoverwinnelĳke afkeer van mensenhandel. Die weerzin 
kwam voort uit het besef dat de geketende slachtoffers natuurgenoten, 
oftewel medemensen zĳn, een term die al veel eerder in de debatten over 
slavernĳ was gebruikt. Maar door de term ‘natuurkinderen’ te gebruiken 
liet Moens zien dat ze geloofde in een vorm van hiërarchisch verschil 
tussen rassen, dat volgens haar ontstond door het leven in verschillende 
Petronella Moens en Antonia Elisabeth Camphuis. Margaretha Cornelia Boellaard, 1836 
(Centraal Museum)",Historical slavery,1,True
,,,,,,,,,,,,"108 
WIM MANUHUTU
wanneer hem onvoldoende respect en eer werden bewezen. Hĳ glipte 
tussen de mazen van de voc door en hield zich als privéhandelaar bezig 
met opiumhandel, die eigenlĳk geheel aan de voc was voorbehouden. Maar wat nog meer in het oog sprong dan deze opiumsmokkel was de 
grootschalige illegale slavenhandel waarin Beens actief was. Tot aan 
zĳn vertrek in 1749 stuurde hĳ jaarlĳks tussen de 180 en 200 tot slaaf 
gemaakten naar Batavia om daar verkocht te worden. Voor het transport 
had hĳ een eigen boot gekocht van de kapitein der Chinezen – het hoofd 
van de Chinese gemeenschap in Makassar. Ook dit deed hĳ, zeker gezien 
de aantallen, in de ogen van de voc voor eigen rekening en gewin. Een 
van de manieren om aan tot slaaf gemaakten te komen was het om 
allerlei redenen in beslag nemen van schepen, waarna de opvarenden 
voor de verkoop werden afgevoerd.11 Hĳ ging daarin meedogenloos te 
werk. De omvang van Beens praktĳken zou uiteindelĳk aan het licht 
komen nadat hĳ zich in 1749 op Zuid-Celebes in een onhoudbare positie 
had gemanoeuvreerd. Het zou zĳn directe meerdere, gouverneur Loten in Makassar, nog 
lang achtervolgen dat hĳ deze illegale handel, evenals Beens’ algemene 
gedrag, niet had weten te voorkomen. Pogingen van Loten om Beens tot 
de orde te roepen en de verhoudingen met lokale vorsten te respecteren, 
haalden niets uit.",Historical slavery,1,True
,,,,,,,,,,,,"UTRECHTS SLAVENGELD
129
door plantagedirecteur Martini vrĳ gekocht voor achthonderd gulden, 
waarschĳ nlĳ k omdat zĳ  een relatie hadden. Een andere weg naar vrĳ heid was de vlucht van de plantage naar de 
vluchtelingengemeenschappen in het niet-gekoloniseerde binnenland 
van Suriname, de zogenaamde marrons. Soms mislukten zulke vlucht-
pogingen ook, zoals blĳ kt uit de aantekening bĳ  de jongeman Jan in de 
slavenlĳ st van 1779: ‘loopt bĳ  continuatie in ’t Bosch’, of de vermelding 
dat er zogenaamd ‘vanggeld’ was betaald voor het gevangennemen van 
Ĳ sak in 1795 en Jolicoeur in 1801. En in het kasboek over 1793 van Nepveu’s 
andere plantage, Ma Retraite, staat dat er 28 gulden is betaald aan een 
smid voor het ‘maken van een bandieteboey en een dito dubbelde en 
halsboey voor de geduurig wegloopende neegers Harlequin [een oude 
wachter], Pretant en Mey [veldslaven]’. Zelfs werd er in 1810 een relatief groot marrondorp ontdekt in het 
uitgestrekte gebied achter La Singularité. Het werd door een uitge-
zonden patrouille vernietigd.17 Dat gaf meteen het dilemma weer: het 
was mogelĳ k te vluchten, maar de kans om weer opgepakt te worden 
was ook groot. Het is tekenend voor de omstandigheden, maar ook 
voor de veerkracht van mensen, hoevelen die kans toch – en soms 
keer op keer – gewaagd hebben, ondanks de zware straffen die ze bĳ  
gevangenneming moesten ondergaan. Door alle correspondentie uit de koloniën was dit soort informatie 
over de slavernĳ  ook in Utrecht en elders in Nederland aanwezig, met 
name bĳ  de stedelĳ ke elite. Zo zat Laurens Jan in het stadsbestuur en 
de Provinciale Staten en had hĳ  veel mensen om zich heen met wie hĳ  
zĳ n verhalen over de plantages kon delen. Eveneens aan de noordzĳ de 
Gevluchte man in de bossen achter de plantages.",Historical slavery,1,True
,,,,,,,,,,,,"Richard Price en Sally Price, Two evenings in 
Saramaka. (Chicago / Londen 1991); René V. Rosalia, Tambú. De legale en kerkelijke repressie 
van Afro-Curaçaose volksuitingen (Zutphen 
1997); Rose Mary Allen, Di ki manera? A Social 
History of Afro-Curaçaoans, 1863-1917 
(Amsterdam 2007). ◼ ◼◼  14. ‘Somtijts een Moor by maegdekens’: De 
koloniale wereldorde in de Nederlandse 
kunst – Valika Smeulders
1. Gloria Wekker, White Innocence. Paradoxes of 
Colonialism and Race (Londen 2016); Edward 
Said, Culture and Imperialism (New York 1993). 2.",Colonialism,0,True
,,,,,,,,,,,,"ii 
Nationaal Monument Slavernijverleden op 1 juli 2002 in Amsterdam, en in 2003 tot de 
oprichting van het Nationaal instituut Nederlands slavernijverleden en erfenis (NiNsee). Het NiNsee richt zich op het structureel bespreekbaar maken van het trans-
Atlantische slavernij- en koloniale verleden door een genuanceerd en realistisch beeld te 
geven van dat verleden. Hieraan wordt inhoud gegeven door kennis, interpretaties en 
verbeelding van dat verleden te beheren, verder te ontwikkelen en breed te delen, en op 
die manier een bijdrage te leveren aan een verwerking van dat verleden. Daarvoor 
mobiliseert kenniscentrum en netwerkorganisatie NiNsee tal van denkers, 
wetenschappers en cultuurmakers. Samen met een breed netwerk aan partners 
presenteert het NiNsee de resultaten aan het publiek. Het belang van onderzoek. Sinds zijn oprichting is de afschaffing van de slavernij een 
belangrijk onderzoeksonderwerp voor het NiNsee. Onder leiding van zijn eerste 
directeur, Glenn Willemsen, deed het NiNsee onderzoek naar een aspect van de slavernij 
wat leidde tot het in 2006 gepubliceerde boek: Dagen van gejuich en gejubel: viering en 
herdenking van de afschaffing van de slavernij in Nederland, Suriname en de Nederlandse 
Antillen. Het boek analyseert en verklaart, op basis van officiële documenten en 
verslaglegging uit de media uit de gegeven periode, wat er gebeurde op de dag van de 
officiële afschaffing van de slavernij, 1 juli 1863, in Nederland, Suriname en op de 
Nederlandse Antillen. Deze publicatie werd in 2011 gevolgd door het boek The Dutch 
Atlantic: Slavery, Abolition and Emancipation van Kwame Nimako en Glenn Willemsen.",Colonialism,0,True
,,,,,,,,,,,,"— 471 —
— LITERATUURLIJST —
Policing and the Imperial Endgame 1945-1980 
(Manchester 2006). Singh, Anjana, Fort Cochin in Kerala, 1750-1830 
(Leiden 2010). Siwpersad, Joseph, De Nederlandse regering en de 
afschaffing van de Surinaamse slavernij, 1833-1863 
(Groningen 1979). slo, ‘Eindadvies referentiekaders Ruimte 
en Tijd,’ www.slo.nl/publicaties/@20449/
eindadvies-referentiekaders-ruimte-tijd. Smeulders, Valika, ‘Postkoloniale 
onderhandelingen, de plaats van Antilliaans 
erfgoed in Nederlandse musea,’ Antilliaans 
Erfgoed 2. Nu en verder (Leiden 2021) 93-130. Soly, Hugo, Capital at Work in Antwerp’s Golden Age 
(Turnhout 2021). Stegeman, Janneke, ‘“De kinderen der 
heydenen.” Utrecht, de kerk en slavernij,’ in: 
Nancy Jouwe, Matthijs Kuipers en Remco 
Raben (red.), Slavernij en de stad Utrecht (Zutphen 
2021) 173. Stipriaan, Alex van, Surinaams contrast. Roofbouw 
en overleven in een Caraïbische plantagekolonie, 1750-
1863 (Leiden 1993).",Colonialism,0,True
,,,,,,,,,,,,"— 300 —
— STAAT EN SLAVERNIJ —
◼ ◼◼  Verzet door slaafgemaakten
Vanaf het moment dat de voc begon met mensen tot slaaf maken op Kaap 
de Goede Hoop, verzetten de slaafgemaakten zich daartegen. Dit verzet 
nam verschillende vormen aan, waaronder muiterij aan boord van de 
slaven­schepen die op weg waren naar de Kaap, vluchtpogingen, pogingen 
tot vergiftiging, aanslagen, brandstichting, diefstal en zelfmoord. De 
meest voorkomende vorm van verzet was desertie. Gedurende de hele 
achttiende eeuw was dat de misdaad waarvoor slaafgemaakte mensen het 
vaakst werden bestraft. De archieven van de Raad van Justitie staan bol van 
de mislukte ontsnappingspogingen, waarbij slaafgemaakten die vluchtten 
om hun straf te ontlopen of om de kolonie te ontvluchten weer gevangen­
genomen werden, en vervolgens berecht en gestraft als deserteurs. In de 
verhalen die de slaafgemaakten aan de rechter vertellen, vangen we een 
glimp op van degenen die erin slaagden te ontkomen. Soms lukte hen dat 
jarenlang, zoals Reijnier van Madagaskar, en soms voorgoed, zoals Balij, 
die voor het laatst werd gezien toen hij ontsnapte. Zeker enkele slaafge­
maakte mensen op de Kaap hadden een beeld van een wereld buiten de 
kolonie, zoals wel blijkt uit de plaatsen die ze noemen als de plek waar ze 
heen wilden: het land van de Portugezen, het Namaqua-volk (San) buiten 
de kolonie, of ‘thuis’ aan de overkant van de zee.6
Opmerkelijk genoeg deden er zich op de Kaap geen grote slavenopstan­
den voor, althans niet vóór de negentiende eeuw. Ross verklaart dit uit het 
feit dat slaafgemaakten geïsoleerd waren, in kleinschalige nederzettingen 
te midden van andere slaafgemaakten leefden, van verschillende afkomst 
waren en in nauw contact stonden met de eigenaren die op hetzelfde erf 
woonden. Deze kenmerken van de Kaapse slavernij stonden het ontstaan 
van een slavengemeenschap die een grootschalige opstand kon organise­
ren in de weg.",Historical slavery,1,True
,,,,,,,,,,,,"NINSEE 
149 
 
Appendix IV 
Stemgedrag en tegemoetkoming: Namen van degenen die voor of tegen 
tegemoetkoming hebben gestemd 
Stemming over tegemoetkoming voor de slavenhouders met de tekst, ""De tegemoetkoming voor 
slaven, onverschillig of zij tot plantages en gronden behooren, of als particuliere slaven bekend staan, 
en zonder onderscheid van ouderdom of geslacht, wordt bepaald op f300 voor ieder hoofd. Voor 
slaven, die regt op manumissie hebben verkregen, op f 60 per hoofd"". 7 juli 
1862  
 
 
 
 
Naam 
Voor 
Tegen 
District 
Groepsaffiliatie 
1 Æneas Mackay  
Gelderland 
(Arnhem) 
Antirevolutionairen 
2 
Albertus Jacobus 
Duymaer van Twist  
x 
Noord-Holland 
(Amsterdam) 
Liberalen 
3 
Aloysius Franciscus 
Xaverius Luyben 
x 
Noord-Brabant ('s-
Hertogenbosch) 
Conservatief-
Katholieken  
4 
Anthony Hoynck van 
Papendrecht 
x 
 
Zuid-Holland 
(Rotterdam) 
Liberalen 
5 
Antonius Alexis Josephus 
Meijlink  
Noord-Brabant 
(Eindhoven) 
Conservatief-
Katholieken  
6 Berend Wichers  
x 
Groningen 
(Groningen) 
Thorbeckianen  
7 
Bernard Pieter Gesinus 
van Diggelen 
Zeeland (Goes) 
Liberalen 
8 
Carel Marius Storm van 
's-Gravesande 
x 
Overijssel 
(Steenwijk) 
Conservatief-
Liberaal  
9 
Carolus Cornelius Aloysius 
Beens 
x 
Noord-Brabant 
(Tilburg) 
Thorbeckianen  
10 
Charles Antoine de 
Bieberstein Rogalla 
Zawadsky 
x 
Limburg 
(Maastricht) 
Thorbeckianen  
11 
Christianus Joannes 
Antonius Heydenrijck 
Gelderland 
(Nijmegen) 
Liberalen 
12 Cornelis Hoekwater 
x 
Zuid-Holland (Delft) Conservatieven 
13 Cornelis van Foreest 
x 
Noord-Holland 
(Alkmaar) 
Conservatief-
Protestants  
14 Cornelis van Heukelom 
x 
Noord-Holland 
(Amsterdam) 
Liberalen 
15 
Cornelis Wilhelmus 
Oomen 
x 
Noord-Brabant 
(Breda) 
Liberalen 
16 Daniël van Eck 
x 
Zeeland 
(Middelburg) 
Thorbeckianen",Colonialism,0,True
,,,,,,,,,,,,"— 286 —
Filipa Ribeiro da Silva
Nederlanders in Atlantisch  
Afrika voor 1800 
Tot dusver heeft het academische onderzoek over de Nederlanders in de 
Atlantische kuststreken van Afrika zich vooral toegespitst op de West-Indische 
Compagnie (WIC) en de Middelburgsche Commercie Compagnie (MCC). We weten 
dan ook het meest over het hoofdkwartier van de WIC aan de Goudkust (Elmina, 
Ghana) en het aandeel van de WIC en de MCC in de trans-Atlantische 
slavenhandel. Maar de oprichting van de WIC was niet het startpunt van de 
Nederlandse aanwezigheid in Afrika. De handel in slaafgemaakte Afrikanen was 
ook niet de enige belangrijke activiteit van de Nederlanders daar, en Elmina niet 
de enige belangrijke West-Afrikaanse buitenpost van de Nederlandse Republiek. In de eerste helft van de twintigste eeuw groeide – naar aanleiding van de 
driehonderdste verjaardag van de oprichting van de WIC – de belangstelling 
van onderzoekers naar de overzeese expansie van de Nederlanders en hun 
aanwezigheid in Noord- en Zuid-Amerika en Afrika. Ondanks de toename van 
het aantal onderzoeken kwam dit onderwerp in Nederland en daarbuiten pas 
na 1950 echt in een stroomversnelling door de Afrikaanse dekolonisatie en 
de opkomst van regiostudies. Afrikastudies en met name hun focus op de 
doorwerking van de slavenhandel op de leefgemeenschappen in Afrika en de 
bijdrage aan de economische opkomst van het Westen, waren onontbeerlijk 
voor de academische kennis over de Nederlanders in de Atlantische kuststreek. Centraal in dit onderzoek stond meestal de handel in grondstoffen en de 
slavenhandel, met als hoofdrolspelers de Nederlandse handels­maatschappijen. Aan het eind van de twintigste eeuw raakte het onderzoek naar de Nederlandse 
aanwezigheid in Afrika onder invloed van de vakgebieden Atlantische 
geschiedenis en Wereldgeschiedenis. Dit leidde tot een nieuwe golf onderzoek, 
waarin nieuwe vragen naar andere actoren en regio’s in beeld kwamen, 
waaronder bijvoorbeeld particuliere ondernemers en hun manier van zakendoen 
in diverse Afrikaanse regio’s zoals Senegambia en de Loango-Angola-kust.",Colonialism,0,True
,,,,,,,,,,,,"RACISME BIJ HET MINISTERIE VAN BUITENLANDSE ZAKEN 
Een verkennend onderzoek 
 
32 
 
soms belachelijk worden gemaakt door hun accent na te doen. Ook een andere 
medewerker vertelt dat zij zich niet serieus genomen voelde door haar leidinggevende, 
omdat ze “kleinerend” en als een “klein kind” werd behandeld. 3.3 Veroordelen van culturen 
Medewerkers in Den Haag delen ervaringen waarbij de cultuur van verschillende etnische 
groepen wordt gestigmatiseerd en veroordeeld. Specifieke culturen worden bijvoorbeeld 
in verband gebracht met “luilakken” en “criminelen”. Er worden geregeld ongepaste 
opmerkingen gemaakt en het heeft vaak een sterk generaliserend karakter. Meerdere witte medewerkers spreken over “achterlijke culturen die de moderniteit 
ingetrokken moeten worden”. Een respondent noemt het heel teleurstellend dat juist 
diplomaten zich niet neutraler en subtieler konden opstellen. Ze concludeerde dat een 
dialoog tussen “beschavingen” in een internationale context zeer complex is als een 
dialoog over beschavingen intern al niet lukt. Ook op de ambassades doen zich vergelijkbare patronen voor. Respondenten noemen 
voorbeelden waarin bepaalde groepen omschreven worden als ‘heel lui”, 
“onbetrouwbaar” en “dom”.",Modern racism& inequality,2,True
,,,,,,,,,,,,"Ik 
beschouw dit toezigt niet, zoo als sommigen misschien, als uitsluitend bestemd om de 
vrijgemaakten te beheerschen, alleen om hen van het kwade af te houden, om hen in 
toom te houden. Maar ik meen dat in de wet geschreven moet worden het beginsel van 
bijzondere bemoeijenis van de Regering met de vrijgemaakten, voornamelijk om hen te 
helpen en te beschermen. Het moet zijn eene voogdijschap over volwassenen, want den 
dag na de vrijmaking zullen voor de minderjarigen de regelen van het gewone regt 
gelden. Wij hebben hier dus te doen met het beginsel van voogdij over volwassenen en 
die voogdij moet niet zijn om den baas te kunnen spelen over die personen ten behoeve 
van vroegere eigenaren, maar moet in de eerste en voornaamste, plaats een tutelair 
karakter dragen. Of nu de voorschriften van dit ontwerp aan dit denkbeeld 
beantwoorden is eene vraag, die wij later zullen behandelen. Naar mijn inzien moet men 
wel doordrongen zijn van de gedachte, dat de natie zich voor deze vrijverklaring wel 
opofferingen wil getroosten, doch er moet werkelijk vrijheid door ontstaanǳ.213   
 
 
211 De Nederlandsche Staats-Courant 1861-1862 (bijblad). Tweede Kamer, 78ste zitting – 4 julij 1862, vel. 261, p. 951 
212 De Nederlandsche Staats-Courant 1861-1862 (bijblad). Tweede Kamer, 78ste zitting – 4 julij 1862, vel.",Modern racism& inequality,2,True
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.463.txt,7227320e:00000,10.0,"— 463 —
Literatuurlijst
◼ ◼◼  A
‘Adres der Synode,’ Tijdschrift uitgegeven van wege 
de Nederlandsche Maatschappij ter bevordering van de 
afschaffing der slavernij 4 (1858-1859). Aa, Cornelis Van der, Geschiedenis van de 
jongstgeëindigden oorlog 1793-1803, derde deel 
(Amsterdam 1803). Adams, J., The Familial State. Ruling Families and 
Merchant Capitalism in Early Modern Europe 
(Ithaca 2005). Allen, Rose Mary, Di ki manera? A Social History of 
Afro-Curaçaoans, 1863-1917 (Amsterdam 2007). Alofs, Luc, Slaven zonder plantage (Oranjestad / 
Aruba 1996). Anderson, David en David Killingray (red.), 
Policing the Empire. Government, Authority and 
Control, 1830-1940 (Manchester 1992). Antunes, Cátia, ‘From binary narratives to 
diversified tales.",literatuurlijst adres synode tijdschrift uitgegeven wege nederlandsche maatschappij ter bevordering afschaffing slavernij aa cornelis geschiedenis jongstgeëindigden oorlog derde deel amsterdam adams j familial state ruling families merchant capitalism early modern europe ithaca allen rose mary di ki manera social history afro curaçaoans amsterdam alofs luc slaven plantage oranjestad aruba anderson david david killingray red policing empire government authority control manchester antunes cátia binary narratives diversified tales,0.5076557362924156,0.4316556716877656,0.4002248261303758,0.5076557362924156,Colonialism,0.0760000646046499,high,"— 463 —
Literatuurlijst
◼ ◼◼  A
‘Adres der Synode,’ Tijdschrift uitgegeven van wege 
de Nederlandsche Maatschappij ter bevordering van de 
afschaffing der slavernij 4 (1858-1859). Aa, Cornelis Van der, Geschiedenis van de 
jongstgeëindigden oorlog 1793-1803, derde deel 
(Amsterdam 1803). Adams, J., The Familial State. Ruling Families and 
Merchant Capitalism in Early Modern Europe 
(Ithaca 2005). Allen, Rose Mary, Di ki manera? A Social History of 
Afro-Curaçaoans, 1863-1917 (Amsterdam 2007). Alofs, Luc, Slaven zonder plantage (Oranjestad / 
Aruba 1996). Anderson, David en David Killingray (red.), 
Policing the Empire. Government, Authority and 
Control, 1830-1940 (Manchester 1992). Antunes, Cátia, ‘From binary narratives to 
diversified tales.",Colonialism,0,False
,,,,,,,,,,,,"20
In 2018 deed het televisieprogramma Radar een onderzoek naar personeelsbeleid bij een 
callcenter op grond van een gefingeerd verzoek geen personeel met een bepaalde etnische 
achtergrond te willen aantrekken. Van de benaderde uitzendbureaus gaf 47 procent aan hier 
rekening mee te willen houden, 36 procent legde het verzoek naast zich neer.26 
In 2019 verrichtte de Inspectie voor Sociale Zaken en Werkgelegenheid een vergelijkbaar 
onderzoek, en ook daarvan was de uitkomst dat een groot deel van de uitzendbureaus bereid 
was om mee te werken aan het verzoek tot uitsluiting van werknemers met een bepaalde 
etnische achtergrond. In 2020 publiceerde Panteia een onderzoeksrapport naar discriminatie bij werving en selectie 
van personeel. Daaruit bleek dat mensen met een migratieachtergrond gemiddeld genomen 
58 procent kans hebben op een uitnodiging. Voor mensen zonder een migratieachtergrond 
was dat 64 procent.27 Werkgevers kiezen bij het aannemen van nieuwe werknemers vaker 
voor kandidaten zonder migratie-achtergrond, omdat ze gemiddeld genomen geen positief 
beeld hebben van mensen mét. Als werkgevers in de praktijk ervaring hebben opgedaan met 
werknemers met een migratieachtergrond, zijn zij positiever dan het algemene beeld onder 
werkgevers. Toch neemt bijna een kwart van de werkgevers liever geen werknemers met 
een migratieachtergrond aan.28 Ook Kennisplatform Integratie en Samenleving (KIS) heeft in 
zijn rapport Institutioneel Racisme in Nederland veel aandacht besteed aan racisme op de 
arbeidsmarkt.29
Uit de Monitor Arbeidsdiscriminatie 2015-2019 blijkt daarnaast dat er sprake is van discrimina­
tie op de werkvloer: ‘Bij meldingen over discriminatie op grond van herkomst op de werkvloer 
is er vaak sprake van een vorm van vijandige bejegening.’30
Discriminatie op de werkvloer leidt tot een gevoel van onveiligheid. Mensen passen hun ge­
drag aan, ze melden zich ziek of gaan minder hun best doen. Een ander gevolg is dat ze alleen 
nog solliciteren binnen ‘de eigen kring’, waardoor ze hun toekomstige kansen op de arbeids­
markt beperken.31 Het ondermijnt hun vertrouwen in de samenleving en doet afbreuk aan hun 
economische en maatschappelijke participatie. 5.3.2 Onderwijs
In 2001 bracht de Commissie Historische en Maatschappelijke Vorming (commissie-De Rooy) 
het rapport Verleden, heden en toekomst uit, met aanbevelingen voor verbetering van het 
geschiedenisonderwijs in Nederland.32 
26	 AvroTros (2018).",Modern racism& inequality,2,True
,,,,,,,,,,,,"— 403 —
— VROEGE VORMING VAN SLAVERNIJ EN KOLONIALISME —
infrastructuur gaven. Hier is nog veel onderbelicht: bijvoorbeeld de rol 
van het koningshuis en de Nederlandse Handels-Maatschappij, de voor­
loper van de abn amro-Bank waarvoor de Nederlandse staat als groot­
aandeelhouder momenteel weer mede verantwoordelijkheid draagt. Ook voor de periode na het cultuurstelsel spelen deze vragen. Zo werd 
rond de afschaffing van herendiensten de bestraffing voor lichte of ver­
meende overtredingen in Nederlands-Indië omgezet van lijfstraffen naar 
dwangarbeid. Koloniale onderdanen werden op grote schaal veroordeeld 
tot gedwongen gevangenenarbeid voor het aanleggen van infrastructuur 
en de ontginning van landbouwgrond. De nieuw ontgonnen en toeganke­
lijke grond werd uitgegeven aan private ondernemingen en investeerders 
die zo actief profiteerden van deze gevangenenarbeid. De schaal en (door)
werking van deze koloniaal publiek-private dynamiek is nog onvoldoende 
onderzocht. Ten slotte, een laatste onderbelichte, maar desalniettemin zeer belang­
rijke context en opgave voor vervolgonderzoek: hoe de doordenderende 
koloniale politiek van geweld en dwang sociale verhoudingen beïnvloed­
de, zowel in de Nederlandse als in de koloniale samenlevingen. Naast de 
structurele langetermijnontwikkelingen, die in zekere zin perspectieven 
‘van bovenaf’ vergen, is het van belang om te kijken naar alledaagse en 
individuele ervaringen die op deze geschiedenissen nieuw licht kunnen 
werpen door perspectieven ‘van onderaf’ te bieden. Deze perspectieven 
van onderaf zijn bij uitstek cruciaal om nieuw inzicht te geven in de socia­
le effecten van de harde koloniale politiek.",Colonialism,0,True
,,,,,,,,,,,,"Publicatie in opdracht van de 
directie OJZD, afdeling Diversiteit. Tekst en beeldredactie
Lonneke Lodder en 
gemeente Amsterdam
Coördinatie en eindredactie
Gemeente Amsterdam
Vormgeving
Ontwerpwerk
Druk
Koninklijke Van der Most
De verantwoordelijkheid voor de keuzes 
die gemaakt zijn bij het inkorten en 
bewerken van De slavernij in Oost en 
West, het Amsterdam onderzoek ligt bij 
de gemeente. Eerste druk, mei 2021
Tweede druk, juni 2021
Derde gewijzigde druk, juli 2021
Vierde gewijzigde druk, juni 2023
© 2023, gemeente Amsterdam
Colofon
104
De Moriaan, Rokin 64. Daklijst uit  
circa 1725. De afbeelding heeft 
waarschijnlijk te maken met de naam  
van de familie die hier lang woonde: 
Moor. De familie heeft zich met  
slavernij in Suriname bezig gehouden. 2020 | GEMEENTE AMSTERDAM
ONT2023049",Colonialism,0,True
,,,,,,,,,,,,"Onderzoeker Spufford omschrijft dit als volgt: 
 
ǲAmsterdamǯs bankers, despite the cityǯs pre-eminence as a financial centre, had 
suffered a severe blow as a result of the crises of the 1760s and 1770s. Even some 
of the largest firms like Hoguer, Horneca & Co, or Goll & Co. were not immune. It 
is not surprising that many of them, foreseeing Amsterdamǯs possible collapse, 
transferred some of their assets to other places, particularly London, like Gerard 
van Neck and the Barings, and, in 1760 Abraham Ricardo, the father of David 
Ricardo the economic theoristǯ ȋSpufford ʹͲͲ͸: ͳ͸͹; in Nimako en Willemsen 
2011:125) 
     
Een van de meest belangrijke banken in Amsterdam in deze periode was Hope & Co., 
Deze bank gaf onder andere tien leningen aan Zweden (1767-1787) en daarna achttien 
leningen aan Rusland (1788-1793) (Spufford, 2006: 167; in Nimako en Willemsen 2011: 
125). Het werd nu tijd voor de bankiers Henry Hope en Alexander Baring om te vertrekken 
aangezien:   
 
ǲFrom Amsterdam Henry Hope handled the Spanish loan of 1792 when Spain was 
fighting France. When Henry Hope moved to London in October 1794 it was a",Colonialism,0,True
