filename,chunk_id,sentence_count,raw_text,text_for_scoring,cos_Colonialism,cos_Historical_Slavery,cos_Modern_Racism_Inequality,max_score,primary_topic,score_margin,confidence_level
Policyarchive_text\jaarverslagen\2023\jaarverslag-ezk-2022\jaarverslag-ezk-2022.124.txt,653f3c22:00002,10,"€ 64 mln) geen accuraat inzicht. De kosten voor de schadeafhandeling 
over 2022 zullen medio 2023 bij NAM in rekening worden gebracht. Ontvangsten Mijnbouwwet
De ontvangsten vanuit de Mijnbouwet waren in 2022 € 1.559,6 mln hoger 
dan geraamd als gevolg van de gestegen gasprijs. Diverse ontvangsten
In 2022 is circa € 36 mln meer aan diverse ontvangsten binnengekomen dan 
geraamd. Dit wordt grotendeels verklaard door een terugontvangst op 
een bevoorschotting aan RVO op de uitvoeringskosten van het IMG over 
2021. Daarnaast bevat deze post ontvangsten die eerder buiten begrotings­
verband waren geboekt. Het gaat om een bedrag van € 12,3 mln voor 
subsidies op projecten die door de NCG worden uitgevoerd. Ontvangsten NAM versterkingsoperatie
De kosten voor de versterkingsoperatie worden met een factuur bij NAM in 
rekening gebracht. In 2022 is er € 172 mln binnengekomen op de EZK-
begroting. Dit betreffen facturen die slechts voor een deel door NAM zijn 
betaald.",mln accuraat inzicht kosten schadeafhandeling zullen medio nam rekening gebracht ontvangsten mijnbouwwet ontvangsten vanuit mijnbouwet mln hoger geraamd gevolg gestegen gasprijs diverse ontvangsten circa mln diverse ontvangsten binnengekomen geraamd grotendeels verklaard terugontvangst bevoorschotting rvo uitvoeringskosten img daarnaast bevat post ontvangsten eerder begrotings verband geboekt gaat bedrag mln subsidies projecten ncg uitgevoerd ontvangsten nam versterkingsoperatie kosten versterkingsoperatie factuur nam rekening gebracht mln binnengekomen ezk begroting betreffen facturen slechts deel nam betaald,0.30816243309589475,0.3627556536159672,0.25081512604344486,0.3627556536159672,Historical_Slavery,0.05459322052007243,none
Policyarchive_text\jaarverslagen\2023\jaarverslag-ezk-2022\jaarverslag-ezk-2022.124.txt,653f3c22:00003,5,"Nationaal Programma Groningen (bijdrage NAM)
NAM draagt jaarlijks € 25 mln bij aan het NPG. Meerjarig gaat het om een 
totaalbedrag van € 500 mln. Deze bijdrage loopt mee in de uitkering van 
EZK aan het NPG. 124
Tweede Kamer, vergaderjaar 2022–2023, 36 360 XIII, nr. 1",nationaal programma groningen bijdrage nam nam draagt jaarlijks mln npg meerjarig gaat totaalbedrag mln bijdrage loopt mee uitkering ezk npg tweede kamer vergaderjaar xiii nr,0.429469731635544,0.39796400878576293,0.42587476294979826,0.429469731635544,Colonialism,0.0035949686857457697,none
Policyarchive_text\jaarverslagen\2023\jaarverslag-ezk-2022\jaarverslag-ezk-2022.125.txt,ae5c59ee:00000,9,"Tabel 40 Kengetallen aardgasbaten
Kengetallen
2013
2014
2015
2016
2017
2018
2019
2020
2021
2022
1. Gewonnen volume aardgas kleine velden (in Nm3)1
26 mld 
Nm3
24 mld 
Nm3
22 mld 
Nm3
20 mld 
Nm3
18 mld 
Nm3
16 mld 
Nm3
15 mld 
Nm3
13 mld 
Nm3
13 mld 
Nm3
11 mld 
Nm3
2. Aantal boringen exploratie onshore en offshore1
9
21
16
4
6
5
4
3
2
4
3. Aantal boringen productie onshore en offshore1
18
32
17
16
8
7
7
9
7
3
4. Gewonnen volume aardgas Groningenveld (in 
Nm3)1
54 mld 
Nm3
42 mld 
Nm3
28 mld 
Nm3
28 mld 
Nm3
24 mld 
Nm3
19 mld 
Nm3
15 mld 
Nm3
8 mld 
Nm3
6 mld 
Nm3
5 mld 
Nm3
5. Gewonnen volume aardgas totaal (in Nm3)1
80 mld 
Nm3
66 mld 
Nm3
50 mld 
Nm3
48 mld 
Nm3
42 mld 
Nm3
35 mld 
Nm3
30 mld 
Nm3
21 mld 
Nm3
19 mld 
Nm3
16 mld 
Nm3
6. Beursprijs van TTF-gas (eurocent/ m3)2
26,0
21,3
19,8
13,6
16,6
21,5
14,9
9,1
37,8
127,6
1 Bron: Voorlopige cijfers van TNO. 2 Bron: Gasterra
125
Tweede Kamer, vergaderjaar 2022–2023, 36 360 XIII, nr. 1",tabel kengetallen aardgasbaten kengetallen gewonnen volume aardgas kleine velden nm3 mld nm3 mld nm3 mld nm3 mld nm3 mld nm3 mld nm3 mld nm3 mld nm3 mld nm3 mld nm3 aantal boringen exploratie onshore offshore1 aantal boringen productie onshore offshore1 gewonnen volume aardgas groningenveld nm3 mld nm3 mld nm3 mld nm3 mld nm3 mld nm3 mld nm3 mld nm3 mld nm3 mld nm3 mld nm3 gewonnen volume aardgas totaal nm3 mld nm3 mld nm3 mld nm3 mld nm3 mld nm3 mld nm3 mld nm3 mld nm3 mld nm3 mld nm3 beursprijs ttf gas eurocent m3 bron voorlopige cijfers tno bron gasterra tweede kamer vergaderjaar xiii nr,0.29724205258460357,0.22695863138147285,0.2280370319677609,0.29724205258460357,Colonialism,0.06920502061684267,none
Policyarchive_text\jaarverslagen\2023\jaarverslag-ezk-2022\jaarverslag-ezk-2022.127.txt,875cd969:00000,10,"Inhuur externen
De uitgaven voor externe inhuur zijn in 2022 hoger dan geraamd. Dit komt 
voornamelijk door de hoge inflatie en er is meer ingehuurd doordat 
vacatures niet direct konden worden ingevuld vanwege deze krapte op de 
arbeidsmarkt
Materieel
ICT
De uitgaven voor ICT vallen lager uit dan geraamd. Dit komt met name door 
minder ICT projecten. Overige materiële uitgaven
De overige materiële uitgaven zijn hoger dan geraamd. Dit komt onder 
andere door de herverkaveling van de materiele kosten van NCG (€ 28 mln), 
uitvoering van een klimaatcampagne door de Directie Communicatie (€ 4,3 
mln) en toevoeging van prijsbijstelling (€ 3,8 mln). Toelichting op de ontvangsten
De realisatie op de ontvangsten van het apparaat van EZK is € 79 mln hoger 
dan geraamd. Dit komt met name door de herverkaveling van het ramings­
budget van NCG. Tijdens de 2e suppletoire begroting is er ontvangstbudget 
toegevoegd aan artikel 40, hiervan is er € 55 mln van gerealiseerd in 2022. Verder heeft er een afroming het eigen vermogen van DICTU (€ 17,1 mln) 
plaatsgevonden. 127
Tweede Kamer, vergaderjaar 2022–2023, 36 360 XIII, nr.",inhuur externen uitgaven externe inhuur hoger geraamd komt voornamelijk hoge inflatie ingehuurd doordat vacatures direct konden ingevuld vanwege krapte arbeidsmarkt materieel ict uitgaven ict vallen lager geraamd komt name ict projecten overige materiële uitgaven overige materiële uitgaven hoger geraamd komt herverkaveling materiele kosten ncg mln uitvoering klimaatcampagne directie communicatie mln toevoeging prijsbijstelling mln toelichting ontvangsten realisatie ontvangsten apparaat ezk mln hoger geraamd komt name herverkaveling ramings budget ncg 2e suppletoire begroting ontvangstbudget toegevoegd artikel hiervan mln gerealiseerd verder afroming eigen vermogen dictu mln plaatsgevonden tweede kamer vergaderjaar xiii nr,0.4033000203485869,0.3829573112923822,0.4072651330610931,0.4072651330610931,Modern_Racism_Inequality,0.003965112712506158,none
Policyarchive_text\jaarverslagen\2023\jaarverslag-ezk-2022\jaarverslag-ezk-2022.131.txt,1dd2596e:00000,10,"b. Totstandkoming niet-financiële verantwoordingsinformatie
Een klein deel van de niet-financiële indicatoren (NFI’s) is niet of nog niet 
beschikbaar. Voor artikel 2 'Bedrijvenbeleid: innovatie en ondernemerschap 
voor duurzame welvaartsgroei' geldt dat de niet opgenomen NFI’s nog niet 
beschikbaar zijn doordat deze zijn opgebouwd uit (internationale) bronnen 
die ten tijde van het opstellen van het jaarverslag nog niet beschikbaar zijn. Jaarlijks is sprake van deze timelag. Voor artikel 4 ‘Een doelmatige energie­
voorziening en beperking van de klimaatverandering’ geldt dat de bron 
Monitor Klimaatbeleid 2022 is aangepast, waardoor een enkel kengetal op 
een andere manier gepresenteerd wordt. Deze gewijzigde presentatie zal in 
de begroting 2024 verwerkt worden. Voor alle kengetallen die gebaseerd 
zijn op de Monitor Klimaatbeleid 2023 geldt dat de realisatie over 2022 pas 
in november 2023 bekend zal zijn. c. Begrotingsbeheer, financieel beheer en de materiële bedrijfsvoering
Opvolging aanbevelingen Algemene Rekenkamer 
De Algemene Rekenkamer (AR) heeft met haar verantwoordingsonderzoek 
EZK 2021 van 18 mei 2022 geconcludeerd dat het jaarverslag EZK 2021 aan 
de gestelde eisen voldoet, met uitzondering van twee onvolkomenheden. Dit betreft (1) het autorisatiebeheer (toegang tot financiële systemen van 
dienstonderdelen van EZK en (2) het IT-beheer van de applicatie UPNL die 
RVO gebuikt voor de beoordeling van subsidies.",b totstandkoming financiële verantwoordingsinformatie klein deel financiële indicatoren nfi beschikbaar artikel bedrijvenbeleid innovatie ondernemerschap duurzame welvaartsgroei geldt opgenomen nfi beschikbaar doordat opgebouwd internationale bronnen ten tijde opstellen jaarverslag beschikbaar jaarlijks sprake timelag artikel doelmatige energie voorziening beperking klimaatverandering geldt bron monitor klimaatbeleid aangepast waardoor enkel kengetal manier gepresenteerd gewijzigde presentatie begroting verwerkt kengetallen gebaseerd monitor klimaatbeleid geldt realisatie pas november bekend c begrotingsbeheer financieel beheer materiële bedrijfsvoering opvolging aanbevelingen algemene rekenkamer algemene rekenkamer ar verantwoordingsonderzoek ezk mei geconcludeerd jaarverslag ezk gestelde eisen voldoet uitzondering twee onvolkomenheden betreft autorisatiebeheer toegang financiële systemen dienstonderdelen ezk beheer applicatie upnl rvo gebuikt beoordeling subsidies,0.4609245493067562,0.34921486933014634,0.44430216354179064,0.4609245493067562,Colonialism,0.016622385764965553,none
Policyarchive_text\jaarverslagen\2023\jaarverslag-ezk-2022\jaarverslag-ezk-2022.133.txt,cccc49fe:00000,10,"EZK voert in samenwerking met de ADR een additioneel onderzoek uit naar 
het beheer van risico’s op het gebied van fraude, corruptie en belangen-
verstrengeling en verankering daarvan in de departementale P&C-cyclus. d. Overige aspecten van de bedrijfsvoering
Informatiebeveiliging
Het Ministerie van EZK heeft, conform de richtlijnen van Binnenlandse 
Zaken en Koninkrijksrelaties, medio februari 2023 een «Beeld integrale 
beveiliging en privacy 2022» afgegeven waarin de status van de informa­
tiebeveiliging in 2022 is omschreven. Dit betekent dat EZK voldoet aan de noodzakelijke wet- en regelgeving (VIR, 
AVG en BIO), een kwaliteitscyclus heeft ingericht voor continue monitoring 
van de status van integrale beveiliging en privacy en een organisatie heeft 
ingericht die dit beheert. 2. Rijksbrede bedrijfsvoeringsonderwerpen
Grote ICT-projecten
Voorgenomen ICT-projecten van dienstonderdelen (vanaf € 1 mln.) worden 
voor instemming aan het CIO office van EZK voorgelegd. De Bestuursraad 
van EZK wordt hierover geïnformeerd. Bij projecten vanaf € 5 mln. wordt 
de Bestuursraad om instemming gevraagd. Het CIO office consulteert waar 
nodig de CIO-raad van EZK (en LNV), de CIO-Rijk en/of het adviescollege 
ICT-toetsing.",ezk voert samenwerking adr additioneel onderzoek beheer risico gebied fraude corruptie belangen verstrengeling verankering daarvan departementale p c cyclus overige aspecten bedrijfsvoering informatiebeveiliging ministerie ezk conform richtlijnen binnenlandse zaken koninkrijksrelaties medio februari beeld integrale beveiliging privacy afgegeven waarin status informa tiebeveiliging omschreven betekent ezk voldoet noodzakelijke wet regelgeving vir avg bio kwaliteitscyclus ingericht continue monitoring status integrale beveiliging privacy organisatie ingericht beheert rijksbrede bedrijfsvoeringsonderwerpen grote ict projecten voorgenomen ict projecten dienstonderdelen vanaf mln instemming cio office ezk voorgelegd bestuursraad ezk hierover geïnformeerd projecten vanaf mln bestuursraad instemming gevraagd cio office consulteert waar nodig cio raad ezk lnv cio rijk adviescollege ict toetsing,0.4573333327432765,0.3006179352204604,0.45937658007647025,0.45937658007647025,Modern_Racism_Inequality,0.002043247333193776,none
Policyarchive_text\jaarverslagen\2023\jaarverslag-ezk-2022\jaarverslag-ezk-2022.133.txt,cccc49fe:00001,10,"Daarnaast maakt de CIO-office conform kabinetsafspraken alle 
lopende grote ICT-projecten (vanaf € 5 mln.) op het Rijks ICT-dashboard 
openbaar:
–
Bouwkundig Kansrijk Groningen (NCG);
–
Kern Gezond (KvK);
–
MIVSP (Maritiem informatievoorzieningsplatform van DG K&E);
–
Project CRM (Customer Relationship Management bij KvK). Audit Committee
In 2022 heeft een zelfevaluatie - zoals voorgeschreven in § 6 van de Regeling 
Audit Committees van het Rijk - plaatsgevonden. Hierin is geconcludeerd 
dat het AC goed functioneert met daarin een opgaande lijn in de afgelopen 
jaren. In 2022 heeft het Audit Committee (AC) viermaal vergaderd. Hierbij is 
onder meer gesproken over de zelfevaluatie, de halfjaarlijkse toezichtrap­
portages van FEZ, de voorlopige bevindingen van de ADR, het Herstel- en 
Veerkrachtplan en de taskforce Verbetering Financieel Beheer. Daarnaast 
hebben enkele leden van het AC in oktober 2022 een werkbezoek gebracht 
aan RVO. Inhuur externen
Het kabinet heeft de norm voor externe inhuur gesteld op maximaal 10% 
van de personele uitgaven. Het inhuurpercentage 2022 komt uit op 32,1% 
(2021: 28,9%). De overschrijding wordt veroorzaakt door inhuur DICTU, 
RVO, en de NCG. Het inhuurpercentage voor EZK over 2022 zonder 
genoemde diensten komt uit op 10,1% (2021: 8,3%).",daarnaast maakt cio office conform kabinetsafspraken lopende grote ict projecten vanaf mln rijks ict dashboard openbaar bouwkundig kansrijk groningen ncg kern gezond kvk mivsp maritiem informatievoorzieningsplatform dg k e project crm customer relationship management kvk audit committee zelfevaluatie voorgeschreven regeling audit committees rijk plaatsgevonden hierin geconcludeerd ac goed functioneert daarin opgaande lijn afgelopen audit committee ac viermaal vergaderd hierbij gesproken zelfevaluatie halfjaarlijkse toezichtrap portages fez voorlopige bevindingen adr herstel veerkrachtplan taskforce verbetering financieel beheer daarnaast enkele leden ac oktober werkbezoek gebracht rvo inhuur externen kabinet norm externe inhuur gesteld maximaal personele uitgaven inhuurpercentage komt overschrijding veroorzaakt inhuur dictu rvo ncg inhuurpercentage ezk genoemde diensten komt,0.41071934529969006,0.32922274265561,0.40406890896046105,0.41071934529969006,Colonialism,0.0066504363392290156,none
Policyarchive_text\jaarverslagen\2023\jaarverslag-ezk-2022\jaarverslag-ezk-2022.140.txt,322f1f91:00000,9,"CAO loonbijstellingen, waardering toename saldo verlofrechten (wettelijk- 
en IKB verlof) en doordat de nieuwe taken van het agentschap zeer specia­
listisch personeel (hogere schalen) vergen. De lagere overige personele 
kosten zijn direct gerelateerd aan het hybride werken. De kosten van het 
woon/werk verkeer zijn lager dan begroot. Materiële kosten
De sterke toename van bijdragen aan SSO’s ten opzichte van 2021 wordt 
onder andere veroorzaakt door een stijging van de huisvestingskosten en 
de uitvoering van het project ASR. Het verschil ten opzichte van de agent­
schapsbegroting komt door het toerekenen van de huisvestingskosten (€ 3,8 
mln) aan de bijdragen SSO’s. De onder uitputting op de overige materiele kosten ten opzichte van 2021 
komt door het niet tijdig kunnen inkopen op de materiele budgetten voor 
de uitvoering van incidentele projecten (diensten derden). Overige lasten
De overige lasten bestaan uit de dotaties op de voorziening dubieuze 
debiteuren en een boekwaarde verlies op activa. Tabel 51 Balans per 31 december 2022 (bedragen x € 1.000)
Balans 2022
Balans 2021
Activa
Vaste activa
15.139
12.473
Materiële vaste activa
5.965
5.506
waarvan grond en gebouwen
0
0
waarvan installaties en inventarissen
3.993
4.175
waarvan projecten in uitvoering
0
0
waarvan overige materiële vaste activa
1.972
1.331
Immateriële vaste activa
9.174
6.967
Vlottende activa
27.506
17.206
Voorraden en onderhanden projecten
0
0
Debiteuren
1.995
2.768
Overige vorderingen en overlopende activa
556
480
Liquide middelen
24.955
13.958
Totaal activa
42.645
29.679
Passiva
Eigen Vermogen
3.041
2.011
Exploitatiereserve
2.693
2.279
Bestemmingsreserve
934
0
Onverdeeld resultaat
‒ 586
‒ 268
Voorzieningen
637
563
Langlopende schulden
11.978
10.575
Leningen bij het Ministerie van Financiën
11.978
10.575
Kortlopende schulden
26.989
16.530
Crediteuren
3.141
313
Belastingen en premies sociale lasten
1
1
Kortlopend deel leningen bij het Ministerie van Financiën
3.847
2.923
Overige schulden en overlopende passiva
20.000
13.293
Totaal passiva
42.645
29.679
140
Tweede Kamer, vergaderjaar 2022–2023, 36 360 XIII, nr. 1",cao loonbijstellingen waardering toename saldo verlofrechten wettelijk ikb verlof doordat nieuwe taken agentschap zeer specia listisch personeel hogere schalen vergen lagere overige personele kosten direct gerelateerd hybride werken kosten woon werk verkeer lager begroot materiële kosten sterke toename bijdragen sso ten opzichte veroorzaakt stijging huisvestingskosten uitvoering project asr verschil ten opzichte agent schapsbegroting komt toerekenen huisvestingskosten mln bijdragen sso uitputting overige materiele kosten ten opzichte komt tijdig inkopen materiele budgetten uitvoering incidentele projecten diensten derden overige lasten overige lasten bestaan dotaties voorziening dubieuze debiteuren boekwaarde verlies activa tabel balans per december bedragen x balans balans activa vaste activa materiële vaste activa waarvan grond gebouwen waarvan installaties inventarissen waarvan projecten uitvoering waarvan overige materiële vaste activa immateriële vaste activa vlottende activa voorraden onderhanden projecten debiteuren overige vorderingen overlopende activa liquide middelen totaal activa passiva eigen vermogen exploitatiereserve bestemmingsreserve onverdeeld resultaat voorzieningen langlopende schulden leningen ministerie financiën kortlopende schulden crediteuren belastingen premies sociale lasten kortlopend deel leningen ministerie financiën overige schulden overlopende passiva totaal passiva tweede kamer vergaderjaar xiii nr,0.3827856112822523,0.35945073227181895,0.35080364999600516,0.3827856112822523,Colonialism,0.02333487901043335,none
Policyarchive_text\jaarverslagen\2023\jaarverslag-ezk-2022\jaarverslag-ezk-2022.141.txt,b61c251d:00002,5,"Crediteuren
De omvang van de post crediteuren is in 2022 sterk toegenomen. Dit is 
veroorzaakt door een tijdelijke freeze op de financiële administratie in 
verband met de naamwijziging van het agentschap. Het agentschap heeft 
in 2022 95,4% (norm 95%) van de facturen binnen de termijn betaald. 141
Tweede Kamer, vergaderjaar 2022–2023, 36 360 XIII, nr. 1",crediteuren omvang post crediteuren sterk toegenomen veroorzaakt tijdelijke freeze financiële administratie verband naamwijziging agentschap agentschap norm facturen termijn betaald tweede kamer vergaderjaar xiii nr,0.47931738614095903,0.4905761932860191,0.4460729547722237,0.4905761932860191,Historical_Slavery,0.011258807145060057,none
Policyarchive_text\jaarverslagen\2023\jaarverslag-ezk-2022\jaarverslag-ezk-2022.142.txt,3a019ea6:00000,10,"Kortlopende schulden
De post Kortlopend deel leningen bij het Ministerie van Financiën bestaat 
uit de aflossingen op de lopende leningen bij het Ministerie van Financiën 
2023. Tabel 54 Kasstroomoverzicht over het jaar 2022 (bedragen x € 1.000)
Vastgestelde 
begroting (1)
Realisatie (2)
Verschil realisatie 
en vastgestelde 
begroting 
(3)=(2)-(1)
1. Rekening-courant RHB 1 januari 2022 + stand depositorekeningen
10.639
13.958
3.319
Totaal ontvangsten operationele kasstroom (+)
63.706
65.972
2.266
Totaal uitgaven operationele kasstroom (-/-)
‒ 60.106
‒ 53.447
6.659
2. Totaal operationele kasstroom
3.600
12.525
8.925
Totaal investeringen (-/-)
‒ 5.750
‒ 5.826
‒ 76
Totaal boekwaarde desinvesteringen (+)
0
58
58
3. Totaal investeringskasstroom
‒ 5.750
‒ 5.768
‒ 18
Eenmalige uitkering aan moederdepartement (-/-)
0
‒ 471
‒ 471
Eenmalige storting door het moederdepartement (+)
0
2.384
2.384
Aflossingen op leningen (-/-)
‒ 4.101
‒ 2.923
1.178
Beroep op leenfaciliteit (+)
5.750
5.250
‒ 500
4. Totaal financieringskasstroom
1.649
4.240
2.591
5. Rekening-courant RHB 31 december 2022 + stand depositorekeningen  (=1+2+3+4), de 
maximale roodstand is € 0,5 mln. 10.137
24.955
14.818
Toelichting kasstroomoverzicht
Het kasstroomoverzicht geeft een analyse van de liquiditeitsontwikkeling. Operationele kasstroom
De operationele kasstroom bestaat uit het geraamde saldo van baten en 
lasten, gecorrigeerd voor afschrijvingen en mutaties in de voorzieningen en 
het werkkapitaal. Investeringskasstroom
In 2022 heeft het agentschap voor een bedrag van € 5,9 mln geïnvesteerd in 
materiële vaste activa zoals elektronische apparatuur en antennes en in 
immateriële vaste activa voor onder meer het zaaksysteem GENIUS.",kortlopende schulden post kortlopend deel leningen ministerie financiën bestaat aflossingen lopende leningen ministerie financiën tabel kasstroomoverzicht bedragen x vastgestelde begroting realisatie verschil realisatie vastgestelde begroting rekening courant rhb januari stand depositorekeningen totaal ontvangsten operationele kasstroom totaal uitgaven operationele kasstroom totaal operationele kasstroom totaal investeringen totaal boekwaarde desinvesteringen totaal investeringskasstroom eenmalige uitkering moederdepartement eenmalige storting moederdepartement aflossingen leningen beroep leenfaciliteit totaal financieringskasstroom rekening courant rhb december stand depositorekeningen maximale roodstand mln toelichting kasstroomoverzicht kasstroomoverzicht geeft analyse liquiditeitsontwikkeling operationele kasstroom operationele kasstroom bestaat geraamde saldo baten lasten gecorrigeerd afschrijvingen mutaties voorzieningen werkkapitaal investeringskasstroom agentschap bedrag mln geïnvesteerd materiële vaste activa elektronische apparatuur antennes immateriële vaste activa zaaksysteem genius,0.34183463668858144,0.2724220190805323,0.2026921942843097,0.34183463668858144,Colonialism,0.06941261760804912,none
Policyarchive_text\jaarverslagen\2023\jaarverslag-ezk-2022\jaarverslag-ezk-2022.143.txt,ba77511d:00000,6,"Toelichting
Personeelskosten per FTE / Kosten inhuur externen
De gerealiseerde gemiddelde personeelskosten per FTE zijn circa 8% hoger 
dan de vastgestelde begroting. Doordat de nieuwe taken van het 
agentschap zeer specialistisch (extern) personeel vergen stijgen de kosten 
per FTE. Daarnaast stijgen de kosten door het opbouwen van het IKB-
spaarverlof en de CAO wijzigingen. Het percentage externe inhuur bedraagt 
20%. 143
Tweede Kamer, vergaderjaar 2022–2023, 36 360 XIII, nr. 1",toelichting personeelskosten per fte kosten inhuur externen gerealiseerde gemiddelde personeelskosten per fte circa hoger vastgestelde begroting doordat nieuwe taken agentschap zeer specialistisch extern personeel vergen stijgen kosten per fte daarnaast stijgen kosten opbouwen ikb spaarverlof cao wijzigingen percentage externe inhuur bedraagt tweede kamer vergaderjaar xiii nr,0.3571875175136185,0.41889936955864976,0.4033609535463062,0.41889936955864976,Historical_Slavery,0.01553841601234357,none
Policyarchive_text\jaarverslagen\2023\jaarverslag-ezk-2022\jaarverslag-ezk-2022.144.txt,3b965f31:00000,5,"Dienst ICT Uitvoering (DICTU)
Jaarverantwoording van het baten-lastenagentschap DICTU per 
31 december 2022
Tabel 56 Staat van baten en lasten van het baten-lastenagentschap DICTU voor het jaar 2022 
(bedragen x € 1.000)
Vastgestelde 
begroting (1)
Realisatie (2)
Verschil (3) = (2) - 
(1)
Realisatie 2021 
(4)
Baten
- Omzet
320.162
351.078
30.916
346.839
waarvan omzet moederdepartement
212.582
249.827
37.245
232.388
waarvan omzet overige departementen
105.725
100.808
‒ 4.917
113.563
waarvan omzet derden
1.855
443
‒ 1.412
888
Rentebaten
0
0
0
0
Vrijval voorzieningen
0
1.812
1.812
61
Bijzondere baten
0
0
0
14
Totaal baten
320.162
352.890
32.728
346.914
Lasten
Apparaatskosten
296.507
318.007
21.500
300.845
- Personele kosten
193.450
227.911
34.461
213.439
waarvan eigen personeel
89.900
92.055
2.155
88.500
waarvan inhuur externen
99.600
133.026
33.426
121.911
waarvan overige personele kosten
3.950
2.830
‒ 1.120
3.028
- Materiële kosten
103.057
90.096
‒ 12.961
87.406
waarvan apparaat ICT
29.494
13.449
‒ 16.045
19.893
waarvan bijdrage aan SSO's
21.100
24.444
3.344
22.518
waarvan overige materiële kosten
52.463
52.203
‒ 260
44.995
Rentelasten
5
75
70
3
Afschrijvingskosten
23.150
15.466
‒ 7.684
21.083
- Materieel
12.000
10.631
‒ 1.369
14.801
waarvan apparaat ICT
12.000
10.631
‒ 1.369
14.801
waarvan overige materiële afschrijvingskosten
0
0
0
0
- Immaterieel
11.150
4.835
‒ 6.315
6.282
Overige lasten
500
865
365
4.083
waarvan dotaties voorzieningen
500
0
‒ 500
3.903
waarvan bijzondere lasten
0
865
865
180
Totaal lasten
320.162
334.413
14.251
326.014
Saldo van baten en lasten gewone bedrijfsuitoefening
0
18.477
18.477
20.900
Agentschapsdeel Vpb-lasten
0
0
0
0
Saldo van baten en lasten
0
18.477
18.477
20.900
Mutatie POK/WaU gelden
0
307
307
0
Saldo van baten en lasten na resultaatbestemming
0
18.784
18.784
20.900
Toelichting op de baten
De realisatie van de omzet is in 2022 € 30,9 mln hoger dan initieel 
opgenomen in de ontwerpbegroting. Begin 2022 was al voorzien dat de 
omzetstijging in 2021 niet incidenteel van aard was, en middels 1e 
suppletoire is de omzet begroting met € 34,1 mln verhoogd naar € 354,3 
mln. Bij het moederdepartement is de realisatie in 2022 vergeleken met de 
ontwerpbegroting bijna € 37,3 mln hoger en bij overige departementen € 4,9 
mln lager. Naast de verwachte hogere omzet, door een groeiende vraag naar 
144
Tweede Kamer, vergaderjaar 2022–2023, 36 360 XIII, nr. 1",dienst ict uitvoering dictu jaarverantwoording baten lastenagentschap dictu per december tabel staat baten lasten baten lastenagentschap dictu bedragen x vastgestelde begroting realisatie verschil realisatie baten omzet waarvan omzet moederdepartement waarvan omzet overige departementen waarvan omzet derden rentebaten vrijval voorzieningen bijzondere baten totaal baten lasten apparaatskosten personele kosten waarvan eigen personeel waarvan inhuur externen waarvan overige personele kosten materiële kosten waarvan apparaat ict waarvan bijdrage sso waarvan overige materiële kosten rentelasten afschrijvingskosten materieel waarvan apparaat ict waarvan overige materiële afschrijvingskosten immaterieel overige lasten waarvan dotaties voorzieningen waarvan bijzondere lasten totaal lasten saldo baten lasten gewone bedrijfsuitoefening agentschapsdeel vpb lasten saldo baten lasten mutatie pok wau gelden saldo baten lasten resultaatbestemming toelichting baten realisatie omzet mln hoger initieel opgenomen ontwerpbegroting begin voorzien omzetstijging incidenteel aard middels 1e suppletoire omzet begroting mln verhoogd mln moederdepartement realisatie vergeleken ontwerpbegroting bijna mln hoger overige departementen mln lager verwachte hogere omzet groeiende vraag tweede kamer vergaderjaar xiii nr,0.3373000066478691,0.26031518437344237,0.23216754812066573,0.3373000066478691,Colonialism,0.07698482227442671,none
Policyarchive_text\jaarverslagen\2023\jaarverslag-ezk-2022\jaarverslag-ezk-2022.145.txt,bdbc5574:00001,3,"De overige omzet is in 
realisatie € 5,6 mln lager door het in realisatie beter toe kunnen wijzen van 
omzet binnen gehanteerde productgroepen en lagere omzet bij het 
Ministerie van Sociale Zaken en Werkgelegenheid (SZW). Tabel 59 Omzet derden (bedragen x € 1.000)
Vastgestelde 
begroting 2022
Realisatie 2022
Verschil realisatie 
en vastgestelde 
begroting
Realisatie 2021
Totaal
1.855
443
‒ 1.412
888
145
Tweede Kamer, vergaderjaar 2022–2023, 36 360 XIII, nr. 1",overige omzet realisatie mln lager realisatie beter toe wijzen omzet gehanteerde productgroepen lagere omzet ministerie sociale zaken werkgelegenheid szw tabel omzet derden bedragen x vastgestelde begroting realisatie verschil realisatie vastgestelde begroting realisatie totaal tweede kamer vergaderjaar xiii nr,0.46776916813110575,0.46064506091414364,0.46908066058537734,0.46908066058537734,Modern_Racism_Inequality,0.00131149245427159,none
