text,label,label_id
"Andere plekken
Er zijn nog meer plekken op de wereld 
waar Amsterdam of prominente 
Amsterdammers betrokken waren bij 
slavenhandel en slavernij. Veel plaatsen 
aan de westkust van Afrika stonden 
tijdelijk onder Nederlands bestuur, van 
Goree aan de Senegalese kust tot Luanda 
in Angola of het eiland São Tomé. Maar 
ook bijvoorbeeld Madagaskar aan de 
oostkant van Afrika, belangrijk in het 
slavenhandelsnetwerk van de VOC, het 
sultanaat Bantam in het westen van Java 
en Formosa (het huidige Taiwan), waar
de VOC rond de helft van de 17e eeuw 
een suikerkolonie opbouwde. Op Sint Maarten zorgde de afschaffing van 
de slavernij in Frankrijk in 1848 ervoor dat 
ook in het Nederlandse deel de slavernij 
feitelijk werd afgeschaft; 15 jaar voordat dit 
in de andere Nederlandse West-Indische 
koloniën gebeurde. Sint Maarten was voor 
de helft Nederlands en voor de helft Frans. Toen de mensen op het Franse deel vrij 
werden, bleek het voor de Nederlanders 
onmogelijk om op hun deel van het 
eiland de slavernij te handhaven. Slaafgemaakten in 
Amsterdam
Officieel was slavernij al sinds de middel­
eeuwen niet toegestaan in Amsterdam: 
‘Binnen der Stadt van Amstelredamme 
ende hare vrijheydt, zijn alle menschen 
vrij, ende gene Slaven.’ Het was dus voor 
slaafgemaakten die meegenomen werden 
naar Amsterdam mogelijk om vrij te 
worden, maar dat was wel moeilijk. Ten 
eerste moest je op de hoogte zijn van de 
wetgeving. Ten tweede moest je in staat 
zijn om degene die jou als slaaf hield voor 
het gerecht te dagen. Ten derde moest je 
een plek hebben om naartoe te gaan nadat 
je bevrijd zou zijn.",Remembrance,3
"— 145 —
Ulbe Bosma
10. Gedwongen verplaatsing 	
	
en illegale slavenhandel 	
	
na de afschaffing
Bij de teruggave van koloniale gebieden door de Britse regering in 1815 
verplichtte Nederland zich om de slavenhandel in deze koloniën en 
­territoriale wateren te verbieden en te bestrijden. Het ging daarbij om de 
Nederlandse Antillen, Suriname, de Nederlandse vestiging Elmina (op de 
kust van het huidige Ghana) en de Indonesische archipel. Die afschaffing 
verliep weinig voortvarend. De voortdurende mensenroof en slavenhandel 
in het Aziatische deel van de koloniale bezittingen waren verreweg het 
omvangrijkst, maar die in het Atlantische gebied lagen politiek veel 
­gevoeliger vanwege de aanhoudende grootschalige illegale slavenhandel, 
met name door Franse, Portugese en Spaanse schepen. De ­Britten beschul­
digden de Nederlanders regelmatig van laksheid en zelfs medeplichtig­
heid aan het in stand houden van de slavernij in het Atlan­tische gebied. ◼ ◼◼  Indonesische Archipel
Het Nederlandse gezag was vroeg in de negentiende eeuw op de meeste 
plaatsen in de Indonesische archipel nog slechts marginaal vertegen­
woordigd. Alleen op Java en de Molukken kon het bestuur direct ingrijpen 
in lokale verhoudingen en daarnaast de veelvuldig voorkomende kidnap­
pings van mensen, vooral door piratenschepen, effectief bestrijden. Daar­
bij kwam dat eeuwen van koloniale slavenhandel en een snel toenemende 
vraag naar allerhande producten, zoals rotan en parels, voor de Chinese 
en Europese markt de waarschijnlijk oeroude praktijken van mensenroof 
en slaven­handel nog flink hadden aangewakkerd. De snelgroeiende 
wereldhandel, met de inzet van steeds grotere schepen en nieuwe 
­communicatiemiddelen, was zo een belangrijke factor in het voortduren 
en mogelijk zelfs uitbreiden van de slavenhandel en slavernij in de 
­Indonesische  archipel.",Historical slavery,1
"— 193 —
— SLAVERNIJ, AFSCHAFFINGEN EN DOORWERKINGEN —
In Suriname is het Nederlands nog altijd de enige officiële taal, zij het dat 
er een variant gesproken wordt met een geheel eigen woordenschat, klank 
en vaak ook zinsbouw: het Surinaams-Nederlands. Het Sranantongo fun­
geert als lingua franca voor alle bevolkingsgroepen, het Sarnámi is de taal 
van de grootste bevolkingsgroep: de Hindostanen, de nakomelingen van 
Brits-Indische contractarbeiders. De geschreven variant van het Sarnámi 
kwam pas tot bloei in de Nederlandse diaspora na de Surinaamse onafhan­
kelijkheid in 1975, namelijk in Den Haag, het Bollywood aan de Noordzee. Suriname kent daarnaast nog tal van andere talen. De marrons (nakome­
lingen van mensen die de plantages waren ontvlucht) worden nu opge­
deeld in ongeveer zes stammen, waarvan er vijf een eigen marrontaal 
hebben, terwijl er één zich bedient van het Sranantongo. Daarnaast bestaat er buiten het demografische waterhoofd van Parama­
ribo nog een heel palet aan talen van de oorspronkelijke bewoners: talen 
als het Karaïbs, het Trio en het Wayana die ver van de hoofdstad een leven 
­blijven leiden. Verder zijn er nog het Surinaams-Javaans, twee varianten 
van het Chinees en sinds enkele decennia hebben tientallen Braziliaanse 
goudzoekers ook het Portugees aan het palet toegevoegd. De groepstalen 
die het dichtst bij de hoofdstad Paramaribo gebruikt worden, hebben het 
meest te lijden onder processen van urbanisatie en mondialisering, 
zoals het Arowaks en het Javaans: jongeren hebben die al ingeruild voor 
Nederlands, Sranantongo en Engels. Nu de marrons bij elke volkstelling 
gegroeid blijken te zijn en al de op een na grootste bevolkingsgroep vor­
men, is het de vraag of de status van marrontalen als het Ndyuka en Sara­
makaans in die inhaalspurt zal meekomen. Het recent uitgekomen Album 
van de Caraïbische poëzie (2022) over Suriname en de Nederlands-Caribische 
eilanden laat zien hoe veelzijdig de literatuur is die uit die meertaligheid 
voortkomt.",Historical slavery,1
"78
Deze plattegrond van het slavenschip Brookes is dankzij de Engelse abolitionisten 
(afschaffers) heel bekend geworden. Zij verspreidden er eind 18e eeuw meer dan 
10.000 exemplaren van. Het is niet duidelijk of slaafgemaakten werkelijk op deze 
manier op dit schip vervoerd werden, maar het werd een sterk symbool van de 
onmenselijkheid van de slavenhandel. LIBRARY OF CONGRESS | 1788",Historical slavery,1
"De slavernij en het kolonialisme legde de basis voor de 
ongelijke ontwikkeling van de moderne wereldeconomie door de eenzijdi­
ge ontwikkeling en zelfs onderontwikkeling van gekoloniseerde samenle­
vingen, en door de impuls van koloniaal profijt in Nederland en andere 
delen van Europa. Dit boek laat zien dat de afschaffing van slavenhandel en 
slavernij transformaties in gang zette: van kolonialisme waarin slavenhan­
del en slavernij centraal stonden naar nieuwe manieren waarop kolonialis­
me georganiseerd werd. Het leidde ertoe dat slavernij op termijn door 
koloniale ondernemers en de Nederlandse koloniale staat vervangen werd 
door andere vormen van dwangarbeid, zoals corvee-, gevangenen-, en con­
tractarbeid, die vaak al belangrijke koloniale instrumenten waren geweest, 
maar voortaan op grotere schaal en op nieuwe manieren werden ingezet.",Historical slavery,1
"45. David Olusoga, Black and British. A Forgotten History (London: MacMil-
lan, 2016). 46. Zie de website van Ron Siteur over zĳn voorvader Wange van Bali: 
https://wangevanbali.nl en zie van Annemieke van der Vegt over haar 
voorvader Christiaan: https://www.hoeheettechristiaan.nl (beide 
geraadpleegd 02-03-2021). Een aaneenrĳging van persoonlĳke archieven
1. Sinds 2010 bestaan de Nederlandse Antillen niet meer en dus is het 
opzettelĳk gebruiken van de term Antilliaans in de vorige zin een 
provocatie. Enerzĳds om een verband te leggen met verzet tegen Ne-",Remembrance,3
"Staat en slavernij werpt vanuit verschillende invalshoeken licht op het 
koloniale slavernijverleden werking en in de werking en gevolgen van de 
erfenissen. Het is onmogelijk om hier alle bijdragen van de auteurs samen 
te vatten, maar een aantal gedeelde bevindingen is van belang voor de rich­
ting van verder onderzoek en de maatschappelijke en politieke omgang 
met het koloniale slavernijverleden en zijn doorwerkingen. Het koloniale 
slavernijverleden heeft op drie manieren urgentie. Ten eerste vanwege de 
historische ontwikkeling, betrokkenheid en gevolgen van de Nederlandse 
koloniale slavenhandel en slavernij. Ten tweede vanwege de manieren",Historical slavery,1
"Monuments of rebellion 
against Caribbean enslavement: an appraisal. Bachelor’s thesis, University of West Indies, Sint Augustine. 49 https://www.dbnl.org/tekst/rutg014bene01_01/rutg014bene01_01_0004.php 
50 Amigoe, 21-08-1971. Nadat dit gedicht in de Amigoe verscheen, werd het gepubliceerd in de gedichtenbundel  
Kolokolo di mi wea (1977). 51 Amigoe, 19 August 1977. 52 AD, 18 augustus 2005 
53 https://libris.nl/boek/?authortitle=carel-de-haseth%2Fslaaf-en-meester-katibu-di-shon--9789062658350",Remembrance,3
"41
CISGENDER 
Een term voor mensen wiens genderidentiteit overeenkomt met hun geboortegeslacht en die zich 
daar prettig bij voelen. COMMUNITY-STAGE
In steden en (kwetsbare) buurten waar veel Zwarte mensen en mensen van kleur wonen, komt politie-
geweld en etnisch profileren veelvuldig voor. Om dit tegen te gaan dienen, naast een nieuw normatief 
kader, wetshandhavers zich te verdiepen in de lokale mensen, cultuur en de geschiedenis/DNA van de 
wijk. Om tot gelijke behandeling en de handhaving van Artikel 1 van de Grondwet te komen is het be-
langrijk dat wetshandhavers die veiligheid moeten bieden goed voorbereid zijn. Er dient geïnvesteerd 
te worden in sociaal culturele-/religieuze sensitiviteit-opleidingen en -trainingen. CULTUREEL RACISME
Een vorm van racisme waarin men niet spreekt over ‘ras’ maar over ‘etnische minderheden’ die een 
minderwaardige cultuur zouden hebben. Cultuur wordt hierbij ‘geracialiseerd’. Dat wil zeggen dat cul-
tuur, wat eigenlijk dynamisch is, als onveranderbaar wordt gezien. De dominante cultuur wordt als on-
verenigbaar gepresenteerd ten opzichte van de “andere” cultuur. Bijvoorbeeld: de “westerse” normen 
en waarden en cultuur, worden als superieur of beter gezien dan de “islamitische cultuur”.",Modern racism& inequality,2
"56 
DAVID ONNEKINK
Aan de ene kant markeert het asiento een enorme toename van de 
slavenhandel en de legitimering daarvan in de Europese cultuur, politiek 
en het internationaal recht. Aan de andere kant kenmerkt Utrecht zich 
juist door een stilte in het morele debat over slavernĳ en slavenhandel. Zo luidde de Vrede van Utrecht van 1713 een tĳdperk in van ongebreidelde 
en gesanctioneerde slavenhandel, totdat in Engeland door toenemende 
kritiek in 1807 een verbod tot stand kwam. De paradox van de Vrede 
van Utrecht echoot na tot in de eenentwintigste eeuw. In 2013 vierde de 
stad Utrecht de driehonderdste verjaardag van een verdrag dat vrede en 
vrĳheid in Europa had bewerkstelligd, maar voor veel Afrikanen juist 
tot slavernĳ had geleid.30",Modern racism& inequality,2
"EPILOOG 
269
diverse clubs samengewerkt die nu niet meer bestaan: kleine stichtingen, 
maar bĳvoorbeeld ook het Aboriginal Art Museum Utrecht. De tĳden 
zĳn echt veranderd de afgelopen jaren. Nu zie je dat die culturele sector 
denkt, hey, we kunnen er niet meer omheen. We moeten iets, anders 
blĳven we achterlopen en dat kan gewoon niet. In Utrecht is van alles 
geweest en die kennis is niet altĳd overgedragen. Denk aan de Vrĳe Vloer 
[popconcertzaal, NJ] of de hiphopscene van Utrecht. Als je dat niet weet, 
dan denk je dat het altĳd zo was. Maar het beeld twintig jaar geleden 
was echt heel anders. Er was ook een Moluks Historisch Museum. Maar er is veel wegbezui-
nigd.",Remembrance,3
"Ook zĳn oom Gideon Hoeufft woonde in Utrecht, 
waar hĳ hoge posten bekleedde, zoals kanunnik, Statenlid van Utrecht 
en afgevaardigde van Utrecht in de Staten-Generaal. Het echtpaar 
woonde eerst aan het Predikherenkerkhof, maar huurde in 1719 een 
groot pand aan het Janskerkhof. In 1724, het jaar dat hĳ ook uitgestrekte 
landgoederen kocht, schafte Gideon op een openbare verkoping een 
‘groot, schoon en weldoortimmerd huis’ aan de Mariaplaats aan, voor 
een bedrag van 8850 gulden.21
Hoewel zĳn vader al in 1716 was overleden, zullen diens naam, con-
necties en kapitaal Gideons positie in zĳn nieuwe woonplaats gunstig 
hebben beïnvloed. Al in 1719 werd hĳ benoemd tot extraordinair 
bewindhebber van de voc namens de Staten van Utrecht, een post die 
hĳ twee jaar later en tussen 1725 en 1727 opnieuw zou vervullen. In 1726 
werd hĳ ook verkozen in de Utrechtse vroedschap, een functie die hĳ, 
zoals de meeste vroedschapsleden, tot zĳn dood bekleedde. Daarnaast 
was hĳ in 1731 ook schepen van Utrecht.22",Remembrance,3
"Het Nederlandse koloniale slavernijverleden is echter 
­breder – en voor de nazaten van slaafgemaakten zijn meerdere historische 
data relevant. Op Curaçao is er bewust voor gekozen om niet de afschaffing 
van de slavernij op 1 juli groots te vieren, maar de grote opstand van tot 
slaaf gemaakten onder leiding van Tula op 17 augustus 1795. Bij het Rif in 
Willemstad vindt elk jaar op 17 augustus de herdenking daaraan plaats bij 
het nationale monument. Voor nazaten van slaafgemaakten uit Indonesië",Remembrance,3
"5. Janneke Stegeman, ‘“De kinderen der 
heydenen.” Utrecht, de kerk en slavernij,’ in: 
Nancy Jouwe, Matthijs Kuipers en Remco 
Raben (red.), Slavernij en de stad Utrecht 
(Zutphen 2021) 173. 6. Pearl I. Gerding, Op weg naar grotere hoogten. Een geschiedenis van een kerk (Paramaribo 2019 
[vernieuwde editie]) 25-29. 7. In veel Spaanse koloniën was de katholieke 
kerk juist de dominante kerk. Over de vraag 
of slavernij in een ‘katholieke’ kolonie beter 
zou zijn dan in een ‘protestantse’ kolonie is 
al veel gedebatteerd. Zie hierover Frank 
Tannenbaum, Slave and Citizen.",Remembrance,3
"6 
hebben daarmee de grondtrekken van de ‘juridische routekaart’ als het gaat om de 
verwerking van het slavernijverleden willen schetsen. Er wordt geen volledigheid 
gepretendeerd. Ook de vermelding van literatuur en jurisprudentie is in deze studie tot het 
noodzakelijke beperkt. Deze studie is bedoeld als basis voor verder onderzoek en dialoog 
over (juridische) vormen van erkenning, excuus en herstel. 1.4  
Leeswijzer 
 
In het navolgende zullen de juridische aspecten van erkenning, excuses en herstel als volgt 
behandeld worden. Hoofdstuk 2 behandelt het aanbieden van excuses voor het slavernijverleden (in een 
verklaring) door de regering en de eventuele staatsrechtelijke en andersoortige 
belemmeringen daarbij. Het aangrijpingspunt daarbij is het meest recente 
kabinetsstandpunt over dergelijke excuses. Hoofdstuk 3 verlegt de aandacht naar de wet als instrument, en daarmee ook naar de 
betrokkenheid van het parlement. Aan bod komen de wijze waarop erkenning, excuses en 
herstel vormgegeven kunnen worden in een wet met betrekking tot het slavernijverleden. Ook is er aandacht voor mogelijke strafrechtelijke en civielrechtelijke gevolgen.",Reparations,4
"Zwart Utrecht in beeld
Beeldessay
Nancy Jouwe
In Utrecht hebben zich door de jaren heen diverse zwarte gemeenschap-
pen gemanifesteerd in bĳeenkomsten, demonstraties en vieringen. Daarnaast spraken solidariteitsbewegingen zich uit tegen onderwerpen 
zoals racisme en fascisme. In dit beeldessay is een aantal foto’s opgeno-
men die naar deze geschiedenis verwĳzen. Het is slechts een kleine greep 
uit een veel grotere diversiteit aan tekenen van organisatiekracht en 
samenkomsten waar de rechten en culturen van zwarte gemeenschap-
pen centraal stonden en staan. 22 maart 1969 
Papoealeider Nicolaas Jouwe spreekt in het N.V.-Huis, Oudegracht 245. Op dezelfde dag 
vond er een demonstratie voor Papoea plaats in Utrecht, waar meer dan duizend mensen op 
afkwamen (Het Geheugen van Nederland)",Modern racism& inequality,2
"Ook dankbaar­
heid tegenover de voorouders en trots op hun verzet zijn dominante the­
ma’s (‘Ik ben trots op de vechtersmentaliteit van mijn voorouders en ben 
dankbaar dat ik daar in het heden ook nog kracht uit kan halen’). Het 
blijkt dat naast aandacht voor het slavernijverleden in het publieke debat 
ook generationele en geografische afstand nodig waren om over de pijnlij­
ke aspecten van familiegeschiedenissen te kunnen praten. De kaders die het publieke erkenningsdebat over het slavernijverleden 
domineren zijn te simplistisch. Persoonlijke ervaringen als de geciteerde 
laten zien hoe verleden en heden aan elkaar gekoppeld zijn en dat het 
­slavernijverleden niet de stem van zwart tegen wit, slachtoffers tegen 
daders, minderheid tegenover meerderheid, diaspora tegenover overheid 
is. Persoonlijke ervaringen zijn veel ingewikkelder, net zoals postkoloniale 
gemeenschappen hybride zijn, veelvormig verstrengeld met de Neder­
landse samenleving. In de woorden van Urwin Vyent, directeur van het 
NiNsee: ‘We beseffen onvoldoende hoe het slavernijverleden nog altijd 
doorwerkt in de hedendaagse samenleving, bij wit en zwart en in hun",Remembrance,3
"Mensen die in het verleden op 
verschillende ambassades hebben gewerkt spreken grote zorgen uit: 
 
“Ze kunnen ook zomaar ontslagen worden. In een bepaald land werd 
al het huishoudelijke personeel één voor één ontslagen. Dat is een 
drama voor die mensen. Je gooit ze in de armoede. Dat vind ik 
ontoelaatbaar voor BZ. En als dat gebeurt, dan zou dat met een 
regeling moeten gebeuren. Dat vind ik wel kwetsbaar. Iedereen in de 
piramide heeft een bepaalde macht. Onderaan de piramide ben je 
natuurlijk het meest kwetsbaar. BZ heeft de taak om die mensen te 
beschermen.",Historical slavery,1
"124. 2. A.B.R. du Croo de Vries, ‘Sara Sibilla Verdion of Indische welstand in 
Utrecht’, Maandblad Oud-Utrecht 59, 12 (1986), 236-239. 3. Pepĳn Brandon et al. (red.). De slavernĳ in Oost en West. Het Amsterdam 
onderzoek (Amsterdam: Spectrum, 2020); Esther Captain, Wandelgids 
sporen van slavernĳ in Utrecht / Traces of Slavery in Utrecht. A Walking",Remembrance,3
"Een voorbeeld is dat de organisaties die ieder jaar de herdenking van de Curaçaose 
slavenopstand organiseren, een studie willen doen naar de identiteit van Tula, omdat 
hieromtrent verschillende verhalen of mythes rondgaan. Er wordt lokaal echter weinig geld 
besteed aan diepgaand onderzoek waarbij de onderzoeker ook bronnen kan raadplegen die 
zich niet op Nederlands grondgebied bevinden. Er doet zich het gemis voelen van een instituut dat diepgaand onderzoek doet naar het 
slavernijverleden en dat eilandoverstijgend is. Het gaat dan, behalve om historisch onderzoek 
naar aspecten van de slavernij die nog steeds onderbelicht zijn,  zoals o.a. duurzame relaties 
tussen mannen en vrouwen in de slavenmaatschappijen, spiritualiteit, het leven van de 
slavenkinderen, ook om onderzoek naar hoe men met het slavernijverleden in het onderwijs 
kan omgaan, zoals bijvoorbeeld de beste wijze om een gevoelig onderwerp als slavernij te 
behandelen en om te gaan met de spanningen en (soms extreme) standpunten die zich hierbij 
kunnen voordoen. Een dergelijk instituut zou moeten afstemmen en samenwerken met 
relevante experts en stakeholders in het onderwijs en de wetenschap, teneinde 
kwaliteitsverbetering van het geschiedenisonderwijs te bewerkstelligen. De kennis die 
jongeren hebben van de geschiedenis in het algemeen60 en van  de slavernij geschiedenis in 
 
57 Oostindie, Gert J. and Rosemarijn Hoefte. 1999. ‘Historiography of Suriname and the Netherlands Antilles.’ 
In: B.W.",Remembrance,3
"EEN AANEENRIJGING VAN PERSOONLIJKE ARCHIEVEN 
241
8-film van mĳn oom te zien is. Mĳn moeder kwam toen naar Nederland 
om desktop publishing te studeren aan de Vrouwenvakschool Alida de 
Jong op de Mariaplaats, nadat een poging in 1975 om in Nĳmegen te 
studeren vroegtĳdig eindigde, en nam mĳ en mĳn broertje mee.7
Poetry Slam
Toen ik in 2007 meedeed aan een spoken word-workshop bĳ produc-
tiehuis Nowhere in Amsterdam Oost, waarvoor Jörgen Gario, mĳn 
broertje, me had geënthousiasmeerd, veranderde mĳn leven voorgoed. In 
september van dat jaar zouden we onderdeel zĳn van de eerste lichting 
van de Poetry Circle Nowhere. Een van de leden van die eerste lichting 
maakte furore in het poetry slam-circuit, en geïnspireerd door haar 
besloot ik ook daaraan mee te doen.8
Aan het begin van 2011 deed ik mee aan de A-water Slam in Utrecht 
en ik won een plek in de finale van de Nationale Kampioenschappen. Maar ik had me opgegeven voor nog meer voorrondes van het NK en ging 
ze gewoon allemaal af. In diezelfde periode was ik door verschillende 
groepen mensen uitgenodigd voor gesprekken om acties op te zetten 
tegen de praktĳk van Zwarte Piet. Ik was zelf betrokken geraakt, nadat 
mĳn moeder mĳ een keer opbelde om te vertellen wat er met haar was 
gebeurd op haar werk. Ze was naar buiten gegaan om een luchtje te 
scheppen en toen ze het kantoor weer binnenstapte, zei de receptionist, 
ten overstaan van klanten: ‘We zochten al waar Zwarte Piet was en daar 
ben je.’ Terwĳl ik van binnen kookte liet mĳn moeder weten er niks mee 
te willen doen omdat ze niet nog meer buitengesloten wilde worden dan 
al het geval was. Om mĳn gevoelens over wat er was gebeurd alsnog een 
uitlaatklep te geven stopte ik het in mĳn dichtwerk en spoken word. In 
die periode volgde ik ook meer vakken in postcolonial studies en gender 
studies aan de Universiteit Utrecht.",Remembrance,3
"Het overspel van Henricus 
Torquinius en Maria Wens,’ Nog meer 
wereldgeschiedenis van Nederland (Amsterdam 
2022). Odegard, E., Graaf en Gouverneur. Nederlands-
Brazilië onder het bewind van Johan-Maurits van 
Nassau-Siegen, 1636-1644 (Zutphen 2022). Oest, E.W. van der, ‘The Forgotten Colonies of 
Essequibo and Demerara, 1700-1814,’ in: Victor 
Enthoven en Johannes Postma (red.), Riches 
from Atlantic Commerce. Dutch Transatlantic Trade 
and Shipping, 1585-1817 (Leiden 2003) 323-361. Oostindie, Gert, ‘Explaining Dutch Abolition,’ 
Fifty Years Later Antislavery, Capitalism and 
Modernity in the Dutch Orbit (Leiden 1995) 1-25. Oostindie, Gert, Het paradijs overzee. De Nederlandse 
Caraïben en Nederland (Amsterdam 1997). Oostindie, Gert, Het verleden onder ogen.",Remembrance,3
"Adopted in 2001, the law recognizes the 
transatlantic slave trade and slavery as constituting a crime against humanity and ensures that 
educational curricula and research programs give this topic substantial focus. However, the 
Taubira law, as part of a broader set of lois mémorielles, has also been criticised by historians 
for producing a single historical narrative and has instigated an increasing number of proposals 
aiming to control the legal governance of history in France. This case study therefore offers a 
 
8 Eg Stiina Löytömäki, Law and the Politics of Memory: Confronting the Past, Routledge 2014; Maria Mälksoo, 
Militant Memocracy in International Relations: Mnemonical Status Anxiety and Memory Laws in Eastern Europe 
(2021) Review of International Studies; George Soroka and Félix Krawatzek, Nationalism, Democracy, and 
Memory Laws, Journal of Democracy, 30, 2, 2019. 157–71. 9 See Robert A Kahn, Holocaust Denial and the Law: A Comparative Study (Palgrave-Macmillan 2004); Emanuela 
Fronza, Memory and Punishment: Historical Denialism, Free Speech and the Limits of Criminal Law, Springer, 
2018. 10 For the terminological clarifications, see section 1.3. below. 11 See the Motie (cited supra note 2). 12 Supra note 3.",Reparations,4
"Tom van der Geugten (red.), 
Geschiedeniswerkplaats. 2 vmbo (Groningen 
2019) 15. 16. Miesje Engels en Mark de Rouw, Tijd voor 
geschiedenis, 2 vwo (2019) 5.2. 17. Eelco Beukers en Stephan Klein, Memo. Bovenbouw vwo (Den Bosch 2011) 201. 18. Marcel van Riessen, Frits Rovers en Arie 
Wilschut (red.), Oriëntatie op geschiedenis. Basisboek voor de vakdocent (Assen 2011) 297.",Remembrance,3
"Excuses vanuit het perspectief van de liberale orde 
 
Dr. Francio Guadeloupe 
Koninklijke Instituut voor Taal, Land en Volkenkunde (KITLV) 
Universiteit van Amsterdam (UvA) 
 
 
De hele discussie of de Nederlandse staat excuses zou moeten aanbieden voor de rol dat 
het koningshuis, politici in Den Haag en hun gouverneurs hebben gespeeld ten tijde van de 
trans-Atlantische slavenhandel en slavernij in Suriname, Aruba, Bonaire, Curaçao, Sint Maarten, 
Sint Eustatius en Saba, dient te worden beoordeeld binnen de parameters van de moderne 
politiek-economische uitrusting van de wereld. In de 21ste eeuw leven we nog steeds in een 
post-Tweede Wereldoorlog liberale orde van natiestaten en de Verenigde Naties met allerlei 
transnationale regulerende instituties en internationale wetgeving, zonder wie de wereld zou 
vervallen tot realpolitik, de macht van de sterkste, oorlog en chaos.1 Dit verhaal van triomf is 
ook het verhaal van de koude oorlog tussen de VS en de USSR, en de hete oorlogen die 
daardoor zijn uitgevochten in net gedekoloniseerde landen. Deze landen hebben in vergelijking met de VS, West-Europa en Canada weinig profijt 
gehad van de liberale orde.2 Desalniettemin is dit wel het speelveld waarin zij hun rechten 
moeten opeisen.3 Dit is ook hun terrein aangezien zij hebben bijgedragen aan het scheppen van 
die orde; een onderbelicht verhaal dat langzaam wat meer academisch bekendheid begint te 
krijgen.4 De liberale orde met haar norm van vrije markt-democratieën gestoeld op politiek 
 
1 Deze zienswijze is prachtig verwoord door Gilford John Ikenberry, een prominente denker in de wereld van 
internationale betrekkingen: “Compared with past orders--imperial and anarchic systems of various sorts, from the 
Greek and Chinese worlds of the classical era to the nineteenth-century European imperial system--the liberal order 
stands alone. Choose your metric. But in terms of wealth creation, the provision of physical security and economic 
stability, and the promotion of human rights and political protections, no other international order in history comes 
close.” Ikenberry, G. John. 2017. The plot against American foreign policy; can the liberal order survive?, Foreign 
affairs Vol.96 (3), p.3 
2 In termen van het Caribische gebied, zie Girvan. Norman.",Remembrance,3
"van Hulzen, Utrecht in de patriottentĳd (Zaltbommel: Europese 
Bibliotheek, 1966), 26. 5. Ibidem. 6. Henk den Heĳer, De geschiedenis van de wic (Zutphen: Walburg Pers, 
1994), 115. 7. Hierbĳ is de scheidslĳn tussen de zeventiende en achttiende eeuw 
gelegd bĳ het eerste vroedschapslid dat in de achttiende eeuw is aan-
gesteld. 8. Het Utrechts Archief (hierna: nl-uthua), Burgerlĳke stand gemeente 
Utrecht en van de voormalige gemeente Zuilen, toegangsnummer 711,",Remembrance,3
"Geraadpleegd van www.parool.nl/nieuws/den-bosch-excelsior-
stilgelegd-wegens-racisme-boos-en-teleurgesteld-dat-dit-gebeurt~b6b4de4d 
•	 Auswärtiges Amt Deutschland (2021). Außenminister Maas zum Abschluss der Verhandlungen 
mit Namibia. (Persbericht Ministerie van Buitenlandse Zaken Duitsland, 28 mei 2021 
Geraadpleegd van www.auswaertiges-amt.de/de/newsroom/-/2463396. •	 AvroTros. (2018). Discriminatie door uitzendbureaus. In Radar [Videobestand]. Geraadpleegd van 
radar.avrotros.nl/uitzendingen/gemist/item/discriminatie-door-uitzendbureaus. 29 januari 2018
•	 Bon, S. van & B.",Modern racism& inequality,2
"— 175 —
— SLAVERNIJ, AFSCHAFFINGEN EN DOORWERKINGEN —
van onvrije en vrije arbeid af. Hoe zou het zijn, zo opperde hij, als de 
Zeeuwse boer gedwongen zou worden zijn producten tegen de helft, een 
vierde of een tiende deel van de werkelijke waarde te leveren? Zeker, traag­
heid en tegenzin bevingen de Javaan zodra hij in opdracht van anderen en 
onder streng toezicht moest werken, maar zou dat bij de Zeeuw onder een 
zelfde systeem niet ook gebeuren? Bij vaststelling van de prijs voor arbeid 
op een te laag peil zou voortgaande dwang nodig blijven. Muntinghe 
sprak daarom opnieuw de stelling tegen dat de Javaan voor elk ander 
­stelsel dan onvrije arbeid de deugden miste en waarschuwde met klem 
voor de hoge kosten van dwang en bewaking voor de verplichte tewerk­
stelling. Ook dit keer was zijn pleitnota voor vrije arbeid tevergeefs, want 
onder het nieuwe Nederlandse koloniale bewind zou het dwangstelsel 
alleen maar worden uitgebreid. Hij gaf echter niet op. In zijn nieuwe nota uit 1817 ging hij ook in op 
de sociale organisatie aan de onderkant van de boerensamenleving. Hij 
beschreef daarbij dorpsgemeenschappen als een homogeen geheel met 
eigenschappen als zelfbestuur en zelfvoorziening, beslotenheid en 
­cohesie. Een dorpsraad koos uit zijn midden bij toerbeurten een dorps­
hoofd om de gemeenschap extern te vertegenwoordigen en in eigen kring 
de gezamenlijke belangen naar behoren te regelen.",Historical slavery,1
