term,term_freq,doc_freq
morgen,7,7
signaal,7,7
geïdentificeerd,7,7
kabinetsstandpunt,7,6
informatievoorziening,7,6
jeugdzorg,7,5
hoogst,7,7
zóó,7,7
pligt,7,7
godsdienstig,7,5
misbruiken,7,6
krachtens,7,6
verpligting,7,7
moeijelijkheden,7,5
onzer,7,6
mystificatie,7,6
westerhoff,7,7
wybenga,7,7
mensonides,7,6
dumbar,7,7
wintgens,7,7
poortman,7,7
verpligt,7,7
worde,7,6
totaalpakket,7,6
tegenspraak,7,5
inzien,7,7
mogt,7,7
hunner,7,7
rogalla,7,6
zawadsky,7,6
marchie,7,6
dignus,7,7
reenen,7,7
afschaffingsplan,7,7
hechten,7,7
diversiteitsbeleid,7,7
vriendelijk,7,7
discriminerende,7,6
vertrouwelijk,7,5
schadelijk,7,5
manager,7,5
quota,7,6
organisatorische,7,6
risicoprofielen,7,5
antidiscriminatievoorzieningen,7,7
buitengewoon,6,6
slachtofferschap,6,6
nasleep,6,6
ontkend,6,6
probeer,6,6
familiegeschiedenissen,6,6
daders,6,6
breken,6,6
inferioriteit,6,6
reconstrueren,6,6
disciplines,6,5
toneel,6,6
oudste,6,6
journalist,6,5
archiefstukken,6,5
ziel,6,5
klaar,6,6
behelst,6,6
vergeleken,6,6
1845,6,6
1807,6,6
santo,6,6
verschaffen,6,6
demografische,6,6
winkels,6,6
vluchtpogingen,6,5
facto,6,6
ouderen,6,5
beschikbare,6,6
vruchtbare,6,6
koelies,6,6
strafrechtelijk,6,6
solidariteit,6,6
jegens,6,6
rituelen,6,6
planter,6,6
bestudering,6,6
gelaagdheid,6,6
trouillot,6,6
aarde,6,6
betrok,6,6
voortkwamen,6,6
dna,6,5
onlosmakelijk,6,6
benaming,6,5
oogst,6,5
creëerde,6,6
verdieping,6,6
schafte,6,6
geslagen,6,5
tegenovergestelde,6,6
bezette,6,5
nodige,6,6
overeen,6,6
geleidelijke,6,6
afschaf,6,6
bevatte,6,6
medegedeeld,6,6
bodem,6,6
geschriften,6,6
integreren,6,6
campagne,6,6
nwo,6,6
doctoral,6,5
steld,6,6
gebiedsdelen,6,6
slavenkoloniën,6,6
slavernijgerelateerde,6,6
slavenhoudende,6,6
startkapitaal,6,5
wetsvoorstellen,6,6
1828,6,6
gouverneur-,6,6
nagelaten,6,6
veroorzaken,6,6
doelbewust,6,6
nijverleden,6,6
brits-indië,6,5
hooren,6,5
metropool,6,6
aangekondigd,6,6
intensivering,6,6
verbieden,6,6
marginaal,6,6
voortduren,6,6
ontbrak,6,6
geschoven,6,6
vermoedelijk,6,6
1877,6,6
lombok,6,5
geenszins,6,6
1637,6,6
slavernijperiode,6,5
bedoelen,6,6
vrijgekocht,6,6
theorie,6,5
portretten,6,6
constateerde,6,6
meter,6,6
vermoeden,6,6
hooguit,6,6
gemengd,6,5
suikerproductie,6,6
veroorzaakte,6,5
gevaren,6,5
eenvoudiger,6,6
galen,6,5
opgetekend,6,6
verschilde,6,6
hoofddocent,6,6
wisselwerking,6,6
intellectuelen,6,5
uitstek,6,6
verstrekte,6,6
beheerde,6,6
afloop,6,6
ondernemer,6,6
tijdelijke,6,6
gunste,6,6
radicaal,6,6
concurrentie,6,6
kleding,6,5
banken,6,5
uniek,6,6
voorloper,6,6
profiteren,6,6
lening,6,5
bovenop,6,6
commissies,6,6
krachtige,6,6
bereikte,6,6
merendeel,6,6
geracialiseerde,6,6
palet,6,5
bezitters,6,6
verhandelbare,6,6
ondergang,6,6
geringe,6,6
arbeidsdwang,6,5
bewerking,6,5
rijst,6,6
strekken,6,6
tevergeefs,6,6
cohesie,6,5
voorstelling,6,5
knechten,6,6
hoofden,6,6
levensonderhoud,6,6
belastingheffing,6,5
baar,6,6
meldde,6,6
achterwege,6,6
balans,6,6
associated,6,6
duidt,6,5
kolonisatoren,6,5
winstgevende,6,6
staande,6,5
gewest,6,6
blijvend,6,6
vernieuwing,6,6
arbeids,6,6
oostkust,6,5
oogsten,6,6
salaris,6,5
binnenuit,6,6
anno,6,6
evengoed,6,6
maleis,6,5
niet-,6,6
indo,6,6
leeswijzer,6,6
gevestigde,6,5
kensmil,6,5
ofwel,6,5
scholieren,6,5
dichters,6,5
inzette,6,6
andré,6,6
varianten,6,6
populair,6,6
voorhoeve,6,6
tambú,6,5
daarbinnen,6,6
praktisch,6,6
obstakels,6,6
derhalve,6,6
uitvoerig,6,6
kijkt,6,6
schaduw,6,5
illustratie,6,6
bestaand,6,6
ingegeven,6,6
schieten,6,5
zekerheid,6,6
onderzoeks,6,6
komma,6,5
contexten,6,6
hiërarchisch,6,6
nationalistische,6,6
opzicht,6,6
romeinse,6,5
1492,6,6
exotische,6,5
christelijk,6,6
kleinkinderen,6,5
nageslacht,6,6
pot,6,6
211,6,5
1788,6,6
geopend,6,6
gruwelijke,6,5
veelzeggend,6,6
zus,6,6
anonieme,6,6
1946,6,6
wensen,6,6
tewerkgesteld,6,6
gerichte,6,6
ale,6,6
moeders,6,6
uitblijven,6,5
wanhoop,6,6
ideologisch,6,5
coro,6,6
liedjes,6,6
duidelijker,6,6
veroorloven,6,6
geschonken,6,6
eruit,6,6
ribeiro,6,6
beheerd,6,6
verdreven,6,5
successen,6,6
veroverden,6,6
aerssen,6,6
rende,6,6
regie,6,5
verbroken,6,6
principes,6,5
beschikking,6,6
aangevallen,6,6
connectie,6,6
ambachtslieden,6,5
producties,6,5
1968,6,6
doelen,6,6
zeventiende-eeuwse,6,6
1934,6,6
afbakening,6,6
1746,6,6
pere,6,6
gestaag,6,6
kapers,6,5
voldaan,6,6
ingebed,6,6
handelsgoederen,6,6
ingrijpend,6,6
1785,6,5
weergegeven,6,6
1740,6,6
overleefden,6,6
aangaan,6,6
creëerden,6,6
besteedden,6,6
bekeren,6,5
functionarissen,6,6
voorgoed,6,6
alhoewel,6,6
streefde,6,6
geschiedwetenschap,6,6
uitzonderingen,6,5
notabelen,6,6
1764,6,6
onderzoekt,6,6
1624,6,6
delaware,6,5
noord-amerikaanse,6,6
nevens,6,6
redelijk,6,6
minuten,6,6
tomé,6,5
arriveerden,6,6
wreedheid,6,6
1949,6,6
geïnitieerd,6,6
opende,6,6
deelde,6,6
jennifer,6,6
274,6,5
mauritshuis,6,6
lui,6,5
typische,6,6
instructie,6,5
brasilianen,6,6
alliantie,6,6
indianen,6,6
283,6,5
kozen,6,5
tobago,6,6
henriquez,6,6
286,6,6
admiraliteit,6,5
1836,6,6
humanitaire,6,6
ocw,6,5
implementatie,6,6
opvolger,6,6
gevecht,6,5
tienjarig,6,6
naburige,6,6
rechtvaardiging,6,6
294,6,5
295,6,6
antwoordde,6,6
aangevoerd,6,6
mozambique,6,5
verblijf,6,6
kaapse,6,6
vernietiging,6,6
omstreden,6,5
diefstal,6,5
sterkere,6,6
schijnt,6,6
bekennen,6,5
strategisch,6,6
subcontinent,6,5
schouten,6,5
1619,6,5
bestemd,6,6
lagere,6,6
eigendomsrechten,6,5
godsdienstige,6,6
1729,6,6
herman,6,6
320,6,6
prak,6,6
zake,6,5
uitgedragen,6,6
ain,6,6
deelden,6,6
recentelijk,6,6
essays,6,6
verzamelden,6,6
gezelschap,6,6
1682,6,6
toebedeeld,6,6
slavenmarkten,6,6
vaderlandsche,6,6
opties,6,6
instandhouding,6,6
anderszins,6,6
eenheidsstaat,6,6
stuurden,6,6
staatsinrichting,6,6
onmisbare,6,6
zestien,6,6
allison,6,6
1590,6,6
weduwe,6,6
benut,6,6
staf,6,5
uitmaakte,6,6
beloond,6,6
353,6,6
354,6,6
schatten,6,6
achteraf,6,6
organen,6,6
behartigen,6,5
notulen,6,6
bartholomeus,6,5
366,6,5
hoogtepunt,6,6
1614,6,5
gestaan,6,6
gegarandeerd,6,6
herengracht,6,6
handelscentrum,6,6
gemeten,6,6
biografieën,6,6
martijn,6,6
betrouwbare,6,6
382,6,6
seculier,6,5
sta,6,5
slavernijdebat,6,6
harry,6,5
reparatie,6,5
wethouders,6,6
1961,6,6
verzekeringen,6,5
miljard,6,5
kralen,6,6
slavenplantages,6,5
bruto,6,5
subsidie,6,6
logo,6,5
660,6,5
era,6,5
menno,6,6
benadrukte,6,6
administratie,6,6
samengewerkt,6,6
800,6,5
1768,6,6
1769,6,5
lucratief,6,5
aanstellen,6,5
rekenschap,6,6
418,6,5
productief,6,6
arion,6,6
toespraak,6,6
groenlinks,6,6
potentiële,6,6
1948,6,5
corruptie,6,6
plaatsvindt,6,6
gemeenteraadslid,6,6
gevraagde,6,6
moeizaam,6,5
interpretaties,6,5
weggenomen,6,6
paradoxes,6,5
watch,6,6
stephan,6,5
memo,6,5
201,6,5
kooij,6,6
balkenhol,6,6
wayne,6,6
modest,6,6
exchange,6,6
deelnemer,6,6
fifty,6,6
1750-1863,6,5
phd,6,6
migration,6,6
policing,6,5
perpetrators,6,6
1978,6,6
stille,6,6
schetsen,6,6
cátia,6,6
antunes,6,6
koude,6,5
market,6,5
karin,6,6
lurvink,6,6
economy,6,5
davids,6,5
ethical,6,5
august,6,6
commentaar,6,6
chicago,6,6
image,6,5
cupido,6,6
bart,6,5
bon,6,6
beautiful,6,5
volendam,6,6
kol,6,5
created,6,5
159,6,5
commerce,6,6
leslie,6,5
mission,6,6
concerning,6,6
merchants,6,5
oldest,6,5
kerala,6,6
slaaven,6,6
bureaucracy,6,5
building,6,6
itinerario,6,5
settlement,6,5
communication,6,6
1966,6,6
inschatting,6,5
around,6,6
wijk,6,6
475,6,6
valk,6,5
groene,6,5
1956,6,5
atlas,6,5
roy,6,6
claims,6,6
ontdekt,6,6
ingewikkeld,6,6
werkwijzen,6,5
millioenen,6,6
opdrachten,6,5
eurocentrisch,6,6
oplossingen,6,6
ne,6,6
middelbaar,6,6
inbedding,6,6
academici,6,6
resulteert,6,6
mercedes,6,5
zoiets,6,6
opzoeken,6,5
toon,6,5
bernard,6,6
uitmaakt,6,6
streeft,6,5
denkt,6,6
follow,6,5
money,6,5
wilt,6,6
opstelling,6,6
samengesteld,6,6
michel,6,6
grachtengordel,6,6
luxe,6,6
vereenigde,6,6
uitvinding,6,6
stuurman,6,6
gevoelige,6,6
jezelf,6,5
trouwen,6,6
verspreiding,6,6
schoon,6,6
1721,6,6
zuid-india,6,6
madrid,6,5
matrozen,6,6
getolereerd,6,6
negatief,6,6
georganiseerde,6,6
cabin,6,6
aanklacht,6,6
demonstratie,6,6
pleidooi,6,6
typen,6,6
scherp,6,6
kerkel,6,6
am-,6,5
sterdam,6,5
1920,6,5
re-,6,6
aert,6,6
schilder,6,6
pel,6,6
dergel,6,6
geschie-,6,6
oma,6,6
zomers,6,6
goudestein,6,5
blokland,6,5
enthousiast,6,6
grootvader,6,6
gestudeerd,6,6
cornelia,6,5
aangegaan,6,6
tak,6,6
daadwerkel,6,6
mislukking,6,5
zuster,6,6
prattenburg,6,5
ftig,6,6
voorzichtig,6,6
alweer,6,6
verwachting,6,6
dest,6,6
betrekkel,6,6
uitgesteld,6,5
1784,6,6
minrebroederstraat,6,6
dak,6,5
vinger,6,6
ophouden,6,6
binnenstad,6,6
naamloze,6,5
korten,6,6
plezier,6,6
aanvankel,6,6
kdommen,6,6
kennissen,6,5
respectievel,6,6
redel,6,5
helena,6,6
pierre-alexandre,6,5
1710-1789,6,6
aanw,6,5
oprechte,6,6
tel,6,6
buitengesloten,6,5
hervormd,6,6
opgroeien,6,5
opkomende,6,6
zeide,6,5
wilhelmus,6,6
elizabeth,6,6
gerechtshof,6,5
your,6,5
eenigen,6,5
neder-,6,6
hierb,6,6
luiden,6,6
susan,6,6
kleurr,6,5
wetenschappel,6,5
getracht,6,6
exist,6,5
migrant,6,5
passend,6,6
lm,6,6
vasthouden,6,5
voorbereid,6,6
nowhere,6,5
verkiezingen,6,5
maayke,6,5
oratie,6,6
baseren,6,5
epiloog,6,6
stagiaires,6,6
pennsylvania,6,6
character,6,5
implicatie,6,6
england,6,6
continental,6,6
gave,6,6
japan,6,6
koninkl,6,6
jonathan,6,5
bély,6,6
russia,6,5
douze,6,6
jansen,6,5
maandblad,6,5
german,6,6
nalatenschap,6,6
office,6,6
limits,6,6
overseas,6,6
influence,6,5
because,6,5
tiel,6,6
north,6,6
strekt,6,5
onderzoeksproject,6,5
network,6,6
successieoorlog,6,5
vervulde,6,5
afsluiten,6,5
geconstateerd,6,6
aspects,6,5
theater,6,6
josephus,6,6
involvement,6,5
kluwer,6,5
tijdstip,6,6
billijkheid,6,6
mai,6,6
tendant,6,6
default,6,6
inventarisatie,6,5
excuseswet,6,5
rutger,6,6
aanvaarden,6,6
beantwoord,6,6
datgene,6,6
accordance,6,6
dialogue,6,6
nikolay,6,6
central,6,6
scholars,6,6
acknowledge,6,6
important,6,6
aforementioned,6,5
substantial,6,5
kick,6,5
communist,6,6
noted,6,5
especially,6,5
demonstrated,6,6
likewise,6,5
limited,6,5
latter,6,6
until,6,6
support,6,5
individual,6,5
level,6,5
down,6,6
mentioned,6,6
potential,6,5
current,6,6
secondary,6,6
amongst,6,6
related,6,6
bevrijding,6,5
herinnerde,6,6
hervorming,6,6
doeleinden,6,5
meningen,6,5
durven,6,6
worstelen,6,6
aangaat,6,6
essentie,6,5
huren,6,6
aanbiedt,6,5
benadeeld,6,6
onderschat,6,6
presteren,6,6
spring,6,5
verloopt,6,6
slaat,6,6
staatsrecht,6,5
eerlijk,6,6
oplevert,6,6
toetsen,6,5
voorbaat,6,6
regten,6,6
dadelijk,6,6
onvoorwaardelijke,6,5
strekkende,6,5
gewigtig,6,5
meening,6,6
neen,6,6
teleurstelling,6,5
welligt,6,5
voorstelt,6,5
anemaet,6,6
lidth,6,6
jeude,6,6
hoekwater,6,6
delprat,6,6
jespers,6,6
guljé,6,6
luyben,6,6
wintershoven,6,6
foreest,6,6
bots,6,6
hoynck,6,6
papendrecht,6,6
heiden,6,6
reinestein,6,6
luidende,6,5
landbouwende,6,6
eener,6,6
pragmatisch,6,5
vordert,6,6
daaromtrent,6,6
behoeven,6,5
planning,6,6
freerks,6,6
meenen,6,5
wieger,6,6
hendrikus,6,6
hoofde,6,6
samengestelde,6,6
voorbereiding,6,5
intenties,6,5
komende,6,6
getoetst,6,5
kwade,6,5
ervaringsdeskundigen,6,5
beleidsvisie,6,6
sue,6,5
inclusiviteit,6,5
opleidingsniveau,6,5
optelsom,6,5
voorval,6,6
geproblematiseerd,6,5
assimileren,6,6
doorgroeien,6,5
toegankelijkheid,6,6
minatie,6,5
afwegingen,6,5
huid,5,5
resulteren,5,5
taboe,5,5
beneden,5,5
jou,5,5
gebaar,5,5
symbolisch,5,5
activistische,5,5
poli,5,5
geassocieerd,5,5
gangbare,5,5
inhoudt,5,5
leving,5,5
uitgegaan,5,5
scala,5,5
bibliotheken,5,5
getuigenissen,5,5
verzamelingen,5,5
patricia,5,5
lichaam,5,5
pad,5,5
controleerden,5,5
teruggave,5,5
schilderde,5,5
uitmaakten,5,5
stoppen,5,5
schalige,5,5
bot,5,5
voeding,5,5
bemoeilijkt,5,5
katholicisme,5,5
afro-amerikaanse,5,5
omvangrijk,5,5
dreef,5,5
weigerden,5,5
ontkomen,5,5
fundament,5,5
opgerichte,5,5
gunstige,5,5
massaal,5,5
moeilijke,5,5
goedkope,5,5
standaard,5,5
tekenden,5,5
repressie,5,5
onmacht,5,5
voorhanden,5,5
stroomversnelling,5,5
geografie,5,5
samengevoegd,5,5
gewapende,5,5
levende,5,5
michel-rolph,5,5
schrijft,5,5
stiltes,5,5
fabrieken,5,5
geschiede,5,5
warme,5,5
genuanceerd,5,5
eigendomsslavernij,5,5
1568-1648,5,5
beheersen,5,5
vasteland,5,5
1804,5,5
staken,5,5
slavenkolonie,5,5
logischerwijs,5,5
onregt,5,5
vertragen,5,5
fing,5,5
verkeerd,5,5
gepubliceerde,5,5
evenmin,5,5
beschrijvingen,5,5
1797,5,5
inge,5,5
bewerken,5,5
medestanders,5,5
snelle,5,5
plantageslavernij,5,5
organiseerden,5,5
ondertussen,5,5
inspraak,5,5
opzettelijk,5,5
1853-1863,5,5
keus,5,5
hoedanigheid,5,5
ontvangst,5,5
mislukte,5,5
verdedigd,5,5
ande,5,5
ber,5,5
zonen,5,5
trek,5,5
frits,5,5
amboina,5,5
1962,5,5
harvard,5,5
verliep,5,5
tische,5,5
tochten,5,5
overgebleven,5,5
vangen,5,5
gezonden,5,5
grove,5,5
haalden,5,5
voorgelegd,5,5
vriend,5,5
geldende,5,5
drong,5,5
expeditie,5,5
1914,5,5
mannelijke,5,5
afkomstige,5,5
toevlucht,5,5
1832,5,5
bedoelde,5,5
uitoefende,5,5
kaanse,5,5
accra,5,5
dorsey,5,5
geveild,5,5
suri,5,5
oorlogsschepen,5,5
boete,5,5
aanstelling,5,5
keek,5,5
handelden,5,5
gelukt,5,5
illegaal,5,5
daarachter,5,5
opvallende,5,5
verbreden,5,5
raymund,5,5
schütz,5,5
ontbonden,5,5
alleenrecht,5,5
1623,5,5
nemers,5,5
veruit,5,5
onderschatting,5,5
1735,5,5
voc-gebied,5,5
familienetwerken,5,5
lucratieve,5,5
huwelijken,5,5
gevoed,5,5
verschuiving,5,5
minimum,5,5
claimde,5,5
bestel,5,5
reproduceren,5,5
gestelde,5,5
functioneerde,5,5
essentiële,5,5
bestand,5,5
nauwgezet,5,5
verhoogd,5,5
vooruitgang,5,5
meewerken,5,5
pak,5,5
drukte,5,5
primaire,5,5
vereiste,5,5
afleggen,5,5
midden-,5,5
onrechte,5,5
veronderstelde,5,5
entiteit,5,5
impliceert,5,5
gevoelig,5,5
betalingen,5,5
bereikten,5,5
blijk,5,5
gezindheid,5,5
verondersteld,5,5
gehoor,5,5
maatschappijen,5,5
uiterlijk,5,5
scholing,5,5
1940,5,5
bedraagt,5,5
vrijkopen,5,5
1957,5,5
centra,5,5
tamil,5,5
taalsituatie,5,5
ontleend,5,5
gehanteerd,5,5
geving,5,5
onderweg,5,5
alfred,5,5
trekt,5,5
pinas,5,5
marginale,5,5
intussen,5,5
onvermogen,5,5
behoorlijk,5,5
literatuurstudie,5,5
tekeningen,5,5
eeuwse,5,5
geografisch,5,5
slavin,5,5
ontwik,5,5
herbezien,5,5
betekenissen,5,5
bovenaan,5,5
said,5,5
archive,5,5
gezorgd,5,5
bene,5,5
wereldculturen,5,5
completer,5,5
onderbelichte,5,5
middeleeuwen,5,5
iemands,5,5
heersende,5,5
markeert,5,5
continenten,5,5
strekte,5,5
vervulden,5,5
adellijke,5,5
trends,5,5
verbindt,5,5
louter,5,5
onterecht,5,5
invalshoek,5,5
ladder,5,5
steevast,5,5
amsterdamsche,5,5
sleutel,5,5
1742,5,5
aanknopingspunten,5,5
stadsschouwburg,5,5
cadeau,5,5
gene,5,5
puttevils,5,5
kwijt,5,5
pijlers,5,5
creools,5,5
amper,5,5
overheersers,5,5
schappelijke,5,5
opmaken,5,5
besloeg,5,5
nabije,5,5
aansluiting,5,5
ners,5,5
1919,5,5
willekeur,5,5
tenminste,5,5
bestempeld,5,5
haalt,5,5
dreven,5,5
370,5,5
overname,5,5
verklaarde,5,5
sommelsdijck,5,5
verdeeldheid,5,5
mensonterende,5,5
getekend,5,5
ondernomen,5,5
1910,5,5
teruggaan,5,5
telt,5,5
eco,5,5
verkochten,5,5
veilingen,5,5
kenden,5,5
ramona,5,5
negrón,5,5
archiefmateriaal,5,5
smokkelhandel,5,5
stichtten,5,5
bestuurs,5,5
amerikanen,5,5
inspanning,5,5
barbados,5,5
dertien,5,5
aangekomen,5,5
honderdvijftig,5,5
opgeleid,5,5
week,5,5
graven,5,5
voortkwam,5,5
wacht,5,5
leerden,5,5
bevelen,5,5
eindigen,5,5
regelmaat,5,5
1741,5,5
zwak,5,5
vingen,5,5
derden,5,5
1642,5,5
heten,5,5
gratie,5,5
participeren,5,5
overnamen,5,5
vochten,5,5
definitief,5,5
bossen,5,5
foundation,5,5
1635,5,5
gesuggereerd,5,5
afgevoerd,5,5
gevoelde,5,5
279,5,5
heil,5,5
trof,5,5
geschenk,5,5
inherent,5,5
jeanne,5,5
filipa,5,5
silva,5,5
goud-,5,5
1599,5,5
sleutelrol,5,5
289,5,5
oordeelde,5,5
tekenen,5,5
ers,5,5
reputatie,5,5
malakka,5,5
292,5,5
titels,5,5
historica,5,5
sloeg,5,5
1711,5,5
dig,5,5
vlees,5,5
roger,5,5
onmenselijke,5,5
vanzelfsprekendheid,5,5
myanmar,5,5
gerealiseerd,5,5
opgelopen,5,5
versterkte,5,5
311,5,5
kleiner,5,5
bekeerd,5,5
periodieke,5,5
bewegen,5,5
geprofiteerd,5,5
wickramasinghe,5,5
zesduizend,5,5
gewenst,5,5
benaderde,5,5
specerijen,5,5
324,5,5
evenveel,5,5
getransporteerd,5,5
de-,5,5
alcohol,5,5
geïntensiveerd,5,5
diplomatie,5,5
aktes,5,5
geheim,5,5
havenstad,5,5
spiritualiteit,5,5
representatief,5,5
333,5,5
334,5,5
verantwoord,5,5
handelsmonopolie,5,5
verlengen,5,5
veronderstelling,5,5
eventueel,5,5
afgesloten,5,5
koloni,5,5
onderliggende,5,5
ruyter,5,5
actions,5,5
afwezig,5,5
bril,5,5
brugge,5,5
lopende,5,5
potentieel,5,5
onrechtvaardig,5,5
ferdinand,5,5
uitgedrukt,5,5
pedro,5,5
dagboek,5,5
aantonen,5,5
dreiging,5,5
358,5,5
1814-1863,5,5
demonstraties,5,5
gestopt,5,5
anderhalve,5,5
blijkbaar,5,5
verenigen,5,5
formosa,5,5
trip,5,5
initiatiefnemers,5,5
overging,5,5
bestuursfuncties,5,5
werelden,5,5
matroos,5,5
onttrekken,5,5
naaste,5,5
377,5,5
1766,5,5
koppelen,5,5
intersectionaliteit,5,5
stoutjesdijk,5,5
afstemming,5,5
verblijven,5,5
bernardus,5,5
verlengde,5,5
janskerk,5,5
vooruit,5,5
monteiro,5,5
geschapen,5,5
ineens,5,5
bekritiseerd,5,5
beïnvloedden,5,5
polen,5,5
beeldredactie,5,5
allebei,5,5
erna,5,5
1725,5,5
1905,5,5
systematiek,5,5
aziatisch,5,5
publiceert,5,5
408,5,5
goedkeuring,5,5
guilt,5,5
geanalyseerd,5,5
constructies,5,5
1702,5,5
wo,5,5
herinneringscultuur,5,5
molukse,5,5
gearriveerd,5,5
innige,5,5
427,5,5
koopmans-,5,5
haalde,5,5
toevallig,5,5
con,5,5
432,5,5
beëindigd,5,5
apparaat,5,5
onder-,5,5
lander,5,5
wederzijds,5,5
vreemdelingenhaat,5,5
gewaarborgd,5,5
durham,5,5
onderbouw,5,5
gruwelijks,5,5
vmbo,5,5
dumasy,5,5
elviera,5,5
sandie,5,5
repair,5,5
hilary,5,5
filosoof,5,5
landscapes,5,5
materialities,5,5
forced,5,5
authority,5,5
production,5,5
slavevoyages,5,5
afschaffers,5,5
dutchmen,5,5
paradigm,5,5
regulating,5,5
hill,5,5
language,5,5
bmgn,5,5
curaçaosche,5,5
legale,5,5
edam,5,5
blacks,5,5
evolution,5,5
welstand,5,5
realm,5,5
relative,5,5
bound,5,5
native,5,5
brothers,5,5
dependency,5,5
bondan,5,5
kanumoyoso,5,5
1600-1800,5,5
commodities,5,5
voyage,5,5
siècle,5,5
bulletin,5,5
sa,5,5
finance,5,5
quarterly,5,5
response,5,5
trinidad,5,5
main,5,5
nuttige,5,5
noodige,5,5
casus,5,5
woman,5,5
goeden,5,5
leraar,5,5
muller,5,5
beatrix,5,5
leiderschap,5,5
groenewoud,5,5
toevoeging,5,5
gratis,5,5
vrijblijvend,5,5
welken,5,5
beschrijving,5,5
basis-,5,5
websites,5,5
gepast,5,5
onszelf,5,5
helden,5,5
luider,5,5
promoshon,5,5
konsenshi,5,5
wekken,5,5
schermen,5,5
afgedwongen,5,5
critical,5,5
vlek,5,5
raar,5,5
affect,5,5
fungeren,5,5
schilderen,5,5
reflecties,5,5
come,5,5
verbondenheid,5,5
reageerde,5,5
vatbaar,5,5
machtig,5,5
vestigingen,5,5
1634,5,5
gezonde,5,5
naakt,5,5
eenvoudige,5,5
magdalena,5,5
afspeelde,5,5
muren,5,5
benoeming,5,5
voorwoord,5,5
intellectuele,5,5
weelde,5,5
binnen-,5,5
groeit,5,5
gezichten,5,5
pagnie,5,5
plaatsel,5,5
opmerkel,5,5
jacobikerk,5,5
leerde,5,5
drieharingstraat,5,5
omvatte,5,5
voorbehouden,5,5
gematigde,5,5
statige,5,5
bal,5,5
ksmuseum,5,5
intensieve,5,5
hudig,5,5
letterl,5,5
nadrukkel,5,5
1779,5,5
vermelding,5,5
1736,5,5
barones,5,5
steken,5,5
universiteitsbibliotheek,5,5
dage,5,5
gezeten,5,5
onvr,5,5
aankwam,5,5
herdrukt,5,5
werkel,5,5
gracht,5,5
vernemen,5,5
orthodoxe,5,5
doe,5,5
beschaafde,5,5
op-,5,5
lat,5,5
anti-slavery,5,5
eindigde,5,5
verwarring,5,5
aanwezigen,5,5
emotionele,5,5
verschilt,5,5
willems,5,5
onlosmakel,5,5
costa,5,5
voegde,5,5
vorderen,5,5
wetsontwerpen,5,5
katharine,5,5
legêne,5,5
tivoli,5,5
revue,5,5
patriottent,5,5
-huis,5,5
annemieke,5,5
gemeen-,5,5
megen,5,5
uitnodiging,5,5
migranten-,5,5
weten-,5,5
dei,5,5
organiseert,5,5
missen,5,5
voices,5,5
getal,5,5
philadelphia,5,5
subjects,5,5
1846,5,5
emerging,5,5
plompetorengracht,5,5
renger,5,5
protestanten,5,5
1904,5,5
linschoten,5,5
everhard,5,5
harscamp,5,5
nl-asdsaa,5,5
mededeling,5,5
lichamen,5,5
besteedt,5,5
samengevat,5,5
need,5,5
vpro,5,5
opgeslagen,5,5
pro-,5,5
gecontroleerd,5,5
kanunnik,5,5
uitgewerkt,5,5
voorts,5,5
toegevoegde,5,5
published,5,5
aangesproken,5,5
informeren,5,5
gemak,5,5
legitieme,5,5
toegelicht,5,5
koninkrijkspartners,5,5
hoofdlijnen,5,5
onderhavige,5,5
omvatten,5,5
1-26,5,5
suggested,5,5
recognising,5,5
use,5,5
opinion,5,5
although,5,5
responsibility,5,5
namely,5,5
third,5,5
decisions,5,5
broader,5,5
increasing,5,5
finally,5,5
pertains,5,5
street,5,5
domestic,5,5
addition,5,5
less,5,5
content,5,5
experiences,5,5
inequality,5,5
according,5,5
recently,5,5
above,5,5
additional,5,5
hence,5,5
dissertation,5,5
final,5,5
brought,5,5
mainly,5,5
so-called,5,5
special,5,5
intolerance,5,5
terugkoppeling,5,5
gelanceerd,5,5
organization,5,5
across,5,5
having,5,5
make,5,5
populations,5,5
censorship,5,5
entity,5,5
geborgd,5,5
stigma,5,5
revolt,5,5
afro-nederlanders,5,5
beëindigen,5,5
4e,5,5
4f,5,5
positieverbetering,5,5
5a,5,5
cum,5,5
capaciteiten,5,5
periodiek,5,5
fases,5,5
getraind,5,5
scheve,5,5
aanbevolen,5,5
referentiekader,5,5
mail,5,5
opdat,5,5
begrijpt,5,5
aftreden,5,5
waterstaat,5,5
wierd,5,5
menschelijkheid,5,5
ééne,5,5
ondervinding,5,5
meent,5,5
redenatie,5,5
noodzakelijkheid,5,5
onthouden,5,5
beschouw,5,5
deelnamen,5,5
regeringsbeleid,5,5
æneas,5,5
xaverius,5,5
hertogenbosch,5,5
alexis,5,5
meijlink,5,5
berend,5,5
gesinus,5,5
diggelen,5,5
carolus,5,5
cornelius,5,5
heydenrijck,5,5
oomen,5,5
zuidhorn,5,5
gerlach,5,5
gijsbertus,5,5
haye,5,5
hyacinthus,5,5
constantinus,5,5
kerstens,5,5
boxmeer,5,5
bzn,5,5
slicher,5,5
domburg,5,5
baptista,5,5
hendricus,5,5
hubertus,5,5
mari,5,5
frederic,5,5
hoffmann,5,5
kingma,5,5
hzn,5,5
norbertus,5,5
reinerus,5,5
veen,5,5
edmond,5,5
natewisch,5,5
lom,5,5
rembertus,5,5
