filename,filepath,document_type,year,chunk_num,chunk_text,topic,cosine,cosine_weighted,topic_probs,topic_assigned,cosine_per_topic,labels,chunk_id
tk-beslisnota-bij-periodieke-rapportage-rechtshandhaving-hoofdlijnen-jvo-augustus-2022.2.txt,Policyarchive_text\beleidsnotas\2023\tk-beslisnota-bij-periodieke-rapportage-rechtshandhaving-hoofdlijnen-jvo-augustus-2022\tk-beslisnota-bij-periodieke-rapportage-rechtshandhaving-hoofdlijnen-jvo-augustus-2022.2.txt,2023,tk-beslisnota-bij-periodieke-rapportage-rechtshandhaving-hoofdlijnen-jvo-augustus-2022,0,krachtenveld overleg vindt plat justitie aruba curaçao maart land ieder verantwoord eig justitiel aangeleg afsprak gemaakt jvo invloed inzet rechtshandhavingsket land koninkrijk strategie voorafgaand jvo verschill ambtelijk niveau samengewerkt wederpartij betrok land gezamen beoogd kom besprok jvo uitvoer afsprak gemaakt jvo zull uitgevoerd verschill daartoe bevoegd beleidsdirecties uitvoeringsorganisaties land koninkrijk advies rad opgevolgd jenv samenwerk betrok ministeries lokal organisaties implementatie war nodig jvo tussenrapportag gedeeld voortgang samenwerk volgend jvo plaatsvind curaçao verder implementatie verschill samenwerkingstraject besprok communicatie samenwerk gebied criminaliteitsbestrijd grot belang verwezen veilig samenlev land koninkrijk samenwerkingsinitiatiev zull gedeeld justitieel vierpartijenoverleg waarvan terugkoppel plaatsvindt twed kamer financiel overweg verstur brief gan financiel consequenties gepaard afsprak voer zull betrok beleidsdirecties organisaties daarmee reken houd eig begrot juridisch overweg samenwerk stand komt justitieel vierpartijenoverleg vloeit voort statut koninkrijk nederland waarin afgesprok aruba curaçao maart elkar hulp bijstand verlen samenwerk gebied rechtshandhav verder uiteengezet verschill rijkswet onderl regel samenwerkingsovereenkomst land directie europes international aangeleg datum kenmerk,Reparations and Remembrance|Modern & Everyday Racism,0.1171590190358594,"[0.01060958007267195, 0.020898956693843257, 0.010703949467659657]","[False, True, True]","[False, True, True]","[0.1171590190358594, 0.1171590190358594, 0.1171590190358594]","[0, 1, 1]",tk-beslisnota-bij-periodieke-rapportage-rechtshandhaving-hoofdlijnen-jvo-augustus-2022.2.txt__0
homogene-groep-internationale-samenwerking-jaarverslag-2022.28.txt,Policyarchive_text\jaarverslagen\2023\homogene-groep-internationale-samenwerking-jaarverslag-2022\homogene-groep-internationale-samenwerking-jaarverslag-2022.28.txt,2023,homogene-groep-internationale-samenwerking-jaarverslag-2022,0,oda oda oda justitie kwaliteit arbeidsvoorwaard ict international samenwerk criminaliteitsbestrijd opspor vervolg nfi over medeover contraterrorism national veiligheidsbeleid national terrorismebestrijd coa asieltoereken national programma oekraien vluchtel apparaatsuitgav kerndepartement europol eurojust wipo eig vii binnenland zak koninkrijksrelaties national apparat attaches viii cultur wetenschap primair primair asieltoereken voortgezet asieltoereken hoger beroepsonderwijs hoger beroepsonderwijs wetenschapp wetenschapp international onderwijsbeleid international subsidies international cultur cultur subsidies wetenschapp wetenschapp eig migratie voortgezet begrot mutatie realisatie,Modern & Everyday Racism,0.179106694237798,"[0.0, 0.034939189070653465, 0.002156641470513747]","[False, False, True]","[False, False, True]","[0.179106694237798, 0.179106694237798, 0.179106694237798]","[0, 0, 1]",homogene-groep-internationale-samenwerking-jaarverslag-2022.28.txt__0
jaarverslag-onderwijs-cultuur-wetenschap-2022.118.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-onderwijs-cultuur-wetenschap-2022\jaarverslag-onderwijs-cultuur-wetenschap-2022.118.txt,2023,jaarverslag-onderwijs-cultuur-wetenschap-2022,0,beleidsartikel wetenschapsbeleid algemen doelstell algemen doelstell schepp international rend onderzoeksomgev uitdaagt optimal schappelijk prestaties goed aansluit maatschapp behoeft overkoepel ambitie wetenschapsbeleid crer sterk duurzam stelsel hoger wetenschap hog kwaliteit voll breedt waarin kennisinstell regio onderscheid sterktes maximal benut drie hoofddoel geformuleerd stelsel bestend mak namelijk versterk fundament ruimt gev diver talent vergrot maatschapp impact hoger erkenn ervan kamerstuk rol verantwoord verantwoord stelsel wetenschap financier bekostigt wetenschapsbestel stimuler stimuleert wetenschapp kwaliteit excellentie zwaartepuntvorm profiler afsprak hierover gemaakt universiteit stan vermeld hoofdlijnenakkoord samenwerk goud driehoek bedrijv kennisinstell innovatiebeleid waarvor ezk verantwoord hiervor topsectorenaanpak nieuw stijl ontwikkeld regisser schept voorwaard klimat universiteit kennisinstell excellent borging vernieuw vermog kwaliteit nederland doelmat functioner wetenschapp instell zowel zelfstand relatie universiteit bedrijv belangrijk plat innem international onderzoeksfaciliteit coordinatie positioner wetenschapsbeleid national international niveau verantwoord efficient bested middel voldoend verspreid kennis maatschappij twed kamer vergaderjar viii,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance|Modern & Everyday Racism",0.1086610735988866,"[0.002131504147616055, 0.019856617747668098, 0.0022713022270159497]","[True, True, True]","[True, True, True]","[0.1086610735988866, 0.1086610735988866, 0.1086610735988866]","[1, 1, 1]",jaarverslag-onderwijs-cultuur-wetenschap-2022.118.txt__0
jaarverslag-ezk-2022.123.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-ezk-2022\jaarverslag-ezk-2022.123.txt,2023,jaarverslag-ezk-2022,0,bepaald hand werkelijk marktprijz ding betaald gasjar had inclusief btw omvang agentschapp rijksdienst ondernem rijksdienst ondernem rvo uitvoer schadeafhandel img bekostigd kwam ner mln bedrag slecht voorschot betreft biedt inzicht daadwerk uitvoeringskost img img mln kost gemaakt uitvoer schadeafhandel uitvoeringskost img via wettelijk heffing nam verhaald gedetailleerd informatie uitvoeringskost img vind jaarverslag img institut mijnbouwschad groning kwam bestur img ner mln mln hoger begrot bedrag slecht voorschot betreft biedt inzicht daadwerk kost img bestur img bestur mln uitvoeringskost gemaakt gedetailleerd informatie uitvoeringskost img bestur vind jaarverslag img medeover national programma groning national programma groning npg geinvesteerd leefbar economisch ontwikkel energietransitie groning mln uitgekeerd uitvoer npg goedgekeurd compensatie gemeent provincie bestur afsprak versterkingsoperatie groning vraagt personeelscapaciteit provincie groning aardbevingsgemeent extra kost gecompenseerd hiervor mln overgeheveld desbetreff gemeent daarnaast ezk mln uitgekeerd drie gemeent uitvoer zogenoemd batch ontvangst ontvangst nam fysiek schad kost schadeafhandel groning basis tijdelijk wet groning nam doorbelast kost schadeafhandel inmiddel doorbelast betaald nam daarmee fysiek schadevergoed bedrag mln ontvang betreff kost gehel schaderam suppletoir bijgewerkt biedt verschil ten opzicht ontwerpbegrot mln ontvang accurat inzicht kost schadeafhandel zull medio nam reken gebracht twed kamer vergaderjar xiii,"Colonial Exploitation, Slavery & Economic Inequality|Modern & Everyday Racism",0.0861411043293065,"[0.022165943498119577, 0.005747130288072745, 0.003786192349085101]","[True, False, True]","[True, False, True]","[0.0861411043293065, 0.0861411043293065, 0.0861411043293065]","[1, 0, 1]",jaarverslag-ezk-2022.123.txt__0
jaarverslag-onderwijs-cultuur-wetenschap-2022.192.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-onderwijs-cultuur-wetenschap-2022\jaarverslag-onderwijs-cultuur-wetenschap-2022.192.txt,2023,jaarverslag-onderwijs-cultuur-wetenschap-2022,0,thema subthema typ afrond status mak melding grot gebrek ingrijp docent pestgedrag geeft leerling onveil gevoel landelijk geadviseerd schol verplicht twee vertrouwensperson specifiek geld oormerk besprek mak diversiteit schol net gebeurt gezond schol daarnaast belang melding serieus nem terug koppel melding gebeurt leerling control gev problem aangepakt daarnaast duidelijker ontwikkeld schol acceptatie person leerling docent vergrot insprak leerling belang vertrouw vergrot social acceptatie seksuel genderdiversiteit docent afgerond docententeam mbo nodig genderdiversiteit team besprek mak acceptatie docententeam bevorder nam zak zet noodzak besprek mak genderdiversiteit wegnem ervar spanning rondom thema negatiev attitudes ten opzicht genderdiversiteit relatie central stell problem signaler aandacht framing thema genderdiversiteit ingezet effectiev interventies social verkenn juridisch beleidsmat interventies ter voorkom bestrijd conversietherapie afgerond dijkgraf ocw jenv bruin slot bzk twed kamer onderzoeksrapport verkenn juridisch beleidsmat interventies ter voorkom bestrijd conversietherapie toegestuurd onderzoekt wettelijk mogelijk therapieen homogenez verkenn blijkt wettelijk verbied conversiepraktijk steun rug mens conversiepraktijk ondergan strafbar stell praktijk steunt slachtoffer maakt helder dergelijk praktijk getolereerd dergelijk wettelijk basis verschill partij twed kamer aangekondigd kom initiatiefwetsvoorstel kabinet kijkt interes voorstel lat verkenn zien schoolomgev veilig omgev leerling ten voll ontwikkel veilig schol crer bevorder opdracht schol verduidelijkt denk hierbij bijstell kerndoel wettelijk verplicht rondom burgerschap daarnaast lat verkenn zien gesprek onafhank geestelijk verzorger welkom ondersteun person onafhank geestelijk verzorger hulp bied person lev seksuel gender levensbeschouw identiteit elkar overeenstemm breng verkenn gekek mogelijk subsidies trek aanvrag organisaties conversiepraktijk aanbied weiger moment mogelijk belastingdienst enkel vanweg mogelijk conversiepraktijk trek diversiteit gelijk behandel huiselijk seksueel geweld afgerond verzoek twed kamer verband seksuel orientatie genderidentiteit geweld voordeur hierbij volgend aspect bod gekom risicofactor daderprofiel huiselijk geweld tran intersek person twed kamer vergaderjar viii,Reparations and Remembrance|Modern & Everyday Racism,0.1904072003911205,"[0.004718294718491977, 0.011693520595603215, 0.04190102871448519]","[False, True, True]","[False, True, True]","[0.1904072003911205, 0.1904072003911205, 0.1904072003911205]","[0, 1, 1]",jaarverslag-onderwijs-cultuur-wetenschap-2022.192.txt__0
jaarverslag-justitie-2022.17.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-justitie-2022\jaarverslag-justitie-2022.17.txt,2023,jaarverslag-justitie-2022,0,rad stat adviseerd wetsvoorstel verbeter baarheid zorg jeugdig eind presenteerd plan rechtsbescherm jeugdbescherm verbeter gestart concret verbeter wetswijz mogelijk toekomst interland adopties beslot kabinet landelijk adoptie mogelijk zolang herkomstland alternatiev ingrijp ontwikkelperspectief kind ermee gediend land herkomst passend opvang gan bied verander hand voet gev selectieprocedur voorstel stichting wereldkinder geselecteerd vorming een central lingsorganisatie steld criteria vast beoordel adoptierelaties land herkomst hiermee selecteerd land waaruit adoptie wer mogelijk jeugdcriminaliteit zwaarder delict jong dader werkt preventieparagraf coalitieakkoord daarvan bred preventie aanpak georganiseerd ondermijn jeugdcriminaliteit domein overstijg wijkaanpak inzet kansrijk effectief bewez interventies monitor jeugdcriminaliteit blek sprak tratie jeugdcriminaliteit bepaald risicojonger beperkt wijk ded wodc hiernar gaf beeld hotspot geregistreerd jeugdcriminaliteit beeld ondersteunt belang domeinoverstijg gebiedsgericht preventiev aanpak jeugdcriminaliteit aanpak gestart gemeent geprioriteerd kader national programma leefbar nplv aanpak stimuleert ontwikkel kansrijk uitrol effectief bewez interventies interventie bepaalt bent ruim gemeent ingezet verbeterd versie ingevoerd risicotaxatie landelijk instrumentarium jeugdstrafrechtket actieplan wapen jonger geevalueerd interdepartemental jeugdcriminaliteit werk effectiever detentie jeugdig afgerond passend effectiev juridisch instrument gewijzigd wet bibob trad gewijzigd wet werking wet bestuursorgan organisaties controler vergunn subsidie aanvrag gebouw grond will ver kop manier zak will bestuursorgan gewijzigd wet reikt verder geeft mogelijk informatiedel bovendien register waarin bestuursorgan bijhoud informatie opvrag via landelijk bureau bibob nieuw gegevenswet justitiedomein bibob stat bevorder integriteitsbeoordel open bestur twed kamer vergaderjar,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance|Modern & Everyday Racism",0.0847318545736323,"[0.012387519307897029, 0.0069961640089379355, 0.01650715285380615]","[True, True, True]","[True, True, True]","[0.0847318545736323, 0.0847318545736323, 0.0847318545736323]","[1, 1, 1]",jaarverslag-justitie-2022.17.txt__0
jaarrapportage-bedrijfsvoering-rijk-2022.112.txt,Policyarchive_text\jaarverslagen\2023\jaarrapportage-bedrijfsvoering-rijk-2022\jaarrapportage-bedrijfsvoering-rijk-2022.112.txt,2023,jaarrapportage-bedrijfsvoering-rijk-2022,0,kubiek meter mbo middel beroepsonderwijs mkb kleinbedrijf mdg master data governanc mlu bms midlif updat battlefield management system moc maritiem operatiecentrum kustwacht mwi moderniser waarneeminfrastructur mvi maatschapp verantwoord inkop maatschapp verantwoord inkop mvoi maatschapp verantwoord opdrachtgev inkop mvws volksgezond welzijn sport mszw social zak werkgeleg ncg national coordinator groning ncsc national cyber security centrum ndn national detectie netwerk nen stichting konink nederland normalisatie institut nhr nieuw handelsregister nkbr normenkader beveil rijkskantor nms national meldkamer system noo national opvang npa peppolautoriteit nrgd nederland register gerecht deskund ntn nafin transport netwerk nvwa warenautoriteit nza zorgautoriteit ocw cultur wetenschap octas onafhank toekomst arbeidsongeschiktheidsstelsel odc overheidsdatacenter oer opwek energie rijksvastgoed oeso economisch samenwerk ontwikkel oenp personel open open vervoer par privacy adviseur rijk pas partiel arbeidsparticipatie senior pbo particulier beveiligingsorganisatie programmadirectie peppol public procurement participatiefond phd doctor philosophy pianoo expertisecentrum inkop aanbested pit programma informatiehuishoud toekomst plink platform inkop plooi platform open overheidsinformatie prim pvr programma vernieuw registrer radio rijksacademie digitaliser informatiser rbl rijksorganisatie beveil logistiek rbo rijksbeveiligingsorganisatie rbv rijksbredevoorzien rdi rijksbred digital infrastructur res regional energie strategie riea rijksinkop enterpris architectur rli rad leefomgev infrastructur rio rijk inkop opleid rit rijk jaarrapportag bedrijfsvoer rijk,Reparations and Remembrance|Modern & Everyday Racism,0.0966091783079295,"[0.0024594245231533748, 0.025703641788487414, 0.0014956466123009096]","[False, True, True]","[False, True, True]","[0.0966091783079295, 0.0966091783079295, 0.0966091783079295]","[0, 1, 1]",jaarrapportage-bedrijfsvoering-rijk-2022.112.txt__0
jaarverslag-onderwijs-cultuur-wetenschap-2022.26.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-onderwijs-cultuur-wetenschap-2022\jaarverslag-onderwijs-cultuur-wetenschap-2022.26.txt,2023,jaarverslag-onderwijs-cultuur-wetenschap-2022,0,onderzoeksbureau seo monitor genderdiversiteit top semi sector opgeleverd monitor blijkt algemen gemiddeld genom vooruitgang geboekt betreft aandel vrouw top procent tegelijkertijd gat voortgang trag grot verschill sector organisaties grot organisaties semi sector sted vrouw monitor seo verwerkt onlin dashboard inzicht maakt lend sector organisaties ervor stan qua genderdiversiteit vlak kerst kamerbrief voortgang genderdiversiteit top gestuurd hierin stand zak betrek genderdiversiteit top emancipatie sector basiswaard realisatie realisatie realisatie streefwaard acceptatie emancipatie arbeidsmarktpositie vrouw hog emancipatie rvb rvc bron lhbt monitor scp monitor verschijnt tweejar bron bedrijvenmonitor topvrouw cijfer medio komt nieuw bedrijvenmonitor verband nieuw quotomwet zull vanaf volgend nieuw cijfer beschik kom regenboogstembusakkoord belangrijk geboekt betrek boogstembusakkoord rsa totstandkom emancipatienota waarin visie weergegev patiebeleid gevolgd intersectionaliteit samenhang kabinetsbeleid tienota geeft daarbij kabinet voorgesteld waarmee med invull uitvoer rsa opnem verbod discriminatie grondwet stond afgelop hog agenda discriminatie basis seksuel gericht beperk grondwet verbied wet opnieuw behandeld eerst kamer eerst kamer ingestemd uitbreid grondwet komt expliciet stan mens gediscrimineerd vanweg seksuel gericht beperk lijn motie sjoerdsma kamerstuk regenboogstembusakkoord financiel middel beschik vrouwenrecht inclusief seksuel reproductiev gezond recht srgr gelijk recht person central oost europa zuidelijk kaukasus daarnaast organisaties reken diplomatiek steun teven land partner oproep organisaties regio ondersteun verder anticiper initiatiefwet lid ginnek paspoort interdepartemental gewerkt ambtelijk verkenn tarisatie kost kom introducer neutral geslachtsvermeld overheidsadministratie wet verkenn loopt conform motie bergkamp den hul twed kamer vergaderjar viii,Reparations and Remembrance|Modern & Everyday Racism,0.1232929415063463,"[0.025284920757836785, 0.0013085673426356085, 0.06666724255750155]","[False, True, True]","[False, True, True]","[0.1232929415063463, 0.1232929415063463, 0.1232929415063463]","[0, 1, 1]",jaarverslag-onderwijs-cultuur-wetenschap-2022.26.txt__0
financieel-jaarverslag-rijk-2022.67.txt,Policyarchive_text\jaarverslagen\2023\financieel-jaarverslag-rijk-2022\financieel-jaarverslag-rijk-2022.67.txt,2023,financieel-jaarverslag-rijk-2022,0,teruggedrong eerst verkenn blijkt onderscheid lopend nieuw duidelijk genoeg daardor onduid isb nodig daarom som zeker isb beroep ingedi verduidelijk begripp lopend nieuw verschill mogelijk verkend toekomst ander gan suppletoir begrotingswet regulier begrotingsproces integral vorming vast moment inbouw regulier incidentel begrotingsaanpass afgelop departement gevraagd noodzak onderbouw indien isb eventueel beroep departemental jaarverslag departement opgenom ingedi onderbouw hierbij verder bezien mat huidig omvang ingedi doorzet structurel blijkt nader overwog groter aanpass begrotingsproces noodzak evaluatie nem prominent plek evaluatie verschijnt zomerreces najar hoofdlijnenbrief reactie evaluatie daarbij traject verbeter stelsel financiel informatievoorzien pilot financiel eventuel aanpass begrotingsproces meegenom beleidsinformatie beleidsevaluatie rijksbred evaluatiestelsel levert informatie doeltreff doelmat rijk stelsel bestat wet actor instrument inzicht bied kwaliteit beleidskeuzes uitvoer keuzes daarmee behaald gat achtereenvolgen strategisch evaluatie agenda sea gepland gerealiseerd beleidsdoorlicht periodiek rapportages interdepartemental beleidsonderzoek ibo strategisch evaluatie agenda sea ingang nieuw regel periodiek derzoek rpe formel kracht primair aanleid herzien rpe veranker departemental strategisch evaluatie agenda sea biedt belangrijk thema departement inzichtbehoeft per thema daarbij passend agender evaluatieonderzoek periodiek rapportages opvolger beleidsdoorlicht geld hierbij overgangsjar waarin mogelijk gewerkt volgen nieuw rpe twed kamer vergaderjar,Reparations and Remembrance|Modern & Everyday Racism,0.0800094691365662,"[0.0, 0.0016722841103408261, 0.022224381710353742]","[False, True, True]","[False, True, True]","[0.0800094691365662, 0.0800094691365662, 0.0800094691365662]","[0, 1, 1]",financieel-jaarverslag-rijk-2022.67.txt__0
jaarverslag-vws-2022.17.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-vws-2022\jaarverslag-vws-2022.17.txt,2023,jaarverslag-vws-2022,0,national actieplan daklos eerst thuis stand actieplan loopt sluit inhoud lissabon verklar daklos eind beeindig verklar ondertek kernthema actieplan inzet preventie won eerst waarbij intensief opgetrok programma won aandachtsgroep bzk szw gewerkt programmatisch uitwerk agenda zorg toekomstagenda captenzorg betrok veld partij elkar slag verder werk toekomstbestend zorg daarmee bouw voort stapp gezet programma volwaard lev samenwerk veldpartij bepaald aandachtspunt rond mens licht verstand beperk lvb daarbij afgelop ingezet vergrot bewustword mens lvb ontsluit kennis bied handvat professional tondersteun veldpartij agenda opgesteld waarbij ingezet verbeter kwaliteit verbeter overgang vergrot bekend vindbar borging gespecialiseerd tondersteun gco vanuit pilot volwaard lev garander inwerkingtred nieuw subsidieregel vanaf bestaand pilot verlengd betrok partij gemeent aanbieder professional jonger rijk zag noodzak stevig hervorm jeugdzorg zorg nam kwetsbar kinder gezinn passend zorg krijg stelsel beter doelmatiger richt duurzam houdbar mak red brief hervorm jeugdzorg vijf leidend principes aangegev waarlang rijk hervorm vormgev moment kabinet betrok partij slag leidend principes vertal agenda jeugd vooruitlop hervormingsagenda daarin structurel diver acties ingezet verbeter zorg bescherm wet maatschapp verantwoord inkop jeugdwet wmo zorgt ervor gemeent aanbested jeugdzorg maatschapp ondersteun gemakkelijker mak zogenoemd verlicht regim wetsvoorstel rechtspositie geslot jeugdhulp voorgelegd plenair behandel twed kamer beter stur aanpak wachttijd ondersteuningsteam zorg jeugd werking ketenbureau domein vier slag inzicht krijg regional wachttijd kabinet aanpak mental gezond allemal aanpak richt inwoner bijzonder aandacht onz jeugd stat toegank zorg druk vanweg wachttijd knelpunt aanbod crucial complex zorg problem pak iza national actieplan daklos eerst thuis programmatisch uitwerk toekomstagenda zorg ondersteun mens beperk publicatie aanpak mental gezond allemal twed kamer vergaderjar xvi,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance|Modern & Everyday Racism",0.0903737838893538,"[0.005710060309193864, 0.007895409724123958, 0.023836407023830154]","[True, True, True]","[True, True, True]","[0.0903737838893538, 0.0903737838893538, 0.0903737838893538]","[1, 1, 1]",jaarverslag-vws-2022.17.txt__0
jaarrapportage-bedrijfsvoering-rijk-2022.24.txt,Policyarchive_text\jaarverslagen\2023\jaarrapportage-bedrijfsvoering-rijk-2022\jaarrapportage-bedrijfsvoering-rijk-2022.24.txt,2023,jaarrapportage-bedrijfsvoering-rijk-2022,0,arbeidsvoorwaard rechtspositie werkgever rijk vakbond partij meerjar cao rijk geslot hierin stan enkel for hervorm cao geldt vanaf for loonstijg lager inkomen onderhandel nieuw cao rijk stond tek hog inflatie lager inkomen ondersteun bodem salariss gelegd minimumuurlon euro daarnaast hel schalenstructur aangepast hierdor medewerker lager schal procentueel vooruit gegan medewerker hoger schal loonstijg hoger naarmat medewerker lager schal zit loopt ruim procent medewerker schal harmonisatie arbeidstijd onregelmatigheidstoeslag rijk sprak dertig organisaties war medewerker onregelmatigheidsdienst draai grot saties douan rijkswaterstat gevangeniswez kleiner organisaties belastingtelefon rijksrederij cao rijk per arbeidstijd onregelmatigheidsdienst geharmoniseerd daarbij gekoz twee set norm ene kant strenger norm top gepland dienst kant ruimer arbeidstijdennorm arbeidstijdenwet onregelmatigheidsdienst waarbij medewerker meerooster onderl dienst plann rijk voorstander meerooster goed zeggenschap medewerker daarmee gezond daarbij matiek afgesprok waarvor jaarlijk werk uren vastgelegd grenz overeengekom arbeidstijd rijk hiermee beter inspel piek dal arbeid onregelmatigheidstoelag cao rijk per niseerd toelag vertoond departement som verschill hierbij toelag verbeterd medewerker ouder vrijwill nachtdienst draai krijg daarvor vast onregelmatigheidstoelag extra nachtdiensttoelag leeftijdsregel afgebouwd leeftijdsdag regel partiel arbeidsparticipatie senior pas cao rijk langzam uitgefaseerd medewerker krijg ongeacht leeftijd vanaf individueel keuzebudget bovenop wettelijk verlof medewerker flexibeler gebruik verlof spar meerder sluit uitgangspunt werkgever rijk medewerker verschill voorkeur omstand keuzes will mak verschill groep ouder medewerker geldt geling medewerker hierdor kiez huidig leeftijdsdag pas plat regel vervroegd uittred cao rijk afgesprok medewerker twee leeftijd stopp werk werkgever rijk ontvang voorwaard minimal gewerkt waarvan minimal laatst tien rijk medewerker voorwaard voldoen gezond pensioen jaarrapportag bedrijfsvoer rijk,"Colonial Exploitation, Slavery & Economic Inequality|Modern & Everyday Racism",0.1039177466635287,"[0.011473326940276021, 0.0, 0.05476498946533878]","[True, False, True]","[True, False, True]","[0.1039177466635287, 0.1039177466635287, 0.1039177466635287]","[1, 0, 1]",jaarrapportage-bedrijfsvoering-rijk-2022.24.txt__0
jaarverslag-lnv-2022.107.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-lnv-2022\jaarverslag-lnv-2022.107.txt,2023,jaarverslag-lnv-2022,0,nvwa lnv bestrijd aangestuurd vanuit post bestrijd zowel kost nodig ziekt bestrijd opgenom tegemoetkom schad houder dier post verdenk bestrijd vall deelplafond bestrijdingskost voorzien tijd crisis direct reager lnv waakvlamcontract afgeslot bedrijv apparatur mens lever nodig bestrijd kost calamiteitenreserv destructor betaalt dgf teven vaccin voorrad gevoel dier nabijgeleg bedrijv besmet bedrijf vacciner mond klauwzer mkz klassiek varkenspest kvp ziekt aujeszky zva voorzien vaccinatie post voorzien valt deelplafond kost twed kamer vergaderjar xiv,Modern & Everyday Racism,0.0918558653543691,"[0.0, 0.0, 0.014753341275228041]","[False, False, True]","[False, False, True]","[0.0918558653543691, 0.0918558653543691, 0.0918558653543691]","[0, 0, 1]",jaarverslag-lnv-2022.107.txt__0
bijlage-2-memorie-van-toelichting-wetsvoorstel-wet-versterking-waarborgfunctie-awb.19.txt,Policyarchive_text\besluiten\2023\bijlage-2-memorie-van-toelichting-wetsvoorstel-wet-versterking-waarborgfunctie-awb\bijlage-2-memorie-van-toelichting-wetsvoorstel-wet-versterking-waarborgfunctie-awb.19.txt,2023,bijlage-2-memorie-van-toelichting-wetsvoorstel-wet-versterking-waarborgfunctie-awb,0,versie bedoeld awb rechter verwer bestuursorgan geleg bied gebrek bestred besluit herstell beroepsprocedur bestur lus definitiev geschilbeslecht nieuw besluit bestuursorgan geslaagd beroep waarmee geconstateerd gebrek verholp waarmee burger materieel opschiet bestur lus voorkom toepass instrument eerder sprak rechtszeker burger maakt bestur lus nuttig bevoegd bestuursrechter bijdraagt definitiev geschilbeslecht procespartij burger bestur lus echter oner aanvoel bestuursorgan gevoel extra mogelijk gebod gebrek herstell terwijl hijzelf breng bovendien bestuursorgan aanwijz krijg rechter gebrek mens bestur lus opvat bestuurtj help hierdor mens gevoel krijg dezelfd proceskans bestuursorgan vertrouw rechtsprak schad behalv grotendel gevoelsmat ongelijk burger procedeert werkelijk sprak feitelijk ongelijk feitelijk ongelijk burger bestuursorgan awb vlak gecompenseerd awb verhoud procespartij gezien wederker rechtsbetrek waarbij beid partij verantwoord drag eig terwijl burger bestuursprocesrecht juridisch verschill feitelijk verschill stelt rad open bestur toegang recht vanuit burgerperspectief iederen vanzelfsprek daarbij mens bekend detail doordat mens juridisch kennis vind ondersteun proces wenselijk will geinformeerd derd evaluatie awb gesteld mens overdrev verwacht gehanteerd juridisch vaardig erop aankomt finesses algemen bestuursrecht bestuursprocesrecht doorgrond daarnar handel rechter procedur meest daarbij betrok mens eenmal leerproces waarin pas gaandeweg gan beseff hen daarbij vertegenwoord advocat bestuursprocesrecht verplicht gelet ongelijk kader beginsel gelijk proceskans gekek ongelijkheidscompensatie burger daarbij opgemerkt appellant entiteit natur person ongelijkheidscompensatie gevall evenzer gebod omgevingsrecht vak opgetred stichting veren werkgroep opkomt algemen belang algemen genom bestur vel mal deskundiger burger weerslag procedur beroep rechter bestur besliss beroepshalv vak honderd duizend gelijksoort daardor kent materie rechtsvrag beter bovendien bestur ervar voer procedures eig besluit verded ongelijk proceskans weerslag bewijsrecht bestuursprocesrecht gekenmerkt vrij bewijsler stelt bestuursrechter stat feit vull derd lid awb praktijk partij primair verantwoord burger hierbij hierbov betoogd achterstand bestuursorgan bestuursorgan juridisch kennis wet verwacht betrek aanlever bewijs daarbij kamerstuk verburg bestuursrechtsprak balan bejegen beslecht bewijs dissertatie zie evaluatie bestur lus awb international rechtsvergelijk backes hardy jans polleunis timmer medewerk,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance|Modern & Everyday Racism",0.1031778527172308,"[0.02531402505960711, 0.006754558078326058, 0.045954360635162]","[True, True, True]","[True, True, True]","[0.1031778527172308, 0.1031778527172308, 0.1031778527172308]","[1, 1, 1]",bijlage-2-memorie-van-toelichting-wetsvoorstel-wet-versterking-waarborgfunctie-awb.19.txt__0
